time,A1_persist_count_fraction,A2_persist_count_fraction,A1_persist_mass_fraction,A2_persist_mass_fraction,fixed_R_mass_fraction,dynamic_R_count_fraction,dynamic_R_mass_fraction,reduction_error_all,reduction_error_off_boundary,fixed_R_output_rms_ratio,m_eff_total,m_eff_A1_actual,m_eff_A1_gate_approx
0.53,0.0,0.0,0.0,0.0,0.9453859868931516,0.96,0.8795890651065477,0.963586406678808,0.9635828503677197,0.9638406093906317,0.00629085610399107,0.00022515728315024736,0.00022515728315024736
0.54,0.0,0.0,0.0,0.0,0.9462216741069307,0.96,0.8791337090668453,0.9636463738146578,0.9636430774039323,0.9638773111511213,0.006879622336511906,0.0002462391164737466,0.0002462391164737466
0.55,0.0,0.0,0.0,0.0,0.9470228907682138,0.955,0.8619065563943562,0.9637005140996342,0.9636974555512474,0.9639102932723176,0.007523079327902486,0.00026927977102870836,0.00026927977102870836
0.56,0.0,0.0,0.0,0.0,0.9477906393467754,0.96,0.8788130474605402,0.963749381728046,0.9637465410499527,0.9639399217457914,0.008226226159688493,0.0002944583152628354,0.0002944583152628354
0.5700000000000001,0.0,0.0,0.0,0.0,0.9485259357235667,0.96,0.8784287636819625,0.963793479557392,0.9637908388830555,0.9639665252174584,0.008994502971670728,0.00032196961516849743,0.00032196961516849743
0.5800000000000001,0.0,0.0,0.0,0.0,0.9492298028309414,0.965,0.8955568888572655,0.9638332619528627,0.9638308051099536,0.9639904013439546,0.00983382658917173,0.0003520256157017903,0.0003520256157017903
0.5900000000000001,0.0,0.0,0.0,0.0,0.9499032650130932,0.97,0.9128086561587886,0.9638691401673298,0.9638668521917011,0.9640118182463904,0.010750628638724107,0.00038485670591540717,0.00038485670591540717
0.6,0.0,0.0,0.0,0.0,0.9505473430875984,0.975,0.9134935280318852,0.9639014856183727,0.963899352733208,0.9640310187350514,0.01175189591929265,0.00042071316533650894,0.00042071316533650894
0.61,0.0,0.0,0.0,0.0,0.9511630500459284,0.975,0.9132459077493283,0.9639306362343415,0.9639286459823401,0.964048221858883,0.012845213224654442,0.00045986669142736905,0.00045986669142736905
0.62,0.0,0.0,0.0,0.0,0.9517513873473747,0.975,0.9130112867275951,0.9639569000995041,0.9639550413605762,0.9640636290951373,0.014038808343145207,0.0005026120093761725,0.0005026120093761725
0.63,0.0,0.0,0.0,0.0,0.9523133417576375,0.975,0.9127890097778896,0.9639805539116182,0.9639788165565193,0.9640774171888822,0.01534159853755847,0.000549268552874889,0.000549268552874889
0.64,0.0,0.0,0.0,0.0,0.9528498826592687,0.975,0.9125784525311816,0.9640018499505616,0.9640002248944919,0.9640897486234513,0.016763240052272834,0.0006001822173681984,0.0006001822173681984
0.65,0.0,0.0,0.0,0.0,0.9533619597940958,0.975,0.9123790204875993,0.9640210134268572,0.9640194922175775,0.9641007681731727,0.018314178069813815,0.0006557271761160605,0.0006557271761160605
0.66,0.0,0.0,0.0,0.0,0.9538505013754787,0.98,0.9299849599310365,0.9640382499486955,0.9640368248700824,0.9641106080498107,0.020005699230246123,0.0007163077436612928,0.0007163077436612928
0.67,0.0,0.0,0.0,0.0,0.9543164125443572,0.98,0.9298424768344613,0.9640537460091347,0.9640524100408788,0.9641193867392168,0.02184998450447986,0.0007823602686682298,0.0007823602686682298
0.68,0.0,0.0,0.0,0.0,0.9547605741631092,0.98,0.9297075687758825,0.9640676695676477,0.9640664161797493,0.9641272108218092,0.023860162040928286,0.0008543550402019192,0.0008543550402019192
0.6900000000000001,0.0,0.0,0.0,0.0,0.9551838418643652,0.97,0.8971637159316617,0.9640801751216341,0.9640789983302159,0.9641341783222159,0.026050360581583453,0.0009327981792036683,0.0009327981792036683
0.7000000000000001,0.0,0.0,0.0,0.0,0.9555870453490469,0.965,0.8809062809129462,0.9640914006651549,0.964090294963491,0.9641403762967276,0.028435760275862653,0.0010182334808063796,0.0010182334808063796
0.7100000000000001,0.0,0.0,0.0,0.0,0.9559709879053989,0.96,0.8647322311432678,0.9641014710464499,0.964100431348213,0.9641458832054443,0.03103264190937336,0.0011112441717152956,0.0011112441717152956
0.7200000000000001,0.0,0.0,0.0,0.0,0.9563364461017243,0.96,0.8645266715753777,0.9641104989338647,0.9641095205936047,0.9641507695280026,0.03385843202901716,0.0012124545303923051,0.0012124545303923051
0.73,0.0,0.0,0.0,0.0,0.9566841696508729,0.955,0.8485780233513043,0.9641185860391567,0.964117664719196,0.9641550979577659,0.036931742726955895,0.0013225313114420257,0.0013225313114420257
0.74,0.0,0.0,0.0,0.0,0.9570148814024024,0.955,0.848372910753993,0.9641258251208266,0.9641249568614361,0.9641589269933819,0.040272404468105406,0.00144218491688467,0.00144218491688467
0.75,0.0,0.0,0.0,0.0,0.9573292774501794,0.955,0.8506834133499857,0.964132299769308,0.9641314809690764,0.9641623081549348,0.04390148896336945,0.0015721702213064436,0.0015721702213064436
0.76,0.0,0.0,0.0,0.0,0.9576280273660273,0.955,0.8505034772707978,0.9641380859683457,0.964137313278782,0.9641652877218736,0.04784132029590703,0.0017132869646279516,0.0017132869646279516
0.77,0.0,0.0,0.0,0.0,0.9579117745116315,0.955,0.8503333314519456,0.9641432522594495,0.9641425226674195,0.9641679081571769,0.05211547113974335,0.0018663796190537838,0.0018663796190537838
0.78,0.0,0.045454545454545456,0.0,0.058595466335737305,0.9581811364170149,0.955,0.8676750989530824,0.9641478598989647,0.9641471705862513,0.9641702072993111,0.0567487403073493,0.0020323366076262974,0.0020323366076262974
0.79,0.0,0.045454545454545456,0.0,0.05863084549776847,0.9584367052219399,0.955,0.8675582780267687,0.9641519643668807,0.9641513127865811,0.9641722185410241,0.06176710932881823,0.00221208872739997,0.00221208872739997
0.8,0.0,0.045454545454545456,0.0,0.05866508857926577,0.9586790481621339,0.955,0.8674479682345307,0.964155616054989,0.9641549998583024,0.9641739728041983,0.06719767301388238,0.002406606670290181,0.002406606670290181
0.81,0.0,0.045454545454545456,0.0,0.0586982324675378,0.9589087080999037,0.945,0.839295965415726,0.9641588606311133,0.964158277632545,0.9641754974455593,0.07306853983422024,0.002616897454510355,0.002616897454510355
0.8200000000000001,0.0,0.045454545454545456,0.0,0.05873031199250577,0.9591262040852951,0.945,0.8391744355206546,0.9641617391950199,0.9641611873608196,0.9641768172301165,0.07940869833587384,0.002843999634019771,0.002843999634019771
0.8300000000000001,0.0,0.045454545454545456,0.0,0.05876135997268838,0.9593320319451517,0.945,0.8432927050719269,0.9641642887091301,0.9641637662150692,0.964177954535369,0.08624784385438342,0.003088977114448764,0.003088977114448764
0.8400000000000001,0.0,0.09090909090909091,0.0,0.11739631664758593,0.9595266648792458,0.94,0.8428819005702647,0.9641665426307836,0.9641660477546191,0.9641789296143735,0.09361616222405107,0.0033529113986870713,0.0033529113986870713
0.8500000000000001,0.0,0.09090909090909091,0.0,0.11745340446530705,0.9597105540708999,0.935,0.8296916460408182,0.9641685312066236,0.964168062351934,0.9641797601155387,0.10154406535214389,0.003636892107695099,0.003636892107695099
0.86,0.0,0.09090909090909091,0.0,0.11750861959953385,0.959884129318411,0.93,0.8221295058252791,0.9641702813317039,0.9641698368709857,0.9641804616134966,0.11006187492263184,0.003942005665484066,0.003942005665484066
0.87,0.0,0.09090909090909091,0.0,0.11756201299923617,0.9600477996586168,0.92,0.7971906390897427,0.9641718176118811,0.9641713959829555,0.9641810483439598,0.1191994513998318,0.00426932199458747,0.00426932199458747
0.88,0.0,0.09090909090909091,0.0,0.1176136319634968,0.9602019539773188,0.915,0.7849842391243563,0.9641731619621844,0.9641727617201763,0.9641815332503241,0.12898576558941846,0.004619879199849104,0.004619879199849104
0.89,0.0,0.09090909090909091,0.0,0.1176635202896956,0.960346961626885,0.915,0.784885992841859,0.9641743340581329,0.9641739539286708,0.9641819276312685,0.13944841280713144,0.004994666148656041,0.004994666148656041
0.9,0.0,0.09090909090909091,0.0,0.11771171839898986,0.9604831730312292,0.91,0.7732961300142359,0.9641753517923398,0.964174990592605,0.9641822416924275,0.1506130707082595,0.005394603046733256,0.005394603046733256
