index,time,phi_deg,dV_dphi,lower_repeller_deg,root_count,branch_exists
18,0.9,nan,nan,nan,1,0
19,0.9500000000000001,nan,nan,nan,1,0
20,1.0,nan,nan,nan,1,0
21,1.05,87.13725080490111,-0.954350097916116,77.49912538528444,3,1
22,1.1,88.22618421554552,-1.8681318228925547,nan,1,1
23,1.1500000000000001,88.7843205070493,-2.5229522954013266,nan,1,1
24,1.2,89.08796155929531,-3.0323133377449247,nan,1,1
25,1.25,89.27074506759598,-3.0884252661853555,nan,1,1
26,1.3,89.38681898117008,-3.197823601600137,nan,1,1
27,1.35,89.46267927169731,-3.614233175391525,nan,1,1
28,1.4000000000000001,89.50943006515425,-3.6686935013297113,nan,1,1
29,1.4500000000000002,89.54126264572054,-3.6284655692987235,nan,1,1
30,1.5,89.57156690597432,-3.617387908678584,nan,1,1
31,1.55,89.59877790450935,-3.2186113562812846,nan,1,1
32,1.6,89.63091688156001,-3.3363991648338858,nan,1,1
33,1.6500000000000001,89.66424238204817,-3.116217489994219,nan,1,1
34,1.7000000000000002,89.70197340011447,-3.2319662547867627,nan,1,1
35,1.75,89.74970136642298,-2.7969687458601142,nan,1,1
36,1.8,89.80110731124711,-2.476133335587065,nan,1,1
37,1.85,89.86589216232122,-2.5984501361978873,nan,1,1
38,1.9000000000000001,89.92320569991875,-2.540696236825959,nan,1,1
39,1.9500000000000002,nan,nan,nan,1,0
40,2.0,nan,nan,nan,1,0
41,2.0500000000000003,nan,nan,nan,1,0
42,2.1,nan,nan,nan,1,0
43,2.15,nan,nan,nan,1,0
44,2.2,nan,nan,nan,1,0
45,2.25,nan,nan,nan,1,0
46,2.3000000000000003,nan,nan,nan,1,0
47,2.35,89.8189665031413,-0.7274688196815348,nan,1,1
48,2.4,89.54720655441074,-0.8046083573437512,nan,1,1
49,2.45,89.21982038497703,-0.7302079070995269,nan,1,1
50,2.5,88.85106702804333,-0.7281283886725582,nan,1,1
51,2.5500000000000003,88.37229291915651,-1.0133063754818503,nan,1,1
52,2.6,87.98571424483998,-0.8767722998332765,nan,1,1
53,2.65,87.57328413009378,-0.9715249765038906,nan,1,1
54,2.7,87.10738294601168,-0.6523128439476495,nan,1,1
55,2.75,86.71761274337487,-0.7984601599804396,nan,1,1
56,2.8000000000000003,86.34953260421463,-0.7708795303521022,nan,1,1
57,2.85,86.04380537032782,-0.6348185702046245,nan,1,1
58,2.9000000000000004,85.78874402999568,-0.6635072456588893,nan,1,1
59,2.95,85.47543989181199,-0.36290769285677155,nan,1,1
60,3.0,85.22253492355014,-0.533239599406238,nan,1,1
61,3.0500000000000003,85.01072553634302,-0.4257674928857565,nan,1,1
62,3.1,84.7757862663234,-0.6634099649044362,nan,1,1
63,3.1500000000000004,84.62180158614748,-0.355965338547433,nan,1,1
64,3.2,84.5015589714013,-0.421104717687676,nan,1,1
65,3.25,84.35777570724105,-0.3603671414721375,nan,1,1
66,3.3000000000000003,84.15714307784643,-0.14675006002105573,nan,1,1
67,3.35,84.06038434981897,-0.5359510198678541,nan,1,1
68,3.4000000000000004,84.04226453780714,-0.4480094590404531,nan,1,1
69,3.45,83.86915021895939,-0.5741843416757563,nan,1,1
70,3.5,83.83447034835382,-0.7078500503885767,nan,1,1
71,3.5500000000000003,83.83035505294356,-0.7775893788408504,nan,1,1
72,3.6,83.8188813590958,-0.7809794403855376,nan,1,1
73,3.6500000000000004,83.79982282638085,-0.7554201185339774,nan,1,1
74,3.7,83.78258192061904,-0.8424442823733653,nan,1,1
75,3.75,83.77912763595094,-0.6774863026270461,nan,1,1
76,3.8000000000000003,83.75255018233753,-0.5531988776252666,nan,1,1
77,3.85,83.74379011153664,-0.5321131778187072,nan,1,1
78,3.9000000000000004,83.73831312179041,-0.46897899379180324,nan,1,1
79,3.95,83.7346836662239,-0.4644014012616515,nan,1,1
80,4.0,83.73468336104801,-0.45991181825709176,nan,1,1
81,4.05,83.70001508712213,-0.41254853726570073,nan,1,1
82,4.1000000000000005,83.70001478194624,-0.4086539438927395,nan,1,1
83,4.15,83.67388410567659,-0.2679985279194729,nan,1,1
84,4.2,83.6738838005007,-0.2655266499440373,nan,1,1
85,4.25,83.65223798751231,-0.26306547046190304,nan,1,1
86,4.3,83.65223768233642,-0.2606659243221132,nan,1,1
87,4.3500000000000005,83.63824628829335,-0.1960634256827371,nan,1,1
88,4.4,83.63824598311746,-0.1943002420379856,nan,1,1
89,4.45,83.5871305656369,-0.1823796808386083,nan,1,1
90,4.5,83.58713026046101,-0.18080071558233923,nan,1,1
91,4.55,83.56630964278511,-0.2431337501530955,nan,1,1
92,4.6000000000000005,83.56630994796078,-0.24105505528350207,nan,1,1
93,4.65,83.54361982344892,-0.2389782327814278,nan,1,1
94,4.7,83.54361951827303,-0.23695591184042294,nan,1,1
95,4.75,83.52489973067529,-0.16907308934058685,nan,1,1
96,4.8,83.5248994254994,-0.16766475000645037,nan,1,1
97,4.8500000000000005,83.45933698653442,-0.2596837230138287,nan,1,1
98,4.9,83.45933729171009,-0.25760491307557093,nan,1,1
99,4.95,83.45836957930763,-0.2555532409223253,nan,1,1
100,5.0,83.45836988448329,-0.2535310278701309,nan,1,1
101,5.05,83.4293705558699,-0.44774912491607394,nan,1,1
102,5.1000000000000005,83.42937086104556,-0.44425626113157973,nan,1,1
103,5.15,83.42937055586967,-0.44080988823163236,nan,1,1
104,5.2,83.4123957633891,-0.4924814732393378,nan,1,1
105,5.25,83.41239606856476,-0.4887076537709078,nan,1,1
106,5.3,83.40806959151388,-0.36143442244475604,nan,1,1
107,5.3500000000000005,83.40806989668954,-0.358712908972003,nan,1,1
108,5.4,83.39125013350585,-0.3982675004433815,nan,1,1
109,5.45,83.39125043868151,-0.39530604413914405,nan,1,1
110,5.5,83.39125013350562,-0.39238244773147396,nan,1,1
111,5.55,83.3837895011813,-0.38948331775784145,nan,1,1
112,5.6000000000000005,83.38378919600541,-0.3866336746427602,nan,1,1
113,5.65,83.3650492668061,-0.3182565174405243,nan,1,1
114,5.7,83.36504957198176,-0.3159583913304067,nan,1,1
115,5.75,83.34725507735277,-0.333353479196385,nan,1,1
116,5.800000000000001,83.34725477217688,-0.330999774625011,nan,1,1
117,5.8500000000000005,83.31490461348537,-0.22684069825181932,nan,1,1
118,5.9,83.31490491866103,-0.22528259076940793,nan,1,1
119,5.95,83.31490461348514,-0.2237426717550675,nan,1,1
120,6.0,83.30979810713737,-0.22221499883746215,nan,1,1
121,6.050000000000001,83.30979780196148,-0.22071192025435377,nan,1,1
122,6.1000000000000005,83.30979810713714,-0.21922565373061287,nan,1,1
123,6.15,83.28082502364092,-0.1797403883452833,nan,1,1
124,6.2,83.28082532881658,-0.17854706815619678,nan,1,1
125,6.25,83.28082502364069,-0.17736717139996075,nan,1,1
126,6.300000000000001,83.22858533858201,-0.1108201192209788,nan,1,1
127,6.3500000000000005,83.22858503340612,-0.11012025516932904,nan,1,1
128,6.4,83.22858533858178,-0.10942784023529017,nan,1,1
