index,time,phi_deg,dV_dphi,lower_repeller_deg,root_count,branch_exists
18,0.9,nan,nan,nan,1,0
19,0.9500000000000001,nan,nan,nan,1,0
20,1.0,nan,nan,nan,1,0
21,1.05,nan,nan,nan,1,0
22,1.1,nan,nan,nan,1,0
23,1.1500000000000001,87.07671556472779,-0.9338720493808172,72.3033886909485,3,1
24,1.2,87.9695704841613,-2.307577727176552,nan,1,1
25,1.25,88.32047716140727,-2.3573960581503703,nan,1,1
26,1.3,88.50921648025479,-2.86773160135557,nan,1,1
27,1.35,88.61830797195393,-3.427498707752028,nan,1,1
28,1.4000000000000001,88.6785621833796,-2.7946144549953487,nan,1,1
29,1.4500000000000002,88.72249071121152,-2.489042375167462,nan,1,1
30,1.5,88.74813920974657,-2.436320960515209,nan,1,1
31,1.55,88.76649156570349,-2.3660189136436554,nan,1,1
32,1.6,88.78368486404324,-2.3728411515112002,nan,1,1
33,1.6500000000000001,88.79224840164076,-2.367001200389468,nan,1,1
34,1.7000000000000002,88.79852128982424,-2.373502568739326,nan,1,1
35,1.75,88.80716905593738,-2.3763597005899544,nan,1,1
36,1.8,88.81303789138647,-2.3286088720500064,nan,1,1
37,1.85,88.82039720535121,-2.4314174986941453,nan,1,1
38,1.9000000000000001,88.82356645583937,-2.4290159967186393,nan,1,1
39,1.9500000000000002,88.83454820632755,-2.425509830666465,nan,1,1
40,2.0,88.83977128982355,-2.540174699757113,nan,1,1
41,2.0500000000000003,88.85478197097581,-2.635558384862993,nan,1,1
42,2.1,88.86646013259681,-2.620860135075616,nan,1,1
43,2.15,88.88541429519438,-2.628133040820465,nan,1,1
44,2.2,88.89934953689351,-2.565352566992803,nan,1,1
45,2.25,88.91648180007701,-2.635102736653784,nan,1,1
46,2.3000000000000003,88.93473466872925,-2.809658810796061,nan,1,1
47,2.35,88.95235094070179,-2.8526648771136673,nan,1,1
48,2.4,88.9719972419712,-2.8771141809802545,nan,1,1
49,2.45,88.99743638992032,-2.9133399690999284,nan,1,1
50,2.5,89.01316972732258,-2.778752239058294,nan,1,1
51,2.5500000000000003,89.04362230300606,-2.568853260314791,nan,1,1
52,2.6,89.06949602126767,-2.4758161130645093,nan,1,1
53,2.65,89.10122972488082,-2.2821561965109325,nan,1,1
54,2.7,89.13474626540804,-2.37348485320783,nan,1,1
55,2.75,89.16579820632589,-2.3058459477249893,nan,1,1
56,2.8000000000000003,89.19116167068125,-2.435279749430514,nan,1,1
57,2.85,89.21635240554443,-2.429802585626906,nan,1,1
58,2.9000000000000004,89.24166826247793,-2.2723858902181626,nan,1,1
59,2.95,89.26415819167704,-2.230940324214129,nan,1,1
60,3.0,89.29065752029021,-2.190577297696275,nan,1,1
61,3.0500000000000003,89.29780626296585,-1.9652339669747219,nan,1,1
62,3.1,89.31135576247746,-1.777282505552576,nan,1,1
63,3.1500000000000004,89.31314683913749,-1.6412932404703808,nan,1,1
64,3.2,89.3044130134538,-1.5346522420019115,nan,1,1
65,3.25,89.29138475417633,-1.468856561123218,nan,1,1
66,3.3000000000000003,89.25672014235982,-1.29145884214742,nan,1,1
67,3.35,89.21219224929334,-1.1538453311435666,nan,1,1
68,3.4000000000000004,89.14097795485964,-0.9181513088653902,nan,1,1
69,3.45,89.03849168776969,-0.8510846188638862,nan,1,1
70,3.5,88.91237016677348,-0.7486608830471456,nan,1,1
71,3.5500000000000003,88.73236619948824,-0.6607543508721345,nan,1,1
72,3.6,88.58307329177327,-0.9131317023931708,nan,1,1
73,3.6500000000000004,88.41526048659739,-0.7746251500568327,nan,1,1
74,3.7,88.22505449294493,-0.7111100102548088,nan,1,1
75,3.75,88.00598314284719,-0.9113869761714306,nan,1,1
76,3.8000000000000003,87.78697343825723,-0.593002625529522,nan,1,1
77,3.85,87.57990343093292,-0.5791115533905997,nan,1,1
78,3.9000000000000004,87.35930803298359,-0.6040867690002483,nan,1,1
79,3.95,87.16983446120614,-0.6431371853917838,nan,1,1
80,4.0,86.9559941291748,-0.8216916065839506,nan,1,1
81,4.05,86.80176530837389,-0.7876975493598651,nan,1,1
82,4.1000000000000005,86.61034776686986,-0.8046366067175138,nan,1,1
83,4.15,86.47587724685025,-0.5287890033672086,nan,1,1
84,4.2,86.30648607253374,-0.4467620432418933,nan,1,1
85,4.25,86.14117204665473,-0.4255428622219113,nan,1,1
86,4.3,86.00392869948666,-0.597927956145767,nan,1,1
87,4.3500000000000005,85.86173662184984,-0.411326183270114,nan,1,1
88,4.4,85.72920946120522,-0.6376440828396179,nan,1,1
89,4.45,85.61266435622466,-0.42546805225896833,nan,1,1
90,4.5,85.50704942702532,-0.37544690503284245,nan,1,1
91,4.55,85.44004991530647,-0.48138977486981466,nan,1,1
92,4.6000000000000005,85.34085893630245,-0.31227373558794436,nan,1,1
93,4.65,85.26148424147814,-0.18037902999811636,nan,1,1
94,4.7,85.10094133376319,-0.22906088335649213,nan,1,1
95,4.75,85.0317320442123,-0.398612583138892,nan,1,1
96,4.8,85.00096574782546,-0.3815826311434047,nan,1,1
97,4.8500000000000005,84.9524968147199,-0.4194433988803005,nan,1,1
98,4.9,84.9105861091534,-0.5265615421704792,nan,1,1
99,4.95,84.9016276740947,-0.4749371650308987,nan,1,1
100,5.0,84.87015031813755,-0.46399738540553903,nan,1,1
101,5.05,84.86093126296166,-0.4110229681037167,nan,1,1
102,5.1000000000000005,84.8059749030983,-0.3482073759549255,nan,1,1
103,5.15,84.7756944465552,-0.41346855612416766,nan,1,1
104,5.2,84.76743852614496,-0.40911845927075435,nan,1,1
105,5.25,84.76081956862532,-0.40488946421868993,nan,1,1
106,5.3,84.73594987868381,-0.5080832360454507,nan,1,1
107,5.3500000000000005,84.73061510085168,-0.5523409809713378,nan,1,1
108,5.4,84.70547746657422,-0.3178492742264642,nan,1,1
109,5.45,84.69823717116398,-0.31477502132295043,nan,1,1
110,5.5,84.69823747633964,-0.3117760647071084,nan,1,1
111,5.55,84.69196397780439,-0.3088355102376602,nan,1,1
112,5.6000000000000005,84.68364336012851,-0.3496702142301035,nan,1,1
113,5.65,84.64070909499168,-0.18849152003012695,nan,1,1
114,5.7,84.6395222663783,-0.18679140073171796,nan,1,1
115,5.75,84.62461046217896,-0.1392969613808739,nan,1,1
116,5.800000000000001,84.62461076735462,-0.1380643037644179,nan,1,1
117,5.8500000000000005,84.57308092116313,-0.14289537029946295,nan,1,1
118,5.9,84.56117753981536,-0.19832839622273593,nan,1,1
119,5.95,84.56117784499102,-0.1966924955235919,nan,1,1
120,6.0,84.53451311110416,-0.24825235272212473,nan,1,1
121,6.050000000000001,84.51701219557671,-0.3677506736151683,nan,1,1
122,6.1000000000000005,84.51701189040082,-0.364848368159978,nan,1,1
123,6.15,84.51701219557648,-0.3619885123329279,nan,1,1
124,6.2,84.50219926833029,-0.3103016690909788,nan,1,1
125,6.25,84.5021989631544,-0.30790734727627145,nan,1,1
126,6.300000000000001,84.4832649421582,-0.2610814382637611,nan,1,1
