t,tau,S,m1,m2,L1,L2,L,Sdot_labels,Sdot_data,Ldot_labels,strong_mass,strong_theta_mean_deg,strong_theta_std_deg,strong_theta_q05_deg,strong_theta_q25_deg,strong_theta_q50_deg,strong_theta_q75_deg,strong_theta_q95_deg,strong_psi_mean_deg,strong_inactive_frac@-85.0,weak_mass,weak_theta_mean_deg,weak_theta_std_deg,weak_theta_q05_deg,weak_theta_q25_deg,weak_theta_q50_deg,weak_theta_q75_deg,weak_theta_q95_deg,weak_psi_mean_deg,weak_inactive_frac@-85.0,strip0.01@-85.0,strip0.03@-85.0,strip0.1@-85.0,E@-85.0,D1@-85.0,D2@-85.0,D1_strong_radial@-85.0,D1_strong_inrot@-85.0,D1_strong_outrot@-85.0,D1_strong@-85.0,D1_weak_radial@-85.0,D1_weak_inrot@-85.0,D1_weak_outrot@-85.0,D1_weak@-85.0,D1_other_radial@-85.0,D1_other_inrot@-85.0,D1_other_outrot@-85.0,D1_other@-85.0,D2_strong_radial@-85.0,D2_strong_inrot@-85.0,D2_strong_outrot@-85.0,D2_strong@-85.0,D2_weak_radial@-85.0,D2_weak_inrot@-85.0,D2_weak_outrot@-85.0,D2_weak@-85.0,D2_other_radial@-85.0,D2_other_inrot@-85.0,D2_other_outrot@-85.0,D2_other@-85.0
0.0,0.0,1.999999999999998e-07,4.999999999999975e-08,4.999999999999971e-08,0.5024999497500002,0.22472219974999932,0.36361107474999976,6.54499967274997e-07,6.544999672749968e-07,-2.719126301158523e-07,4.999999999999995e-08,-6.352747104407259e-15,25.980759016384795,-40.521972656249936,-22.52197265624973,-0.02197265624984421,22.47802734375009,40.478027343750014,-6.352747104407259e-15,0.4443359375,4.999999999999995e-08,0.0,25.980759016384784,-40.521972656249915,-22.521972656249726,-0.021972656249817455,22.478027343750085,40.478027343750014,0.0,1.0,0.006347656250000001,0.019042968750000007,0.063720703125,0.4999999500000013,-1.4896490353070924e-08,4.5708181508408126e-11,-3.862327493409639e-08,1.5387619781753583e-08,1.5387619781753583e-08,-7.84803537058922e-09,-0.0,-0.0,-0.0,0.0,-3.1605997532736906e-08,1.2278771275127596e-08,1.2278771275127596e-08,-7.048454982481711e-09,-3.5622445325072087e-13,2.2760598386800502e-11,2.27605983868005e-11,4.516497232035028e-11,-0.0,-0.0,-0.0,0.0,-1.472450166979912e-15,2.723408190908428e-13,2.7234081909084284e-13,5.432091880147058e-13
0.01,0.09,2.06796559101349e-07,5.4727256866370425e-08,5.205821753566381e-08,0.5024999450081292,0.22472219882402072,0.363611071916075,7.055106115651327e-07,7.055106115651372e-07,-2.952075507241943e-07,5.521464690625972e-08,0.029939875177534284,25.718131965258877,-40.28372335605046,-22.024658711413934,-0.09273730518287142,22.11880157773045,40.3266193982425,0.029939874961373823,0.44217903750426024,5.2022015348090495e-08,-0.048509002468225995,25.99955649767672,-40.630233209603276,-22.688651036816978,0.19266880388511762,22.37002697038244,40.40102657804193,-0.048509002246983436,1.0,0.006557484271212819,0.01967230721984743,0.06531072494509678,0.4999999498478016,-1.564772070185571e-08,5.173496275732385e-11,-4.207062695174886e-08,1.6733033929851348e-08,1.673303395037627e-08,-8.604559071521244e-09,-0.0,-0.0,-0.0,0.0,-3.182839719322013e-08,1.2392617769422046e-08,1.2392617793463593e-08,-7.04316163033449e-09,-4.043544636397172e-13,2.579827299584162e-11,2.5798273806695632e-11,5.119219233889754e-11,-0.0,-0.0,-0.0,0.0,-1.4716577743242412e-15,2.721210459170518e-13,2.7212103048489347e-13,5.427704186276209e-13
0.02,0.18,2.1412480712949237e-07,5.990145611073137e-08,5.42011707939056e-08,0.5024999398180869,0.22472219785959255,0.36361106883883976,7.609008421888444e-07,7.609008421888444e-07,-3.206057345105855e-07,6.098220745809446e-08,0.07506811382469616,25.47086455664949,-40.06329629108794,-21.52090559265437,-0.1415254807561698,21.784536912508766,40.20944956355218,0.07506811293283144,0.4407393329402104,5.4083083740136706e-08,-0.07121627442632371,26.00035240299799,-40.6903788225222,-22.809934468449278,0.43328126275003603,22.269105761488888,40.32348337361909,-0.07121627352376549,1.0,0.006650427962964661,0.02022398550273229,0.0673328026158804,0.4999999496879403,-1.644213037729585e-08,5.856934918545231e-11,-4.580073890742027e-08,1.8185353981609787e-08,1.8185354026687594e-08,-9.430030899122895e-09,-0.0,-0.0,-0.0,0.0,-3.1900503227526496e-08,1.2444201850414505e-08,1.244420189893906e-08,-7.012099478172933e-09,-4.590131368010015e-13,2.9243016224219593e-11,2.924301812428194e-11,5.8027021211700526e-11,-0.0,-0.0,-0.0,0.0,-1.4708666992010641e-15,2.7189943611955033e-13,2.718994043023293e-13,5.423279737226785e-13
0.03,0.27,2.2203049001632197e-07,6.556485533205001e-08,5.643234870137419e-08,0.5024999341375052,0.22472219685509917,0.3636110654963022,8.210665156951428e-07,8.210665156951442e-07,-3.4830196896333254e-07,6.724224833033135e-08,0.1326009696283639,25.190956781957304,-39.78364449919948,-20.97493272340739,-0.1722387740495278,21.432756107700275,40.0482471242034,0.13260096755842862,0.43891685123312885,5.623833046320282e-08,-0.1133371354583622,26.009255397186944,-40.78667642070443,-22.954561228607584,0.653337242114498,22.153096005964628,40.240883178349954,-0.11333713338709694,1.0,0.006892541252447479,0.02082101632294286,0.0692597484546876,0.4999999495199802,-1.7282529166626212e-08,6.631828616168111e-11,-4.968161763188129e-08,1.968829795286339e-08,1.9688298026756136e-08,-1.030502165226177e-08,-0.0,-0.0,-0.0,0.0,-3.1955935128762045e-08,1.2489213770491317e-08,1.248921384390629e-08,-6.9775075143644395e-09,-5.210871934175649e-13,3.314874408505756e-11,3.314874744337383e-11,6.577640433501383e-11,-0.0,-0.0,-0.0,0.0,-1.470076991443077e-15,2.716759766460573e-13,2.716759274341195e-13,5.418818270887337e-13
0.04,0.36,2.3056349292058157e-07,7.176370768165256e-08,5.875538383134299e-08,0.5024999279200095,0.22472219580885497,0.36361106186443226,8.864401683845049e-07,8.864401683845096e-07,-3.785092933622522e-07,7.409591361717716e-08,0.20150500280451572,24.903940931514487,-39.4837974153693,-20.41039849579056,-0.18686429890800202,21.084688156549024,39.88233074656387,0.20150499900847998,0.43723957981356576,5.84630390962076e-08,-0.1519665464852213,26.013191791613647,-40.87679788316502,-23.087644011097094,0.8745085700846703,22.033515647761067,40.15564747444762,-0.15196654272728571,1.0,0.0071549716889036784,0.02151013428088354,0.07150423477681894,0.49999994934345626,-1.8171937700228693e-08,7.510419530281455e-11,-5.3787128606422854e-08,2.1271416435195552e-08,2.127141654257559e-08,-1.1244295628651713e-08,-0.0,-0.0,-0.0,0.0,-3.192247134352531e-08,1.249741458671149e-08,1.2497414685236858e-08,-6.927642071576963e-09,-5.915832948216863e-13,3.757717068506318e-11,3.757717596149083e-11,7.456276335173234e-11,-0.0,-0.0,-0.0,0.0,-1.469288702373854e-15,2.714506539985089e-13,2.714505863218874e-13,5.414319516180224e-13
0.05,0.45,2.397782239561602e-07,7.854863967705015e-08,6.117405831481306e-08,0.5024999211148419,0.22472219471910154,0.3636110579169717,9.57494454035582e-07,9.57494454035585e-07,-4.1146071804786394e-07,8.156740363650109e-08,0.2970020023737184,24.599807556772642,-39.1245367994313,-19.807232442257387,-0.1732970705250371,20.7482398048802,39.7135878499464,0.2970019962568064,0.4358538096263004,6.075851804859996e-08,-0.18671823741329407,26.01204041646402,-40.96047617577352,-23.208399811327798,1.0959306906360253,21.910699954457968,40.06790906589995,-0.1867182314172409,1.0,0.007336427873534131,0.022211784187197808,0.0739304440902405,0.4999999491578733,-1.9113602629226307e-08,8.506591002525662e-11,-5.804394467811349e-08,2.2902701263303772e-08,2.290270140898541e-08,-1.2238542005824305e-08,-0.0,-0.0,-0.0,0.0,-3.187513037805859e-08,1.2500034815376992e-08,1.250003493927958e-08,-6.875060623402023e-09,-6.716439724316122e-13,4.2598283952827097e-11,4.2598291725456935e-11,8.452493170585242e-11,-0.0,-0.0,-0.0,0.0,-1.468501884004929e-15,2.7122345445888897e-13,2.712233671835122e-13,5.409783197583962e-13
0.06,0.54,2.497340338925981e-07,8.597506474359758e-08,6.369230999397685e-08,0.5024999136664443,0.22472219358400378,0.36361105362522406,1.034745905490695e-06,1.0347459054906985e-06,-4.474111060346544e-07,8.977431914499505e-08,0.38373762312116594,24.301094888083387,-38.78407615906277,-19.216781702721793,-0.16344767937801685,20.406528999870275,39.53819313811603,0.3837376140329359,0.43441844874985924,6.312603859620152e-08,-0.21720255647687806,26.00566796797994,-41.03742388512421,-23.316004204626058,1.3167870766908647,21.78497200945485,39.977796647415445,-0.21720254765441693,1.0,0.007644587643970777,0.02296032612700074,0.07670820306402978,0.49999994896270417,-2.0111014882541013e-08,9.636057492213507e-11,-6.261336748260135e-08,2.464797460878639e-08,2.4647974798291755e-08,-1.3317418075523207e-08,-0.0,-0.0,-0.0,0.0,-3.1654382490286436e-08,1.243039276713755e-08,1.2430392916131081e-08,-6.793596807017803e-09,-7.625656609124773e-13,4.8291304343133406e-11,4.829131533634861e-11,9.582005401856954e-11,-0.0,-0.0,-0.0,0.0,-1.4677165897707528e-15,2.709943642340295e-13,2.7099425615769174e-13,5.405209038019505e-13
0.07,0.6300000000000001,2.604956752170029e-07,9.41036358643082e-08,6.631423882743817e-08,0.5024999055140061,0.22472219240164715,0.36361104895782664,1.1187590506822913e-06,1.1187590506822917e-06,-4.866392323156563e-07,9.875826123959543e-08,0.509942237984454,23.998550485132796,-38.38190888100327,-18.58924880801321,-0.1173999002473768,20.100272945691493,39.39938843306138,0.5099422252278841,0.4329861738628846,6.552881124151586e-08,-0.21705941224338793,25.979096311638358,-41.0629134280863,-23.367716882617707,1.5607533923255072,21.66887496930185,39.88831570667274,-0.21705939995783308,1.0,0.0077979408678647034,0.0239311855977745,0.07968602513322252,0.4999999487573869,-2.1167933527260033e-08,1.0916768859668147e-10,-6.733963765323432e-08,2.6440568844932037e-08,2.6440569083455728e-08,-1.4458499724846553e-08,-0.0,-0.0,-0.0,0.0,-3.141787586046678e-08,1.2354220941979003e-08,1.2354221116074303e-08,-6.7094338024134666e-09,-8.658190490808102e-13,5.47466995664404e-11,5.47467147509212e-11,1.0862759526828077e-10,-0.0,-0.0,-0.0,0.0,-1.4669327076352976e-15,2.707801947658274e-13,2.707800663692498e-13,5.40093328427442e-13
0.08,0.72,2.721338042666339e-07,1.0300074103584233e-07,6.904411356459936e-08,0.5024998965909676,0.2247221911700331,0.36361104388050036,1.2101509165739761e-06,1.2101509165739746e-06,-5.29450037657202e-07,1.0854562002820949e-07,0.6231925076264136,23.68078210774324,-37.96100969285528,-17.966703976060412,-0.08011600088949977,19.76987201852451,39.21578891315895,0.6231924904348254,0.43187556111546116,6.80416708314501e-08,-0.23723034109213106,25.96148279907958,-41.124995173757334,-23.444969162302645,1.7782745359593968,21.53840419536036,39.79393833773917,-0.23723032467496855,1.0,0.008229553552050137,0.024691444155919676,0.08286321365172777,0.4999999485413227,-2.2288401502170454e-08,1.2368866506015745e-10,-7.230722892704206e-08,2.8313971641351856e-08,2.83139719347856e-08,-1.5679285350904606e-08,-0.0,-0.0,-0.0,0.0,-3.108318210301968e-08,1.22370328764766e-08,1.2237033075277239e-08,-6.609116151265841e-09,-9.830720711220274e-13,6.20660239822397e-11,6.206604443960514e-11,1.2314899635072282e-10,-0.0,-0.0,-0.0,0.0,-1.4661499881882267e-15,2.705675052633754e-13,2.7056735375592107e-13,5.396687090311082e-13
0.09,0.8099999999999999,2.8472553049173033e-07,1.127390455815163e-07,7.188637868275179e-08,0.5024998868244749,0.2247221898870756,0.36361103835577524,1.3095959576538988e-06,1.3095959576538982e-06,-5.761770952714303e-07,1.1917196051604494e-07,0.7374106341613692,23.33948724964367,-37.48385207584489,-17.33372815951194,-0.04034470751856278,19.42443328102269,38.989858530416456,0.7374106117054644,0.4307542431615391,7.067289893313436e-08,-0.2791089953704579,25.95369941012454,-41.2246881509355,-23.55106219807716,1.9685439795057451,21.39334988241891,39.69444290386383,-0.2791089741133154,1.0,0.008588243643832176,0.025783304079379187,0.08632375275566563,0.4999999483138728,-2.3476770895090786e-08,1.4015045497800618e-10,-7.743127281835837e-08,3.023083374665527e-08,3.0230834100502293e-08,-1.6969604971200813e-08,-0.0,-0.0,-0.0,0.0,-3.0737414359502996e-08,1.2115124106124944e-08,1.2115124329488078e-08,-6.507165923889972e-09,-1.1162155805430537e-12,7.036370145036309e-11,7.036372858776885e-11,1.3961121445758888e-10,-0.0,-0.0,-0.0,0.0,-1.4653684725295896e-15,2.7035303236135647e-13,2.7035285632910433e-13,5.392405202179312e-13
