index,time,phi_deg,dV_dphi,lower_repeller_deg,root_count,branch_exists
18,0.9,nan,nan,nan,1,0
19,0.9500000000000001,nan,nan,nan,1,0
20,1.0,nan,nan,nan,1,0
21,1.05,87.94661073684695,-1.5596994823085495,78.70962820053104,3,1
22,1.1,88.68894594192494,-2.061063875989344,nan,1,1
23,1.1500000000000001,89.14042024612405,-2.535252298441097,nan,1,1
24,1.2,89.3639819526669,-3.321189451594981,nan,1,1
25,1.25,89.51500886917069,-3.089065352818494,nan,1,1
26,1.3,89.60665346145572,-3.5254003706392076,nan,1,1
27,1.35,89.6660904121392,-3.2507542752053067,nan,1,1
28,1.4000000000000001,89.71092775344769,-3.253352713940258,nan,1,1
29,1.4500000000000002,89.73565034866243,-3.3509214566191563,nan,1,1
30,1.5,89.7661194038381,-3.3110797202799636,nan,1,1
31,1.55,89.78952730178722,-3.099637830848845,nan,1,1
32,1.6,89.8212884712207,-2.916899276305473,nan,1,1
33,1.6500000000000001,89.85931917190419,-3.0926796074506937,nan,1,1
34,1.7000000000000002,89.89542726516581,-2.926251451641384,nan,1,1
35,1.75,89.9439961433411,-2.9647109439599073,4.375354480743408,2,1
36,1.8,nan,nan,nan,1,0
37,1.85,nan,nan,nan,1,0
38,1.9000000000000001,nan,nan,nan,1,0
39,1.9500000000000002,nan,nan,nan,1,0
40,2.0,nan,nan,nan,1,0
41,2.0500000000000003,nan,nan,nan,1,0
42,2.1,nan,nan,nan,1,0
43,2.15,nan,nan,nan,1,0
44,2.2,nan,nan,nan,1,0
45,2.25,nan,nan,nan,1,0
46,2.3000000000000003,nan,nan,nan,1,0
47,2.35,nan,nan,nan,1,0
48,2.4,89.87718187332146,-0.6542100130860887,nan,1,1
49,2.45,89.57495134353621,-0.7678460281090252,nan,1,1
50,2.5,89.25822984695407,-0.8823943968077447,nan,1,1
51,2.5500000000000003,88.88973833084071,-0.6339977506525772,nan,1,1
52,2.6,88.49232469558672,-0.9028639063718175,nan,1,1
53,2.65,88.14646928787175,-0.6362273709256367,nan,1,1
54,2.7,87.77556779861386,-0.6198271311937673,nan,1,1
55,2.75,87.42965501785204,-0.7470020112789844,nan,1,1
56,2.8000000000000003,87.10603410720742,-0.5721480035713322,nan,1,1
57,2.85,86.82920152664093,-0.7481810865231681,nan,1,1
58,2.9000000000000004,86.59087846755881,-1.0519929973370274,nan,1,1
59,2.95,86.3396397590626,-0.5309541789343972,nan,1,1
60,3.0,86.10018938064454,-0.5224032416504375,nan,1,1
61,3.0500000000000003,85.89804430007806,-0.4437082005004399,nan,1,1
62,3.1,85.72580217361312,-0.7119845728300473,nan,1,1
63,3.1500000000000004,85.56877550124975,-0.4673171642436032,nan,1,1
64,3.2,85.42002336501918,-0.5891528043955917,nan,1,1
65,3.25,85.32425645828079,-0.35495667059601976,nan,1,1
66,3.3000000000000003,85.16417314529241,-0.1879727808329708,nan,1,1
67,3.35,85.03173204421807,-0.44090849102809776,nan,1,1
68,3.4000000000000004,84.97532670974533,-0.35567840054446626,nan,1,1
69,3.45,84.94673082351474,-0.46103333896988935,nan,1,1
70,3.5,84.90377275466699,-0.5802283346501549,nan,1,1
71,3.5500000000000003,84.88623216628798,-0.4599562473795045,nan,1,1
72,3.6,84.86262956619021,-0.45785534531529554,nan,1,1
73,3.6500000000000004,84.83253953933462,-0.29589577843587794,nan,1,1
74,3.7,84.80597490310402,-0.38183009640979687,nan,1,1
75,3.75,84.77902269363125,-0.45339842984931245,nan,1,1
76,3.8000000000000003,84.77569475173661,-0.44880828621684615,nan,1,1
77,3.85,84.76743822097478,-0.4443166059105155,nan,1,1
78,3.9000000000000004,84.76081926345515,-0.4399245279216696,nan,1,1
79,3.95,84.76081956863081,-0.4356324742884513,nan,1,1
80,4.0,84.7359498786893,-0.5465207768277609,nan,1,1
81,4.05,84.73061510085716,-0.5942535724028991,nan,1,1
82,4.1000000000000005,84.73061479568128,-0.5886519829852578,nan,1,1
83,4.15,84.70547777175537,-0.3384413356180745,nan,1,1
84,4.2,84.70547746657948,-0.33530769315324005,nan,1,1
85,4.25,84.70547777175514,-0.33221757690194215,nan,1,1
86,4.3,84.6982374763449,-0.3291605243498426,nan,1,1
87,4.3500000000000005,84.69823717116901,-0.3261531578225779,nan,1,1
88,4.4,84.69196367263376,-0.3231784857024068,nan,1,1
89,4.45,84.69196397780942,-0.3202508259840998,nan,1,1
90,4.5,84.68364336013354,-0.36248320254771005,nan,1,1
91,4.55,84.68364305495766,-0.35925410402644536,nan,1,1
92,4.6000000000000005,84.6407094001724,-0.19366105442812312,nan,1,1
93,4.65,84.64070909499651,-0.19198020705873908,nan,1,1
94,4.7,84.63952226638312,-0.19032111404205906,nan,1,1
95,4.75,84.63952257155879,-0.1886853099362408,nan,1,1
96,4.8,84.62461076735946,-0.14082651291375622,nan,1,1
97,4.8500000000000005,84.62461046218357,-0.13963405704860724,nan,1,1
98,4.9,84.57308122634362,-0.14438694377998731,nan,1,1
99,4.95,84.57308092116773,-0.14321074075539766,nan,1,1
100,5.0,84.56117753981997,-0.19861592495489516,nan,1,1
101,5.05,84.56117784499563,-0.19701725954372448,nan,1,1
102,5.1000000000000005,84.56117753981974,-0.19544015574825765,nan,1,1
103,5.15,84.53451280593288,-0.24656146005396914,nan,1,1
104,5.2,84.53451311110854,-0.2446136162900574,nan,1,1
105,5.25,84.51701219558109,-0.3621173610828148,nan,1,1
106,5.3,84.5170118904052,-0.359318118347449,nan,1,1
107,5.3500000000000005,84.502198963159,-0.3080991591321133,nan,1,1
108,5.4,84.50219926833466,-0.30575330313008414,nan,1,1
109,5.45,84.48326524733847,-0.25934997809603805,nan,1,1
110,5.5,84.48326494216258,-0.2574032151651627,nan,1,1
111,5.55,84.48326524733824,-0.25548135443847864,nan,1,1
112,5.6000000000000005,84.47021379470141,-0.2535693111787655,nan,1,1
113,5.65,84.47021348952552,-0.25169631900653777,nan,1,1
114,5.7,84.46796342849026,-0.24984449178875245,nan,1,1
115,5.75,84.46796312331438,-0.248018491229203,nan,1,1
116,5.800000000000001,84.46796342849004,-0.24621500183754463,nan,1,1
117,5.8500000000000005,84.39220933913447,-0.20420497812839467,nan,1,1
118,5.9,84.39220964431013,-0.2028008517599336,nan,1,1
119,5.95,84.39220933913424,-0.20141363164623877,nan,1,1
120,6.0,84.39217424391927,-0.20004303091766135,nan,1,1
121,6.050000000000001,84.39217393874338,-0.19868856324769085,nan,1,1
122,6.1000000000000005,84.39217424391904,-0.19735007535536325,nan,1,1
123,6.15,84.37143480300097,-0.29102902646212814,nan,1,1
124,6.2,84.37143449782508,-0.28909493965931665,nan,1,1
125,6.25,84.35338975905546,-0.28715978704293976,nan,1,1
126,6.300000000000001,84.35338945387957,-0.28527081972922014,nan,1,1
127,6.3500000000000005,84.35338975905523,-0.2834030220195755,nan,1,1
128,6.4,84.35338945387934,-0.281556540207829,nan,1,1
129,6.45,84.33174852370342,-0.22572591502144326,nan,1,1
