index,time,phi_deg,spread_q05_deg,spread_q50_deg,spread_q95_deg,spread_90_width_deg
221,2.21,85.04824631056152,-19.431234951180727,4.464027812959358,5.673459375602647,25.104694326783374
222,2.22,85.15846734018226,-19.161619359669714,4.355091445821529,5.5369439903503235,24.698563350020038
223,2.23,85.2653261628133,-18.894816587567277,4.249650367130499,5.4046350199793665,24.299451607546644
224,2.24,85.36895647691921,-18.630971326547865,4.147574289673912,5.276395800344574,23.90736712689244
225,2.25,85.46948600961362,-18.37021701791761,4.0487811313528255,5.1521435732889245,23.522360591206535
226,2.2600000000000002,85.56704274501675,-18.1126823000385,3.9531387931195923,5.031706121983461,23.14438842202196
227,2.27,85.6617194671543,-17.85845559684782,3.8604774675388853,4.914945212087787,22.773400808935605
228,2.2800000000000002,85.7536079354118,-17.607619448901232,3.7707229995713476,4.8019088892508535,22.409528338152086
229,2.29,85.84281788863963,-17.360269792086115,3.6837934794530725,4.692362468556041,22.052632260642156
230,2.3000000000000003,85.92943393174188,-17.11647304754399,3.599587671232939,4.586099174699314,21.702572222243305
231,2.31,86.0135419693346,-16.87629255238093,3.518037287238144,4.483118899735302,21.359411452116234
232,2.3200000000000003,86.09522714145801,-16.639786871094486,3.4390119914305615,4.383273360334556,21.023060231429042
233,2.33,86.1745734468228,-16.407009570040657,3.3624543390637314,4.286506704862177,20.693516274902834
234,2.3400000000000003,86.25164684091261,-16.17799249530583,3.2882273984283756,4.192700398318124,20.370692893623954
235,2.35,86.3265010580297,-15.952751503424537,3.216343810165398,4.101823071033351,20.054574574457888
236,2.3600000000000003,86.39920689558703,-15.731315958333084,3.146725316341474,4.0137349542623895,19.745050912595474
237,2.37,86.46986442805274,-15.513741645278742,3.079255472859927,3.9283791102583905,19.442120755537132
238,2.38,86.5385204450005,-15.300028145048742,3.0138317335309353,3.845747033348431,19.145775178397173
239,2.39,86.60523622056581,-15.090186607724064,2.9555756152798267,3.76566507967226,18.855851687396324
240,2.4,86.67006174101826,-14.88421418110596,2.8939863632336085,3.688045577275659,18.57225975838162
241,2.41,86.73304984289295,-14.68210808965992,2.8342452946939716,3.612794810979011,18.29490290063893
242,2.42,86.79424025681445,-14.483850195385969,2.7763169363284703,3.539878583575728,18.023728778961697
243,2.43,86.85369679921004,-14.289444066803014,2.720139534168652,3.46927516561675,17.758719232419764
244,2.44,86.91148328329862,-14.098891558338778,2.6656732913435235,3.4008353996565575,17.499726957995335
245,2.45,86.96764779488846,-13.912177125871438,2.6128520061657525,3.334506988629215,17.246684114500653
246,2.46,87.02220635391245,-13.729251048591152,2.561651233630357,3.2703096971517027,16.999560745742855
247,2.47,87.07519070456881,-13.550077149578442,2.5120590134949907,3.208176367051351,16.758253516629793
248,2.48,87.12666438320088,-13.374649902427166,2.464000784363293,3.147925296120576,16.52257519854774
249,2.49,87.17666499929994,-13.202936568285907,2.417400602903058,3.0895752146092264,16.292511782895133
250,2.5,87.22520294049309,-13.034875785740297,2.372234277609948,3.033067631205995,16.067943416946292
251,2.5100000000000002,87.27233927420012,-12.870455528284452,2.3284397138750705,2.9783143727353263,15.848769901019779
252,2.52,87.3180991570915,-12.709627128183342,2.2859711706757935,2.925290109402681,15.634917237586023
253,2.5300000000000002,87.36250695317044,-12.552339936848199,2.2447858844330426,2.873916424824131,15.42625636167233
254,2.54,87.40560537967309,-12.398560795928631,2.2048536930416276,2.824162147258619,15.22272294318725
255,2.5500000000000003,87.44741043969682,-12.248229339092035,2.166155478068532,2.7760172629713793,15.024246602063414
256,2.56,87.4879603790858,-12.10130667186968,2.1285932454373437,2.729415163250451,14.83072183512013
257,2.5700000000000003,87.52725360141133,-11.957713236207383,2.0922159782102767,2.6843304007693973,14.64204363697678
258,2.58,87.56532407471161,-11.817404300937028,2.056998691386042,2.64068440212651,14.458088703063538
259,2.5900000000000003,87.6022105341203,-11.680339879725182,2.022900753630921,2.598425146716181,14.278765026441363
260,2.6,87.63791552073408,-11.546443405689331,1.9899045724206985,2.5575590826379084,14.10400248832724
261,2.6100000000000003,87.67247463119438,-11.415670919397428,1.9579580103937246,2.5180589062075,13.933729825604928
262,2.62,87.70593854821396,-11.287994177568464,1.9269939741726887,2.479836344676528,13.767830522244992
263,2.6300000000000003,87.73832246739978,-11.163349674927389,1.896981477404438,2.4428447075887902,13.606194382516179
264,2.64,87.76963484688996,-11.041666944652718,1.8679200124632303,2.4070681918655055,13.448735136518223
265,2.65,87.79990927530062,-10.922900699418733,1.8397677457649024,2.3724642986561832,13.295364998074916
266,2.66,87.8291683602932,-10.80699526644699,1.8125142846273548,2.339003968297959,13.145999234744949
267,2.67,87.85741097177599,-10.69387106543752,1.78615378880545,2.3066467002474837,13.000517765685004
268,2.68,87.88468847428706,-10.583501551431254,1.7606281331742935,2.275352308823301,12.858853860254555
269,2.69,87.91102618827631,-10.475835274827148,1.7359052265411776,2.2450848192007697,12.720920094027917
270,2.7,87.93644657127228,-10.370818540053733,1.7119560968579322,2.2158225612381273,12.58664110129186
271,2.71,87.96096667345418,-10.268392668424553,1.6887502001998769,2.1875175368285795,12.455910205253133
272,2.72,87.98460248988917,-10.168498459887019,1.666264146863341,2.1601268726172123,12.328625332504231
273,2.73,88.00737371587917,-10.071080992171176,1.6444822123882545,2.1336191683257084,12.204700160496884
274,2.74,88.02928956595807,-9.976075394841189,1.6233900247914903,2.107992831533892,12.08406822637508
275,2.75,88.0503757981815,-9.883433988890744,1.6029570391017103,2.0832159175434413,11.966649906434185
276,2.7600000000000002,88.07064337922077,-9.79309522611419,1.5831628862812863,2.059258243217755,11.852353469331945
277,2.77,88.09009769834732,-9.704992427604424,1.563993096487991,2.0361093757405797,11.741101803345003
278,2.7800000000000002,88.10876133230265,-9.619076698138883,1.545432094160617,2.0137329566019844,11.632809654740868
279,2.79,88.12666581166388,-9.535309497546649,1.5274448517867256,1.9920822071637758,11.527391704710425
280,2.8000000000000003,88.14383110543741,-9.453641854159997,1.5100081432536285,1.9711281938671448,11.424770048027142
281,2.81,88.16025984915112,-9.374008303458425,1.4931236712788234,1.9508742866751732,11.324882590133598
282,2.8200000000000003,88.17596227775357,-9.296351398048103,1.4767764069854366,1.9313076206827304,11.227659018730833
283,2.83,88.19096189593338,-9.22062810993691,1.4609354316706344,1.9124005100792658,11.133028620016177
284,2.8400000000000003,88.20528474602045,-9.146799145327066,1.4455728823258198,1.894106994578408,11.040906139905474
285,2.85,88.21894095909255,-9.07481053601731,1.4306770315748736,1.876407642764434,10.951218178781744
286,2.8600000000000003,88.23193633049486,-9.004604639373895,1.4162468289299852,1.8592960025945615,10.863900641968456
287,2.87,88.24428667190537,-8.936134760710104,1.4022624466441016,1.8427524299837046,10.778887190693808
288,2.8800000000000003,88.25600786779282,-8.869355345563974,1.3887044651568488,1.8267529506768199,10.696108296240794
289,2.89,88.2671168292664,-8.804222941864282,1.375555817726024,1.8112764359385665,10.615499377802848
