index,time,phi_deg,dV_dphi,lower_repeller_deg,root_count,branch_exists
18,0.9,nan,nan,nan,1,0
19,0.9500000000000001,nan,nan,nan,1,0
20,1.0,nan,nan,nan,1,0
21,1.05,nan,nan,nan,1,0
22,1.1,88.1778214454651,-1.251595174309532,79.16285343170168,3,1
23,1.1500000000000001,88.78762643814073,-2.128089969589624,nan,1,1
24,1.2,89.07777627944921,-2.0004132717901726,nan,1,1
25,1.25,89.24840524673425,-2.5870990547662496,nan,1,1
26,1.3,89.34720743179273,-3.0724887221857067,nan,1,1
27,1.35,89.39512033462466,-3.2585537631230928,nan,1,1
28,1.4000000000000001,89.43110879898,-3.5851609886812996,nan,1,1
29,1.4500000000000002,89.44578012466349,-3.324905528980165,nan,1,1
30,1.5,89.45596048355009,-3.3485823835936968,nan,1,1
31,1.55,89.46263925552262,-3.6637908872375244,nan,1,1
32,1.6,89.47029458999515,-3.798052580745443,nan,1,1
33,1.6500000000000001,89.48610422134269,-3.674406653362935,nan,1,1
34,1.7000000000000002,89.499714145659,-3.5615568998543257,nan,1,1
35,1.75,89.51027780532687,-3.4022065631687854,nan,1,1
36,1.8,89.52380777358849,-3.275347037447558,nan,1,1
37,1.85,89.54425607681105,-3.235944912901286,nan,1,1
38,1.9000000000000001,89.56912454604921,-3.01915788751595,nan,1,1
39,1.9500000000000002,89.59953683852959,-2.9309949025997186,nan,1,1
40,2.0,89.62668497085369,-2.9184394373674243,nan,1,1
41,2.0500000000000003,89.65791940688871,-3.1293629643244736,nan,1,1
42,2.1,89.69165140151748,-2.965514384215276,nan,1,1
43,2.15,89.73029123306034,-2.7498388536190883,nan,1,1
44,2.2,89.77470621108759,-2.4460154021469065,nan,1,1
45,2.25,89.81734323501328,-2.4916190497621953,nan,1,1
46,2.3000000000000003,89.8631485938999,-2.1566998762466065,nan,1,1
47,2.35,89.91271615981776,-2.063110922950732,nan,1,1
48,2.4,nan,nan,nan,1,0
49,2.45,nan,nan,nan,1,0
50,2.5,nan,nan,nan,1,0
51,2.5500000000000003,nan,nan,nan,1,0
52,2.6,nan,nan,nan,1,0
53,2.65,nan,nan,nan,1,0
54,2.7,nan,nan,nan,1,0
55,2.75,nan,nan,nan,1,0
56,2.8000000000000003,89.87118997573563,-0.8021419605722899,nan,1,1
57,2.85,89.74256296157537,-0.7943744063174961,nan,1,1
58,2.9000000000000004,89.58797464370417,-0.7041140611368898,nan,1,1
59,2.95,89.41173959731736,-0.9205785513101108,nan,1,1
60,3.0,89.19504373550086,-0.779203695114113,nan,1,1
61,3.0500000000000003,88.92240060805938,-0.9408560226333064,nan,1,1
62,3.1,88.72628274917255,-0.8257551054555641,nan,1,1
63,3.1500000000000004,88.49000162124277,-0.7071037095948641,nan,1,1
64,3.2,88.25197763442625,-0.5936809515813979,nan,1,1
65,3.25,88.00149271010974,-0.702438909026838,nan,1,1
66,3.3000000000000003,87.79575265884012,-0.76841701649383,nan,1,1
67,3.35,87.59547769546111,-0.7895829365651393,nan,1,1
68,3.4000000000000004,87.41984567641805,-0.7727223571339422,nan,1,1
69,3.45,87.24855813979684,-0.8430521127427003,nan,1,1
70,3.5,87.07942087173032,-0.4163849434799611,nan,1,1
71,3.5500000000000003,86.94312051772633,-0.5460973027507915,nan,1,1
72,3.6,86.75988595962073,-0.46027964742612754,nan,1,1
73,3.6500000000000004,86.60125711440577,-0.5976326292588127,nan,1,1
74,3.7,86.52129159926895,-0.35451988147808755,nan,1,1
75,3.75,86.40588479995245,-0.3544381244670017,nan,1,1
76,3.8000000000000003,86.33591501235469,-0.578710153945802,nan,1,1
77,3.85,86.23826211928818,-0.2816606902408533,nan,1,1
78,3.9000000000000004,86.10589365004981,-0.3233467096974915,nan,1,1
79,3.95,86.0632114601083,-0.358530942654653,nan,1,1
80,4.0,85.99527902602617,-0.3722384724376784,nan,1,1
81,4.05,85.98601419448309,-0.3768800402348576,nan,1,1
82,4.1000000000000005,85.93073862075252,-0.4344865551472613,nan,1,1
83,4.15,85.92070474624069,-0.42914192074584917,nan,1,1
84,4.2,85.88872385024447,-0.41073139655581853,nan,1,1
85,4.25,85.88203287124045,-0.45464503673952883,nan,1,1
86,4.3,85.84186532973644,-0.404863434673173,nan,1,1
87,4.3500000000000005,85.82424051284181,-0.3074821306182385,nan,1,1
88,4.4,85.80631357192374,-0.35113171351236144,nan,1,1
89,4.45,85.79795267104475,-0.3650738934520339,nan,1,1
90,4.5,85.79587289809544,-0.36137744815948053,nan,1,1
91,4.55,85.77089456557579,-0.3769521227401698,nan,1,1
92,4.6000000000000005,85.77089487075145,-0.3732840088203692,nan,1,1
93,4.65,85.74995035170835,-0.41602409630981,nan,1,1
94,4.7,85.74995065688401,-0.41207766885111147,nan,1,1
95,4.75,85.73982950209876,-0.37163155778234996,nan,1,1
96,4.8,85.73969369887598,-0.36817957425607073,nan,1,1
97,4.8500000000000005,85.7396933937001,-0.3647842821046528,nan,1,1
98,4.9,85.7391657447742,-0.36144307727471336,nan,1,1
99,4.95,85.73916604994986,-0.3581559448548722,nan,1,1
100,5.0,85.71702768325054,-0.35328083577263486,nan,1,1
101,5.05,85.71702737807465,-0.3501219443299779,nan,1,1
102,5.1000000000000005,85.70866769789876,-0.3898170535793102,nan,1,1
103,5.15,85.70866739272287,-0.38638090768227457,nan,1,1
104,5.2,85.69937936782043,-0.33665309871314936,nan,1,1
105,5.25,85.69937906264454,-0.3337247117509121,nan,1,1
106,5.3,85.67852426528114,-0.1972776992473832,nan,1,1
107,5.3500000000000005,85.67852396010525,-0.195596159268183,nan,1,1
108,5.4,85.65999155043718,-0.15473968765356716,nan,1,1
109,5.45,85.6599912452613,-0.15344022897622822,nan,1,1
110,5.5,85.59920724867916,-0.1703364180975713,nan,1,1
111,5.55,85.59920755385482,-0.16898846467622067,nan,1,1
112,5.6000000000000005,85.58837228774146,-0.16765239648152308,nan,1,1
113,5.65,85.58837198256558,-0.16634161964790753,nan,1,1
114,5.7,85.58837228774124,-0.16504941189070182,nan,1,1
115,5.75,85.5851157569794,-0.1637730637559409,nan,1,1
116,5.800000000000001,85.58511606215507,-0.1625156096045794,nan,1,1
117,5.8500000000000005,85.55909219740886,-0.24627642618369813,nan,1,1
118,5.9,85.55909189223297,-0.24442397248297273,nan,1,1
119,5.95,85.55909219740863,-0.2425953030133259,nan,1,1
120,6.0,85.52922983168585,-0.283163846411033,nan,1,1
121,6.050000000000001,85.52923013686151,-0.28111936628809703,nan,1,1
122,6.1000000000000005,85.50969858168563,-0.2790827336666649,nan,1,1
123,6.15,85.50969827650974,-0.27709059084349,nan,1,1
124,6.2,85.5096985816854,-0.27512354007082274,nan,1,1
125,6.25,85.50328714369701,-0.23385140274545146,nan,1,1
126,6.300000000000001,85.50328683852112,-0.23221700242633955,nan,1,1
127,6.3500000000000005,85.48845682143119,-0.3516152898989593,nan,1,1
128,6.4,85.48845712660685,-0.34920475884590885,nan,1,1
129,6.45,85.48845682143096,-0.34682475116554745,nan,1,1
