arch,dt,epsilon,exp,init,log_dt,mu1,mu2,n_per_cluster,save_params,seed,sigma,t_end,width,run_id,t_end_logged,loss_final,loss_max_increase,antipodal_asym,n_in_S_ge_1e-04,n_off_S_ge_1e-04,n_in_rise_ge_1e-04,n_off_rise_ge_1e-04,n_in_S_ge_5e-05,n_off_S_ge_5e-05,n_in_rise_ge_5e-05,n_off_rise_ge_5e-05,n_in_S_ge_1e-05,n_off_S_ge_1e-05,n_in_rise_ge_1e-05,n_off_rise_ge_1e-05,n_in,n_off,comp_pop_S,comp_pop_rise,comp_pop_t_rev,comp_pop_t_min,comp_pop_E0,comp_pop_Emin,comp_pop_Eend,comp_pop_final_excess,comp_pop_class_1e-04,comp_emp_S,comp_emp_rise,comp_emp_t_rev,comp_emp_t_min,comp_emp_E0,comp_emp_Emin,comp_emp_Eend,comp_emp_final_excess,comp_emp_class_1e-04,m85_S,m85_rise,m85_t_rev,m85_t_min,m85_E0,m85_Emin,m85_Eend,m85_final_excess,m85_class_1e-04,p176_S,p176_rise,p176_t_rev,p176_t_min,p176_E0,p176_Emin,p176_Eend,p176_final_excess,p176_class_1e-04,e1_S,e1_rise,e1_t_rev,e1_t_min,e1_E0,e1_Emin,e1_Eend,e1_final_excess,e1_class_1e-04,e2_S,e2_rise,e2_t_rev,e2_t_min,e2_E0,e2_Emin,e2_Eend,e2_final_excess,e2_class_1e-04,neg_e1_S,neg_e1_rise,neg_e1_t_rev,neg_e1_t_min,neg_e1_E0,neg_e1_Emin,neg_e1_Eend,neg_e1_final_excess,neg_e1_class_1e-04,neg_e2_S,neg_e2_rise,neg_e2_t_rev,neg_e2_t_min,neg_e2_E0,neg_e2_Emin,neg_e2_Eend,neg_e2_final_excess,neg_e2_class_1e-04
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,0,0.15,10.0,200,E2_grid__linear__mu3-2.2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0002__2c57b6649a,10.0,1.590797728043668e-26,-5.3235229741391e-31,7.105427357601002e-15,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,1.4791141972893971e-31,nan,9.94,0.4999031799104242,2.263420663377922e-27,2.263420663377922e-27,0.0,monotone,0.0,9.860761315262648e-32,nan,9.9,0.49990319683055273,2.2409689424582334e-27,2.2409689424582334e-27,0.0,monotone,0.0,1.8103741477240017e-32,nan,9.97,0.49990704535772357,6.386899941109667e-27,6.386899941109667e-27,0.0,monotone,0.0,1.1791506084510852e-30,nan,8.83,0.4998910711785225,2.9561098716399683e-29,3.074024932485077e-29,1.1791506084510852e-30,monotone,0.0,4.518077515780228e-10,nan,8.58,0.49989181400638544,3.3047783943495884e-36,3.255907764763775e-33,3.252602986369425e-33,monotone,0.0,2.1541846793516707e-32,nan,9.98,0.4999081960956587,6.500331896765759e-27,6.500331896765759e-27,0.0,monotone,0.0,4.518077515780261e-10,nan,8.58,0.49989181400638544,5.461604033552975e-36,3.747334342261632e-33,3.7418727382280786e-33,monotone,0.0,2.148501834564567e-32,nan,9.97,0.4999081960956587,6.500331318669252e-27,6.500331318669252e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,1,0.15,10.0,200,E2_grid__linear__mu3-2.2_sd0.15__h200_eps1.00e-03_iso__s1__dt0.0002__7b9af427af,10.0,1.6246351692930212e-26,0.0,6.938893903907228e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.623601091862434e-30,nan,9.13,0.49990802144573976,2.300866904472632e-27,2.300866904472632e-27,0.0,monotone,0.0,7.672904898438748e-30,nan,9.16,0.49990802441004856,2.3538438446388805e-27,2.3538438446388805e-27,0.0,monotone,0.0,1.4155585091246184e-32,nan,9.16,0.4998922648831382,6.730137538757908e-27,6.730137538757908e-27,0.0,monotone,0.0,2.6698203854068057e-30,nan,8.63,0.49990581851651084,2.8904741791352513e-29,3.157456217675932e-29,2.6698203854068057e-30,monotone,0.0,5.139847730565651e-31,nan,9.16,0.49990675781399313,4.125675284820734e-31,4.125675284820734e-31,0.0,monotone,0.0,1.3474505799555036e-32,nan,9.16,0.49989325227102366,6.781777585580733e-27,6.781777585580733e-27,0.0,monotone,0.0,5.33802983688342e-31,nan,9.16,0.49990675781399313,3.2564628985518796e-31,3.2564628985518796e-31,0.0,monotone,0.0,6.784244609456755e-33,nan,9.16,0.49989325227102366,6.781777542886792e-27,6.781777542886792e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,2,0.15,10.0,200,E2_grid__linear__mu3-2.2_sd0.15__h200_eps1.00e-03_iso__s2__dt0.0002__7c0eb60a80,10.0,1.5750715580593689e-26,0.0,6.938893903907228e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.666741922616708e-30,nan,8.790000000000001,0.4998948713665228,2.2216541762319627e-27,2.2216541762319627e-27,0.0,monotone,0.0,7.716045729193022e-30,nan,8.66,0.4998948777128011,2.243896355973702e-27,2.2444633497493296e-27,5.669937756276022e-31,monotone,0.0,1.2229655146858948e-32,nan,8.790000000000001,0.4999034172432936,6.412006652754191e-27,6.412006652754191e-27,0.0,monotone,0.0,3.420451581231731e-31,nan,8.790000000000001,0.49989799940156104,4.009795773863947e-29,4.009795773863947e-29,0.0,monotone,0.0,1.0951690103116836e-31,nan,8.8,0.49989734120738843,5.259617058980968e-30,5.259617058980968e-30,0.0,monotone,0.0,8.2016898633527e-34,nan,8.8,0.4999026688203522,6.4245388308103206e-27,6.4245388308103206e-27,0.0,monotone,0.0,1.0477140072697879e-31,nan,8.8,0.49989734120738843,5.253366908686173e-30,5.253366908686173e-30,0.0,monotone,0.0,2.4470147045846516e-33,nan,8.8,0.4999026688203522,6.424539196838405e-27,6.424539196838405e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,3,0.15,10.0,200,E2_grid__linear__mu3-2.2_sd0.15__h200_eps1.00e-03_iso__s3__dt0.0002__5eaa3d7978,10.0,1.586358661627162e-26,0.0,1.3877787807814457e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.574297285286121e-30,nan,9.700000000000001,0.4998981933699347,2.278236457254104e-27,2.278236457254104e-27,0.0,monotone,0.0,7.65441597097263e-30,nan,9.76,0.4998982009177641,2.2633220557647694e-27,2.2633220557647694e-27,0.0,monotone,0.0,2.9851914138002156e-33,nan,9.77,0.49989600891247704,6.474976569326384e-27,6.474976569326384e-27,0.0,monotone,0.0,1.8214482449042283e-30,nan,9.76,0.49990507925428024,3.074641230067281e-29,3.074641230067281e-29,0.0,monotone,0.0,1.7462818343033835e-30,nan,9.58,0.4999046561598145,9.86130141695979e-32,1.0122603993150505e-31,2.6130257619071542e-33,monotone,0.0,2.4171604634786697e-32,nan,9.790000000000001,0.4998953538731505,6.437129813228026e-27,6.437129813228026e-27,0.0,monotone,0.0,1.799959202786404e-30,nan,9.59,0.4999046561598145,1.540760785272625e-31,1.566805913904021e-31,2.6045128631396087e-33,monotone,0.0,1.82037303023734e-32,nan,9.790000000000001,0.4998953538731505,6.437129679301501e-27,6.437129679301501e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,4,0.15,10.0,200,E2_grid__linear__mu3-2.2_sd0.15__h200_eps1.00e-03_iso__s4__dt0.0002__9533a82a7f,10.0,1.5819108386948952e-26,2.879933022840497e-32,3.469446951953614e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.43871181720126e-30,nan,8.96,0.4999033237626116,2.241215461491115e-27,2.241215461491115e-27,0.0,monotone,0.0,0.0,nan,8.86,0.49990333688356603,2.2485062618885873e-27,2.2485062618885873e-27,0.0,monotone,0.0,1.0785207688568521e-32,nan,9.03,0.49990418607202525,6.361787644268305e-27,6.361790436866724e-27,2.792598419361492e-33,monotone,0.0,2.7328945910854877e-30,nan,8.28,0.4998942001540109,3.190302952877456e-29,3.440827920043348e-29,2.5052496716589164e-30,monotone,0.0,2.486858815728593e-31,nan,8.14,0.49989486001927547,8.874790256018241e-31,9.170194215315864e-31,2.9540395929762285e-32,monotone,0.0,6.025308551610798e-33,nan,9.09,0.49990515003322733,6.487626990868542e-27,6.487628008655635e-27,1.0177870928499516e-33,monotone,0.0,2.193394241861252e-31,nan,8.370000000000001,0.49989486001927547,8.87468518378491e-31,9.093155111301318e-31,2.1846992751640862e-32,monotone,0.0,6.777701270088454e-33,nan,9.05,0.49990515003322733,6.474989952616434e-27,6.474989952616434e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,0,0.18,10.0,200,E2_grid__linear__mu3-2.2_sd0.18__h200_eps1.00e-03_iso__s0__dt0.0002__37a95efae1,10.0,1.583819711576991e-26,-1.2943561811513768e-31,1.734723475976807e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.611275140218356e-30,nan,9.99,0.4999031799104242,2.2483768393963244e-27,2.2483768393963244e-27,0.0,monotone,0.0,6.77927340424307e-32,nan,9.96,0.49990320021645024,2.240919638651657e-27,2.240919638651657e-27,0.0,monotone,0.0,2.0511153907724062e-32,nan,9.98,0.49990704535772357,6.374349040848084e-27,6.374349040848084e-27,0.0,monotone,0.0,1.1916691530896022e-30,nan,8.8,0.4998910711785225,3.0029966361360756e-29,3.122163551445036e-29,1.1916691530896022e-30,monotone,0.0,1.3670673547147513e-31,nan,8.55,0.49989181400638544,2.467227165589843e-32,2.66368068497116e-32,1.9645351938131682e-33,monotone,0.0,2.1727746082311467e-32,nan,9.96,0.4999081960956587,6.386899349208015e-27,6.386899349208015e-27,0.0,monotone,0.0,1.3555930923951807e-31,nan,8.55,0.49989181400638544,2.4730075896788406e-32,2.7460943346341077e-32,2.7308674495526713e-33,monotone,0.0,1.803740781157859e-32,nan,10.0,0.4999081960956587,6.38689759899966e-27,6.38689759899966e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,1,0.18,10.0,200,E2_grid__linear__mu3-2.2_sd0.18__h200_eps1.00e-03_iso__s1__dt0.0002__64b3171c7f,10.0,1.6190016944990234e-26,0.0,4.336808689942018e-19,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,9.1,0.49990802144573976,2.3388801393429694e-27,2.3388801393429694e-27,0.0,monotone,0.0,9.244463733058732e-32,nan,9.08,0.4999080250031487,2.3462757103294164e-27,2.3462757103294164e-27,0.0,monotone,0.0,1.242224814129767e-32,nan,9.13,0.4998922648831382,6.512950515225856e-27,6.512950515225856e-27,0.0,monotone,0.0,2.6642351885680827e-30,nan,8.6,0.49990581851651084,2.777508758247218e-29,3.043932277104026e-29,2.6642351885680827e-30,monotone,0.0,4.771158427780643e-31,nan,9.13,0.49990675781399313,1.7705265219648083e-31,1.7705265219648083e-31,0.0,monotone,0.0,1.3264982429174217e-32,nan,9.13,0.49989325227102366,6.691574000971068e-27,6.691574000971068e-27,0.0,monotone,0.0,4.870098672866334e-31,nan,9.13,0.49990675781399313,1.7690720863629266e-31,1.7690720863629266e-31,0.0,monotone,0.0,1.3989696112780847e-32,nan,9.13,0.49989325227102366,6.67872747816765e-27,6.67872747816765e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,2,0.18,10.0,200,E2_grid__linear__mu3-2.2_sd0.18__h200_eps1.00e-03_iso__s2__dt0.0002__0f65c94841,10.0,1.5671939208146122e-26,0.0,3.469446951953614e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.592786212752239e-30,nan,8.66,0.4998948713665228,2.1914124538732165e-27,2.191652809930276e-27,2.4035605705952703e-31,monotone,0.0,7.451037768845338e-30,nan,8.75,0.4998948790009339,2.2077566657532644e-27,2.2077566657532644e-27,0.0,monotone,0.0,1.1459283169104053e-32,nan,8.76,0.4999034172432936,6.3242793882293855e-27,6.3242793882293855e-27,0.0,monotone,0.0,9.253130417808475e-31,nan,8.76,0.49989799940156104,3.7811493708662943e-29,3.7811493708662943e-29,0.0,monotone,0.0,1.230364344598136e-31,nan,8.76,0.49989734120738843,5.660962922251716e-30,5.660962922251716e-30,0.0,monotone,0.0,1.6438561381534212e-33,nan,8.76,0.4999026688203522,6.29930731071298e-27,6.29930731071298e-27,0.0,monotone,0.0,1.2150748284006725e-31,nan,8.76,0.49989734120738843,5.292807920266567e-30,5.292807920266567e-30,0.0,monotone,0.0,1.69504657389165e-33,nan,8.76,0.4999026688203522,6.3117756992860164e-27,6.3117756992860164e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,3,0.18,10.0,200,E2_grid__linear__mu3-2.2_sd0.18__h200_eps1.00e-03_iso__s3__dt0.0002__8a525015e7,10.0,1.5799465297812456e-26,0.0,1.1102230246251565e-16,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,7.5866232369302e-30,nan,9.620000000000001,0.4998981933699347,2.2782857610606804e-27,2.2782857610606804e-27,0.0,monotone,0.0,7.549645381997965e-30,nan,9.75,0.499898202426162,2.2410120832889876e-27,2.2410120832889876e-27,0.0,monotone,0.0,1.4155585091246184e-32,nan,9.75,0.49989600891247704,6.311775576954943e-27,6.311775576954943e-27,0.0,monotone,0.0,2.5241237851139113e-30,nan,9.73,0.49990507925428024,3.057847120952224e-29,3.057847120952224e-29,0.0,monotone,0.0,1.8556749492916086e-30,nan,9.47,0.4999046561598145,1.849627329768024e-37,5.577519843902525e-33,5.577334881169548e-33,monotone,0.0,1.9130739865505044e-33,nan,9.74,0.4998953538731505,6.4497329260850724e-27,6.449732951108763e-27,2.502369042074743e-35,monotone,0.0,1.917622584871018e-30,nan,9.48,0.4999046561598145,6.163372588627101e-33,1.084563930435095e-32,4.6822667157238485e-33,monotone,0.0,2.3048525127934602e-33,nan,9.75,0.4998953538731505,6.449733208255275e-27,6.449733208255275e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.2,2000,False,4,0.18,10.0,200,E2_grid__linear__mu3-2.2_sd0.18__h200_eps1.00e-03_iso__s4__dt0.0002__3480f0129c,10.0,1.5741584484586403e-26,1.1865958322569219e-32,8.673617379884035e-19,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,1.4174844390690056e-31,nan,8.73,0.4999033237626116,2.2192875935162996e-27,2.2192875935162996e-27,0.0,monotone,0.0,1.6640034719505718e-31,nan,8.83,0.4999033395027206,2.2342328098847446e-27,2.2343745583286515e-27,1.4174844390690056e-31,monotone,0.0,2.3400048824304916e-32,nan,8.77,0.49990418607202525,6.3242894993615936e-27,6.324293254924985e-27,3.75556339155511e-33,monotone,0.0,2.8608726358900195e-30,nan,8.25,0.4998942001540109,3.1302139386125744e-29,3.3938063404511335e-29,2.6359240183855904e-30,monotone,0.0,2.4364736909626877e-31,nan,8.32,0.49989486001927547,1.0415514639382794e-30,1.0764817201850477e-30,3.49302562467683e-32,monotone,0.0,4.2516657751081475e-33,nan,9.0,0.49990515003322733,6.3743050897313096e-27,6.3743050897313096e-27,0.0,monotone,0.0,2.3217808105960566e-31,nan,8.11,0.49989486001927547,1.2079508068249487e-30,1.2390305081623922e-30,3.107970133744345e-32,monotone,0.0,7.617972258756343e-33,nan,9.49,0.49990515003322733,6.374308404010575e-27,6.374308404010575e-27,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,0,0.12,10.0,200,E2_grid__linear__mu3-2_sd0.12__h200_eps1.00e-03_iso__s0__dt0.0002__d2d1bce1d2,10.0,2.154645810448903e-26,-9.526383534108243e-29,5.551115123125783e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49990231022964543,3.2842559785404876e-27,3.2842559785404876e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990232399145607,3.2662847410434214e-27,3.2662847410434214e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990704535772357,1.0592522634678455e-26,1.0592522634678455e-26,0.0,monotone,0.0,0.0,nan,10.0,0.4998910711785225,5.535315253163355e-29,5.535315253163355e-29,0.0,monotone,2.1301232777659607e-08,2.50424669414022e-08,2.0300000000000002,10.0,0.49989181400638544,5.567745861961723e-32,5.567745861961723e-32,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0689703329537469e-26,1.0689703329537469e-26,0.0,monotone,2.1301232777659607e-08,2.5042466941410923e-08,2.0300000000000002,10.0,0.49989181400638544,4.712568353667885e-32,4.712568353667885e-32,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0705948699010161e-26,1.0705948699010161e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,1,0.12,10.0,200,E2_grid__linear__mu3-2_sd0.12__h200_eps1.00e-03_iso__s1__dt0.0002__0414806eec,10.0,2.343893994970758e-26,-1.0619106264422853e-28,1.1102230246251565e-16,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.4999083963526142,3.636278994519542e-27,3.636278994519542e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990839865837,3.627188605182034e-27,3.627188605182034e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4998922648831382,1.1568454508001644e-26,1.1568454508001644e-26,0.0,monotone,0.0,5.631419157388278e-31,nan,9.99,0.49990581851651084,5.143003323491675e-29,5.157033723136536e-29,1.4030399644861013e-31,monotone,0.0,5.166586608827909e-31,nan,9.540000000000001,0.49990675781399313,5.895712521200403e-32,1.5422678102460772e-31,9.52696558126037e-32,monotone,0.0,0.0,nan,10.0,0.49989325227102366,1.168710367152845e-26,1.168710367152845e-26,0.0,monotone,0.0,5.1410145329302e-31,nan,9.540000000000001,0.49990675781399313,5.433292431109961e-32,1.4964527845811149e-31,9.531235414701188e-32,monotone,0.0,0.0,nan,10.0,0.49989325227102366,1.1670095010608716e-26,1.1670095010608716e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,2,0.12,10.0,200,E2_grid__linear__mu3-2_sd0.12__h200_eps1.00e-03_iso__s2__dt0.0002__a40594db8f,10.0,2.0325712432133483e-26,-3.6571262174650243e-29,4.336808689942018e-19,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,2.4035605705952703e-31,nan,10.0,0.49989478688939665,3.0309576722546783e-27,3.0309576722546783e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49989479002515325,3.091059012471204e-27,3.091059012471204e-27,0.0,monotone,0.0,2.465190328815662e-32,nan,10.0,0.4999034172432936,9.8937767619273e-27,9.8937767619273e-27,0.0,monotone,0.0,8.712907068407855e-31,nan,9.93,0.49989799940156104,5.880413010248381e-29,5.96754208093246e-29,8.712907068407855e-31,monotone,0.0,1.2657788877728106e-31,nan,9.89,0.49989734120738843,6.798313690141726e-30,6.919955294833387e-30,1.2164160469166126e-31,monotone,0.0,1.2072736144518588e-32,nan,9.99,0.4999026688203522,9.971790422351325e-27,9.971802495087469e-27,1.2072736144518588e-32,monotone,0.0,1.3511112612938733e-31,nan,9.89,0.49989734120738843,6.794009979993824e-30,6.914360260140086e-30,1.2035028014626177e-31,monotone,0.0,1.2354288182358727e-32,nan,9.99,0.4999026688203522,9.971799725518434e-27,9.971812079806616e-27,1.2354288182358727e-32,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,3,0.12,10.0,200,E2_grid__linear__mu3-2_sd0.12__h200_eps1.00e-03_iso__s3__dt0.0002__49d9cf807b,10.0,2.3374747663811012e-26,-1.1034360989842547e-28,6.938893903907228e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49989868748808,3.5041447928950226e-27,3.5041447928950226e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4998986935116795,3.495079055460803e-27,3.495079055460803e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49989600891247704,1.1451063300101409e-26,1.1451063300101409e-26,0.0,monotone,0.0,1.8187519429820862e-30,nan,10.0,0.49990507925428024,6.49632540646342e-29,6.49632540646342e-29,0.0,monotone,1.5499411047544125e-09,4.84786475214706e-09,2.05,9.52,0.4999046561598145,1.0158881326648801e-31,3.6531617922431246e-31,2.6372736595782445e-31,other,0.0,0.0,nan,10.0,0.4998953538731505,1.1568929542466832e-26,1.1568929542466832e-26,0.0,monotone,1.5499411047544125e-09,4.847864752146293e-09,2.05,9.52,0.4999046561598145,1.0285180005259456e-31,3.7891292194281347e-31,2.760611218902189e-31,other,0.0,0.0,nan,10.0,0.4998953538731505,1.1568973768123773e-26,1.1568973768123773e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,4,0.12,10.0,200,E2_grid__linear__mu3-2_sd0.12__h200_eps1.00e-03_iso__s4__dt0.0002__77ac9f6e01,10.0,2.0576404726956147e-26,-5.773156826534018e-29,1.3877787807814457e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49990273488652265,3.1169003700930143e-27,3.1169003700930143e-27,0.0,monotone,0.0,0.0,nan,10.0,0.499902746697225,3.1693596202902116e-27,3.1693596202902116e-27,0.0,monotone,0.0,8.762981246961923e-33,nan,10.0,0.49990418607202525,1.0081889272943401e-26,1.0081889272943401e-26,0.0,monotone,0.0,1.3317805565437736e-31,nan,9.99,0.4998942001540109,4.7021290702722705e-29,4.715446875837708e-29,1.3317805565437736e-31,monotone,0.0,7.189285500379261e-09,nan,9.8,0.49989486001927547,7.457301703946549e-31,8.161867487684796e-31,7.045657837382475e-32,other,0.0,0.0,nan,10.0,0.49990515003322733,1.0240215022460015e-26,1.0240215022460015e-26,0.0,monotone,0.0,7.189285500379579e-09,nan,9.8,0.49989486001927547,8.875236777903726e-31,9.63001866908652e-31,7.54781891182795e-32,other,0.0,0.0,nan,10.0,0.49990515003322733,1.0240193089329456e-26,1.0240193089329456e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,0,0.15,10.0,200,E2_grid__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0002__d252f15ce7,10.0,2.106406919690178e-26,-9.429450289762954e-29,5.551115123125783e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49990231022964543,3.2037736772804783e-27,3.2037736772804783e-27,0.0,monotone,0.0,1.7256332301709633e-31,nan,10.0,0.49990232743401575,3.2039215887002072e-27,3.2039215887002072e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990704535772357,1.035153140592327e-26,1.035153140592327e-26,0.0,monotone,0.0,0.0,nan,10.0,0.4998910711785225,5.317145909063168e-29,5.317145909063168e-29,0.0,monotone,2.649360004108365e-08,3.4136760992921865e-08,1.98,10.0,0.49989181400638544,2.2323653315528482e-32,2.2323653315528482e-32,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0415515063757646e-26,1.0415515063757646e-26,0.0,monotone,2.649360004108365e-08,3.413676099292739e-08,1.98,10.0,0.49989181400638544,2.4427860434245372e-32,2.4427860434245372e-32,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0431550401324986e-26,1.0431550401324986e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,1,0.15,10.0,200,E2_grid__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s1__dt0.0002__2c4c95e973,10.0,2.302448391967363e-26,-1.0119274026302521e-28,3.469446951953614e-18,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.4999083963526142,3.5622000251386314e-27,3.5622000251386314e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4999083992348615,3.5330738014036744e-27,3.5330738014036744e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4998922648831382,1.1299645147129729e-26,1.1299645147129729e-26,0.0,monotone,0.0,4.186008734125657e-31,nan,9.99,0.49990581851651084,5.05922537091083e-29,5.069702429808296e-29,1.0477058897466563e-31,monotone,0.0,4.970442081992798e-31,nan,9.52,0.49990675781399313,2.9868618906047785e-31,3.424346331533672e-31,4.3748444092889347e-32,monotone,0.0,0.0,nan,10.0,0.49989325227102366,1.1349909771439175e-26,1.1349909771439175e-26,0.0,monotone,0.0,4.918758481622105e-31,nan,9.52,0.49990675781399313,3.823177232808481e-31,4.252158610728017e-31,4.289813779195365e-32,monotone,0.0,0.0,nan,10.0,0.49989325227102366,1.1349880081276716e-26,1.1349880081276716e-26,0.0,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,2,0.15,10.0,200,E2_grid__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s2__dt0.0002__b2ff536368,10.0,2.0039327348462087e-26,-3.6344570554745223e-29,4.336808689942018e-19,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49989478688939665,2.9782580660004215e-27,2.9782580660004215e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49989479082524113,2.9964943114578354e-27,2.9964943114578354e-27,0.0,monotone,0.0,2.4266717299279172e-32,nan,10.0,0.4999034172432936,9.800390441150405e-27,9.800390441150405e-27,0.0,monotone,0.0,1.756448109281159e-30,nan,9.85,0.49989799940156104,6.066871917814232e-29,6.242516728742348e-29,1.756448109281159e-30,monotone,0.0,2.302229001086175e-31,nan,9.84,0.49989734120738843,6.055658516791725e-30,6.285881416900343e-30,2.302229001086175e-31,monotone,0.0,1.5042246341709816e-32,nan,10.0,0.4999026688203522,9.831283276482808e-27,9.831283276482808e-27,0.0,monotone,0.0,2.260464602784681e-31,nan,9.84,0.49989734120738843,5.673392547099122e-30,5.89943900737759e-30,2.260464602784681e-31,monotone,0.0,1.7487493896019928e-32,nan,9.99,0.4999026688203522,9.846853800375546e-27,9.846871287869442e-27,1.7487493896019928e-32,monotone
linear,0.0002,0.001,E2_grid,iso,0.01,3.0,2.0,2000,False,3,0.15,10.0,200,E2_grid__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s3__dt0.0002__1749a5f443,10.0,2.289113462334655e-26,-9.818580458277923e-29,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49989868748808,3.393728918067369e-27,3.393728918067369e-27,0.0,monotone,0.0,0.0,nan,10.0,0.4998986950164125,3.4854093463960236e-27,3.4854093463960236e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49989600891247704,1.1249834820978042e-26,1.1249834820978042e-26,0.0,monotone,0.0,1.7238035967237955e-30,nan,9.99,0.49990507925428024,6.22402780127623e-29,6.22402780127623e-29,0.0,monotone,0.0,1.8543649575874045e-10,nan,9.49,0.4999046561598145,9.953602954532983e-32,2.9727349510396548e-31,1.9773746555863565e-31,monotone,0.0,0.0,nan,10.0,0.4998953538731505,1.141714702683035e-26,1.141714702683035e-26,0.0,monotone,0.0,1.85436495767899e-10,nan,9.49,0.4999046561598145,1.000478446073663e-31,3.0622748400404616e-31,2.0617963939667984e-31,monotone,0.0,0.0,nan,10.0,0.4998953538731505,1.1417181239173752e-26,1.1417181239173752e-26,0.0,monotone
