t,tau,S,m1,m2,L1,L2,L,Sdot_labels,Sdot_data,Ldot_labels,strong_mass,strong_theta_mean_deg,strong_theta_std_deg,strong_theta_q05_deg,strong_theta_q25_deg,strong_theta_q50_deg,strong_theta_q75_deg,strong_theta_q95_deg,strong_psi_mean_deg,strong_inactive_frac@-85.0,weak_mass,weak_theta_mean_deg,weak_theta_std_deg,weak_theta_q05_deg,weak_theta_q25_deg,weak_theta_q50_deg,weak_theta_q75_deg,weak_theta_q95_deg,weak_psi_mean_deg,weak_inactive_frac@-85.0,strip0.01@-85.0,strip0.03@-85.0,strip0.1@-85.0,E@-85.0,D1@-85.0,D2@-85.0,D1_strong_radial@-85.0,D1_strong_inrot@-85.0,D1_strong_outrot@-85.0,D1_strong@-85.0,D1_weak_radial@-85.0,D1_weak_inrot@-85.0,D1_weak_outrot@-85.0,D1_weak@-85.0,D1_other_radial@-85.0,D1_other_inrot@-85.0,D1_other_outrot@-85.0,D1_other@-85.0,D2_strong_radial@-85.0,D2_strong_inrot@-85.0,D2_strong_outrot@-85.0,D2_strong@-85.0,D2_weak_radial@-85.0,D2_weak_inrot@-85.0,D2_weak_outrot@-85.0,D2_weak@-85.0,D2_other_radial@-85.0,D2_other_inrot@-85.0,D2_other_outrot@-85.0,D2_other@-85.0
0.0,0.0,0.002000000000000001,0.0005000000000000006,0.0004999999999999968,0.5019976256249989,0.22449755618055436,0.36324759090277664,0.006541727499999962,0.006541727499999992,-0.002716408126279734,0.0005000000000000002,-5.204170427930419e-15,25.980759016384784,-40.52197265625028,-22.521972656251283,-0.021972656252457118,22.478027343748792,40.478027343749766,-5.204170427930419e-15,0.4443359375,0.0005000000000000002,0.0,25.980759016384777,-40.521972656250256,-22.52197265625128,-0.02197265625243036,22.47802734374879,40.47802734374976,0.0,1.0,0.006347656249999998,0.019042968749999997,0.063720703125,0.4995001250000001,-0.0001488159907500028,4.566248931981632e-07,-0.0003858466517344735,0.00015372237546100453,0.00015372237546100453,-7.840190081246443e-05,-0.0,-0.0,-0.0,0.0,-0.0003157440259414365,0.00012266496800194903,0.00012266496800194903,-7.041408993753846e-05,-3.558683534404175e-09,2.273784575234784e-07,2.273784575234784e-07,4.5119823151255267e-07,-0.0,-0.0,-0.0,0.0,-1.470978231650437e-11,2.7206857356446568e-09,2.7206857356446547e-09,5.4266616889728065e-09
0.01,0.09,0.00206792895326153,0.0005472466886908458,0.00052057144874496,0.5019502576932016,0.2244883059568448,0.36321928182502317,0.0070510248832776614,0.007051024883277671,-0.0029487400465392608,0.0005521239863238293,0.029783151866323288,25.718563947073502,-40.28445817309807,-22.025307012803136,-0.09284307524024414,22.119099423988857,40.32702135704954,0.029780991431727816,0.4421784523672639,0.0005202091249795506,-0.04814599970133003,25.999516405354402,-40.629801981988614,-22.6881939975941,0.19289541868145108,22.37039070307329,40.4013595653971,-0.048143788458247475,1.0,0.0065574360146741124,0.019672162530857275,0.06531025316955309,0.4994986046086749,-0.00015630350145474253,5.16709036614714e-07,-0.0004202510394101826,0.00016714985849441342,0.00016715190868268708,-8.594927223308209e-05,-0.0,-0.0,-0.0,0.0,-0.0003179396938769591,0.00012379153158825163,0.0001237939330670471,-7.035422922166037e-05,-4.038282737295717e-09,2.57621310882159e-07,2.577023008167133e-07,5.112853289615767e-07,-0.0,-0.0,-0.0,0.0,-1.4706426326694584e-11,2.7199779342294403e-09,2.7184361463549083e-09,5.423707654257654e-09
0.02,0.18,0.0021411658789307403,0.0005989552042217653,0.0005419888806916644,0.501898420588487,0.22447867229195909,0.363188546440223,0.007603947623213532,0.007603947623213513,-0.003201975864791691,0.0006097699361045106,0.07474937555205366,25.47176629095741,-40.064837665939635,-21.522236273683106,-0.14174446484802863,21.785160534107888,40.210308447776804,0.07474046199323763,0.44073815401450156,0.0005408072611704634,-0.07044936293092409,26.00024971855523,-40.68945773325835,-22.808943694441513,0.4337627877069816,22.26985114020609,40.32416235857623,-0.07044034234133562,1.0,0.006650319151257792,0.02022364277924504,0.06733166037371707,0.4994970078638904,-0.00016421914300557297,5.848181127741661e-07,-0.0004574707945816203,0.00018164183007495055,0.00018164633218488904,-9.418263232178071e-05,-0.0,-0.0,-0.0,0.0,-0.00031863153784193255,0.00012429509035478354,0.0001242999368033568,-7.003651068379217e-05,-4.5826641764769794e-09,2.918951118290278e-07,2.9208485780214554e-07,5.793973054546963e-07,-0.0,-0.0,-0.0,0.0,-1.470334936539253e-11,2.7193448505023333e-09,2.7161658202866108e-09,5.420807321423551e-09
0.03,0.27,0.0022201663635085206,0.0006555463832600382,0.000564287042231608,0.5018416933469424,0.22446863913646325,0.36315516624170285,0.008204419683455916,0.008204419683455895,-0.003478037396200125,0.0006723318529925078,0.13211663542184865,25.19236794862415,-39.786070644184434,-20.976976204440128,-0.17257632157310043,21.43373502232158,40.04962367290626,0.1320959486987281,0.43891508996929657,0.0005623454695521549,-0.11212062853268288,26.009064264215286,-40.78519989149878,-22.952949270060437,0.6541028953957503,22.154242197895382,40.2419220232972,-0.11209992779206043,1.0,0.0068923447630861645,0.020820413894229547,0.06925773088281371,0.4994953304336701,-0.00017259046346963853,6.62006901160867e-07,-0.0004961857678754499,0.00019663550199191358,0.00019664288085328877,-0.0001029073850302475,-0.0,-0.0,-0.0,0.0,-0.00031915424138489226,0.0001247319157734151,0.00012473924717208622,-6.968307843939096e-05,-5.200564546475157e-09,3.3072709904486734e-07,3.310624007619061e-07,6.565889352602984e-07,-0.0,-0.0,-0.0,0.0,-1.4700567145592456e-11,2.718791959911397e-09,2.713874514003409e-09,5.417965906769213e-09
0.04,0.36,0.002305427006185,0.0007174806515960429,0.0005875021017313752,0.5017796155073715,0.22445818975457021,0.36311890263097085,0.008856724904153585,0.008856724904153472,-0.003779023770273382,0.0007408190876387903,0.20085245417352302,24.90590468068157,-39.487194991817084,-20.413184425085664,-0.1873247524535157,21.08605481846814,39.88429266318157,0.2008145185935102,0.43723725079382303,0.0005845764137913127,-0.1502508816448963,26.01288328543928,-40.874693409876805,-23.085314339152244,0.8755859748217228,22.0350827032407,40.15706075792366,-0.15021332496694356,1.0,0.007154660581472441,0.021509172625189792,0.07150107930789867,0.4994935677117665,-0.0001814470394855648,7.494841204481542e-07,-0.0005371318606816268,0.0002124253724170045,0.00021243609348596933,-0.00011227039477865296,-0.0,-0.0,-0.0,0.0,-0.00031878638656944653,0.0001247999521847285,0.00012480978967780595,-6.91766447069121e-05,-5.901888081391658e-09,3.7472206408937244e-07,3.7524875547561203e-07,7.440689314835928e-07,-0.0,-0.0,-0.0,0.0,-1.469809630719252e-11,2.7183250907515195e-09,2.711561973996141e-09,5.415188968440468e-09
0.05,0.45,0.002397489180249188,0.000785261727767688,0.0006116717071107463,0.5017116834363876,0.22444730669342092,0.3630794950649043,0.009565540005320781,0.009565540005320559,-0.004107227592234868,0.0008154711669116743,0.29618280742742525,24.60236915566723,-39.12899914713223,-19.81078351339967,-0.17388009415930228,20.750031069034026,39.716210617314005,0.2961216810010412,0.43585095149510494,0.0006075129798802867,-0.18444936234227013,26.011582084116704,-40.95766345653304,-23.205245283510134,1.0973484033121008,21.91270876290043,40.06971218712898,-0.1843894396883978,1.0,0.007335958696990039,0.022210402442710143,0.07392586209213356,0.49949171479837345,-0.0001908206084202167,8.486182806778393e-07,-0.000579574656455014,0.00022869105501509556,0.00022870559747650612,-0.00012217800396341222,-0.0,-0.0,-0.0,0.0,-0.00031827709066019653,0.0001248110584663184,0.00012482342773707371,-6.86426044568044e-05,-6.6978582940679215e-09,4.245639921586426e-07,4.2533966438648787e-07,8.432057982510626e-07,-0.0,-0.0,-0.0,0.0,-1.46959544895578e-11,2.7179504485658085e-09,2.7092279384668473e-09,5.412482432543098e-09
0.06,0.54,0.002496943139165239,0.0008594406690537735,0.0006368350456753864,0.5016373463177579,0.22443597175087135,0.36303665903431465,0.010335970557370839,0.010335970557370516,-0.004465152524439268,0.0008974609754517394,0.38274931929540684,24.304305432571237,-38.789710447423005,-19.221128301135618,-0.16415862875832163,20.40878172237169,39.54156006435405,0.38265850474505736,0.4344150793452664,0.0006311676640413614,-0.214321602714138,26.005023484954894,-41.033814044679765,-23.31190554311943,1.3185726614201614,21.787444839601257,39.980005887897576,-0.21423343646579934,1.0,0.007643934679984138,0.022958433022484622,0.07670183471345547,0.4994897664793714,-0.00020074523622138623,9.609563795344143e-07,-0.0006251223201862408,0.0002460889505973745,0.00024610786374716154,-0.0001329255058417047,-0.0,-0.0,-0.0,0.0,-0.0003160334033576156,0.0001240994008017818,0.00012411427217615218,-6.781973037968159e-05,-7.601189023062077e-09,4.810254668993292e-07,4.821222490413502e-07,9.555465269176173e-07,-0.0,-0.0,-0.0,0.0,-1.4694160367864984e-11,2.7176746439584163e-09,2.70687213865038e-09,5.4098526222409315e-09
0.07,0.6300000000000001,0.0026044324982340663,0.0009406202906962203,0.0006630329062675637,0.5015560017765515,0.22442416594170603,0.36299008385912873,0.011173590171234772,0.01117359017123419,-0.004855532401380729,0.0009868207449045196,0.49165655816684595,23.991192739871927,-38.391204355232006,-18.602282624612045,-0.1324164326264524,20.077835382590482,39.364012945235594,0.491529050064882,0.4327640153657558,0.0006555525209161326,-0.23946963444096603,25.993057354079493,-41.10282726611023,-23.404423922936537,1.5384658876550343,21.65959988706219,39.8880675102704,-0.2393469427902387,1.0,0.007797106391522842,0.023753160252954198,0.0796774883076654,0.4994877172040031,-0.0002112575204953073,1.0882552143671155e-06,-0.0006722167394264763,0.0002639524327387319,0.0002639762324828767,-0.0001442880742048676,-0.0,-0.0,-0.0,0.0,-0.00031362949022934274,0.00012332133531873873,0.00012333870862016414,-6.69694462904399e-05,-8.626276304130546e-09,5.449797576111728e-07,5.464942656298316e-07,1.0828477469368737e-06,-0.0,-0.0,-0.0,0.0,-1.469273379045457e-11,2.71749751167988e-09,2.7046626589159537e-09,5.407467436805379e-09
0.08,0.72,0.0027206591253747968,0.0010294599917813636,0.0006903077438877253,0.5014669911063157,0.22441186946219008,0.36293943028425285,0.01208448317893118,0.012084483178930468,-0.005281351998552883,0.001084546405637197,0.6053570605512753,23.674370729169894,-37.97175132529127,-17.980154956373166,-0.09436950527076389,19.749016031328708,39.181656094931256,0.6051852345212178,0.43165983349787884,0.0006806791105666152,-0.25949224638524937,25.975520082124067,-41.16436236994906,-23.481873335387345,1.7563489696190413,21.52947567491051,39.79401887322331,-0.2593283030559825,1.0,0.008228482978662164,0.024688138109117134,0.08285208280397355,0.4994855610608436,-0.00022239678869378783,1.2325056134651263e-06,-0.0007216980638376184,0.00028261473234840527,0.0002826440033164554,-0.0001564393281727576,-0.0,-0.0,-0.0,0.0,-0.0003102424445726588,0.0001221325749058476,0.00012215240914578118,-6.595746052103002e-05,-9.789414443240798e-09,6.17424922409787e-07,6.194647209543979e-07,1.227100228920944e-06,-0.0,-0.0,-0.0,0.0,-1.469169202536211e-11,2.717611513820353e-09,2.7024647281289923e-09,5.405384549923983e-09
0.09,0.8099999999999999,0.002846388477364397,0.0011266810240589146,0.000718703746709454,0.5013695940650351,0.22439906165287196,0.3628843278589535,0.013075291094595447,0.013075291094594316,-0.005745869582000276,0.0011910598479874357,0.7359499622930483,23.344975342195855,-37.49372227580318,-17.340560730161013,-0.04142691676534916,19.42834204589822,38.996055780804966,0.7357256075797511,0.43074976688787453,0.0007065584446479221,-0.27398529990267834,25.952234032947377,-41.21805467931588,-23.543284131259956,1.9715858915395084,21.39735834163068,39.69797803455827,-0.2737728897697033,1.0,0.008586870105729604,0.02577907188593318,0.08630958354402185,0.4994832917519819,-0.00023420523808729562,1.3959252147954773e-06,-0.0007727155343193021,0.0003017018616968767,0.0003017371487066542,-0.00016927652391577122,-0.0,-0.0,-0.0,0.0,-0.0003067418348695415,0.00012089542069947332,0.00012091769999854403,-6.492871417152416e-05,-1.1109035595203042e-08,6.994629443634789e-07,7.021679049122935e-07,1.3905218136805693e-06,-0.0,-0.0,-0.0,0.0,-1.4691056964834496e-11,2.7178464505246833e-09,2.700245721553981e-09,5.40340111511383e-09
