psi_deg,D1<0<D2_on_window,D1_at_cross,D2_at_cross,S,dD1,dD2,final_excess,n_sign_changes,opposite_signs_at_cross,rise,strong_share_of_swing,t_cross,t_min,t_rev
-100.0,,,,0.0,,,0.00017457565631501248,0,,0.00018238977159851233,,nan,0.0,nan
-99.9,,,,0.0,,,0.00017464757811436193,0,,0.0001826996597074082,,nan,0.0,nan
-99.8,,,,0.0,,,0.0001747091781689747,0,,0.0001830061345000078,,nan,0.0,nan
-99.7,,,,0.0,,,0.0001747599761331986,0,,0.00018330977105962543,,nan,0.0,nan
-99.6,,,,0.0,,,0.0001747994989639845,0,,0.00018360963897201543,,nan,0.0,nan
-99.5,,,,0.0,,,0.00017482712343674933,0,,0.00018390557367026217,,nan,0.0,nan
-99.4,,,,0.0,,,0.00017484213093826861,0,,0.0001841974176572947,,nan,0.0,nan
-99.3,,,,0.0,,,0.00017484418672553126,0,,0.00018448528195624814,,nan,0.0,nan
-99.2,,,,0.0,,,0.00017483271686397073,0,,0.0001847694141026146,,nan,0.0,nan
-99.1,,,,0.0,,,0.00017480683769344196,0,,0.00018504894626480972,,nan,0.0,nan
-99.0,,,,0.0,,,0.00017476578904496165,0,,0.00018532369405560578,,nan,0.0,nan
-98.9,,,,0.0,,,0.00017470915554823607,0,,0.00018559346218444128,,nan,0.0,nan
-98.8,,,,0.0,,,0.00017463564079672755,0,,0.00018585830381967483,,nan,0.0,nan
-98.7,,,,0.0,,,0.00017454473823252936,0,,0.00018611854754385648,,nan,0.0,nan
-98.6,,,,0.0,,,0.00017443560749735854,0,,0.00018637313368119468,,nan,0.0,nan
-98.5,,,,0.0,,,0.00017430686276553864,0,,0.00018662186530338243,,nan,0.0,nan
-98.4,,,,0.0,,,0.00017415770900053307,0,,0.0001868644222812743,,nan,0.0,nan
-98.3,,,,0.0,,,0.00017398708891031012,0,,0.00018710093604701328,,nan,0.0,nan
-98.2,,,,0.0,,,0.00017379380768800523,0,,0.00018733167853990373,,nan,0.0,nan
-98.1,,,,0.0,,,0.00017357663661077272,0,,0.00018755547396270833,,nan,0.0,nan
-98.0,,,,0.0,,,0.00017333405744301977,0,,0.0001877719968614855,,nan,0.0,nan
-97.9,,,,0.0,,,0.00017306464205407712,0,,0.00018798090579302817,,nan,0.0,nan
-97.8,,,,0.0,,,0.00017276724257947462,0,,0.00018818230524242363,,nan,0.0,nan
-97.7,,,,0.0,,,0.0001724396303329212,0,,0.00018837645613550835,,nan,0.0,nan
-97.6,,,,0.0,,,0.0001720806770852401,0,,0.00018856193981126035,,nan,0.0,nan
-97.5,,,,0.0,,,0.00017168804214995337,0,,0.00018873835601423972,,nan,0.0,nan
-97.4,,,,0.0,,,0.00017125983799137767,0,,0.0001889052120312984,,nan,0.0,nan
-97.3,,,,0.0,,,0.00017079404873981963,0,,0.0001890629020954715,,nan,0.0,nan
-97.2,,,,0.0,,,0.00017028839890703695,0,,0.00018921118741055398,,nan,0.0,nan
-97.1,,,,0.0,,,0.00016974025832705575,0,,0.00018934855477475976,,nan,0.0,nan
-97.0,,,,0.0,,,0.00016914699856529491,0,,0.00018947441015759736,,nan,0.0,nan
-96.9,,,,0.0,,,0.0001685062316361674,0,,0.00018958819957004547,,nan,0.0,nan
-96.8,,,,0.0,,,0.00016781431120493906,0,,0.00018969109292327202,,nan,0.0,nan
-96.7,True,-2.220949001696152e-06,2.220949001696152e-06,4.164927114302941e-08,5.606205891771419e-07,-2.3581231274678884e-07,0.00016706845601949238,2,True,0.00018978121119417324,1.7260046306035333,3.4811348447806454,0.0,3.48
-96.6,True,-2.6651384966144987e-06,2.6651384966144983e-06,2.834411351182453e-07,9.384285018305037e-07,7.533242384146913e-08,0.0001662651677029614,2,True,0.0001898573326931663,0.9256901485016944,3.255206849699895,0.0,3.2600000000000002
-96.5,True,-3.0856760158495222e-06,3.0856760158495222e-06,6.914102693156288e-07,1.3367088665598304e-06,4.596168382924967e-07,0.0001654007387343337,2,True,0.00018991879221808006,0.7441350212542436,3.1371296208134782,0.0,3.14
-96.4,True,-3.5236192818108778e-06,3.523619281810877e-06,1.2747313591354725e-06,1.7601044033791263e-06,9.52253712681978e-07,0.00016447132859259694,2,True,0.0001899657355567963,0.6489203593569554,3.057895254857245,0.0,3.06
-96.3,True,-4.029449915310569e-06,4.0294499153105695e-06,2.0582782088718332e-06,2.2505584933292876e-06,1.6733969221106632e-06,0.00016347237351688193,2,True,0.000189998165163352,0.573543339578683,2.992294339333037,0.0,2.99
-96.2,True,-4.590398505507524e-06,4.590398505507523e-06,3.0774150290291402e-06,2.7920544486568303e-06,2.5758392000571073e-06,0.0001623998354966516,2,True,0.00019001347659813872,0.5201396732824173,2.940545429912748,0.0,2.94
-96.1,True,-5.2369751098717394e-06,5.236975109871739e-06,4.376987822685141e-06,3.410821709823264e-06,3.7736721975375197e-06,0.00016124839069786567,2,True,0.00019001069195956344,0.47474766543106806,2.8961702096893513,0.0,2.9
-96.0,True,-5.9819568231284655e-06,5.981956823128465e-06,6.012944502586937e-06,4.11885462392144e-06,5.296431814080505e-06,0.0001600132623978956,2,True,0.0001899895100104798,0.4374646115169618,2.8579449160765935,0.0,2.86
-95.9,True,-6.827775596443995e-06,6.827775596443999e-06,8.053602476298938e-06,4.908246066211043e-06,7.2420774720488316e-06,0.000158688881298219,2,True,0.0001899508532770544,0.40396011272914506,2.8262248667059886,0.0,2.83
-95.8,True,-7.833860930998351e-06,7.83386093099835e-06,1.0582428984662329e-05,5.843388855136846e-06,9.745931741192946e-06,0.00015726945022470629,2,True,0.00018989098323468623,0.3748328106429834,2.7968591273438927,0.0,2.8000000000000003
-95.7,False,-8.986019405747373e-06,8.986019405747374e-06,1.36915100794055e-05,6.899834874190285e-06,1.2874479384443372e-05,0.00015574811107238462,1,True,0.00018980859243722392,0.3489291605233668,2.7726493613319114,0.0,2.77
-95.6,False,-1.037235158430994e-05,1.0372351584309946e-05,1.747365625831554e-05,8.16258846381086e-06,1.693595744704486e-05,0.00015411893499911455,1,True,0.00018970364266962525,0.32522156832521304,2.749736827628245,0.0,2.75
-95.5,False,-1.1989539877145747e-05,1.1989539877145735e-05,2.2065779693936083e-05,9.63878862274902e-06,2.185815428711414e-05,0.00015237436601639454,1,True,0.00018957646170142395,0.30602298928924515,2.7305678610747983,0.0,2.73
-95.4,False,-1.390423133002775e-05,1.3904231330027754e-05,2.763602203842419e-05,1.1372232655113164e-05,2.8112989135476533e-05,0.0001505066931183907,1,True,0.00018942265377908107,0.28801237879391745,2.713934502672865,0.0,2.72
-95.3,False,-1.620546747174587e-05,1.620546747174585e-05,3.438763974117354e-05,1.346925312980117e-05,3.5809953336278344e-05,0.00014850767282459376,1,True,0.00018924045887142027,0.2733252845512538,2.698736451987781,0.0,2.7
-95.2,False,-1.897115263279588e-05,1.897115263279587e-05,4.255730962654525e-05,1.5986230617546932e-05,4.54845493641682e-05,0.0001463689238463961,1,True,0.00018903156987221115,0.2600622705991715,2.6851372644054954,0.0,2.69
-95.1,False,-2.226909593475076e-05,2.226909593475074e-05,5.242796938309535e-05,1.9001487553855988e-05,5.7441175997218394e-05,0.00014408118306857842,1,True,0.00018879277665545535,0.24857176177750975,2.6736128138360384,0.0,2.68
-95.0,False,-2.6256806071169194e-05,2.6256806071169174e-05,6.433012947065775e-05,2.2679571582054498e-05,7.202537758250849e-05,0.00014163461374688824,1,True,0.000188520060307229,0.23947609688956803,2.663083005064378,0.0,2.66
-94.9,False,-3.1024554671965015e-05,3.1024554671965035e-05,7.864201221124967e-05,2.7119852524094334e-05,8.97878763031761e-05,0.00013901848337349865,1,True,0.00018821258060408574,0.23197655789005656,2.654228455757227,0.0,2.66
-94.8,False,-3.6743318232437625e-05,3.6743318232437666e-05,9.579257168085276e-05,3.251399753930848e-05,0.00011115215174460838,0.0001362216535663041,1,True,0.00018787195004765778,0.22631634314255514,2.6465351139692124,0.0,2.65
-94.7,False,-4.35847282363158e-05,4.3584728236315734e-05,0.00011625334615866789,3.904721863741055e-05,0.0001367945279960112,0.00013323257832159596,1,True,0.00018749048403654545,0.2220588647746573,2.639864083222937,0.0,2.64
