time,frozen_gate_rel_rms_all,block_selector_rel_rms_all,frozen_gate_rel_rms_cluster1,block_selector_rel_rms_cluster1,frozen_gate_rel_rms_cluster2,block_selector_rel_rms_cluster2
3.5100000000000002,0.0,0.0644828879988255,0.0,0.06477136042124822,0.0,0.06317681950185407
3.52,3.0068181279453286e-07,0.0644217945824624,3.324551234975659e-07,0.06475403615493007,4.1227297607356526e-08,0.0629357828672091
3.5300000000000002,9.051842023699607e-07,0.06435234901132493,1.0019582702972829e-06,0.06472602053385276,1.2838869247973693e-07,0.06270090689354157
3.54,1.737419940771681e-06,0.06427478013901225,1.925886618904281e-06,0.06468750375467289,2.340292867849754e-07,0.0624720339464777
3.5500000000000003,2.8432757387831686e-06,0.06419719403481189,3.1566244728435498e-06,0.06464834906065013,3.418892877951117e-07,0.0622490091630387
3.56,4.130441875045156e-06,0.0641260718240935,4.592410979115014e-06,0.06461649836150607,4.438979504358233e-07,0.06203167694862693
3.5700000000000003,5.587638123141262e-06,0.06405546469489805,6.221218511855871e-06,0.06458464251385766,5.411942490652538e-07,0.06181988084178081
3.58,7.168261725832151e-06,0.06399712127143402,7.991598153234826e-06,0.06456725438771266,6.316612356205195e-07,0.06161348302282873
3.5900000000000003,8.85857358577945e-06,0.06392956329989477,9.888510401947494e-06,0.06453784554782624,7.178615552996539e-07,0.06141232796400428
3.6,1.0628271184079118e-05,0.06385542940732002,1.187834572296606e-05,0.06449959956027292,8.006531846237289e-07,0.0612162928996482
3.6100000000000003,1.255400618946104e-05,0.06378650256447176,1.4047178814439572e-05,0.06446706782534942,8.781178925903861e-07,0.06102524186583558
3.62,1.456875870227519e-05,0.06373107243632847,1.632030678651339e-05,0.06445056034414284,9.500260313584604e-07,0.06083904100353173
3.6300000000000003,1.6698464271466034e-05,0.06366543501208066,1.8726978379308423e-05,0.06442065323539613,1.0198906409357337e-06,0.060657561404546104
3.64,1.8960766478311513e-05,0.06360553619554714,2.1287276972900796e-05,0.0643971384814691,1.0885793948812563e-06,0.06048067537051765
3.6500000000000004,2.1319959736089047e-05,0.06354588795149138,2.396133329983134e-05,0.06437318690698059,1.1587337628925263e-06,0.060308262715096594
3.66,2.3765168177573827e-05,0.0634868540514754,2.6737019272254902e-05,0.06434924238110606,1.2362838601360731e-06,0.060140202276053434
3.6700000000000004,2.630702646993812e-05,0.06343440978748287,2.96263517985654e-05,0.06433277459698974,1.330419919691063e-06,0.05997637451656118
3.68,2.896474178899385e-05,0.06338232006550697,3.26511315126112e-05,0.06431599815084026,1.4437365764305961e-06,0.05981665645001197
3.6900000000000004,3.1741971900668174e-05,0.06333580804125094,3.581556602145058e-05,0.06430545842711705,1.5871545315933239e-06,0.059660940298602506
3.7,3.465548599582096e-05,0.06329065326087153,3.913871418134316e-05,0.0642958714315958,1.7674941254786585e-06,0.05950912531747621
3.71,3.77072084223509e-05,0.06324625316693214,4.2622979918139734e-05,0.06428647973309025,1.983687057464459e-06,0.0593611033973647
3.72,4.093183009917064e-05,0.06320340463388827,4.630783504963838e-05,0.06427828477297068,2.235444667542583e-06,0.05921677189420339
3.73,4.435583430493849e-05,0.06316328255604099,5.022354719157932e-05,0.06427276981459408,2.5242474658648817e-06,0.05907603359291268
3.74,4.798540898433015e-05,0.06312497513250297,5.437741951475961e-05,0.06426879265756819,2.8534070121419467e-06,0.05893878997675825
3.75,5.184778272165801e-05,0.06308818080363242,5.8800567930730886e-05,0.0642659779052036,3.2301370628544358e-06,0.05880494387763998
3.7600000000000002,5.5923925018038e-05,0.06305327873236052,6.347167451240835e-05,0.0642648097523017,3.658043898577636e-06,0.05867440295022086
3.77,6.021508952516052e-05,0.06301766157832783,6.839250706500861e-05,0.0642619924083636,4.133163653069995e-06,0.058547079173636066
3.7800000000000002,6.477691418339013e-05,0.0629916570598072,7.36266578872344e-05,0.06427061626130696,4.654839155510561e-06,0.05842288203034361
3.79,6.964335358680245e-05,0.06296287824869186,7.921319913704757e-05,0.06427499991386836,5.223157595487028e-06,0.05830172674462076
3.8000000000000003,7.48079917055324e-05,0.06294563348885557,8.514497745914499e-05,0.06429330650952694,5.853419843960007e-06,0.058183533542757924
3.81,8.02999756650472e-05,0.06291872834924034,9.14558748628495e-05,0.06429863384513516,6.5339668251431815e-06,0.05806822422716676
3.8200000000000003,8.613159783321199e-05,0.06289869371483509,9.816023949937347e-05,0.06431198415072159,7.27171145923865e-06,0.05795572126667573
3.83,9.233989520110397e-05,0.0628749346415022,0.0001053002557240208,0.06431988934944839,8.091670622592737e-06,0.057845953791075905
3.8400000000000003,9.889890765280272e-05,0.06286397797987342,0.000112846863519661,0.06434340720298565,8.986935478772472e-06,0.057738837848961104
3.85,0.00010578095912839363,0.06285709369371173,0.00012076881650399618,0.06437144503807299,9.955957353622213e-06,0.05763430197185543
3.8600000000000003,0.00011303797347537335,0.06285260572354269,0.00012912588990769653,0.06440187813073793,1.0997226119071434e-05,0.05753227826059268
3.87,0.00012070267471173066,0.0628332713928822,0.00013795552275209047,0.06441269343117371,1.2127225057226035e-05,0.0574326977181405
3.8800000000000003,0.00012877409046915393,0.06281139984807786,0.00014725631999007165,0.0644195855840808,1.3370062292689716e-05,0.05733550385778192
3.89,0.0001372499797220755,0.06280330615602668,0.00015702646904000396,0.06444342127997424,1.4709990867284865e-05,0.05724063963486717
3.9000000000000004,0.0001461170564077181,0.06281368141486893,0.00016725056097736783,0.06449024854542527,1.616259181030454e-05,0.057148031656024854
3.91,0.00015537607983568178,0.06280118466767393,0.00017792992320214056,0.06450717229522954,1.7720175905057782e-05,0.05705761786611582
3.9200000000000004,0.00016502108535044357,0.06279584886356833,0.00018905783811159585,0.0645326293687705,1.9385238601501792e-05,0.05696934433947445
3.93,0.0001750635526854994,0.0627945081207652,0.00020064813213249442,0.0645625863164903,2.1144597263059495e-05,0.05688314393431111
3.9400000000000004,0.0001854926757075323,0.0627875974767903,0.00021268778617020975,0.06458478367070528,2.3021693970603244e-05,0.05679897488519014
3.95,0.00019631697770697794,0.06278838133453696,0.00022518691464381375,0.06461624652783367,2.5011378776290628e-05,0.0567167704498663
3.9600000000000004,0.00020753462703213606,0.06280220521978681,0.00023814369117849935,0.06466386068046438,2.7109564272637412e-05,0.05663648262203806
3.97,0.00021915283442956003,0.0627784911678369,0.00025156641369317547,0.06466267140941795,2.9320003021068503e-05,0.05655806762273514
3.98,0.00023116299474308048,0.06279632496048243,0.00026544504882930226,0.06471427751904321,3.164846235992792e-05,0.05648147891039401
3.99,0.0002435267231130888,0.0628022777371368,0.0002797354664381818,0.06475005020758076,3.4092234279362415e-05,0.05640666295964728
4.0,0.00025624243015462416,0.06279604233758096,0.0002944355564606085,0.06476958187674405,3.665785224606842e-05,0.05633357369631162
4.01,0.00026932067698135295,0.06279957187130221,0.0003095577207937023,0.0648011178283034,3.933961304245197e-05,0.056262160399562305
4.0200000000000005,0.0002827378018616202,0.06280903740239793,0.000325074743432375,0.06483975172029029,4.21340132925041e-05,0.05619237833389412
4.03,0.0002965093620055229,0.06283572720117957,0.00034100380846115505,0.06490003667685122,4.505844767288716e-05,0.05612419253887561
