step,time,rate_upper,gate_rate,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper,radius_upper
17508,3.5016,0.08331247605255941,1.0,1.650267611790065e-05,1.2772013664099682e-05,3.0348905953907725e-06,9.737123068708907e-06,2.2670893069790135e-05,1.6883647685523914e-05
17509,3.5018,0.08327161584529003,1.0,1.6882998536427892e-05,1.4847975118335714e-05,4.66238524792395e-06,1.0185589870411762e-05,2.2683713171796716e-05,1.689365287931191e-05
17510,3.502,0.08323079880643096,1.0,1.7677564731483623e-05,1.9587397682214847e-05,8.686470977776415e-06,1.0900926704438429e-05,2.26980240836106e-05,1.6904767020689848e-05
17511,3.5022,0.08318999889522997,1.0,1.8237488846211847e-05,1.4822879096478924e-05,4.798032236647001e-06,1.002484685983192e-05,2.2711190573725244e-05,1.6915042422173504e-05
17512,3.5024,0.08314922548816235,1.0,1.839792416052903e-05,1.341909618536964e-05,3.5332220794478852e-06,9.885874105921753e-06,2.2724028243161595e-05,1.6925071215491174e-05
17513,3.5026,0.08318441582878182,1.0,1.8259479801379053e-05,1.3227536780696375e-05,3.4044398231392117e-06,9.82309695755716e-06,2.273679295240178e-05,1.693503629284575e-05
17514,3.5028,0.0831436870382409,1.0,1.8021270721319307e-05,1.1227722607753312e-05,4.798290553529818e-06,6.4294320542234924e-06,2.2748953795528377e-05,1.694455573809711e-05
17515,3.503,0.08310298090981579,1.0,1.7958120795536452e-05,8.995181090204926e-06,2.354026639505931e-06,6.6411544506989925e-06,2.2760478130779244e-05,1.6953617919732443e-05
17516,3.5032,0.08306231651856603,1.0,1.8209823279826566e-05,1.3650696505996783e-05,6.458699334848989e-06,7.191997171147792e-06,2.27733069856214e-05,1.6963663476586242e-05
17517,3.5034,0.08302168964621204,1.0,1.8153329156138297e-05,1.7634048559179028e-05,7.888839768874473e-06,9.745208790304553e-06,2.2787148935971233e-05,1.6974496528426163e-05
17518,3.5036,0.08298107010078813,1.0,1.7719842172029848e-05,9.570091368689314e-06,4.426414891692595e-06,5.1436764769967166e-06,2.2798703994018023e-05,1.6983632116148406e-05
17519,3.5038,0.0829404709912701,1.0,1.7260919269507572e-05,6.42238251209038e-06,1.7604693790362546e-06,4.661913133054124e-06,2.2809329152252483e-05,1.6992048140389752e-05
17520,3.504,0.08289990147776272,1.0,1.706271173435067e-05,6.820115203902056e-06,2.1575930334895816e-06,4.662522170412473e-06,2.2820026663198188e-05,1.7000505759071213e-05
17521,3.5042,0.0828593614906316,1.0,1.809987953851051e-05,6.492102863375298e-06,8.787559592716944e-07,5.613346904103603e-06,2.2830776051506318e-05,1.7009106918264806e-05
17522,3.5044,0.08281886236365872,1.0,1.869000454016411e-05,1.09171922001236e-05,4.26894751240704e-06,6.648244687716559e-06,2.284282625855981e-05,1.701871295409561e-05
17523,3.5046,0.08277840612185232,1.0,1.8749837007864812e-05,1.6540267115758624e-05,7.500832884387672e-06,9.039434231370947e-06,2.285641878902762e-05,1.7029457637266775e-05
17524,3.5048,0.08273796404144299,1.0,1.8787417349481717e-05,1.0843100674434918e-05,4.5156497728968e-06,6.327450901538117e-06,2.286848289958432e-05,1.7039072469926602e-05
17525,3.505,0.08269755147694367,1.0,1.8561000835401105e-05,1.1135056774323411e-05,4.612284418942836e-06,6.522772355380573e-06,2.2880578323141035e-05,1.7048702356444902e-05
17526,3.5052,0.08265716818682058,1.0,1.8688677879845906e-05,1.1165226889150275e-05,5.286014184733513e-06,5.8792127044167604e-06,2.2892721672879642e-05,1.705836576353954e-05
17527,3.5054,0.082616808266345,1.0,1.8651558506559304e-05,9.008208166925257e-06,3.203264972227943e-06,5.804943194697312e-06,2.290429187884844e-05,1.7067592250412603e-05
17528,3.5056,0.08257647992104215,1.0,1.880659903127227e-05,1.0129904281275874e-05,4.600686157022525e-06,5.529218124253348e-06,2.2916173732423232e-05,1.707707597251135e-05
17529,3.5058,0.08253618104596663,1.0,1.907539021721384e-05,1.0337500495372597e-05,4.587592881414275e-06,5.74990761395832e-06,2.2928132324778604e-05,1.7086656898307666e-05
17530,3.506,0.0824959123102088,1.0,1.9506562795610583e-05,1.0679877515313488e-05,5.0586633461844365e-06,5.62121416912905e-06,2.2940252977256934e-05,1.709639448767138e-05
17531,3.5062,0.08252567813638081,1.0,2.011501426139063e-05,1.378535672109494e-05,5.989136451320734e-06,7.796220269774205e-06,2.2953372038945084e-05,1.710687715380975e-05
17532,3.5064,0.0824854653363939,1.0,2.1015129826696216e-05,1.1788315161124624e-05,4.788572622464185e-06,6.9997425386604375e-06,2.2966193201994242e-05,1.7117142543155955e-05
17533,3.5066,0.0824452809871739,1.0,2.190321760973998e-05,1.0496945093188575e-05,3.7805002170973778e-06,6.716444876091195e-06,2.2978920478805586e-05,1.7127329352357077e-05
17534,3.5068,0.08240513467105721,1.0,2.2417844337977325e-05,1.3481996292407493e-05,5.637916663282417e-06,7.844079629125074e-06,2.299259329239366e-05,1.713821824090636e-05
17535,3.507,0.08236500932279689,1.0,2.2456429625242672e-05,1.069769113515061e-05,4.232644160154462e-06,6.465046974996146e-06,2.3005510222867585e-05,1.7148560145938885e-05
17536,3.5072,0.08232491531765046,1.0,2.2515254344091748e-05,1.1678942513520137e-05,4.116709641202108e-06,7.562232872318028e-06,2.301868892136922e-05,1.7159112190124794e-05
17537,3.5074,0.08228484827974078,1.0,2.275879298802108e-05,1.082230324075329e-05,4.504567831094515e-06,6.317735409658774e-06,2.303165876971506e-05,1.716954374774816e-05
17538,3.5076,0.08233708081274597,1.0,2.2956910851127692e-05,4.449392376716584e-06,1.1376576329159241e-11,4.449381000140254e-06,2.304290888013771e-05,1.717874265076096e-05
17539,3.5078,0.08229706685601484,1.0,2.2606644728708806e-05,1.3481954331009261e-05,5.878139810126069e-06,7.603814520883191e-06,2.305647175045654e-05,1.7189680054838872e-05
17540,3.508,0.08225706729829997,1.0,2.2407122542391172e-05,8.470769181228749e-06,2.889879652247947e-06,5.580889528980801e-06,2.306860409025187e-05,1.7199577434840692e-05
17541,3.5082,0.08221709887621809,1.0,2.2998035191634155e-05,8.666821872358953e-06,3.445605282921444e-06,5.221216589437508e-06,2.3080964627765546e-05,1.7209634229936477e-05
17542,3.5084,0.082177162122688,1.0,2.3982240358109787e-05,8.105774984520064e-06,3.140994504791378e-06,4.964780479728684e-06,2.309371579487076e-05,1.721977770529557e-05
17543,3.5086,0.08213724794421053,1.0,2.4566169984286773e-05,5.2118394864516355e-06,2.1282208888960183e-06,3.083618597555616e-06,2.3105855490761222e-05,1.7229461187608855e-05
17544,3.5088,0.0820973886305464,1.0,2.4728494156025657e-05,1.5503811254789624e-05,6.971273915456248e-06,8.532537339333374e-06,2.312082487384319e-05,1.724123771397162e-05
17545,3.509,0.08205753567416899,1.0,2.4314142910393204e-05,7.504110427583882e-06,3.3104339705100696e-06,4.193676457073812e-06,2.3133476969034896e-05,1.7251333659277736e-05
17546,3.5092,0.08201771520664501,1.0,2.4152266585835772e-05,9.485248794308748e-06,3.5266858280313736e-06,5.9585629662773725e-06,2.3146549295722384e-05,1.7261795544033457e-05
17547,3.5094,0.08197793034782878,1.0,2.4309586207714962e-05,1.3230579402158039e-05,5.617071024905632e-06,7.613508377252404e-06,2.3160380663461414e-05,1.7273040170118644e-05
17548,3.5096,0.08193817228994828,1.0,2.449244146953489e-05,1.2495119795672192e-05,4.057195684190693e-06,8.437924111481496e-06,2.3174068689966677e-05,1.7284176559519022e-05
17549,3.5098,0.08189844599356254,1.0,2.413863329539198e-05,1.2918105842194581e-05,5.022634253058248e-06,7.895471589136331e-06,2.3188042059379568e-05,1.7295329058642178e-05
17550,3.51,0.08185874434827041,1.0,2.4078622688075448e-05,1.1247925298019074e-05,4.3158112510092425e-06,6.93211404700983e-06,2.3201621523321907e-05,1.730613775814153e-05
17551,3.5102,0.08181906340248288,1.0,2.419893409528819e-05,7.806535828806915e-06,3.0445366346268047e-06,4.761999194180109e-06,2.321437787900397e-05,1.731628437171489e-05
17552,3.5104,0.08177942230326979,1.0,2.3919019561114477e-05,1.2446404983029006e-05,4.990250120620488e-06,7.456154862408517e-06,2.322834592814434e-05,1.732730512880437e-05
17553,3.5106,0.08173980990708395,1.0,2.3671494564600455e-05,1.2975503156217193e-05,5.399088676108063e-06,7.5764144801091275e-06,2.3242397064994984e-05,1.7338384453951275e-05
17554,3.5108,0.08170022508066771,1.0,2.3339750830550143e-05,1.2955409293625317e-05,4.650704951047467e-06,8.304704342577849e-06,2.3256332942082747e-05,1.7349395663889265e-05
17555,3.511,0.08173327149652496,1.0,2.302593436511525e-05,1.3062455597909767e-05,5.260672862240439e-06,7.801782735669327e-06,2.326995057242327e-05,1.7360368012460522e-05
17556,3.5112,0.08169372720247435,1.0,2.2386723984173483e-05,1.1109941678344802e-05,3.5583240508005487e-06,7.551617627544252e-06,2.328291035499479e-05,1.7370824196827352e-05
17557,3.5114,0.08165421244957512,1.0,2.2154597794044065e-05,1.1697005066892577e-05,4.844395992519366e-06,6.852609074373209e-06,2.3295964838781942e-05,1.7381353501298375e-05
17558,3.5116,0.08161473965713979,1.0,2.203616283595409e-05,1.7277248124034717e-05,5.7087037279913756e-06,1.1568544396043338e-05,2.3310513110463927e-05,1.739297742633435e-05
17559,3.5118,0.08157528303981253,1.0,2.1599832501632563e-05,1.3105972864475332e-05,2.8527905665259303e-06,1.02531822979494e-05,2.3323830728560784e-05,1.7403682108054307e-05
17560,3.512,0.08153586057959289,1.0,2.0745214251385092e-05,1.6059826681523102e-05,4.584641030424944e-06,1.1475185651098155e-05,2.333772755540598e-05,1.741480886085692e-05
17561,3.5122,0.08165169700464496,1.0,2.0229623484185052e-05,2.3949823673398933e-05,1.0302699222167995e-05,1.3647124451230935e-05,2.3353686322660574e-05,1.7427413465129916e-05
17562,3.5124,0.0816123231192252,1.0,2.022048221023782e-05,1.6677772593753167e-05,2.8334460226046173e-06,1.3844326571148545e-05,2.3367748102438966e-05,1.7438564263164085e-05
17563,3.5126,0.08164594622493436,1.0,1.992344601451874e-05,1.567150023592733e-05,2.642475678991704e-06,1.3029024556935622e-05,2.3381523398178624e-05,1.7449456901038104e-05
17564,3.5128,0.08168405471318799,1.0,1.8843443372483085e-05,2.245193252956884e-05,9.117724238999941e-06,1.3334208290568895e-05,2.3396898008742607e-05,1.746149223787342e-05
17565,3.513,0.08164474865096083,1.0,1.810769202013806e-05,1.7878626820531668e-05,4.20737967261114e-06,1.3671247147920524e-05,2.3410908873980025e-05,1.747246811507529e-05
17566,3.5132,0.0816054608701317,1.0,1.7716086607729822e-05,1.3827892483929111e-05,4.0332773368312535e-06,9.794615147097856e-06,2.342379036891527e-05,1.7482557665531195e-05
17567,3.5134,0.08156620206645773,1.0,1.787320183202886e-05,1.3925290168566476e-05,4.153337470525622e-06,9.771952698040852e-06,2.3436785689471014e-05,1.7492700169570066e-05
17568,3.5136,0.08152695936951089,1.0,1.7942394464824925e-05,9.015381731117356e-06,3.086826442741149e-06,5.9285552883762045e-06,2.3448480438775802e-05,1.750187648258158e-05
17569,3.5138,0.08148775149809123,1.0,1.784772851943471e-05,1.1838737619899404e-05,4.8097608375979996e-06,7.028976782301404e-06,2.3460919245384045e-05,1.7511600440414493e-05
17570,3.514,0.08144856728499668,1.0,1.8080487153743187e-05,9.996527174540396e-06,4.103810029503209e-06,5.892717145037184e-06,2.3472928679995597e-05,1.752100443927903e-05
17571,3.5142,0.08140941023145472,1.0,1.852570460932124e-05,9.285790149524854e-06,3.149351632325426e-06,6.136438517199426e-06,2.3484864819786307e-05,1.7530357225428905e-05
17572,3.5144,0.08137028606243488,1.0,1.9444130567654337e-05,1.0215704715748873e-05,3.945764413362725e-06,6.269940302386147e-06,2.3497302337681822e-05,1.7540081605494777e-05
17573,3.5146,0.08133119152701739,1.0,2.001852993330968e-05,1.0433877710975174e-05,3.176506468356312e-06,7.257371242618861e-06,2.3509955719214727e-05,1.7549966483336173e-05
17574,3.5148,0.08129213343585368,1.0,1.988788261200175e-05,1.363914740995823e-05,6.036258301076914e-06,7.602889108881314e-06,2.3523447009488986e-05,1.756046835299864e-05
17575,3.515,0.0812531010043774,1.0,1.944493609213998e-05,1.3328241204975096e-05,5.915580638894229e-06,7.412660566080866e-06,2.3536736914366903e-05,1.7570821570034876e-05
17576,3.5152,0.08121407989366217,1.0,1.8741048614838492e-05,7.5347110727501734e-06,3.0436652293383466e-06,4.491045843411826e-06,2.3548274207010693e-05,1.757987726498696e-05
17577,3.5154,0.0811750963670307,1.0,1.8055520771806252e-05,1.1811598171471913e-05,5.248851281024339e-06,6.5627468904475725e-06,2.3560781532053088e-05,1.758965313077901e-05
17578,3.5156,0.08113612958772833,1.0,1.7590390378144886e-05,8.198571320500828e-06,3.457569707994863e-06,4.741001612505964e-06,2.357219184599372e-05,1.7598615253912657e-05
17579,3.5158,0.08109718660668386,1.0,1.747432319078269e-05,6.623473016469681e-06,2.9874294843866813e-06,3.636043532082999e-06,2.3583148498901694e-05,1.7607240908325413e-05
17580,3.516,0.08105826873969109,1.0,1.7560452948103966e-05,5.53531340934159e-06,1.7966214988806074e-06,3.738691910460981e-06,2.3593838686799808e-05,1.761566786324173e-05
17581,3.5162,0.08101938504712426,1.0,1.779403578360222e-05,7.85373494662035e-06,3.432270749722168e-06,4.42146419689818e-06,2.3605222816024612e-05,1.762460695937472e-05
17582,3.5164,0.08098054214511761,1.0,1.8265192088228965e-05,1.2808609277969075e-05,6.2542228114511815e-06,6.554386466517892e-06,2.3618073599883034e-05,1.76346331748605e-05
17583,3.5166,0.0809417132911711,1.0,1.8910514309341433e-05,6.833472686642052e-06,2.277650644990737e-06,4.5558220416513144e-06,2.362948960441158e-05,1.7643595343102403e-05
17584,3.5168,0.08090293363718536,1.0,1.9603141711320272e-05,1.4454699957485764e-05,6.849751566395794e-06,7.604948391089969e-06,2.3643154144441755e-05,1.7654222262854904e-05
17585,3.517,0.08093133346675031,1.0,1.994476881349626e-05,1.3397234913111494e-05,5.6028075081818e-06,7.794427404929693e-06,2.3656625733127936e-05,1.7664708397440912e-05
17586,3.5172,0.08089259364341399,1.0,1.9719925760671375e-05,1.1141094035378983e-05,4.102942240067331e-06,7.03815179531165e-06,2.366943001177534e-05,1.7674700411885785e-05
17587,3.5174,0.08100684084552019,1.0,1.9195113811317773e-05,9.553492317750313e-06,3.64005897472674e-06,5.913433343023572e-06,2.368166252779923e-05,1.7684272462230534e-05
17588,3.5176,0.08096813706717507,1.0,1.8491217672091258e-05,7.241135740193177e-06,1.5309906045483078e-06,5.710145135644869e-06,2.3693083768483874e-05,1.769324312959039e-05
17589,3.5178,0.08092946442625538,1.0,1.7706677665113992e-05,9.263820584819164e-06,4.197543857040417e-06,5.066276727778745e-06,2.3704841164551785e-05,1.770246325539904e-05
17590,3.518,0.08089082193690138,1.0,1.7057780747438644e-05,1.1017618693060703e-05,4.866607100189547e-06,6.1510115928711545e-06,2.3716899985713464e-05,1.7711906241945802e-05
17591,3.5182,0.08085219990703087,1.0,1.6615851706839898e-05,8.73068170536939e-06,3.1056915384363683e-06,5.624990166933019e-06,2.37282234338743e-05,1.772080530101558e-05
17592,3.5184,0.08081360792398047,1.0,1.6273017578106703e-05,1.006190798591877e-05,2.8928000123009856e-06,7.169107973617782e-06,2.3739813346612402e-05,1.772990384697873e-05
17593,3.5186,0.08077504939700371,1.0,1.6210048157114844e-05,1.2288390473357525e-05,5.42162648888633e-06,6.866763984471193e-06,2.3751991013448465e-05,1.7739436972525337e-05
17594,3.5188,0.08073651359616228,1.0,1.6443834840922848e-05,1.0624210585390065e-05,3.7770788797868516e-06,6.847131705603212e-06,2.3763782943288384e-05,1.7748685912594687e-05
17595,3.519,0.08069800126879743,1.0,1.6994814414517626e-05,8.327345394723625e-06,3.4018166525764208e-06,4.9255287421472024e-06,2.3775105944401677e-05,1.7757587500392874e-05
17596,3.5192,0.08065951517861207,1.0,1.755130034244206e-05,7.299481869455064e-06,2.4475130426290502e-06,4.851968826826013e-06,2.378630230631087e-05,1.776639658994339e-05
17597,3.5194,0.08062106092666953,1.0,1.7732585717494402e-05,8.782343378589094e-06,3.3150394823152202e-06,5.467303896273872e-06,2.3797950897729836e-05,1.7775540312283283e-05
17598,3.5196,0.08058263958150032,1.0,1.7860410232495243e-05,1.0856769899022699e-05,4.094197600820386e-06,6.762572298202312e-06,2.3810195143868198e-05,1.7785126372179394e-05
17599,3.5198,0.08054424106374267,1.0,1.781427189095386e-05,9.11836102050685e-06,3.8153661079493985e-06,5.3029949125574485e-06,2.382196202782052e-05,1.7794357419356857e-05
17600,3.52,0.0805058773124247,1.0,1.7480293601752023e-05,1.2345707110245448e-05,5.964051220596526e-06,6.381655889648921e-06,2.3834510772886195e-05,1.7804169061169663e-05
17601,3.5202,0.08046755204577352,1.0,1.7508011252496682e-05,1.7306359087918742e-05,6.028253860740612e-06,1.1278105227178126e-05,2.38484104945344e-05,1.781498046872553e-05
17602,3.5204,0.08042924554731987,1.0,1.752581190957744e-05,1.392906413340986e-05,3.6027515138705667e-06,1.032631261953929e-05,2.3861408160405784e-05,1.782512210480814e-05
17603,3.5206,0.08039099130441325,1.0,1.7469893385593234e-05,2.326748837942797e-05,1.1367612695057051e-05,1.1899875684370915e-05,2.38769156938716e-05,1.78371224978943e-05
17604,3.5208,0.08035274595175908,1.0,1.7604026721311513e-05,1.6883797879377257e-05,5.888522518487356e-06,1.09952753608899e-05,2.389074107915297e-05,1.784787530130877e-05
17605,3.521,0.08031452433874714,1.0,1.7538175229653857e-05,1.5384623366006323e-05,4.5428666769789465e-06,1.0841756689027372e-05,2.39041465644111e-05,1.7858317252829788e-05
17606,3.5212,0.08027632347038229,1.0,1.7321921222722423e-05,1.2961643061987132e-05,3.18426016485037e-06,9.77738289713676e-06,2.3916841872203853e-05,1.7868233420329305e-05
17607,3.5214,0.08023814399761776,1.0,1.694768106464161e-05,1.0781308557543083e-05,4.1950708106665875e-06,6.586237746876494e-06,2.3928852317417414e-05,1.7877640623880463e-05
17608,3.5216,0.08019999381309982,1.0,1.6653935993297352e-05,1.1942327056723989e-05,4.930210340915064e-06,7.012116715808924e-06,2.3941100610020952e-05,1.7887223197021005e-05
17609,3.5218,0.08016187164917031,1.0,1.6364719897249832e-05,1.245779902203449e-05,5.095232148309581e-06,7.362566873724907e-06,2.3953413236713138e-05,1.7896852960235137e-05
17610,3.522,0.0801237628433106,1.0,1.623123841837235e-05,7.118451289801288e-06,3.1284477346731194e-06,3.990003555128167e-06,2.3964252629419008e-05,1.7905389983480234e-05
17611,3.5222,0.08008568838898981,1.0,1.6270217708239367e-05,1.0128431350825715e-05,8.054519742099325e-07,9.322979376615781e-06,2.3975919988392718e-05,1.7914538572475715e-05
17612,3.5224,0.0800476524240488,1.0,1.630724246847379e-05,1.4452562943034685e-05,4.741200685013477e-06,9.711362258021205e-06,2.3988769207564487e-05,1.7924561327090197e-05
17613,3.5226,0.08000965781705258,1.0,1.657151189577718e-05,1.990585694711591e-05,9.903801953734834e-06,1.0002054993381072e-05,2.400317141040048e-05,1.7935729746884557e-05
17614,3.5228,0.07997167373381177,1.0,1.6549824094502857e-05,1.4080500730667764e-05,4.393015760758468e-06,9.687484969909294e-06,2.401599680110585e-05,1.7945730907922648e-05
17615,3.523,0.0799337128353557,1.0,1.6561009694981162e-05,1.231295732272792e-05,2.5886779087834316e-06,9.724279413944487e-06,2.4028348965978592e-05,1.795538278358905e-05
17616,3.5232,0.0798957780034175,1.0,1.6761897558603976e-05,1.1621781314775194e-05,5.013533458563354e-06,6.608247856211838e-06,2.404055425233614e-05,1.7964938539660732e-05
17617,3.5234,0.07985787208660475,1.0,1.657339436907797e-05,1.3009199713637777e-05,5.363815185996638e-06,7.645384527641137e-06,2.405304648561166e-05,1.797473603248989e-05
17618,3.5236,0.07982000099629769,1.0,1.6527144966851253e-05,1.6247379505127673e-05,7.879662398190964e-06,8.367717106936704e-06,2.406631491896056e-05,1.798517396034815e-05
17619,3.5238,0.07986244074079028,1.0,1.6537271639126548e-05,1.475606686346036e-05,7.28282088233436e-06,7.473245981125999e-06,2.4079143308908683e-05,1.7995318026198803e-05
17620,3.524,0.07989539172450154,1.0,1.6245102891829762e-05,8.432525097984257e-06,3.6689273382673537e-06,4.763597759716901e-06,2.4090198314301553e-05,1.8004141116765777e-05
17621,3.5242,0.07985757349927913,1.0,1.561598878566984e-05,1.2048369970290378e-05,4.454173209032148e-06,7.5941967612582295e-06,2.410214178464134e-05,1.8013563387579253e-05
17622,3.5244,0.07981980047014021,1.0,1.542711067864335e-05,1.971840045013971e-05,7.90243973755701e-06,1.1815960712582697e-05,2.411610854525686e-05,1.802448394947105e-05
17623,3.5246,0.07978204721077019,1.0,1.576425929696817e-05,1.6950689606830633e-05,5.338772788721944e-06,1.1611916818108687e-05,2.4129432204272994e-05,1.803492056897446e-05
17624,3.5248,0.07974431796738017,1.0,1.60294564054334e-05,1.5051003065506015e-05,6.693490277411934e-06,8.35751278809408e-06,2.4142321111062294e-05,1.8045032373247543e-05
17625,3.525,0.07977535563206768,1.0,1.581900736996994e-05,9.640488607908478e-06,3.268299493107071e-06,6.372189114801405e-06,2.4153693346499298e-05,1.8054022159352776e-05
17626,3.5252,0.07985975030077505,1.0,1.580175371250101e-05,1.3054376943081395e-05,4.88645245492788e-06,8.167924488153515e-06,2.416593473037385e-05,1.806369359219759e-05
17627,3.5254,0.0798220825000267,1.0,1.5998825389458897e-05,1.2978842447189813e-05,3.832101234439029e-06,9.146741212750782e-06,2.4178200290677054e-05,1.8073391287952307e-05
17628,3.5256,0.07978444862245761,1.0,1.6105368832197357e-05,1.5422926357258723e-05,7.427500703834297e-06,7.995425653424424e-06,2.4191146695693407e-05,1.8083601122761925e-05
17629,3.5258,0.07982948273692249,1.0,1.5991138623764387e-05,3.8344600145814274e-05,1.839703572631119e-05,1.9947564419503083e-05,2.4210241453246286e-05,1.809837530694767e-05
17630,3.526,0.07979191484741432,1.0,1.598555939917557e-05,2.540268298595833e-05,5.689683269180566e-06,1.971299971677776e-05,2.4225832012447083e-05,1.81105627672351e-05
17631,3.5262,0.07975436281097388,1.0,1.6143075398410268e-05,1.8950633763467118e-05,7.80513888781509e-06,1.1145494875652023e-05,2.423972998010512e-05,1.812149368112737e-05
17632,3.5264,0.07971688403956924,1.0,1.6303692600502828e-05,3.8192599962601535e-05,3.896882485119072e-06,3.429571747748246e-05,2.4258880918489464e-05,1.8136307755621365e-05
17633,3.5266,0.07976486312394478,1.0,1.5871329825997868e-05,6.782083759038202e-05,3.385974568056716e-05,3.3961091909814844e-05,2.428592766382899e-05,1.8156965009094274e-05
17634,3.5268,0.07972735260279108,1.0,1.551399885228079e-05,9.472766797478005e-06,1.8467121582617502e-06,7.6260546392162535e-06,2.4297135472119025e-05,1.8165884239575393e-05
17635,3.527,0.07968987528540512,1.0,1.5829698665276644e-05,8.723089947179017e-06,3.2128110223282917e-06,5.510278924850723e-06,2.4308245722334216e-05,1.8174718455342707e-05
17636,3.5272,0.07972269256637642,1.0,1.587940239760845e-05,1.695192105710929e-05,7.883721146762568e-06,9.068199910346717e-06,2.4321676853473917e-05,1.8185210584041273e-05
17637,3.5274,0.07968526297607516,1.0,1.5604990092871074e-05,9.336107381399117e-06,3.401417929304643e-06,5.9346894520944725e-06,2.4332982403842537e-05,1.8194126626927835e-05
17638,3.5276,0.07964785279237688,1.0,1.5421763414497488e-05,6.504852127471076e-06,2.105403757341433e-06,4.399448370129643e-06,2.434347747058642e-05,1.8202441497666394e-05
17639,3.5278,0.07961047145436682,1.0,1.5285859989367225e-05,7.5010566130257575e-06,2.350455534527248e-06,5.150601078498509e-06,2.435420604359064e-05,1.8210930106682394e-05
17640,3.528,0.0795731163061814,1.0,1.5715245262608208e-05,6.857346581977582e-06,3.2151565745650014e-06,3.6421900074125795e-06,2.4364888670198185e-05,1.8219377543094243e-05
17641,3.5282,0.07953578994041044,1.0,1.611630745918666e-05,7.402894476663513e-06,2.347814017631069e-06,5.055080459032443e-06,2.4375846190455857e-05,1.822801601002692e-05
17642,3.5284,0.07949853081517745,1.0,1.638065506919564e-05,2.355669507579215e-05,5.1445160427315205e-06,1.8412179033060627e-05,2.439124085825961e-05,1.8239940190523637e-05
17643,3.5286,0.07946133190223804,1.0,1.623791113019705e-05,3.6575588198050164e-05,1.804343041273711e-05,1.8532157785313042e-05,2.4410115906887974e-05,1.8254442317807898e-05
17644,3.5288,0.07942412656884903,1.0,1.5959378633581652e-05,2.4982763482494507e-05,6.197751557882707e-06,1.8785011924611798e-05,2.442578897007704e-05,1.826657291268066e-05
17645,3.529,0.07938691069834096,1.0,1.6007048186067388e-05,8.858284198466398e-06,3.612511309905442e-06,5.245772888560954e-06,2.4437096458668056e-05,1.827549028159312e-05
17646,3.5292,0.07934973087754094,1.0,1.6038441365133428e-05,1.226622237520826e-05,5.726083036376769e-06,6.540139338831489e-06,2.4449346118448975e-05,1.8285097380349246e-05
17647,3.5294,0.07931256168113986,1.0,1.6295910979442305e-05,5.967545893691722e-06,3.9268291763883017e-07,5.574862976052891e-06,2.445996699066797e-05,1.8293498045444427e-05
17648,3.5296,0.07927544456979563,1.0,1.6613491720187227e-05,1.5350880637494212e-05,7.049071642912946e-06,8.301808994581265e-06,2.447320907704932e-05,1.8303840780788982e-05
17649,3.5298,0.07923834449111766,1.0,1.6471212264779777e-05,1.2150520806593773e-05,5.713850046877826e-06,6.436670759715945e-06,2.448555283260928e-05,1.8313517013026194e-05
17650,3.53,0.07920125708463788,1.0,1.59714708666533e-05,7.2863016695470995e-06,1.1185697083773627e-06,6.167731961169736e-06,2.449645517605166e-05,1.8322122290299054e-05
17651,3.5302,0.07916421710522778,1.0,1.5704018347895012e-05,1.5615765478911525e-05,6.435095364899289e-06,9.180670114012232e-06,2.4509538968553102e-05,1.833234186563617e-05
17652,3.5304,0.07912720637547647,1.0,1.559570824154057e-05,1.7235780831127756e-05,7.19958588363017e-06,1.0036194947497583e-05,2.452303707635597e-05,1.8342865884858157e-05
17653,3.5306,0.07909021742034784,1.0,1.5479971047013468e-05,1.597792577330997e-05,3.496494241199377e-06,1.2481431532110592e-05,2.453616957281116e-05,1.835311729182889e-05
17654,3.5308,0.07914424539837032,1.0,1.5134921837734703e-05,2.4095584413022386e-05,8.771791351662848e-06,1.5323793061359536e-05,2.4551407975067448e-05,1.8364925799523638e-05
17655,3.531,0.07910731332195245,1.0,1.4812060854918979e-05,2.1774680733534966e-05,1.0708186863956701e-05,1.1066493869578261e-05,2.4565938209320075e-05,1.837620791040615e-05
17656,3.5312,0.07907038911002191,1.0,1.4552941471888877e-05,1.5275612164040994e-05,3.998576642372507e-06,1.1277035521668485e-05,2.45786498426371e-05,1.8386140537259188e-05
17657,3.5314,0.0790334804268045,1.0,1.4172986655994334e-05,1.1210329052386388e-05,1.1045824388580415e-11,1.1210318006561997e-05,2.4590163926975252e-05,1.8395186028647672e-05
17658,3.5316,0.07899661674977039,1.0,1.4031988423509365e-05,1.8407510008647956e-05,6.340412567003308e-06,1.2067097441644642e-05,2.4603583324201254e-05,1.8405644725481245e-05
17659,3.5318,0.0789597588843676,1.0,1.4375935152704446e-05,1.0371715552441804e-05,4.601618023745582e-06,5.770097528696219e-06,2.4614928095362924e-05,1.8414567008265084e-05
17660,3.532,0.07892292866373822,1.0,1.470488028349724e-05,1.034554645101425e-05,5.02417914187006e-06,5.321367309144188e-06,2.462635773478356e-05,1.8423551642663257e-05
17661,3.5322,0.07888614160407469,1.0,1.5072480496989769e-05,1.700227732875101e-05,6.310061671383895e-06,1.0692215657367112e-05,2.4639681181680126e-05,1.8433943098217106e-05
