step,radius
17953,2.8578163623946216e-05
17954,2.8595209424428855e-05
17955,2.8606476382904136e-05
17956,2.8618140859102536e-05
17957,2.8630112261439323e-05
17958,2.864134170022172e-05
17959,2.8656040839408317e-05
17960,2.8668353634049375e-05
17961,2.8680416102178738e-05
17962,2.869189122658466e-05
17963,2.8702240188888253e-05
17964,2.8714206800989368e-05
17965,2.8726542381231977e-05
17966,2.8741215585241304e-05
17967,2.8753861749224775e-05
17968,2.876626983835436e-05
17969,2.8780454172754844e-05
17970,2.879426043094136e-05
17971,2.880757958577961e-05
17972,2.8822056158814032e-05
17973,2.8834864089078842e-05
17974,2.8848387834809094e-05
17975,2.88623958489098e-05
17976,2.887671233997045e-05
17977,2.8890156882789436e-05
17978,2.890170308111055e-05
17979,2.8912762059839857e-05
17980,2.892373958042422e-05
17981,2.893538939070009e-05
17982,2.894580227388499e-05
17983,2.895819891103771e-05
17984,2.8972846026020202e-05
17985,2.898476913779289e-05
17986,2.8996184162205652e-05
17987,2.900898997436095e-05
17988,2.9022982739419926e-05
17989,2.9035591092807048e-05
17990,2.9047857975396927e-05
17991,2.9060991593903094e-05
17992,2.9074150427276558e-05
17993,2.908696393971813e-05
17994,2.910146940478684e-05
17995,2.911719314825535e-05
17996,2.9133821394167127e-05
17997,2.9148427093054024e-05
17998,2.916182065907226e-05
17999,2.917508729149839e-05
18000,2.918922481259528e-05
18001,2.9204168952806796e-05
18002,2.9219222081373906e-05
18003,2.9234493308986344e-05
18004,2.9251049172784837e-05
18005,2.9266442884119746e-05
18006,2.9280221632709016e-05
18007,2.9293541065658557e-05
18008,2.9305866173026294e-05
18009,2.932054372274504e-05
18010,2.9335932197126e-05
18011,2.9350340952406413e-05
18012,2.9367345434824332e-05
18013,2.9384178735488543e-05
18014,2.9399438730361456e-05
18015,2.9415442091844925e-05
18016,2.943006101830208e-05
18017,2.9446311095159225e-05
18018,2.9460538704603047e-05
18019,2.9476292361014982e-05
18020,2.9490874241053015e-05
18021,2.9506455687129352e-05
18022,2.9522646420894907e-05
18023,2.9539131467642324e-05
18024,2.9555118717090612e-05
18025,2.9573371585946125e-05
18026,2.9589118041184023e-05
18027,2.960570045624365e-05
18028,2.9622050875531146e-05
18029,2.9638017144110333e-05
18030,2.965533460658616e-05
18031,2.9670230919633708e-05
18032,2.9686876129694998e-05
18033,2.9703406973779787e-05
18034,2.9725143770454964e-05
18035,2.975307192371032e-05
18036,2.9769848006236702e-05
18037,2.9789700074493645e-05
18038,2.980748445866943e-05
18039,2.9822388955267523e-05
18040,2.9839353717893338e-05
18041,2.9856153593709786e-05
18042,2.9874223622681616e-05
18043,2.989130256941176e-05
18044,2.991047928789691e-05
18045,2.9928335146216567e-05
18046,2.9945965750676314e-05
18047,2.9963891869812043e-05
18048,2.9980758935403882e-05
18049,2.9997673682208927e-05
18050,3.001528665082872e-05
18051,3.003186171508239e-05
18052,3.004969356265739e-05
18053,3.0066578624956962e-05
18054,3.00828428524662e-05
18055,3.0099663717102408e-05
18056,3.01150398521146e-05
18057,3.0132111625314896e-05
18058,3.0147706402066454e-05
18059,3.0163858824879813e-05
18060,3.018471699572799e-05
18061,3.0203337368041613e-05
18062,3.0219470315710595e-05
18063,3.0235568339938308e-05
18064,3.0254076512514144e-05
18065,3.0273079321851028e-05
18066,3.0290871618996952e-05
18067,3.0307855790672586e-05
18068,3.0324902976067477e-05
18069,3.0342081786656862e-05
18070,3.036086754256763e-05
18071,3.0378368934666698e-05
18072,3.039579688571268e-05
18073,3.0411920948695353e-05
18074,3.0427904439882314e-05
18075,3.044546667526789e-05
18076,3.0460922232970176e-05
18077,3.0476946871564524e-05
18078,3.0493498272221695e-05
18079,3.0508627489185368e-05
18080,3.052567926222451e-05
18081,3.053992373828758e-05
18082,3.055647034840477e-05
18083,3.057138985580514e-05
18084,3.0587476107233544e-05
18085,3.060275348942535e-05
18086,3.0619032272383245e-05
18087,3.06347829294329e-05
18088,3.065161752714015e-05
18089,3.066991712823999e-05
18090,3.068285853172625e-05
18091,3.069847975608679e-05
18092,3.071551074256619e-05
18093,3.0731984067991354e-05
18094,3.0748712798262266e-05
18095,3.076607972251136e-05
18096,3.0784773191898184e-05
18097,3.080111550133229e-05
18098,3.081592856544917e-05
18099,3.0831778218248323e-05
18100,3.084729616499676e-05
18101,3.086253950423875e-05
18102,3.0877107714539486e-05
18103,3.0893003462836636e-05
18104,3.0911043406684364e-05
18105,3.092801224753247e-05
18106,3.0941916718409585e-05
18107,3.0956492160194814e-05
18108,3.097173469831949e-05
18109,3.098679607386966e-05
18110,3.100286070129329e-05
18111,3.10237085690334e-05
18112,3.1040737127467986e-05
18113,3.105750395190087e-05
18114,3.107312904859887e-05
18115,3.1088034772681734e-05
18116,3.110263224993299e-05
18117,3.1118382728235425e-05
18118,3.11333059934447e-05
18119,3.114817022301013e-05
18120,3.116403341047904e-05
18121,3.1179879516268145e-05
18122,3.1195614507098807e-05
18123,3.1210179547735e-05
18124,3.122813187367346e-05
18125,3.124454850080456e-05
18126,3.125953952297289e-05
18127,3.127375350443627e-05
18128,3.129038341142071e-05
18129,3.130622815925892e-05
18130,3.132027504120205e-05
18131,3.133835887611801e-05
18132,3.1353615035883316e-05
18133,3.136842924877381e-05
18134,3.13827971188617e-05
18135,3.13983828240336e-05
18136,3.1417429409484845e-05
18137,3.1441483473257014e-05
18138,3.145636718429351e-05
18139,3.147204042139272e-05
18140,3.148723010001069e-05
18141,3.150249849325989e-05
18142,3.151772839731176e-05
18143,3.153153614047499e-05
18144,3.154723748341372e-05
18145,3.156409086470773e-05
18146,3.1577975792378925e-05
18147,3.159273403521607e-05
18148,3.1606152778742974e-05
18149,3.161975005219447e-05
18150,3.1634261421577896e-05
18151,3.164724631153032e-05
18152,3.1664905700512256e-05
18153,3.1682286299358894e-05
18154,3.170293388168671e-05
18155,3.171959668195475e-05
18156,3.1734692450135044e-05
18157,3.174870658420095e-05
18158,3.176221120193455e-05
18159,3.1775998061934564e-05
18160,3.178832792954359e-05
18161,3.18011430188996e-05
18162,3.1813900734446355e-05
18163,3.182538643017256e-05
18164,3.183881297384156e-05
18165,3.185272367532233e-05
18166,3.186500179912441e-05
18167,3.187719026612936e-05
18168,3.1887863198642733e-05
18169,3.18998633808368e-05
18170,3.191193626102709e-05
18171,3.1925022907545025e-05
18172,3.194000683593444e-05
18173,3.195517023359562e-05
18174,3.1971445939963005e-05
18175,3.1986824148177256e-05
18176,3.200261551183089e-05
18177,3.201810514649968e-05
18178,3.203491072685511e-05
18179,3.204952065476066e-05
18180,3.206328374435802e-05
18181,3.207593646873229e-05
18182,3.208947606435125e-05
18183,3.210413440672662e-05
18184,3.212067595725386e-05
18185,3.213536005458832e-05
18186,3.214992806481895e-05
18187,3.216181451059194e-05
18188,3.2174117681502686e-05
18189,3.2189096384301087e-05
18190,3.2201806126733304e-05
18191,3.221402145931916e-05
18192,3.22268952841614e-05
18193,3.2241048633661245e-05
18194,3.225644046886688e-05
18195,3.227144785023916e-05
18196,3.228856191649193e-05
18197,3.23047423538663e-05
18198,3.2318545921464574e-05
18199,3.233371060215381e-05
18200,3.234708262470493e-05
18201,3.236223214341562e-05
18202,3.237607157836773e-05
18203,3.23903206908845e-05
18204,3.2405325504373474e-05
18205,3.2421633295732993e-05
18206,3.243635870595656e-05
18207,3.2451143117264376e-05
18208,3.2467016427158556e-05
18209,3.248188586629113e-05
18210,3.24967815340718e-05
18211,3.250882394063929e-05
18212,3.252326238029693e-05
18213,3.253887617429193e-05
18214,3.255452011646032e-05
18215,3.256854996325286e-05
18216,3.2584014372801836e-05
18217,3.2599761086188685e-05
18218,3.2615896426977284e-05
18219,3.263154048390843e-05
18220,3.2647248184009925e-05
18221,3.2663202957711986e-05
18222,3.267949998996642e-05
18223,3.269571255677994e-05
18224,3.2711763154800746e-05
18225,3.272788544037295e-05
18226,3.274457390738022e-05
18227,3.275917243222616e-05
18228,3.277418072164162e-05
18229,3.279048371337642e-05
18230,3.28079267679865e-05
18231,3.282346517658044e-05
18232,3.283872385143465e-05
18233,3.285370815594593e-05
18234,3.287043905056523e-05
18235,3.288727467296715e-05
18236,3.29032868614572e-05
18237,3.292151417818465e-05
18238,3.293878388356584e-05
18239,3.2956929752532546e-05
18240,3.297358476034906e-05
18241,3.2989835671825954e-05
18242,3.300691255566231e-05
18243,3.302720265770032e-05
18244,3.305140953148755e-05
18245,3.307950031885007e-05
18246,3.3100840592345396e-05
18247,3.3118297457460726e-05
18248,3.3136631163503416e-05
18249,3.315517600655014e-05
18250,3.31715811490627e-05
18251,3.318913717542948e-05
18252,3.320720197116907e-05
18253,3.322428575690948e-05
18254,3.3242312929723846e-05
18255,3.325860056069484e-05
18256,3.32760559191168e-05
18257,3.32923749268806e-05
18258,3.330948991636074e-05
18259,3.3326078616335676e-05
18260,3.334295129394824e-05
18261,3.335921019591027e-05
18262,3.3378128139347614e-05
18263,3.3394991464636125e-05
18264,3.3414593905214927e-05
18265,3.343221774119105e-05
18266,3.3448345494303125e-05
18267,3.3464544818156745e-05
18268,3.348176317638607e-05
18269,3.349807997083728e-05
18270,3.351525045691878e-05
18271,3.353234515618517e-05
18272,3.3547983403239275e-05
18273,3.356516226983742e-05
18274,3.3582953768036166e-05
18275,3.3601964779349895e-05
18276,3.3618891988126105e-05
18277,3.363636772103755e-05
18278,3.365414326130682e-05
18279,3.367240717363263e-05
18280,3.3691746495860826e-05
18281,3.370842108624084e-05
18282,3.372658978761988e-05
18283,3.3746461360592415e-05
18284,3.376378500198061e-05
18285,3.378296385257404e-05
18286,3.380186682522591e-05
18287,3.382157933580179e-05
18288,3.383887280855384e-05
18289,3.3855649007427275e-05
18290,3.387452075133229e-05
18291,3.3892107667261134e-05
18292,3.39098120370952e-05
18293,3.392833131348675e-05
18294,3.3944365100184086e-05
18295,3.3962188037179744e-05
18296,3.397857007829521e-05
18297,3.39946005787179e-05
18298,3.401007329746639e-05
18299,3.402751875706399e-05
18300,3.4045779815784365e-05
18301,3.4061458755073485e-05
18302,3.407667000250568e-05
18303,3.409225033127783e-05
18304,3.4109961982567154e-05
18305,3.412846020428461e-05
18306,3.414644906591241e-05
18307,3.416331227455529e-05
18308,3.417962660048138e-05
18309,3.419572559325517e-05
18310,3.421437625972298e-05
18311,3.4233181156480295e-05
18312,3.425131174529666e-05
18313,3.4268609232383446e-05
18314,3.429427044166395e-05
18315,3.431484151521157e-05
18316,3.433313266410324e-05
18317,3.43548038445064e-05
18318,3.4373836934100634e-05
18319,3.43885283805489e-05
18320,3.4405604505554405e-05
18321,3.4420421907114875e-05
18322,3.44359622987982e-05
18323,3.445333123650775e-05
18324,3.4472826716535e-05
18325,3.44924558296235e-05
18326,3.45073025196466e-05
18327,3.4525269481827016e-05
18328,3.454098818983098e-05
18329,3.455725490210396e-05
18330,3.457497759150666e-05
18331,3.459150505421822e-05
18332,3.460721720410905e-05
18333,3.462471136087713e-05
18334,3.4642432358627204e-05
18335,3.465929422058694e-05
18336,3.467560907329089e-05
18337,3.4693078904228035e-05
18338,3.471165331511227e-05
18339,3.472792470281446e-05
18340,3.474464401894951e-05
18341,3.476208529365502e-05
18342,3.477539596393071e-05
18343,3.479056752018551e-05
18344,3.480724692619128e-05
18345,3.4822508530116216e-05
18346,3.483950532639446e-05
18347,3.485676453044491e-05
18348,3.487282270213897e-05
18349,3.4888764137850836e-05
18350,3.490350438030117e-05
18351,3.491908668302761e-05
18352,3.493613493718546e-05
18353,3.495127197409701e-05
18354,3.496550266440338e-05
18355,3.4980099570724476e-05
18356,3.49936942193107e-05
18357,3.5006563914056506e-05
18358,3.5019402284479625e-05
18359,3.503310187443265e-05
18360,3.5046824812156776e-05
18361,3.50606124233837e-05
18362,3.507439682273666e-05
18363,3.509168343609407e-05
18364,3.510882994087667e-05
18365,3.5123750336638405e-05
18366,3.513694506726031e-05
18367,3.5151084165476776e-05
18368,3.516575855591304e-05
18369,3.5177943302694866e-05
18370,3.519236801939933e-05
18371,3.520660170690994e-05
18372,3.5221183722602866e-05
18373,3.52331876211974e-05
18374,3.524802195705148e-05
18375,3.5264179445732856e-05
18376,3.528071835871885e-05
18377,3.530075041319356e-05
18378,3.531879510336974e-05
18379,3.533458588781829e-05
18380,3.5348990287404414e-05
18381,3.53654831790229e-05
18382,3.538141410887167e-05
18383,3.5397177453492994e-05
18384,3.541242798708054e-05
18385,3.5429579625596654e-05
18386,3.544344283675541e-05
18387,3.545925874048117e-05
18388,3.547417331718407e-05
18389,3.5489882340922174e-05
18390,3.550488334886826e-05
18391,3.552070877632875e-05
18392,3.553541499282388e-05
18393,3.55508385218781e-05
18394,3.556657016911676e-05
18395,3.5581581739441263e-05
18396,3.5597067008432547e-05
18397,3.5613447459748825e-05
18398,3.562744046707203e-05
18399,3.564225520704266e-05
18400,3.5655764002998056e-05
18401,3.567187876616582e-05
18402,3.5689369721887535e-05
18403,3.570515338578689e-05
18404,3.571921594907047e-05
18405,3.5734426824066285e-05
18406,3.575330384463641e-05
18407,3.5771560652467676e-05
18408,3.579354979449892e-05
18409,3.5811205810521274e-05
18410,3.582554573587788e-05
18411,3.5840222248929264e-05
18412,3.585661740178121e-05
18413,3.5872964766577484e-05
18414,3.588999904288872e-05
18415,3.59065060960743e-05
18416,3.59220178617456e-05
18417,3.593792728822102e-05
18418,3.595432322801046e-05
18419,3.597182270005833e-05
18420,3.5990120266395536e-05
18421,3.600860946777382e-05
18422,3.602388681478175e-05
18423,3.603993698233512e-05
18424,3.605583310394975e-05
18425,3.607147550289893e-05
18426,3.6087292024694826e-05
18427,3.610270629457803e-05
18428,3.611777905307496e-05
18429,3.6132081645176946e-05
18430,3.614657041537622e-05
18431,3.616117889998313e-05
18432,3.617853038123696e-05
18433,3.6197018371619404e-05
18434,3.621326000767861e-05
18435,3.6229103056946584e-05
18436,3.6244385070322424e-05
18437,3.626067084724444e-05
18438,3.627726275749709e-05
18439,3.629519388410572e-05
18440,3.631147577192672e-05
18441,3.63277064642463e-05
18442,3.634475773089744e-05
18443,3.636246508050154e-05
18444,3.6379645936540026e-05
18445,3.639925099985987e-05
18446,3.641501691969008e-05
18447,3.643145027853988e-05
18448,3.6447755044825204e-05
18449,3.646508471341589e-05
18450,3.64809352756836e-05
18451,3.649609656699853e-05
18452,3.6512742366311645e-05
18453,3.6529187595599715e-05
18454,3.654555495557372e-05
18455,3.656216099814554e-05
18456,3.65790626196633e-05
18457,3.659453170215137e-05
18458,3.660903418317155e-05
18459,3.662347963364157e-05
18460,3.663977254976103e-05
18461,3.665570769296187e-05
18462,3.667031180995193e-05
18463,3.668665047270185e-05
18464,3.6704223477325424e-05
18465,3.672067698416728e-05
18466,3.673507914497809e-05
18467,3.674973943255093e-05
18468,3.676395430441344e-05
18469,3.6778348583812225e-05
18470,3.679240578386262e-05
18471,3.6805408585558444e-05
18472,3.682007388198274e-05
18473,3.6835577166271735e-05
18474,3.6850903737003575e-05
18475,3.686619379388417e-05
18476,3.687904559234491e-05
18477,3.689448088056137e-05
18478,3.690828558230904e-05
18479,3.6923114652249905e-05
18480,3.6939576480525025e-05
18481,3.69546243770168e-05
18482,3.6969251038575627e-05
18483,3.698412340281888e-05
18484,3.700013453694092e-05
18485,3.701557686094022e-05
18486,3.7030072251718425e-05
18487,3.704527332973069e-05
18488,3.7060323730745255e-05
18489,3.7074709953874855e-05
18490,3.70877648883326e-05
18491,3.710332576678012e-05
18492,3.7119685523600506e-05
18493,3.713505280605721e-05
18494,3.715127112382286e-05
18495,3.716860987709824e-05
18496,3.718462851591677e-05
18497,3.7203798935816365e-05
18498,3.722155426252885e-05
18499,3.723723977013799e-05
18500,3.725632234956964e-05
18501,3.7274451130965025e-05
18502,3.728970054549365e-05
18503,3.7308213237299626e-05
18504,3.7325003834527855e-05
18505,3.734174856321368e-05
18506,3.735939457686323e-05
18507,3.738277368445013e-05
18508,3.739911966760346e-05
18509,3.7414602177475884e-05
18510,3.743262825554996e-05
18511,3.744897070186567e-05
18512,3.746610676274907e-05
18513,3.7482142166409366e-05
18514,3.749741017890388e-05
18515,3.751178042611611e-05
18516,3.752781307204968e-05
18517,3.754357895924629e-05
18518,3.755930987310381e-05
18519,3.757575432109923e-05
18520,3.7593451160297514e-05
18521,3.7610695778285126e-05
18522,3.762633696508043e-05
18523,3.764327924017413e-05
18524,3.765948213384774e-05
18525,3.767602752873948e-05
18526,3.7692423981516166e-05
18527,3.7708554758798454e-05
18528,3.772459268077386e-05
18529,3.773937780394824e-05
18530,3.775447137377669e-05
18531,3.777071955749637e-05
18532,3.778836979644976e-05
18533,3.780428465753678e-05
18534,3.7821847881563505e-05
18535,3.7837035204123305e-05
18536,3.785429824345489e-05
18537,3.786899983630658e-05
18538,3.788621272430321e-05
18539,3.790333952937234e-05
18540,3.791833012170581e-05
18541,3.793469661522308e-05
18542,3.795123216672015e-05
18543,3.7966614709057665e-05
18544,3.798131076743022e-05
18545,3.799738764650289e-05
18546,3.801295602310748e-05
18547,3.803129401203885e-05
18548,3.804893542181416e-05
18549,3.806446757361144e-05
18550,3.80794849937715e-05
18551,3.8097266609777276e-05
18552,3.811285622669192e-05
18553,3.8130015167268065e-05
18554,3.814829023454366e-05
18555,3.816208952464617e-05
18556,3.8177788361032946e-05
18557,3.8192505420549084e-05
18558,3.8207403750368596e-05
18559,3.8222316902047e-05
18560,3.824004602045887e-05
18561,3.825650975391966e-05
18562,3.827379951688321e-05
18563,3.8292391558348095e-05
18564,3.8310764507708026e-05
18565,3.8333533781394404e-05
18566,3.8349111174452065e-05
18567,3.836512240837477e-05
18568,3.83825301430997e-05
18569,3.840031734148896e-05
18570,3.841883653705315e-05
18571,3.8436256122096184e-05
18572,3.845255124423354e-05
18573,3.847054953381069e-05
18574,3.8487273836675435e-05
18575,3.8505699501656574e-05
18576,3.852249693112501e-05
18577,3.853891331804034e-05
18578,3.855634928723178e-05
18579,3.85766241190761e-05
18580,3.859488214706369e-05
18581,3.8612132237937095e-05
18582,3.8628613502598804e-05
18583,3.864448594504234e-05
18584,3.865950660391939e-05
18585,3.867833650413942e-05
18586,3.869640472036112e-05
18587,3.871235074132705e-05
18588,3.872919843349718e-05
18589,3.874863630538498e-05
18590,3.876962619401122e-05
18591,3.878840420596724e-05
18592,3.88139293184498e-05
18593,3.883326821093719e-05
18594,3.8850733427889285e-05
18595,3.886948973434546e-05
18596,3.888748480819692e-05
18597,3.8904299858792445e-05
18598,3.8920938983985516e-05
18599,3.893897170293556e-05
18600,3.895460072664538e-05
18601,3.8974964147032255e-05
18602,3.8993380605978135e-05
18603,3.9010972378581755e-05
18604,3.9027221241792435e-05
18605,3.904420596056268e-05
18606,3.90619901304549e-05
18607,3.90782963304293e-05
18608,3.909607579138673e-05
18609,3.91132593512585e-05
18610,3.913114997954875e-05
18611,3.914676567257912e-05
18612,3.9163414083573377e-05
18613,3.917899131276518e-05
18614,3.919441063371855e-05
18615,3.9214137704412395e-05
18616,3.92294043297892e-05
18617,3.924579965019188e-05
18618,3.926487804338909e-05
18619,3.928353822252545e-05
18620,3.930076357576004e-05
18621,3.93198326093058e-05
18622,3.9337403615762055e-05
18623,3.9355778237802575e-05
18624,3.937297982633626e-05
18625,3.939011699537727e-05
18626,3.940787260617168e-05
18627,3.942482144518618e-05
18628,3.9440339753323384e-05
18629,3.945761157545077e-05
18630,3.9474622142399164e-05
18631,3.949243506603852e-05
18632,3.950975431117569e-05
18633,3.952754254631874e-05
18634,3.954494035467996e-05
18635,3.95616525071316e-05
18636,3.957803096521785e-05
18637,3.959562890740058e-05
18638,3.9614782146715054e-05
18639,3.9632038743567764e-05
18640,3.965615268633902e-05
18641,3.9675285111829574e-05
18642,3.969327742219628e-05
18643,3.971140343855208e-05
18644,3.9727886413687325e-05
18645,3.9744301557512466e-05
18646,3.976766372024569e-05
18647,3.978739675664885e-05
18648,3.9807118787705916e-05
18649,3.9824673196182674e-05
18650,3.984072763850757e-05
18651,3.985871205661156e-05
18652,3.987853293222683e-05
18653,3.98967498531268e-05
18654,3.9915060687707924e-05
18655,3.9931217718928865e-05
18656,3.9947438318897e-05
18657,3.996288862114151e-05
18658,3.9979630627675817e-05
18659,3.999621391710469e-05
18660,4.001303895207292e-05
18661,4.00290706404197e-05
18662,4.004488379278627e-05
18663,4.006031071429027e-05
18664,4.0077230521276454e-05
18665,4.0095103950402913e-05
18666,4.01152181743467e-05
18667,4.013055083934253e-05
18668,4.014643143358404e-05
18669,4.0163208333311236e-05
18670,4.017809291801408e-05
18671,4.0193418250146776e-05
18672,4.0208480242132525e-05
18673,4.022583984392298e-05
18674,4.024188834561175e-05
18675,4.025600542627729e-05
18676,4.0271356958122296e-05
18677,4.028524933976822e-05
18678,4.029987702076323e-05
18679,4.031512586345839e-05
18680,4.0331090649020344e-05
18681,4.0346850653076044e-05
18682,4.036289851561761e-05
18683,4.037845376148853e-05
18684,4.039498282728446e-05
18685,4.041208371216216e-05
18686,4.042785023428441e-05
18687,4.044487433123734e-05
18688,4.046491949187633e-05
18689,4.048171830045513e-05
18690,4.049858308176672e-05
18691,4.051344918444706e-05
18692,4.053090676468307e-05
18693,4.054658472934891e-05
18694,4.056399518834348e-05
18695,4.058008131873125e-05
18696,4.059652233519412e-05
18697,4.0610610696194304e-05
18698,4.062491006025747e-05
18699,4.0640708851603165e-05
18700,4.065634537583993e-05
18701,4.0671650468047695e-05
18702,4.0687106442947296e-05
18703,4.070343335405551e-05
18704,4.0720118334090936e-05
18705,4.073605032086385e-05
18706,4.075097957426981e-05
18707,4.076573410267853e-05
18708,4.078301215697564e-05
18709,4.080059832494445e-05
18710,4.081759995746607e-05
18711,4.0836474982964696e-05
18712,4.085437115369446e-05
18713,4.087175875818422e-05
18714,4.089160260162041e-05
18715,4.09075227826949e-05
18716,4.0925928467241646e-05
18717,4.094191467761269e-05
18718,4.095824507817345e-05
18719,4.097522832398526e-05
18720,4.09931763638119e-05
18721,4.1010764983320954e-05
18722,4.1029604308329116e-05
18723,4.104712388751419e-05
18724,4.1064195713760314e-05
18725,4.108099170761592e-05
18726,4.1099871291945074e-05
18727,4.111882419645791e-05
18728,4.113720824305123e-05
18729,4.1154887855316115e-05
18730,4.117399366015454e-05
18731,4.119106309518937e-05
18732,4.1208689935277105e-05
18733,4.1224934806886274e-05
18734,4.124094533994564e-05
18735,4.125732313589576e-05
18736,4.1273156006576644e-05
18737,4.1290044854278846e-05
18738,4.130757183867839e-05
18739,4.132453132434866e-05
18740,4.134239666506977e-05
18741,4.1361616964323535e-05
18742,4.138039864232882e-05
18743,4.1396290377614465e-05
18744,4.141386157289049e-05
18745,4.1431214103357246e-05
18746,4.144824487762015e-05
18747,4.146394240459915e-05
18748,4.14793480693666e-05
18749,4.149666832662487e-05
18750,4.151377314878183e-05
18751,4.1531150190238467e-05
18752,4.154839388000314e-05
18753,4.156605424649098e-05
18754,4.158327023886583e-05
18755,4.160071180551686e-05
18756,4.161974655079276e-05
18757,4.163733293883688e-05
18758,4.165503299190434e-05
18759,4.167496730684393e-05
18760,4.16918252575254e-05
18761,4.171109188589862e-05
18762,4.17294955389377e-05
18763,4.174715298726362e-05
18764,4.176401766985514e-05
18765,4.178317416602051e-05
18766,4.179824138382476e-05
18767,4.181493898927976e-05
18768,4.1832746853467554e-05
18769,4.184937750769251e-05
18770,4.186568878280429e-05
18771,4.188387636629953e-05
18772,4.1900299365461825e-05
18773,4.191799581827516e-05
18774,4.193513182969941e-05
18775,4.195378407536942e-05
18776,4.197569293273607e-05
18777,4.1995958151150564e-05
18778,4.20126810416319e-05
18779,4.202968020031096e-05
18780,4.2046904492662826e-05
18781,4.206575954383392e-05
18782,4.2088682594764655e-05
18783,4.2114262277446645e-05
18784,4.21374372728298e-05
18785,4.2153458211314555e-05
18786,4.217138599423839e-05
18787,4.2190718307851324e-05
18788,4.2208378398769756e-05
18789,4.2224453209267445e-05
18790,4.22416659568489e-05
18791,4.225706970884957e-05
18792,4.227536434117469e-05
18793,4.2293648503587246e-05
18794,4.2311037329929656e-05
18795,4.232899871273188e-05
18796,4.2346283548496624e-05
18797,4.236298264443694e-05
18798,4.238033660507724e-05
18799,4.23972602072685e-05
18800,4.241505719617248e-05
18801,4.243308729163581e-05
18802,4.2450173898771836e-05
18803,4.246636399561068e-05
18804,4.2484007093822845e-05
18805,4.250117799178374e-05
18806,4.251697791914184e-05
18807,4.253429884264153e-05
18808,4.2552946375538145e-05
18809,4.2571636793712036e-05
18810,4.2590403136684093e-05
18811,4.260854313514669e-05
18812,4.2625950717662486e-05
18813,4.2643499304051756e-05
18814,4.266093771512345e-05
18815,4.267688517686559e-05
18816,4.2695073594683255e-05
18817,4.271284233820399e-05
18818,4.272963993041085e-05
18819,4.274696987736384e-05
18820,4.276556909185902e-05
18821,4.278146165883605e-05
18822,4.2799113225149107e-05
18823,4.281785339388188e-05
18824,4.2833903623649554e-05
18825,4.2851976914977455e-05
18826,4.2868963492563724e-05
18827,4.288699435693193e-05
18828,4.290388801678476e-05
18829,4.292293752813816e-05
18830,4.294411302105504e-05
18831,4.296193268320186e-05
18832,4.297927857969563e-05
18833,4.2994809179022556e-05
18834,4.301268903350449e-05
18835,4.3032258540598195e-05
18836,4.305115753129912e-05
18837,4.307017141447796e-05
18838,4.308885779898075e-05
18839,4.3104772956927176e-05
18840,4.312428519903523e-05
18841,4.3141736143409995e-05
18842,4.315934955049429e-05
18843,4.317500806328061e-05
18844,4.31908851242003e-05
18845,4.3204844515496666e-05
18846,4.3221007415510987e-05
18847,4.323583707978431e-05
18848,4.3253303278102244e-05
18849,4.3270545020281894e-05
18850,4.328687408373718e-05
18851,4.330411922901435e-05
18852,4.3321397733210035e-05
18853,4.3337899048588684e-05
18854,4.335423149192171e-05
18855,4.3369088458024045e-05
18856,4.338484128597495e-05
18857,4.3402007959247094e-05
18858,4.3417838221731474e-05
18859,4.343477800675933e-05
18860,4.3449792039422245e-05
18861,4.346503669108271e-05
18862,4.348032752717392e-05
18863,4.349831770873383e-05
18864,4.351648811469487e-05
18865,4.353504717005951e-05
18866,4.355390861573006e-05
18867,4.356977855114143e-05
18868,4.3584450463812934e-05
18869,4.3601625546302533e-05
18870,4.361700811957199e-05
18871,4.363563756409277e-05
18872,4.3653841997411176e-05
18873,4.367213450085138e-05
18874,4.369007621767268e-05
18875,4.3706814367838163e-05
18876,4.372567436007063e-05
18877,4.3742258160158875e-05
18878,4.3761483018029053e-05
18879,4.378465912568747e-05
18880,4.3806932203274656e-05
18881,4.3823165059559354e-05
18882,4.3839398368344346e-05
18883,4.3854645288775245e-05
18884,4.387046194724715e-05
18885,4.3887805125168895e-05
18886,4.390265117187068e-05
18887,4.391750250454502e-05
18888,4.393217307198979e-05
18889,4.395660926528143e-05
18890,4.397360315212099e-05
18891,4.399085975068528e-05
18892,4.40066393176418e-05
18893,4.402347320440146e-05
18894,4.404079012328332e-05
18895,4.40569352482062e-05
18896,4.407334164432178e-05
18897,4.409061810159337e-05
18898,4.4107863441676525e-05
18899,4.412595685635769e-05
18900,4.414189584120538e-05
18901,4.415993730054499e-05
18902,4.417783341849748e-05
18903,4.4196936032916685e-05
18904,4.4215702937616436e-05
18905,4.42344281421929e-05
18906,4.42529527194247e-05
18907,4.42699928439926e-05
18908,4.428703956978385e-05
18909,4.430382607522146e-05
18910,4.432185521579164e-05
18911,4.4341475713594135e-05
18912,4.4359464842791354e-05
18913,4.437840999822758e-05
18914,4.4397351215703156e-05
18915,4.441468803158997e-05
18916,4.443300407501435e-05
18917,4.445162225628008e-05
18918,4.446989724806927e-05
18919,4.448915906902496e-05
18920,4.4508317711736255e-05
18921,4.452743341698427e-05
18922,4.454398488691376e-05
18923,4.45633384042233e-05
18924,4.458194935887442e-05
18925,4.459870465082807e-05
18926,4.46177636148075e-05
