t,tau,S,m1,m2,L1,L2,L,Sdot_labels,Sdot_data,Ldot_labels,strong_mass,strong_theta_mean_deg,strong_theta_std_deg,strong_theta_q05_deg,strong_theta_q25_deg,strong_theta_q50_deg,strong_theta_q75_deg,strong_theta_q95_deg,strong_psi_mean_deg,strong_inactive_frac@-85.0,weak_mass,weak_theta_mean_deg,weak_theta_std_deg,weak_theta_q05_deg,weak_theta_q25_deg,weak_theta_q50_deg,weak_theta_q75_deg,weak_theta_q95_deg,weak_psi_mean_deg,weak_inactive_frac@-85.0,strip0.01@-85.0,strip0.03@-85.0,strip0.1@-85.0,E@-85.0,D1@-85.0,D2@-85.0,D1_strong_radial@-85.0,D1_strong_inrot@-85.0,D1_strong_outrot@-85.0,D1_strong@-85.0,D1_weak_radial@-85.0,D1_weak_inrot@-85.0,D1_weak_outrot@-85.0,D1_weak@-85.0,D1_other_radial@-85.0,D1_other_inrot@-85.0,D1_other_outrot@-85.0,D1_other@-85.0,D2_strong_radial@-85.0,D2_strong_inrot@-85.0,D2_strong_outrot@-85.0,D2_strong@-85.0,D2_weak_radial@-85.0,D2_weak_inrot@-85.0,D2_weak_outrot@-85.0,D2_weak@-85.0,D2_other_radial@-85.0,D2_other_inrot@-85.0,D2_other_outrot@-85.0,D2_other@-85.0
16.09,144.81,2.0616607228125066,1.0000474802184134,0.9999589199839932,1.3340350929375748e-05,4.631856072723964e-05,2.982945582830769e-05,0.0021944658771316347,0.0021944658569963984,-2.9915878106218525e-06,1.0298698730950895,6.786081348644611,6.047665669162368,2.103730602165264,4.618175272996264,5.788263254120947,6.907591438903658,16.771996517831006,-6.153109386818103,0.6807317294035236,1.0317409519605474,-6.808179460356008,6.446784877526411,-21.50314994145304,-5.318593606573734,-4.849098029679699,-4.763855483287471,-4.385646797236869,6.261713403253186,1.0,0.11399297273012333,0.2998598094756249,0.46193420029624394,0.4973044511710607,-2.4897675267184226e-05,0.0004136270441302368,-4.032324940801516e-07,-1.3427271748064503e-05,-1.106121095176882e-05,-2.4891715193913474e-05,-0.0,-0.0,-0.0,0.0,-5.954061542996552e-09,1.2608866924338957e-10,-1.3210039647064562e-10,-5.960073270223808e-09,-1.8345048845101657e-06,0.00041558783760641893,-1.2680748393536552e-07,0.00041362652523797345,-0.0,-0.0,-0.0,0.0,-2.2157347192738206e-12,5.176294173655448e-10,3.4785852125661463e-12,5.188922678588372e-10
16.1,144.9,2.0616826604141925,1.000047446255704,0.999958965837152,1.3328470012642605e-05,4.6270662685174085e-05,2.9799566348908347e-05,0.0021930547378094085,0.002193054717661357,-2.9863101434150497e-06,1.029880009653714,6.7878281714658995,6.046827459031748,2.1062370137577804,4.620727197324803,5.790408573801015,6.909063361042664,16.76988742380287,-6.153925488899748,0.6811872248796712,1.0317527527624741,-6.808949373611844,6.446372289650386,-21.502065085296838,-5.319513330562538,-4.85015211408883,-4.764914582759448,-4.386709083009009,6.263316567896046,1.0,0.11382956461386474,0.2997549893829884,0.4619346485048168,0.49730833463463675,-2.48475398015351e-05,0.00041276145367337625,-4.024918398627388e-07,-1.3404747663785402e-05,-1.1034344178533528e-05,-2.484158368218167e-05,-0.0,-0.0,-0.0,0.0,-5.950017147387936e-09,1.2590605468375723e-10,-1.3200826040544066e-10,-5.95611935310962e-09,-1.8300755373938101e-06,0.000414717470793585,-1.264604349463544e-07,0.0004127609348212448,-0.0,-0.0,-0.0,0.0,-2.2146205748279856e-12,5.175896138572649e-10,3.4771402392146315e-12,5.188521335216515e-10
16.11,144.99,2.061704583912798,1.0000474123480974,0.999959011623398,1.3316608525655809e-05,4.6222850635393726e-05,2.9769729580524767e-05,0.0021916452604029985,0.002191645240252295,-2.981045488400676e-06,1.0298901399779852,6.789573356847849,6.045990070123833,2.1087415936699414,4.62327657576677,5.7925516160281,6.910533931205805,16.767780053432777,-6.154740930458429,0.6816424987848877,1.0317645456958282,-6.809718643848255,6.445960068862048,-21.50098100910833,-5.320432270203118,-4.851205279570143,-4.765972764762296,-4.387770473933259,6.264918380814155,1.0,0.11377721796617678,0.2996260084353294,0.4619418627354257,0.49731220952781524,-2.4797512643072828e-05,0.0004118972867707568,-4.0175286875403496e-07,-1.3382244454299503e-05,-1.1007563149160894e-05,-2.4791560472214433e-05,-0.0,-0.0,-0.0,0.0,-5.945978339637863e-09,1.2572374571506214e-10,-1.3191626438791512e-10,-5.952170858310717e-09,-1.8256596998178484e-06,0.00041384854602981725,-1.2611455001824877e-07,0.00041189677177998115,-0.0,-0.0,-0.0,0.0,-2.2135274602856568e-12,5.137285702521522e-10,3.4757345829737884e-12,5.149907773748403e-10
16.12,145.08,2.0617264933249335,1.0000473784952177,0.9999590573433665,1.330476643384768e-05,4.6175124355559796e-05,2.973994539470374e-05,0.002190237443192215,0.0021902374230225933,-2.9757938049233116e-06,1.0299002640749726,6.791316907530538,6.045153501076828,2.1112443441663316,4.625823412478158,5.7946923850348675,6.912003151807138,16.765674404313632,-6.155555712490356,0.6822113219912517,1.0317763307701493,-6.810487272079515,6.445548214565119,-21.499897711815965,-5.321350426758572,-4.852257527599176,-4.767030030761906,-4.388830971410172,6.266518843993115,1.0,0.11372475369183448,0.29955428544091733,0.46194906916184564,0.49731607582440723,-2.4743306439105746e-05,0.00041089716864743615,-4.0101559372627964e-07,-1.3355474793312424e-05,-1.0980867824277148e-05,-2.473735821131585e-05,-0.0,-0.0,-0.0,0.0,-5.941945127298113e-09,1.2554174598123779e-10,-1.318244084902982e-10,-5.948227789807172e-09,-1.8212573817791159e-06,0.0004128436809081296,-1.2576983185642936e-07,0.00041089665369449405,-0.0,-0.0,-0.0,0.0,-2.212446249180339e-12,5.136910400943627e-10,3.4743503803923777e-12,5.149529442255746e-10
16.13,145.17,2.061748388667197,1.0000473446970168,0.9999591029965575,1.329294368579438e-05,4.612748362975721e-05,2.9710213657775793e-05,0.0021888312849094337,0.00218883126477952,-2.9705550523393654e-06,1.0299103819517592,6.7930588262479565,6.0443177505319525,2.1137452675082056,4.628367711606598,5.796830885043565,6.913471025254812,16.763570474049484,-6.156369835991522,0.6826660953609537,1.0317881079949527,-6.811255259315859,6.445136726164743,-21.498815192347845,-5.322267801487713,-4.853308859646916,-4.768086382218939,-4.389890576835305,6.268117959414218,1.0,0.11361007878847208,0.2994490576617641,0.46194951634467485,0.49731993353314613,-2.469349836607773e-05,0.0004100359919654365,-4.002800056569339e-07,-1.3333016156365345e-05,-1.0954257913925613e-05,-2.468755407594789e-05,-0.0,-0.0,-0.0,0.0,-5.937917490765942e-09,1.2536005298609297e-10,-1.3173269222837815e-10,-5.9442901300082275e-09,-1.8168685502936294e-06,0.000411977771878599,-1.2542627784444714e-07,0.000410035477050461,-0.0,-0.0,-0.0,0.0,-2.2113641173452645e-12,5.136533789451393e-10,3.4729625054370715e-12,5.149149773332312e-10
16.14,145.26,2.061770269956143,1.0000473109534411,0.9999591485838392,1.3281140237957872e-05,4.6079928251921675e-05,2.9680534244939775e-05,0.002187426779279221,0.002187426759170072,-2.965329190820704e-06,1.029920493615394,6.794799115727615,6.04348281713353,2.1162443659525216,4.630909477290599,5.79896712026552,6.914937553950407,16.761468260243557,-6.157183301953565,0.683120645602974,1.0317998773797443,-6.812022606566997,6.4447256030674716,-21.497733449636282,-5.323184395647567,-4.854359277185306,-4.769141820593984,-4.390949291602618,6.269715729054823,1.0,0.11355739012684346,0.2993770256326909,0.46195671461875626,0.497323782731069,-2.464379772940029e-05,0.00040917623653876695,-3.9954609519082326e-07,-1.3310578442804128e-05,-1.0927732833538362e-05,-2.463785737153331e-05,-0.0,-0.0,-0.0,0.0,-5.933895416957504e-09,1.2517866545117018e-10,-1.3164111520995255e-10,-5.940357866716286e-09,-1.812493096253931e-06,0.00041111329863371856,-1.2508387557224345e-07,0.0004091757216618924,-0.0,-0.0,-0.0,0.0,-2.210281061738409e-12,5.136155858369292e-10,3.471570962761693e-12,5.148768757379525e-10
16.15,145.35,2.0617921372083123,1.0000472772642144,0.9999591941044931,1.3269356045597456e-05,4.603245800512465e-05,2.9650907025361054e-05,0.0021860239286777246,0.0021860239086086658,-2.9601161795702113e-06,1.0299305990729204,6.796537778690279,6.042648699528825,2.1187416417521683,4.633448713659925,5.801101094900983,6.916402740288749,16.759367760509182,-6.15799611136704,0.6836885612325078,1.0318116389340204,-6.812789314839912,6.444314844681067,-21.49665248261493,-5.32410021049226,-4.855408781678219,-4.770196347341832,-4.392007117102928,6.271312154889179,1.0,0.11345577339463797,0.29924727701095233,0.46195716113167096,0.49732762339862124,-2.458992566943402e-05,0.0004081809389815404,-3.988138675317683e-07,-1.3283882891674083e-05,-1.0901292479234396e-05,-2.458398923844025e-05,-0.0,-0.0,-0.0,0.0,-5.929878902108524e-09,1.2499758465153893e-10,-1.3154967727771606e-10,-5.936430994734701e-09,-1.808131019352741e-06,0.0004101132977888375,-1.247426265829513e-07,0.0004081804241429018,-0.0,-0.0,-0.0,0.0,-2.2091970856037606e-12,5.135776613556783e-10,3.470175756568093e-12,5.148386400266427e-10
16.16,145.44,2.061813990440213,1.0000472436293708,0.9999592395593,1.3257591065844327e-05,4.5985072692018455e-05,2.962133187893139e-05,0.002184622726612715,0.0021846227064554946,-2.954915980329891e-06,1.0299406983313784,6.798274817851058,6.04181539636813,2.121237097156407,4.635985424836019,5.80323281314042,6.917866586659133,16.75726897245826,-6.158808265220377,0.6841426074442026,1.0318233926672498,-6.81355538513885,6.4439044504148395,-21.49557229021932,-5.325015247272511,-4.856457374589383,-4.771249963915009,-4.393064054723197,6.272907238886871,1.0,0.11334083163622179,0.29914164274812716,0.4619954650013846,0.4973314555357571,-2.4540442253638806e-05,0.00040732415695897325,-3.980833119037154e-07,-1.3261489828250073e-05,-1.087493660398743e-05,-2.453450974414122e-05,-0.0,-0.0,-0.0,0.0,-5.925867927039763e-09,1.2481680778882858e-10,-1.314583779723444e-10,-5.932509497223279e-09,-1.803782299863312e-06,0.0004092518269882924,-1.2440252972554904e-07,0.00040732364215870356,-0.0,-0.0,-0.0,0.0,-2.208112190888763e-12,5.135396057999373e-10,3.4687768911822263e-12,5.148002705002307e-10
16.17,145.53000000000003,2.061835829668332,1.0000472100486963,0.9999592849479888,1.3245845251365834e-05,4.593777208163922e-05,2.9591808666502527e-05,0.002183223171925466,0.0021832231517541325,-2.9497285512527604e-06,1.0299507913977888,6.800010235917921,6.0409829063048806,2.1237307344099765,4.6385196149308445,5.805362279162697,6.919329095443724,16.755171893708926,-6.1596197644999515,0.684596428976691,1.031835138588898,-6.814320818466262,6.4434944196792365,-21.494492871386925,-5.325929507236476,-4.857505057378519,-4.772302671763037,-4.394120105847888,6.274500983014205,1.0,0.11328784225606482,0.2990691118099371,0.46200264711654754,0.4973352792214714,-2.4491065379680385e-05,0.0004064687893299884,-3.973544253166335e-07,-1.3239117724937354e-05,-1.0848664636062783e-05,-2.448513678631677e-05,-0.0,-0.0,-0.0,0.0,-5.921862483081843e-09,1.2463633517196072e-10,-1.3136721697479234e-10,-5.928593364884675e-09,-1.7994468241638593e-06,0.00040839178496458934,-1.2406357220089975e-07,0.0004064682745682246,-0.0,-0.0,-0.0,0.0,-2.2070263743574156e-12,5.1350141808854e-10,3.467374371362299e-12,5.147617660855449e-10
16.18,145.62,2.061857654909133,1.0000471765219692,0.9999593302709293,1.3234118548686239e-05,4.5890555975492115e-05,2.9562337262089176e-05,0.0021818252623817046,0.002181825242242886,-2.9445538528791868e-06,1.0299608782791747,6.80174403559326,6.040151227995412,2.1262225557543855,4.641051288048527,5.807489497136809,6.920790269019099,16.753076521886584,-6.160430610189772,0.6851634307353262,1.0318468767084046,-6.815085615821479,6.443084751886461,-21.49341422505757,-5.326842991628468,-4.8585518314992004,-4.773354472330023,-4.395175271857361,6.276093389232785,1.0,0.11323473609086455,0.29896322630273897,0.4620030893496593,0.4973390944571354,-2.4437524683569788e-05,0.0004054782937873447,-3.966272069127802e-07,-1.3212496442746842e-05,-1.0822476351324594e-05,-2.4431600000984217e-05,-0.0,-0.0,-0.0,0.0,-5.917862558404689e-09,1.2445616630472881e-10,-1.3127619394873346e-10,-5.924682586048693e-09,-1.7951245706694956e-06,0.0004073966293875582,-1.237257526688827e-07,0.00040547777906421994,-0.0,-0.0,-0.0,0.0,-2.205939638014035e-12,5.134630985129374e-10,3.465968201480591e-12,5.147231270764039e-10
16.19,145.71,2.061879466179057,1.000047143049197,0.999959375528021,1.3222410923827634e-05,4.5843424158709635e-05,2.9532917541268635e-05,0.0021804289949855613,0.002180428974877478,-2.9393918463530154e-06,1.0299709589825414,6.803476219572199,6.0393203600992,2.128712563426279,4.643580448283422,5.809614471220277,6.922250109754664,16.750982854620567,-6.161240803272079,0.6856167447544815,1.0318586070352067,-6.8158497782016525,6.4426754464498845,-21.492336350173115,-5.327755701690357,-4.859597698405797,-4.774405367058898,-4.396229554129047,6.277684459501214,1.0,0.1130708286454595,0.2988327486160513,0.46201026332896034,0.49734290120546837,-2.4388363197721932e-05,0.00040462588692098363,-3.959016517100593e-07,-1.3190169068206262e-05,-1.0796371700655596e-05,-2.4382442420571916e-05,-0.0,-0.0,-0.0,0.0,-5.913868141559059e-09,1.2427629987402974e-10,-1.3118530862430836e-10,-5.920777150309338e-09,-1.7908155604943233e-06,0.00040653957687240133,-1.2338907527694658e-07,0.00040462537223663007,-0.0,-0.0,-0.0,0.0,-2.2048519860782488e-12,5.134246479281822e-10,3.4645583857694737e-12,5.146843543278734e-10
16.2,145.79999999999998,2.061901263494498,1.000047109630263,0.9999594207194271,1.3210722325709144e-05,4.579637642895842e-05,2.950354937733378e-05,0.0021790343668134063,0.002179034346734053,-2.9342424919052384e-06,1.0299810335148705,6.805206790544952,6.038490301278567,2.1312007596596847,4.646107099722649,5.811737205561323,6.923708620014895,16.748890889541247,-6.162050344724882,0.6860698325481818,1.0318703295787148,-6.816613306603483,6.442266502784301,-21.491259245679448,-5.328667638662432,-4.860642659546974,-4.775455357389203,-4.397282954039018,6.279274195773203,1.0,0.11301754021176416,0.2987597140133713,0.46201742952677666,0.49734669956169947,-2.4339307321367907e-05,0.0004037748881322812,-3.951777498106562e-07,-1.3167862679918064e-05,-1.0770350014596669e-05,-2.433339044432539e-05,-0.0,-0.0,-0.0,0.0,-5.90987921610004e-09,1.2409673421803957e-10,-1.3109456051701335e-10,-5.916877042399013e-09,-1.786519663515059e-06,0.0004056839466753915,-1.230535250412711e-07,0.00040377437348683513,-0.0,-0.0,-0.0,0.0,-2.2037634145954414e-12,5.133860651129003e-10,3.463144929122452e-12,5.146454466274273e-10
