psi_deg,D1<0<D2_on_window,D1_at_cross,D2_at_cross,S,dD1,dD2,final_excess,n_sign_changes,opposite_signs_at_cross,rise,strong_share_of_swing,t_cross,t_min,t_rev
-74.1,True,-0.0022262329851907175,0.0022262329851907175,0.01253286122985997,0.0006008188963446798,0.0002294266220609258,0.012627467295445116,1,True,0.012627467295445116,0.7236641246778253,4.31660356191807,4.32,4.32
-74.0,True,-0.0022291852296286254,0.0022291852296286246,0.012459087212425335,0.0005961680316614094,0.0002264214093224944,0.012553253268440201,1,True,0.012553253268440201,0.7247455437165952,4.324076967178182,4.32,4.32
-73.9,True,-0.002232081293559544,0.002232081293559544,0.012385391727842865,0.0005915682709327582,0.00022345391501431017,0.012479106199197343,1,True,0.012479106199197343,0.7258308805978658,4.331585643954892,4.33,4.33
-73.8,True,-0.0022349100818993745,0.002234910081899374,0.012311739825156043,0.0005870366463851958,0.00022046463198828947,0.012405002930365672,1,True,0.012405002930365672,0.7269792161414755,4.339150831947909,4.34,4.34
-73.7,True,-0.0022375726505111724,0.002237572650511172,0.012238133763472325,0.0005825193833666228,0.0002174497606885332,0.012330945491200285,1,True,0.012330945491200285,0.7281773149571122,4.346852030588932,4.3500000000000005,4.3500000000000005
-73.6,True,-0.002240298982383172,0.002240298982383172,0.01216457566711554,0.000578136781351643,0.000214468070972675,0.012256943153621136,1,True,0.012256943153621136,0.7294136285644149,4.3545064296326315,4.3500000000000005,4.36
-73.5,True,-0.0022429683149517007,0.0022429683149517007,0.012091099520962267,0.000573832236152504,0.0002113698050691228,0.012183018015848535,1,True,0.012183018015848535,0.7308083856477613,4.362198850530491,4.36,4.36
-73.4,True,-0.0022455805449237455,0.002245580544923745,0.012017677111153702,0.0005695713588733417,0.0002083679256851068,0.012109143917108933,1,True,0.012109143917108933,0.7321539999058222,4.369931195965392,4.37,4.37
-73.3,True,-0.002248104785797659,0.002248104785797658,0.011944307669921272,0.0005653715944853779,0.0002054388853033281,0.012035323198363368,1,True,0.012035323198363368,0.733476787498215,4.377754454070198,4.38,4.38
-73.2,True,-0.002250497271575952,0.0022504972715759516,0.011870993248221995,0.0005611669061636386,0.0002026074022867144,0.011961557029218473,1,True,0.011961557029218473,0.7347287018624765,4.385670854903201,4.39,4.39
