time,frozen_gate_rel_rms_all,block_selector_rel_rms_all,frozen_gate_rel_rms_cluster1,block_selector_rel_rms_cluster1,frozen_gate_rel_rms_cluster2,block_selector_rel_rms_cluster2
2.4,0.0,0.11055462412937861,0.0,0.11027218207131274,0.0,0.11131444608915816
2.41,8.63082111845567e-07,0.11030949581214909,9.974852105527065e-07,0.11011737744033913,2.8286205008447894e-07,0.11081869868396309
2.42,2.4192971267965373e-06,0.11008082772848164,2.802939061143335e-06,0.10998129300613657,7.805842591478228e-07,0.1103409153199324
2.43,4.24267814117937e-06,0.1098822060638409,4.927309902049142e-06,0.10988290576118774,1.3474784868900717e-06,0.10988040224941005
2.44,6.246229500838827e-06,0.10966737135165856,7.270333089197356e-06,0.10975809669070694,1.960999875039053e-06,0.10943652338261675
2.45,8.451304467101497e-06,0.1094613572313134,9.860417909064373e-06,0.10964152720379872,2.6026850923610522e-06,0.10900863066695779
2.46,1.0815981458984067e-05,0.10921246086459435,1.2650546563891274e-05,0.10946079233806706,3.249050018303221e-06,0.1085961057347429
2.47,1.3364460183675023e-05,0.10900429420502944,1.5672027585544934e-05,0.10933279466737245,3.88327807941274e-06,0.10819836941179896
2.48,1.5997359128656754e-05,0.10879447558376117,1.8805676066240036e-05,0.1091982662460701,4.505466472846822e-06,0.10781484303245763
2.49,1.8697094946931147e-05,0.10860375087365097,2.2029798858220675e-05,0.10908647574903563,5.1206814933968015e-06,0.10744498651522136
2.5,2.1471703829188566e-05,0.1084298519506243,2.535489069428512e-05,0.10899441623030107,5.719659570077199e-06,0.1070882468242403
2.5100000000000002,2.4287727664299082e-05,0.1082384852610638,2.873992670210451e-05,0.10887352646544646,6.307606627770485e-06,0.10674413213655405
2.52,2.711751959222068e-05,0.10806732748735137,3.215285693291801e-05,0.10877728965423834,6.866867670391663e-06,0.10641212797695523
2.5300000000000002,2.9964602417915563e-05,0.10790823406807593,3.559785200337286e-05,0.10869428475001142,7.393432321157219e-06,0.10609178115063299
2.54,3.2825162925457785e-05,0.10776479140108591,3.9067881980606743e-05,0.10862977480243484,7.909063668288401e-06,0.10578263167135252
2.5500000000000003,3.571748749394673e-05,0.10761717024267453,4.258502264806299e-05,0.10855549918232384,8.410689926815057e-06,0.10548422458987394
2.56,3.8647125609962025e-05,0.10747644476316576,4.615599835724962e-05,0.10848735401843031,8.894780836925268e-06,0.10519614041070073
2.5700000000000003,4.161320105092525e-05,0.10734865378151447,4.977966421641006e-05,0.10843412036812805,9.358600233858096e-06,0.10491797901286484
2.58,4.464204251117224e-05,0.10722484879081283,5.348777270212355e-05,0.10838303597360827,9.801569821322902e-06,0.10464934836887868
2.5900000000000003,4.7750911906234046e-05,0.10711063559561666,5.7300927430956e-05,0.10834226997332838,1.0225782226251596e-05,0.1043898729698819
2.6,5.107845610379263e-05,0.10700441615502757,6.138760022749068e-05,0.10830961987220825,1.063494565528237e-05,0.1041392030063972
2.6100000000000003,5.462220166477222e-05,0.10690609057248632,6.574512020297166e-05,0.10828504666713074,1.1027364735880582e-05,0.10389698488198205
2.62,5.83916074983501e-05,0.10681546893234745,7.038543167576491e-05,0.10826837582565745,1.1399718802597537e-05,0.1036628870817028
2.6300000000000003,6.243086520799682e-05,0.10672271368016242,7.536251478131122e-05,0.10824540216757327,1.1753230040004788e-05,0.10343660958042399
2.64,6.675548896473262e-05,0.106644310242157,8.069550825847597e-05,0.10824016157506118,1.2087844077206648e-05,0.1032178349282405
2.65,7.134516961999785e-05,0.10658616006391168,8.635948027568344e-05,0.10826138916710187,1.2407675498953394e-05,0.10300626437989258
2.66,7.624385732063809e-05,0.10652675958600036,9.240817791358262e-05,0.10827787060956116,1.2714961534491606e-05,0.10280163806947443
2.67,8.144544375130251e-05,0.1064576449820966,9.88336881674427e-05,0.10827730728134813,1.3020018927607976e-05,0.10260366699433902
2.68,8.69838454899464e-05,0.1063986355536535,0.00010567719586414416,0.1082886801814852,1.3332661929921103e-05,0.10241209004072858
2.69,9.291278143434278e-05,0.10636717211189387,0.00011300421118998702,0.10833760542265054,1.3664072578504237e-05,0.10222666011136433
2.7,9.92721257389831e-05,0.10631983035481686,0.0001208636252602637,0.10836067379300046,1.402274764639537e-05,0.10204713907861852
2.71,0.0001061559335453567,0.10625880096467413,0.00012937044853555922,0.1083610936378064,1.4425124677969122e-05,0.10187329986199357
2.72,0.00011351733558207074,0.10623525339287963,0.00013846689421980675,0.10841391750531654,1.489155817383126e-05,0.10170491738968229
