t,A2,E,dE,core_mass,angle_u,angle_w,S,weak_fit,f1,f2,m,z,l,log_u_A,direction_error,c_error,B_movement,D_movement,loss,balance_error,strong_boundary,weak_boundary,J_D_observed,J_B_observed,J_p_observed,Gamma_core_observed,norm_factor_observed,min_core_a
1.4801700000000011,0.042532818476676205,0.49006270129652713,1.0395417874496968e-05,0.034806251080551416,0.45166313481035331,0.45166306983648774,0.072523563996596568,0.0099926891305469751,0.0033861451842896418,0.0099928245262707882,0.042532818473462013,7.9424308281098053e-07,3.1500074517390635e-08,3.7165825973042391e-11,2.5419476791071861e-07,2.8908975796470333e-09,7.3191518205625698e-10,1.318763925139999e-08,0.22918585336468497,5.9372214318386963e-22,0,325,1.3396390494973256e-07,7.3269153073715684e-09,6.4982862780706796e-08,4.5585507923995294e-08,0.99999999996351441,9.2188427771022603e-05
1.4901700000000011,0.042941924370961199,0.4900628059740556,1.0540326332759354e-05,0.0351410382633515,0.44978635854401433,0.44978629306165235,0.07293266989182759,0.0099926891261332071,0.0034176513383637292,0.0099928257817729904,0.042941924367693896,7.9405035732656208e-07,3.1595026825464214e-08,3.7453595781035965e-11,0,2.9360701339581661e-09,7.3685515605723081e-10,1.335578365945436e-08,0.22899004247285504,5.9327402765821002e-22,0,326,1.3566017745509618e-07,7.3764162592906376e-09,6.5491485896879777e-08,4.5831924588846107e-08,0.99999999996328393,9.2630728225629659e-05
1.5001700000000011,0.043354787107947587,0.4900629121078503,1.0686673189289839e-05,0.035478899815902944,0.447915962943503,0.44791589695121165,0.07334553262969136,0.0099926891216681815,0.0034492950677029351,0.0099928270427263339,0.043354787104635507,7.93856090051903e-07,3.1689107507994356e-08,3.7631675554192529e-11,4.5831669864743051e-07,2.9816841464086991e-09,7.4179501256112216e-10,1.3525517375369182e-08,0.22879251827851596,5.9320904816361728e-22,0,326,1.3737234454294605e-07,7.4259172112097067e-09,6.6001542807873387e-08,4.6077856863391276e-08,0.99999999996305433,9.3074959482983283e-05
1.5101700000000011,0.043771437746487812,0.49006301971234673,1.0834468675114336e-05,0.035819861154857552,0.44605195769712158,0.44605189119345812,0.073762183269111367,0.0099926891171528264,0.0034810767763931772,0.0099928283091462143,0.043771437743121658,7.9366026671831315e-07,3.1782326057107191e-08,3.7894798411038624e-11,2.7273603108112701e-07,3.0277418440183037e-09,7.4673475010139231e-10,1.3696854248133972e-08,0.22859326825858597,5.9301034466249168e-22,0,329,1.3910054454199159e-07,7.4754181631287766e-09,6.6513043608848492e-08,4.6323308411366781e-08,0.9999999999628244,9.352112720861719e-05
1.5201700000000011,0.044191907535693672,0.49006312880208519,1.0983723025226721e-05,0.036163947852570696,0.44419435210510433,0.44419428508861569,0.074182653059158221,0.0099926891125854209,0.0035129968667574453,0.0099928295810453316,0.044191907532271091,7.9346287295069866e-07,3.187469187667199e-08,3.8169023498131468e-11,0,3.0742454586757246e-09,7.516743671821963e-10,1.386980822645131e-08,0.2283922798463312,5.9267295182161608e-22,0,330,1.4084491677851362e-07,7.5249191150478449e-09,6.7025998394331768e-08,4.6568283673664723e-08,0.99999999996259514,9.3969237043263525e-05
1.5301700000000011,0.044616227914762691,0.4900632393917046,1.113444648625832e-05,0.036511185636964538,0.44234315508253752,0.44234308755176072,0.074606973439301894,0.009992689107968248,0.0035450557393021448,0.0099928308584402228,0.044616227911285951,7.9326389429184106e-07,3.1966214284144248e-08,3.8370306932503712e-11,8.9406967163085938e-08,3.1211972270968506e-09,7.5661386229944513e-10,1.4044393359078796e-08,0.22818954043225659,5.9177193933079173e-22,0,332,1.4260560157937269e-07,7.5744200669669149e-09,6.7540417257993489e-08,4.6812787535266409e-08,0.99999999996236644,9.4419294602096738e-05
1.5401700000000011,0.045044430512770829,0.49006335149594671,1.1286649312865814e-05,0.036861600391334043,0.44049837516230766,0.44049830711576954,0.075035176038252188,0.00999268910329504,0.0035772537926663578,0.0099928321413470644,0.045044430509239626,7.9306331617023064e-07,3.2056902510885119e-08,3.8601899455449431e-11,2.5506679368948475e-07,3.1685993902687071e-09,7.6155323391813809e-10,1.4220623795138456e-08,0.22798503736500753,5.925929355383239e-22,0,333,1.4438274027504972e-07,7.6239210188859832e-09,6.8056310292414048e-08,4.7056823326840913e-08,0.99999999996213829,9.4871305473967702e-05
1.5501700000000012,0.045476547148431003,0.4900634651296561,1.1440341757521331e-05,0.037215218154150999,0.43866002049807318,0.43865995193429042,0.075467292674855121,0.0099926890985716759,0.0036095914235638378,0.0099928334297815155,0.045476547144842221,7.9286112393441802e-07,3.2146765703072205e-08,3.8865577423808123e-11,3.6712542160615085e-07,3.216454193850751e-09,7.6649248051347308e-10,1.4398513784392006e-08,0.22777875795229538,5.9587815651548949e-22,0,336,1.4617647520263466e-07,7.6734219708050532e-09,6.8573687588837021e-08,4.7300395822347241e-08,0.99999999996191047,9.5325275220628378e-05
1.5601700000000012,0.045912609829816285,0.49006358030778135,1.1595534083531827e-05,0.037572065118877312,0.43682809886726082,0.43682802978474,0.075903355357131552,0.0099926890937929291,0.0036420690267185206,0.0099928347237577698,0.045912609826173435,7.9265730282586312e-07,3.2235812923150727e-08,3.9078629222241994e-11,0,3.2647638875439493e-09,7.7143160054369319e-10,1.4578077677573651e-08,0.22757068946184827,5.9750899745501266e-22,0,337,1.4798694970872341e-07,7.7229229227241215e-09,6.9092559236936421e-08,4.7543508907565979e-08,0.99999999996168276,9.578120937594682e-05
1.5701700000000012,0.046352650754047535,0.49006369704537245,1.1752236556400079e-05,0.037932167633649608,0.43500261767408488,0.43500254807132255,0.076343396282295903,0.0099926890889625967,0.0036746869948245642,0.0099928360232912905,0.046352650750346495,7.9245183800302637e-07,3.2324053150023113e-08,3.9265035668083861e-11,4.7590492435310219e-07,3.313530725337716e-09,7.7637059242119779e-10,1.4759329926607179e-08,0.2273608191224061,6.0244854203221149e-22,0,338,1.4981430815219708e-07,7.7724238746431914e-09,6.9612935324560346e-08,4.7786166912366923e-08,0.99999999996145561,9.6239113445112446e-05
1.5801700000000012,0.046796702306944292,0.49006381535758009,1.1910459435533344e-05,0.03829555220104406,0.43318358395258783,0.43318351382807052,0.076787447836102862,0.0099926890840771904,0.0037074457184783894,0.0099928373283991508,0.046796702303183446,7.9224471451009034e-07,3.2411495280362155e-08,3.9566017130071599e-11,3.3320009373125282e-07,3.3627569648802223e-09,7.8130945459535401e-10,1.4942285084927388e-08,0.22714913412471474,6.0407934534666194e-22,0,339,1.5165869590707324e-07,7.8219248265622597e-09,7.0134825937476465e-08,4.8028373167419147e-08,0.99999999996122924,9.6698992903831665e-05
1.5901700000000012,0.047244797062638552,0.49006393525966235,1.2070212984060033e-05,0.038662245477729063,0.43137100436970194,0.43137093372190605,0.077235542592682921,0.0099926890791369408,0.003740345586118863,0.0099928386390938685,0.047244797058818913,7.9203591730197905e-07,3.2498148129341976e-08,3.9735992275148451e-11,4.5588787021572457e-07,3.412444868078889e-09,7.8624818547309399e-10,1.5126957807717324e-08,0.22693562162257722,6.0736449107368209e-22,0,339,1.5352025936483382e-07,7.8714257784813297e-09,7.0658241159110703e-08,4.8270132668726262e-08,0.99999999996100264,9.7160853197513601e-05
1.6001700000000012,0.047696967783150253,0.49006405676697606,1.2231507459400124e-05,0.039032274274135685,0.42956488522833014,0.42956481405572211,0.077687713314078463,0.0099926890741405781,0.003773386983971731,0.0099928399553913024,0.04769696777927427,7.9182543124314537e-07,3.2584020431601194e-08,4.0018988124136693e-11,0,3.4625966999251027e-09,7.9118678344510816e-10,1.5313362852186454e-08,0.22672026873391202,6.0982243737561286e-22,0,341,1.5539914593705415e-07,7.920926730400398e-09,7.118319107027712e-08,4.8511448857979644e-08,0.99999999996077715,9.7624699740446073e-05
1.6101700000000012,0.048153247417924205,0.49006417989498158,1.2394353116840779e-05,0.039405665554065598,0.42776523247044596,0.42776516077148197,0.078143992949713498,0.0099926890690889732,0.003806570295991608,0.0099928412773068326,0.048153247413982671,7.9161324108558456e-07,3.2669120841889689e-08,4.0228820275799261e-11,3.8771664593391681e-07,3.5132147292294998e-09,7.9612524688555235e-10,1.5501515077770369e-08,0.22650306254186228,6.1393472609011322e-22,0,342,1.5729550405796628e-07,7.970427682319468e-09,7.1709685748904677e-08,4.8752325287892972e-08,0.999999999960552,9.8090537914961601e-05
1.6201700000000012,0.048613669103327227,0.49006430465924417,1.2558760206582306e-05,0.039782446434300192,0.42597205168021018,0.42597197945333637,0.078604414636280054,0.0099926890639820166,0.003839895903805401,0.0099928426048527825,0.048613669099331423,7.9139933149502433e-07,3.2753457936303198e-08,4.0431880067011397e-11,4.948890777056102e-07,3.5643012279603104e-09,8.0106357414860773e-10,1.5691429446415075e-08,0.22628399009589598,6.1556545415441824e-22,0,342,1.5920948318678708e-07,8.0199286342385363e-09,7.2237735269761418e-08,4.8992766288336043e-08,0.99999999996032729,9.855837307059357e-05
1.6301700000000012,0.049078266162104978,0.49006443107542563,1.2724738963358502e-05,0.040162644184120001,0.4241853480871044,0.42418527533075678,0.079069011696049393,0.0099926890588184197,0.0038733641866480492,0.0099928439380475385,0.049078266158044524,7.9118368703180434e-07,3.2837040212594342e-08,4.0747183406017737e-11,0,3.6158584711031417e-09,8.0600176360094912e-10,1.5883121022762326e-08,0.22606303841299577,6.1802334401873993e-22,0,343,1.6114123380979121e-07,8.0694295861576062e-09,7.276734970416312e-08,4.9232775301000231e-08,0.99999999996010291,9.9028210523222337e-05
1.6401700000000012,0.049547072102797692,0.49006455915929514,1.2892299620073218e-05,0.04054628622486639,0.42240512656907953,0.42240505328168432,0.07953781763769173,0.0099926890535972871,0.0039069755212957158,0.0099928452769044197,0.049547072098675926,7.9096629216310513e-07,3.2919876091372911e-08,4.0933589851859913e-11,6.0473751687118486e-07,3.6678887368748686e-09,8.1093981356422652e-10,1.6076604974364272e-08,0.22584019447880863,6.1965403445797213e-22,0,343,1.6309090744248876e-07,8.1189305380766745e-09,7.3298539119678617e-08,4.9472356655755334e-08,0.99999999995987932,9.9500055554211384e-05
1.6501700000000012,0.050020120619113796,0.49006468892672461,1.3061452385757124e-05,0.040933400129401859,0.42063139165571978,0.42063131783569285,0.080010866154924851,0.0099926890483189902,0.0039407302820135002,0.0099928466214360898,0.05002012061492641,7.9074713125112397e-07,3.3001973916907595e-08,4.1199599288571028e-11,0,3.7203943060011229e-09,8.1587772236233245e-10,1.6271896571913193e-08,0.22561544524889002,6.2293906730977413e-22,0,344,1.6505865663169178e-07,8.1684314899957445e-09,7.3831313579838447e-08,4.9711513683270425e-08,0.99999999995965583,9.9973913409533326e-05
1.6601700000000013,0.050497445589260906,0.49006482039368437,1.3232207468361453e-05,0.041324013621571572,0.41886414753141832,0.41886407317716584,0.080488191126009759,0.0099926890429831473,0.0039746288404733003,0.0099928479716584525,0.050497445585008995,7.9052618855844037e-07,3.3083341957798637e-08,4.142386433955457e-11,0,3.7733774618451094e-09,8.2081548832016516e-10,1.6469011189403909e-08,0.22538877764992998,6.2456972012393362e-22,0,344,1.6704463495742365e-07,8.2179324419148144e-09,7.4365683143822138e-08,4.9950250269326091e-08,0.99999999995943267,0.00010044978929888588
1.6701700000000013,0.050979081075233149,0.49006495357624924,1.3404575053961947e-05,0.041718154575636865,0.41710339803856689,0.41710332314848464,0.080969826612899531,0.009992689037586322,0.0040086715657198964,0.009992849327585299,0.050979081070917934,7.9030344826065077e-07,3.3163988407887063e-08,4.1627368219976814e-11,5.8967944793133075e-07,3.8268404901421517e-09,8.2575310971845612e-10,1.6667964304328465e-08,0.22516017858104276,6.278547153506629e-22,0,346,1.690489970346391e-07,8.2674333938338827e-09,7.49016578661521e-08,5.0188569744591405e-08,0.99999999995921007,0.00010092768839479767
1.6801700000000013,0.051465061322054147,0.49006508849059544,1.3578565307218391e-05,0.042115851015608503,0.41534914668075584,0.41534907125322973,0.081455806860614058,0.0099926890321320686,0.004042858824082376,0.0099928506892302416,0.051465061317675545,7.9007889441892752e-07,3.3243921386856737e-08,4.189537605813252e-11,3.0319377704524701e-07,3.8807856787928432e-09,8.3069058480615123e-10,1.6868771497835545e-08,0.22492963491507492,6.3113969176485582e-22,0,347,1.7107189851496364e-07,8.3169343457529527e-09,7.5439247796370809e-08,5.0426475550757743e-08,0.99999999995898803,0.00010140761583172385
1.6901700000000013,0.051955420756974763,0.49006522515299733,1.3754188375462873e-05,0.042517131114650532,0.41360139662598511,0.41360132065939087,0.081946166296409717,0.009992689026618708,0.0040771909791114929,0.0099928520566105843,0.051955420752525398,7.8985251099937579e-07,3.3323148941543343e-08,4.2129411071733332e-11,0,3.9352153179134177e-09,8.3562791186383358e-10,1.7071448454893557e-08,0.22469713349994677,6.3359746875395926e-22,0,347,1.7311349608821721e-07,8.366435297672021e-09,7.5978462978720526e-08,5.06639719066726e-08,0.99999999995876665,0.00010188957670513144
1.7001700000000013,0.05245019398862473,0.49006536357983743,1.3931454386920113e-05,0.042922023194333171,0.41186015070988446,0.4118600742025878,0.082440939528912294,0.0099926890210456313,0.0041116683915275254,0.0099928534297362825,0.052450193984109453,7.8962428186982906e-07,3.3401679046023426e-08,4.2296277592341537e-11,4.9015534530277626e-07,3.9901316993564629e-09,8.4056508913535903e-10,1.7276010964425333e-08,0.22446266116001584,6.3440086570542038e-22,0,349,1.7517394748400333e-07,8.415936249591091e-09,7.6519313451806615e-08,5.0901061920960444e-08,0.9999999999585456,0.0001023735760705746
1.7101700000000013,0.052949415806117409,0.49006550378759595,1.4110373442155019e-05,0.043330555723945716,0.41012541143894238,0.41012533438929899,0.082940161347248048,0.009992689015411357,0.0041462914191467796,0.0099928548086209816,0.052949415801535102,7.8939419079950266e-07,3.3479519602751155e-08,4.2551295821108754e-11,3.9142148305665547e-07,4.0455371165249213e-09,8.4550211484575474e-10,1.7482474919435781e-08,0.22422620469750318,6.3768578568200413e-22,0,350,1.7725341147270959e-07,8.4654372015101593e-09,7.7061809248267118e-08,5.1137749479401862e-08,0.99999999995832523,0.00010285961894275936
1.7201700000000013,0.053453121178106813,0.49006564579285083,1.4290955611553894e-05,0.04374275731967988,0.40839718099374289,0.40839710340009844,0.083443866720070856,0.009992689009713944,0.0041810604168069235,0.0099928561932812066,0.053453121173449282,7.8916222145389146e-07,3.3556678443498878e-08,4.2812975388024076e-11,3.9170501911923036e-07,4.1014338642613919e-09,8.5043898719251711e-10,1.7690856317168804e-08,0.22398775089392314,6.3931632562094556e-22,0,353,1.7935204786688096e-07,8.5149381534292292e-09,7.7605960394417293e-08,5.1374037801643624e-08,0.99999999995810518,0.00010334771029459831
1.7301700000000013,0.053961345251795995,0.49006578961228536,1.4473210941439607e-05,0.044158656743855433,0.40667546123220827,0.40667538309289847,0.08395209079459981,0.0099926890039583952,0.004215975736311493,0.0099928575837285056,0.053961345247070872,7.889283573993137e-07,3.3633163329859217e-08,4.3028025587903197e-11,0,4.1578242386815199e-09,8.5537570438853071e-10,1.7901171259153053e-08,0.22374728651154638,6.4177402735990356e-22,0,356,1.814700175223053e-07,8.5644391053482975e-09,7.815177690990703e-08,5.1609929885287897e-08,0.9999999999578858,0.00010383785505625473
1.7401700000000013,0.054474123351895949,0.49006593526268127,1.46571494433958e-05,0.044578282904056465,0.40496025369284899,0.40496017500619969,0.084464868895510276,0.0099926889981370483,0.0042510377263439442,0.0099928589799762307,0.054474123347103151,7.8869258210175793e-07,3.3708981953784389e-08,4.3288483909491497e-11,2.0701354726329154e-07,4.2147105369891988e-09,8.6031226461283104e-10,1.8113435951350542e-08,0.22350479829493339,6.442317102863253e-22,0,356,1.8360748233892892e-07,8.6139400572673675e-09,7.8699268807358693e-08,5.1845429838159873e-08,0.99999999995766653,0.00010433005811417641
1.7501700000000013,0.054991490979534145,0.49006608276091806,1.484278109883385e-05,0.045001664852224198,0.40325155959801767,0.40325148036234443,0.084982236524004481,0.0099926889922558031,0.0042862467324133683,0.0099928603820400221,0.054991490974670494,7.8845487891836822e-07,3.3784141938876057e-08,4.3418935114890614e-11,5.4993158838885826e-07,4.2720950568269994e-09,8.6524866604057898e-10,1.8327666704195664e-08,0.22326027297245746,6.4735415635375466e-22,0,357,1.857646052616021e-07,8.6634410091864358e-09,7.9248446092005102e-08,5.2080540324794811e-08,0.99999999995744837,0.00010482432431011918
1.7601700000000013,0.055513483811111958,0.49006623212398026,1.5030115851467176e-05,0.045428831783734538,0.4015493798571671,0.40154930007077566,0.085504229356425224,0.0099926889863124722,0.0043216030967817972,0.0099928617899296829,0.055513483806174706,7.8821523112478533e-07,3.3858650840793438e-08,4.3739345479811393e-11,2.2598729860936256e-07,4.3299800969618376e-09,8.7018490678768694e-10,1.8543879932677367e-08,0.22301369725788808,6.5080138092666566e-22,0,360,1.8794155028083752e-07,8.7129419611055057e-09,7.9799318761307933e-08,5.2315265008928691e-08,0.99999999995723032,0.00010532065844015994
1.7701700000000014,0.056040137697109783,0.49006638336894559,1.5219163606569752e-05,0.045859813036427804,0.39985371507011197,0.39985363473129792,0.086030883243249243,0.009992688980302894,0.0043571071583899034,0.0099928632036609018,0.05604013769209773,7.8797362187946291e-07,3.3932516147945694e-08,4.399181019562223e-11,1.5840151626966372e-07,4.3883679560233729e-09,8.7512098501327554e-10,1.8762092156393453e-08,0.22276505785200182,6.524318268029252e-22,0,361,1.901384824331505e-07,8.762442913024574e-09,8.0351896804591538e-08,5.2549606777141378e-08,0.99999999995701316,0.00010581906525369927
1.7801700000000014,0.056571488660839372,0.49006653651299437,1.5409934228517051e-05,0.0462946380895745,0.39816456553029306,0.39816448463734222,0.086562234207768485,0.0099926889742309993,0.0043927592527858057,0.0099928646232456588,0.05657148865575351,7.8773003424200535e-07,3.4005745282322919e-08,4.4166670322008402e-11,0,4.4472609331300117e-09,8.8005689881968182e-10,1.8982319999573731e-08,0.2225143414442311,6.5571661509175453e-22,0,362,1.9235556780137281e-07,8.811943864943644e-09,8.0906190202647985e-08,5.2783569404191155e-08,0.99999999995679623,0.0001063195494524535
1.7901700000000014,0.057107572897142113,0.4900666915734046,1.560243753826898e-05,0.046733336562813504,0.39648193122804282,0.3964818497792309,0.087098318445052961,0.0099926889680924686,0.0044285597120532899,0.0099928660486965411,0.057107572891982823,7.8748445117918845e-07,3.4078345600408574e-08,4.4385051190961838e-11,5.2788822602982373e-07,4.5066613272075302e-09,8.8499264631023409e-10,1.9204580191119224e-08,0.22226153471435109,6.5817420395549438e-22,0,362,1.9459297351507767e-07,8.8614448168627123e-09,8.1462208927350231e-08,5.301715588768019e-08,0.99999999995658018,0.0001068221156894366
1.8001700000000014,0.057648426771032553,0.49006684856755306,1.5796683310812046e-05,0.047175938215035629,0.39480581185385161,0.3948057298474445,0.087639172319913028,0.0099926889618888928,0.0044645088647372738,0.0099928674800250309,0.057648426765796075,7.8723685554721613e-07,3.4150324393400808e-08,4.4594994364927793e-11,1.2377834115800373e-07,4.5665714367053567e-09,8.8992822559687947e-10,1.9428889564591279e-08,0.22200662433419668,6.6228613523180393e-22,0,364,1.9685086775056028e-07,8.9109457687817823e-09,8.2019962941239287e-08,5.3250369003166043e-08,0.99999999995636413,0.0001073267685679313
1.8101700000000014,0.058194086816286329,0.49006700751291066,1.5992681274544315e-05,0.047622472943253613,0.39313620680163475,0.39313612423588828,0.088184832366039176,0.0099926889556212501,0.0045006070357723497,0.0099928689172461265,0.058194086810975876,7.8698723010611586e-07,3.4221688888136531e-08,4.4866665939065724e-11,4.1509831777763722e-07,4.6269935598191561e-09,8.9486363470453296e-10,1.9655265058204539e-08,0.2217495969694174,6.6143496402025905e-22,0,366,1.9912941973071994e-07,8.9604467207008506e-09,8.2579462197128981e-08,5.3483212414384695e-08,0.99999999995614919,0.00010783351264044979
1.8201700000000014,0.058744589733971259,0.49006716842705217,1.6190441102781768e-05,0.048072970781362287,0.39147311517199784,0.39147303204515793,0.088735335284586089,0.0099926889492861701,0.0045368545464094332,0.0099928703603675041,0.05874458972858522,7.8673555751258055e-07,3.4292446248079423e-08,4.5042636288476722e-11,3.9424766765007236e-07,4.6879299935998608e-09,8.9979887169713294e-10,1.9883723714810011e-08,0.2214904392812799,6.6471967705894285e-22,0,366,2.0142879972485089e-07,9.0099476726199205e-09,8.3140716637686073e-08,5.3715688230759895e-08,0.99999999995593469,0.00010834235240768413
1.8301700000000014,0.059299972390921246,0.49006733132763963,1.6389972418831518e-05,0.048527461898927135,0.38981653577550135,0.38981645208580396,0.089290717942370396,0.0099926889428829952,0.004573251714131068,0.0099928718094062386,0.059299972385453779,7.8648182032632794e-07,3.436260357366075e-08,4.5237147362399825e-11,3.2476327892695917e-07,4.7493830347322408e-09,9.0473393463152567e-10,2.0114282681859198e-08,0.22122913792849272,6.6883155189764332e-22,0,366,2.0374917904824344e-07,9.0594486245389888e-09,8.3703736195005806e-08,5.3947800782161437e-08,0.99999999995572053,0.00010885329231744581
1.8401700000000014,0.059860271818151185,0.49006749623243734,1.6591284781199796e-05,0.048985976599858524,0.38816646713592234,0.38816638288159344,0.089851017370481914,0.0099926889364157154,0.0046097988525828949,0.0099928732643724642,0.059860271812610596,7.8622600099871406e-07,3.4432167902946244e-08,4.5495940349451691e-11,0,4.8113549777000262e-09,9.0966882150527344e-10,2.0346959211312827e-08,0.22096567956906843,6.7046186608614844e-22,0,367,2.0609073006141877e-07,9.1089495764580588e-09,8.426853079018592e-08,5.4179552066990766e-08,0.99999999995550715,0.00010936633676359521
1.8501700000000014,0.060425525209213175,0.49006766315930328,1.6794387699030763e-05,0.0494485453210717,0.38652290749351403,0.38652282267276983,0.09041627076238179,0.0099926889298764723,0.0046464962714895825,0.0099928747252783466,0.060425525203592838,7.8596808188992618e-07,3.4501146212573571e-08,4.5729420251541011e-11,3.6591378324653729e-07,4.8738481164292064e-09,9.1460353032430943e-10,2.0581770659605627e-08,0.22070005086225361,6.7374652268722317e-22,0,368,2.0845362616966463e-07,9.1584505283771287e-09,8.4835110332881718e-08,5.4410945637961561e-08,0.99999999995529409,0.00010988149008496026
1.8601700000000014,0.060995769918491712,0.49006783212619137,1.6999290619496697e-05,0.049915198631107632,0.38488585480826065,0.38488576941930736,0.090986515472477963,0.0099926889232703469,0.0046833442765884213,0.0099928761921342264,0.060995769912783368,7.8570804525208973e-07,3.4569545418176899e-08,4.5964232421259998e-11,5.1726564638941832e-07,4.9368647421824688e-09,9.1953805907488146e-10,2.0818734487559451e-08,0.22043223847045254,6.7703116047576153e-22,0,369,2.1083804182187137e-07,9.207951480296197e-09,8.5403484720873977e-08,5.4641983937564476e-08,0.99999999995508193,0.00011039875656424471
1.8701700000000014,0.061571043459438236,0.49006800315114663,1.7206002913998152e-05,0.05038596722868513,0.38325530676312891,0.38325522080416297,0.09156178901421852,0.0099926889165964632,0.0047203431695477796,0.0099928776649534454,0.061571043453650165,7.8544587323730834e-07,3.4637372375010127e-08,4.6235792973095829e-11,3.7371922147227685e-07,5.0004071448418994e-09,9.244724057297872e-10,2.1057868260212244e-08,0.22016222906121227,6.8031577945176363e-22,0,370,2.1324415250955757e-07,9.257452432215267e-09,8.5973663839606845e-08,5.4872670185446282e-08,0.99999999995487043,0.000110918140426926
1.8801700000000015,0.062151383502743074,0.4900681762523123,1.7414533891988209e-05,0.050860881941176966,0.38163126076731363,0.38163117423652154,0.092142129058714745,0.0099926889098503596,0.0047574932478734846,0.0099928791437446703,0.062151383496875857,7.8518154790129662e-07,3.4704633878981605e-08,4.6385117969914827e-11,0,5.0644776119087951e-09,9.2940656823170635e-10,2.129918964676301e-08,0.21989000930926419,6.811188377775702e-22,0,370,2.1567213476558828e-07,9.3069533841343353e-09,8.6545657561725992e-08,5.5103007379209146e-08,0.99999999995465905,0.00011143964584014256
1.8901700000000015,0.062736827874444345,0.49006835144791649,1.7624892794096301e-05,0.05133997372309726,0.38001371395947803,0.38001362685503648,0.092727573431469215,0.0099926889030358904,0.0047947948048451773,0.0099928806285240097,0.062736827868496853,7.849150511924937e-07,3.4771336666879596e-08,4.660216657123914e-11,2.3276357876976293e-07,5.1290784280062975e-09,9.3434054452765872e-10,2.1542716420379261e-08,0.21961556589857406,6.8274905790339343e-22,0,371,2.1812216616271669e-07,9.3564543360534053e-09,8.7119475746617803e-08,5.5332998183388327e-08,0.99999999995444833,0.00011196327691157062
1.9001700000000015,0.063327414553972908,0.49006852875629042,1.7837088786996498e-05,0.051823273654484275,0.37840266321098748,0.37840257553106327,0.093318160111957843,0.0099926888961504833,0.0048322481294321732,0.0099928821192960121,0.063327414547940594,7.8464636496073539e-07,3.4837487417235078e-08,4.6868398052556692e-11,5.7980646068882103e-07,5.1942118752219576e-09,9.3927433252586699e-10,2.1788466458062166e-08,0.21933888552444741,6.8768798166689241e-22,0,373,2.2059442531199514e-07,9.4059552879724736e-09,8.769512823993089e-08,5.5562645040474479e-08,0.99999999995423849,0.00011248903768829073
1.9101700000000015,0.063923181672132137,0.49006870819584775,1.8051130958008466e-05,0.05231081293923829,0.3767981051291362,0.37679801687188624,0.093913927231042124,0.0099926888891933331,0.0048698535062142202,0.0099928836160746576,0.063923181666002485,7.8437547096510661e-07,3.4903092750936544e-08,4.7122195035997933e-11,0,5.2598802325582685e-09,9.4420793011379862e-10,2.2036457740437947e-08,0.21905995489567509,6.8931816416764302e-22,0,374,2.230890918608263e-07,9.4554562398915435e-09,8.8272624873091239e-08,5.5791951059092071e-08,0.99999999995402911,0.00011301693215564369
1.9201700000000015,0.064524167509011687,0.4900688897850945,1.8267028311726776e-05,0.052802622903460578,0.37520003606036634,0.37519994722393785,0.094514913068848072,0.0099926888821639786,0.0049076112152902753,0.0099928851188709443,0.06452416750279627,7.841023508411739e-07,3.4968159231668051e-08,4.7275294791100967e-11,4.4404460268471657e-07,5.326085775531852e-09,9.4914133517391322e-10,2.2286708351561901e-08,0.21877876073669847,6.9260268908096324e-22,0,374,2.2560634649091634e-07,9.5049571918106118e-09,8.8851975462810857e-08,5.6020919014798665e-08,0.99999999995382038,0.00011354696423607618
1.9301700000000015,0.065130410491834392,0.49006907354262691,1.8484789769098008e-05,0.053298734993620679,0.37360845209347865,0.37360836267600905,0.09512115605257293,0.0099926888750616703,0.0049455215322024935,0.0099928866276959658,0.065130410485537402,7.8382698615437988e-07,3.5032693366849987e-08,4.7515436031338768e-11,2.3419013091179299e-07,5.392830775868797e-09,9.5407454560527067e-10,2.2539236478711404e-08,0.21849528978986316,6.9423283395664103e-22,0,377,2.281463709162019e-07,9.5544581437296818e-09,8.9433189810590905e-08,5.6249551017018007e-08,0.99999999995361255,0.00011407913778797598
1.9401700000000015,0.065741949192735349,0.4900692594871332,1.8704424173959191e-05,0.053799180774793467,0.37202334906283441,0.37202325906245132,0.095732694754375361,0.0099926888678880024,0.0049835847278509177,0.0099928881425567252,0.065741949186347251,7.8354935835495265e-07,3.5096701608017078e-08,4.7737924725484248e-11,4.1456305215488541e-07,5.460117502021799e-09,9.5900755923953571e-10,2.2794060412123984e-08,0.21820952881767408,6.966901406323355e-22,0,379,2.3070934788036522e-07,9.6039590956487501e-09,9.0016277702212484e-08,5.6477850729486079e-08,0.99999999995340505,0.00011461345660449687
1.9501700000000015,0.066358822326471736,0.49006944763738247,1.8925940260662999e-05,0.054303991928756443,0.37044472255154781,0.37044463196636901,0.096349567888991447,0.0099926888606398975,0.0050218010683972412,0.0099928896634675583,0.066358822319995722,7.8326944878328303e-07,3.5160190351244234e-08,4.7931214554080735e-11,4.248791166956202e-07,5.5279482174407814e-09,9.6394037389927862e-10,2.3051198544767367e-08,0.21792146460508335,7.0080178972059966e-22,0,381,2.332954611543882e-07,9.6534600475678201e-09,9.0601248907228963e-08,5.6705819817537417e-08,0.99999999995319799,0.00011514992441237321
