t,A2,E,dE,core_mass,angle_u,angle_w,S,weak_fit,f1,f2,m,z,l,log_u_A,direction_error,c_error,B_movement,D_movement,loss,balance_error,strong_boundary,weak_boundary,J_D_observed,J_B_observed,J_p_observed,Gamma_core_observed,norm_factor_observed,min_core_a
0.06817000000000005,0.010707819302513907,0.49005723498395437,5.6844485540931918e-08,0.0087626228530975746,0.7685348308514699,0.76853482808303952,0.040698564688470808,0.0099926894084360202,0.00011445367515829075,0.0099926939620240806,0.010707819302479714,8.1141541838673968e-07,2.6747900548296309e-09,1.6324719354101626e-12,4.8606116861999302e-07,4.7522327601855816e-12,3.3723237473205202e-11,2.7760892911387654e-10,0.24467475713614703,2.3886555708319654e-22,0,218,2.8637063599383429e-09,3.3744286740968923e-10,2.768451253735588e-09,2.7241188194082611e-09,0.99999999999841183,4.6255657919262056e-05
0.069170000000000051,0.010718417649227183,0.49005723504213994,5.9529649922928603e-08,0.0087712958902948432,0.76828765187386439,0.76828764906482183,0.040709163035271646,0.009992689408396465,0.00011608366989786547,0.0099926940271771042,0.010718417649191462,8.1140730672563894e-07,2.7126865820865773e-09,1.6874279751291992e-12,4.4951150205726494e-07,4.8929605013035721e-12,3.4217928594116683e-11,2.8182428621133784e-10,0.24466951473346329,2.4039644361739285e-22,0,219,2.9071541179777432e-09,3.4239283403103454e-10,2.8090640539744542e-09,2.763401840688573e-09,0.99999999999838851,4.6278543634920378e-05
0.070170000000000052,0.0107290263721682,0.4900572351030143,6.22186869867609e-08,0.0087799774187604929,0.76804047972873202,0.76804047687907695,0.040719771758302888,0.0099926894083563703,0.00011771445372406822,0.0099926940923598124,0.010729026372131391,8.1139919271793846e-07,2.750545257067338e-09,1.7180701306089056e-12,2.3324006561187697e-07,5.035766566172718e-12,3.4712619632277003e-11,2.8604387458485648e-10,0.2446642672544917,2.4212885656020252e-22,0,219,2.9506444425134689e-09,3.4734280065237985e-10,2.8496771364799649e-09,2.8026658771551638e-09,0.99999999999836497,4.6301440428168595e-05
0.071170000000000053,0.010739645481270392,0.49005723516657917,6.4911600928736988e-08,0.0087886674466248777,0.76779331447886234,0.76779331158859432,0.040730390867496559,0.0099926894083167545,0.00011934602699299193,0.0099926941575744724,0.010739645481234837,8.1139107635877415e-07,2.788366118099199e-09,1.6956436255114393e-12,4.527109125543628e-07,5.1806497695242029e-12,3.5207310585273651e-11,2.9026769836755122e-10,0.24465901469448262,2.4725235453294763e-22,0,219,2.9941773746524204e-09,3.5229276727372521e-10,2.8902905110746151e-09,2.8419102626742188e-09,0.99999999999834199,4.6324348304004168e-05
0.072170000000000054,0.010750274986476295,0.49005723523283884,6.7608395948988949e-08,0.0087973659820217969,0.76754615618703792,0.76754615325615683,0.040741020372782925,0.0099926894082774265,0.00012097839006085457,0.0099926942228205848,0.010750274986439825,8.1138295763902091e-07,2.8261492032388443e-09,1.770250612766379e-12,0,5.3276133738247198e-12,3.5702001453398142e-11,2.9449576169034854e-10,0.24465375704868561,2.5071550393908998e-22,0,219,3.0377529555472745e-09,3.5724273389507052e-10,2.9309041875804356e-09,2.8811361074687625e-09,0.99999999999831857,4.6347267267426251e-05
0.073170000000000054,0.010760914897737487,0.49005723530179729,7.0309076251440641e-08,0.0088060730330964242,0.76729900491603464,0.76729900194454015,0.040751660284128979,0.0099926894082376858,0.0001226115432839992,0.0099926942880981563,0.01076091489770109,8.1137483656018488e-07,2.8638945504707054e-09,1.7600365609398096e-12,3.5419655811800698e-07,5.4766571768845349e-12,3.6196692236639518e-11,2.9872806868868003e-10,0.2446484943123427,2.533454853914434e-22,0,219,3.0813712263768654e-09,3.6219270051641584e-10,2.9715181758189799e-09,2.9203425233603753e-09,0.99999999999829525,4.6370197323435726e-05
0.074170000000000055,0.01077156522501463,0.49005723537345802,7.3013646043718342e-08,0.0088147886079998888,0.76705186072862119,0.76705185771651307,0.040762310611487031,0.0099926894081970828,0.00012424548701883738,0.0099926943534075548,0.010771565224977245,8.1136671310883731e-07,2.9016021978813103e-09,1.7582602041004061e-12,4.7962298808786515e-07,5.6277817435146187e-12,3.6691382934771014e-11,3.0296462349419579e-10,0.24464322648069534,2.5514229889026897e-22,0,219,3.1250322283723428e-09,3.6714266713776115e-10,3.0121324856114807e-09,2.9595298434159645e-09,0.99999999999827205,4.6393138477035172e-05
0.075170000000000056,0.010782225978277488,0.49005723544782531,7.5722109548243008e-08,0.0088235127148911588,0.7668047236875597,0.7668047206348374,0.040772971364830733,0.0099926894081571183,0.00012588022162204069,0.00999269441874839,0.010782225978238389,8.1135858727596745e-07,2.939272183514765e-09,1.79156689483922e-12,0,5.7809896805527296e-12,3.7186073549723967e-11,3.07205430264653e-10,0.24463795354897744,2.5693312504838099e-22,0,219,3.1687360028171724e-09,3.7209263375910646e-10,3.0527471267785228e-09,2.9986981786578326e-09,0.99999999999824885,4.6416090733228877e-05
0.076170000000000057,0.010792897167504895,0.4900572355249031,7.8434470959038917e-08,0.0088322453619369135,0.76655759385560496,0.76655759076226815,0.040783642554144288,0.0099926894081168675,0.00012751574745026412,0.0099926944841206913,0.010792897167467149,8.1135045906560603e-07,2.9769045453435482e-09,1.9182433419491852e-12,0,5.9362808065465112e-12,3.7680764082506278e-11,3.1145049314569943e-10,0.24463267551241896,2.6016702458418977e-22,0,219,3.2124825909948193e-09,3.7704260038045182e-10,3.0933621091403404e-09,3.037847862152887e-09,0.99999999999822575,4.6439054097022835e-05
0.077170000000000058,0.010803578802684791,0.490057235604696,8.1150734505770928e-08,0.0088409865573081028,0.76631047129550445,0.76631046816155302,0.040794324189394784,0.0099926894080771076,0.00012915206486029311,0.0099926945495235394,0.010803578802644034,8.1134232846475267e-07,3.0144993211366216e-09,1.81854531433766e-12,5.4952767236786408e-07,6.0936557343464588e-12,3.8175454532602433e-11,3.1569981628080197e-10,0.24462739236625033,2.6525767560682811e-22,0,220,3.2562720342606825e-09,3.8199256700179713e-10,3.1339774425167629e-09,3.0769776726558007e-09,0.99999999999820244,4.6462028573424764e-05
0.078170000000000059,0.010814270893814239,0.49005723568720644,8.3870904411438505e-08,0.0088497363091890255,0.76606335606999876,0.76606335289543226,0.040805016280603908,0.0099926894080364231,0.00013078917420907671,0.0099926946149587956,0.010814270893774115,8.1133419546951144e-07,3.0520565488682743e-09,1.8960388814566397e-12,4.8377165438973681e-07,6.2531166594624296e-12,3.8670144901178413e-11,3.1995340382544053e-10,0.24462210410569002,2.6951981769073272e-22,0,220,3.30010437398978e-09,3.8694253362314244e-10,3.1745931367269727e-09,3.1160890534565056e-09,0.99999999999817923,4.6485014167444066e-05
0.07917000000000006,0.010824973450899398,0.49005723577243876,8.659498490280391e-08,0.0088584946257648529,0.76581624824182104,0.76581624502663914,0.040815718837995202,0.0099926894079954923,0.00013242707585366337,0.0099926946804257885,0.010824973450857011,8.1132606007672218e-07,3.0895762664193429e-09,1.8582912986193137e-12,3.143403397460131e-07,6.4146635841193182e-12,3.9164835185344179e-11,3.2421125995160315e-10,0.24461681072596017,2.7460781206126397e-22,0,220,3.343979651602905e-09,3.9189250024448776e-10,3.215209201589915e-09,3.1551814494434893e-09,0.99999999999815603,4.6508010884091855e-05
0.080170000000000061,0.010835686483955564,0.49005723586039746,8.9322980210545767e-08,0.008867261515234981,0.76556914787369712,0.76556914461789949,0.040826431871227163,0.0099926894079539943,0.0001340657701512554,0.009992694745923885,0.010835686483913818,8.113179222770565e-07,3.127058511485175e-09,1.9216850333255301e-12,0,6.5782985630910831e-12,3.9659525384743855e-11,3.2847338881258317e-10,0.24461151222227373,2.7886729749357042e-22,0,220,3.3878979085535476e-09,3.9684246686583312e-10,3.2558256469239442e-09,3.1942549716390545e-09,0.99999999999813305,4.6531018728380966e-05
0.081170000000000062,0.010846410003007149,0.49005723595108541,9.2054894569104694e-08,0.0088760369857996992,0.76532205502834527,0.76532205173193157,0.040837155390427655,0.0099926894079132994,0.00013570525745913893,0.0099926948114543585,0.010846410002964895,8.1130978206416569e-07,3.1645033218973549e-09,1.9403367801392686e-12,0,6.7440215230367254e-12,4.0154215500281188e-11,3.3273979458411489e-10,0.24460620858984219,2.8312545460045995e-22,0,220,3.4318591863409757e-09,4.0179243348717843e-10,3.2964424825470969e-09,3.233309620043201e-09,0.99999999999810973,4.6554037705325937e-05
0.082170000000000062,0.010857144018087713,0.4900572360445084,9.4790732216773756e-08,0.0088848210456711485,0.76507496976847633,0.76507496643144601,0.040847889405651025,0.0099926894078715672,0.00013734553813474481,0.0099926948770152468,0.010857144018044886,8.1130163943257124e-07,3.2019107354222321e-09,1.9279022822634427e-12,4.3007343082612191e-07,6.9118340397075806e-12,4.0648905531861247e-11,3.3701048142503809e-10,0.24460089982387168,2.8738228338218763e-22,0,220,3.4758635265036918e-09,4.0674240010852374e-10,3.3370597182767578e-09,3.2723452836336264e-09,0.99999999999808653,4.6577067819942999e-05
0.083170000000000063,0.010867888539239956,0.49005723614066793,9.7530497395651687e-08,0.0088936137030675121,0.76482789215679359,0.76482788877914609,0.040858633926926083,0.0099926894078299806,0.00013898661253562434,0.009992694942608963,0.010867888539197514,8.1129349437751081e-07,3.239280789615493e-09,1.9814150320504798e-12,3.5855798171508209e-07,7.0817368663342135e-12,4.1143595480004845e-11,3.4128545351667133e-10,0.24459558591956387,2.9081060322645581e-22,0,220,3.5199109706063574e-09,4.1169236672986905e-10,3.3776773639300411e-09,3.3113617403657258e-09,0.99999999999806344,4.6600109077250102e-05
0.084170000000000064,0.010878643576515731,0.49005723623957026,1.0027419435177166e-07,0.0089024149662150654,0.76458082225599233,0.76458081883772766,0.040869388964325876,0.0099926894077890689,0.00014062848101946445,0.0099926950082333474,0.010878643576472094,8.1128534689210067e-07,3.2766135222852129e-09,2.0293766667143827e-12,0,7.2537311726710709e-12,4.1638285339650961e-11,3.4556471503543917e-10,0.24459026687211713,2.950647753586261e-22,0,220,3.5640015602724886e-09,4.1664233335121442e-10,3.4182954293235637e-09,3.350359656373314e-09,0.99999999999804035,4.6623161482266893e-05
0.085170000000000065,0.010889409139976058,0.49005723634121839,1.0302182733484826e-07,0.0089112248433469224,0.76433376012876042,0.76433375666987813,0.040880154527904916,0.009992689407747779,0.00014227114394403377,0.0099926950738890921,0.010889409139931923,8.1127719696522204e-07,3.3139089710125604e-09,2.0569101977251431e-12,0,7.4278185524357251e-12,4.2132975109727259e-11,3.4984827016130082e-10,0.24458494267672559,2.9849043855384831e-22,0,220,3.6081353371517589e-09,4.2159229997255973e-10,3.4589139242735382e-09,3.3893386985894836e-09,0.99999999999801692,4.664622504001474e-05
0.086170000000000066,0.010900185239691105,0.49005723644561533,1.0577340059861384e-07,0.0089200433427030663,0.76408670583777782,0.76408670233827725,0.040890930627734634,0.0099926894077057918,0.0001439146016672627,0.0099926951395773924,0.010900185239645758,8.1126904460194747e-07,3.3511671733275715e-09,2.0875523532048609e-12,4.4479404558537305e-07,7.6039987243917028e-12,4.2627664790720386e-11,3.5413612308738398e-10,0.24457961332858,3.0191477342493155e-22,0,221,3.6523123429265396e-09,4.2654226659390504e-10,3.4995328585955542e-09,3.4282989780365369e-09,0.9999999999979936,4.6669299755516683e-05
0.087170000000000067,0.010910971885740237,0.49005723655276529,1.0852891840043383e-07,0.0089288704725330303,0.76383965944571641,0.7638396559055971,0.040901717273891226,0.0099926894076636952,0.00014555885454717855,0.0099926952052977903,0.01091097188569581,8.1126088979020061e-07,3.3883881667293399e-09,2.073008431582241e-12,4.3622497225715063e-07,7.7822737843662092e-12,4.3122354386321132e-11,3.5842827800466207e-10,0.24457427882286278,3.0451059935957919e-22,0,221,3.6965326193380565e-09,4.3149223321525035e-10,3.5401522421050858e-09,3.4672400506252643e-09,0.9999999999979704,4.6692385633797511e-05
0.088170000000000068,0.010921769088211981,0.49005723666267453,1.1128838500169751e-07,0.0089377062410906424,0.76359262101524028,0.76359261743450191,0.040912514476470339,0.0099926894076218502,0.0001472039029419166,0.0099926952710480861,0.010921769088165995,8.1125273251662278e-07,3.4255719887426191e-09,2.0882184870196372e-12,2.2696772533249583e-07,7.962644033011491e-12,4.3617043895909104e-11,3.6272473910087756e-10,0.24456893915475886,3.0627791635804772e-22,0,222,3.7407962081471539e-09,4.3644219983659571e-10,3.5807720846169756e-09,3.5061626935117829e-09,0.99999999999794742,4.6715482679883681e-05
0.089170000000000069,0.010932576857204071,0.49005723677534452,1.1405180466758596e-07,0.0089465506566421896,0.7633455906090052,0.76334558698764732,0.040923322245568591,0.0099926894075793981,0.00014884974720979813,0.0099926953368307397,0.010932576857158604,8.1124457278979974e-07,3.4627186768557911e-09,2.0892176877418018e-12,5.1208854548453037e-07,8.1451113588512164e-12,4.4111733318688032e-11,3.6702551057722884e-10,0.24456359431944405,3.0887108564570007e-22,0,222,3.7851031511604519e-09,4.4139216645794103e-10,3.6213923959454923e-09,3.5450663515845804e-09,0.99999999999792355,4.6738590898803383e-05
0.09017000000000007,0.010943395202823418,0.49005723689077862,1.1681918166710972e-07,0.0089554037274561325,0.76309856828965916,0.76309856462768122,0.04093414059130504,0.00999268940753756,0.00015049638770918875,0.0099926954026465006,0.01094339520277593,8.1123641059216984e-07,3.4998282685227711e-09,2.1860291354893227e-12,0,8.329675188077846e-12,4.4606422654724949e-11,3.7133059663926235e-10,0.24455824431209186,3.1063574599768723e-22,0,222,3.8294534902238077e-09,4.4634213307928634e-10,3.662013185904775e-09,3.5839509138213543e-09,0.9999999999979009,4.6761710295586476e-05
0.09117000000000007,0.010954224135186161,0.49005723700898352,1.1959052027314876e-07,0.0089642654618123478,0.76285155411984173,0.76285155041724328,0.040944969523769588,0.0099926894074952848,0.00015214382479863367,0.0099926954684924577,0.010954224135139285,8.1122824592185765e-07,3.5369008011262171e-09,2.1822543772055887e-12,0,8.5163384122149918e-12,4.5101111901570638e-11,3.7564000148458577e-10,0.24455288912787049,3.115718974142666e-22,0,222,3.8738472672288534e-09,4.5129209970063165e-10,3.7026344643082408e-09,3.6228174904451294e-09,0.99999999999787736,4.6784840875264544e-05
0.092170000000000071,0.010965063664417631,0.49005723712996163,1.2236582476240067e-07,0.0089731358679966764,0.76260454816218415,0.76260454441896464,0.040955809053102303,0.0099926894074516635,0.00015379205883674733,0.0099926955343701621,0.010965063664369478,8.112200787749523e-07,3.5739363120085278e-09,2.219113781623225e-12,4.3724181506398946e-07,8.7051007739147194e-12,4.5595801060206537e-11,3.7995372932742972e-10,0.24454752876194596,3.1250672050824872e-22,0,222,3.9182845240999208e-09,4.5624206632197701e-10,3.7432562409692141e-09,3.6616648602105784e-09,0.99999999999785416,4.6807982642870882e-05
0.093170000000000072,0.01097591380065239,0.49005723725371697,1.2514509941553884e-07,0.0089820149543012612,0.7623575504793092,0.76235754669546796,0.040966659189438023,0.0099926894074083682,0.00015544109018233453,0.0099926956002798686,0.010975913800603065,8.1121190914064375e-07,3.6109348384973996e-09,2.2620794126763151e-12,0,8.8959640229360166e-12,4.6090490129303566e-11,3.8427178438225288e-10,0.2445421632094778,3.1550195373772513e-22,0,222,3.9627653027940359e-09,4.6119203294332232e-10,3.7838785257002877e-09,3.7004938002738186e-09,0.99999999999783107,4.683113560344047e-05
0.094170000000000073,0.010986774554034219,0.49005723738025453,1.2792834851689195e-07,0.0089909027290284715,0.76211056113383124,0.76211055730936805,0.040977519942915895,0.0099926894073650591,0.00015709091919422716,0.0099926956662201478,0.010986774553985659,8.1120373701736498e-07,3.6478964178348117e-09,2.2771784458112512e-12,0,9.0889286539513769e-12,4.6585179107894098e-11,3.8859417087039735e-10,0.2445367924656224,3.1866389442952483e-22,0,222,4.0072896453140024e-09,4.6614199956466769e-10,3.8245013283137738e-09,3.7393038665456402e-09,0.99999999999780786,4.6854299762010016e-05
0.095170000000000074,0.010997645934716136,0.49005723750957597,1.3071557635487262e-07,0.0089997992004862606,0.76186358018835654,0.76186357632327062,0.040988391323696319,0.0099926894073218715,0.00015874154623147084,0.0099926957321937824,0.010997645934665708,8.1119556239763301e-07,3.6848210872392878e-09,2.3115953595747102e-12,0,9.2839960823577132e-12,4.7079867993808801e-11,3.9292089300565822e-10,0.24453141652553345,3.2265301553789416e-22,0,222,4.0518575937018606e-09,4.7109196618601295e-10,3.8651246586213704e-09,3.7780953920929505e-09,0.99999999999778444,4.687747512361789e-05
0.096170000000000075,0.011008527952860399,0.49005723764168685,1.3350678722163226e-07,0.009008704376992303,0.76161660770548201,0.76161660379977281,0.04099927334193687,0.0099926894072792979,0.00016039297165320571,0.0099926957981988831,0.011008527952810326,8.1118738527182393e-07,3.7217088839951359e-09,2.2579715874851928e-12,2.388837865275353e-07,9.4811665360613981e-12,4.7574556785637615e-11,3.9725195501272785e-10,0.24452603538435705,3.2523257990854908e-22,0,222,4.0964691900388873e-09,4.7604193280735831e-10,3.9057485264346894e-09,3.8168680438488423e-09,0.99999999999776124,4.6900661693304209e-05
0.097170000000000076,0.011019420618638526,0.49005723777659005,1.3630198541318442e-07,0.009017618266868508,0.76136964374779648,0.76136963980146377,0.041010166007810295,0.0099926894072366497,0.00016204519581863259,0.0099926958642366278,0.011019420618587088,8.1117920563827375e-07,3.7585598451498375e-09,2.3387958236780896e-12,0,9.6804425811542772e-12,4.8069245485486899e-11,4.015873611207199e-10,0.24452064903723933,3.2878001394105586e-22,0,222,4.1411244764390561e-09,4.8099189942870357e-10,3.9463729415645916e-09,3.8556221548802228e-09,0.99999999999773759,4.6923859476110763e-05
0.098170000000000077,0.01103032394223127,0.49005723791429129,1.3910117522951734e-07,0.0090265408784458885,0.76112268837787989,0.7611226843909229,0.04102106933149436,0.0099926894071933683,0.00016369821908716919,0.0099926959303054258,0.011030323942179142,8.1117102348645651e-07,3.7953740080087002e-09,2.3098190027353059e-12,5.4669190430176677e-07,9.8818235735232411e-12,4.85639340967508e-11,4.0592711557175322e-10,0.24451525747931918,3.3224801330055953e-22,0,222,4.1858234950686555e-09,4.8594186605004893e-10,3.9869979138217874e-09,3.894357725187092e-09,0.99999999999771438,4.6947068477081044e-05
0.099170000000000078,0.011041237933828666,0.49005723805479273,1.4190436097434981e-07,0.0090354722200653437,0.76087574165830307,0.76087573763072136,0.041031983323176618,0.0099926894071496065,0.00016535204181827325,0.0099926959964069806,0.011041237933776543,8.1116283881822371e-07,3.8321514095841177e-09,2.3664403769913214e-12,3.3320009373125282e-08,1.0085311216947071e-11,4.9058622616677832e-11,4.1027122259441609e-10,0.24450986070573064,3.3554518691657451e-22,0,222,4.2305662881266733e-09,4.908918326713943e-10,4.0276234530163824e-09,3.9330745327248451e-09,0.99999999999769107,4.6970288701260251e-05
0.10017000000000008,0.011052162603630017,0.49005723819810187,1.4471154695542516e-07,0.0090444123000724234,0.76062880365162822,0.76062879958342144,0.041042907993082529,0.0099926894071066946,0.00016700666437160675,0.0099926960625378366,0.011052162603577779,8.1115465162131518e-07,3.868892086910154e-09,2.3603341503558685e-12,0,1.0290906790053322e-11,4.9553311046199082e-11,4.14619686425707e-10,0.24450445871160678,3.3908747427818416e-22,0,222,4.2753528978447927e-09,4.9584179929273956e-10,4.0682495689581572e-09,3.9717729105603894e-09,0.99999999999766775,4.6993520153695299e-05
0.12017000000000008,0.011272914211829006,0.49005724165953862,2.0170198440342229e-07,0.0092250618825864723,0.75569196949148187,0.75569196461063448,0.041263659603146471,0.0099926894062012488,0.00020026763297526537,0.0099926973918956653,0.01127291421174737,8.1099036753312809e-07,4.5960502848434428e-09,3.6443070783387172e-12,1.8128044993574081e-07,1.4848944696443198e-11,5.9447058453869873e-11,5.0251046030747434e-10,0.24439531498167921,3.3741079482892599e-22,0,223,5.1803519858125112e-09,5.9484241742526201e-10,4.8809081080496342e-09,4.7426602645117555e-09,0.99999999999640854,4.7460514923356324e-05
0.14017000000000007,0.011498023763268512,0.4900572462770928,2.6032911288207063e-07,0.009409277738674145,0.75075914499590357,0.75075913930210547,0.04148876915615074,0.0099926894052416188,0.00023385156401241453,0.0099926987341112487,0.011498023763156383,8.1082502125670049e-07,5.3088261931629517e-09,4.9372728128227216e-12,0,2.0258541777466716e-11,6.9340766680113398e-11,5.9218000343655641e-10,0.24428404169488829,3.3672478365147212e-22,0,224,6.1032367164051706e-09,6.9384303555778446e-10,5.69387970565373e-09,5.506267775068352e-09,0.99999999999515043,4.7932043568751655e-05
0.16017000000000006,0.011727575222691891,0.49005725208385104,3.2062838165387035e-07,0.0095971285799348102,0.74583082807480305,0.74583082156766589,0.041718320617181975,0.0099926894042231852,0.00026776136485446135,0.009992700089300182,0.011727575222546506,8.1065856366059142e-07,6.0075071156134939e-09,6.1664007233920567e-12,0,2.6528081005871973e-11,7.9234433146466351e-11,6.8366324904150167e-10,0.24417059883273393,3.359542809032042e-22,0,225,7.0443550370598139e-09,7.9284365369030681e-10,6.5072427425733628e-09,6.2627393271341703e-09,0.99999999999389355,4.8408146892142169e-05
0.18017000000000005,0.011961654089272267,0.49005725911361497,3.8263587681924647e-07,0.0097886843736511159,0.74090751470371241,0.74090750738276967,0.041952399485788383,0.0099926894031442601,0.00030199996210874175,0.0099927014575794167,0.011961654089095289,8.1049094526656062e-07,6.6923746875955424e-09,7.4745765133168015e-12,0,3.3666128491158314e-11,8.9128055145602039e-11,7.7699578168606564e-10,0.24405494568645189,3.3491371116513845e-22,0,227,8.0040614087934823e-09,8.9184427182282926e-10,7.3210755443758095e-09,7.0122148088103131e-09,0.99999999999263756,4.8888865965491606e-05
0.20017000000000004,0.012200347421273927,0.49005726740091804,4.4638832945186708e-07,0.0099840163629681938,0.73598969868492037,0.73598969054962726,0.042191092819566324,0.0099926894020058964,0.0003365703015266994,0.0099927028390629294,0.012200347421061179,8.1032211620478522e-07,7.3637049892993129e-09,8.7641005564293899e-12,0,4.168139893642331e-11,9.90216299157528e-11,8.7221384845771122e-10,0.24393704084763645,3.3595029135528719e-22,0,229,8.9827169177921612e-09,9.9084488995535161e-10,8.1354563866787604e-09,7.7548319987741365e-09,0.999999999991383,4.9374242129138529e-05
0.22017000000000003,0.012443743860969286,0.49005727698103113,5.1192312333728274e-07,0.010183197087287921,0.73107787141126457,0.73107786246099782,0.042434489261464904,0.0099926894008062917,0.00037147534789990037,0.0099927042338689726,0.012443743860722722,8.1015202621032329e-07,8.0217686566835074e-09,9.909517650945859e-12,4.0890046161449683e-07,5.0582746126361445e-11,1.0891515465416121e-10,9.6935437024280811e-10,0.2438168421988309,3.3638084662578265e-22,0,231,9.9806893885692031e-09,1.089845508087874e-09,8.9504635003641377e-09,8.4907253450339226e-09,0.99999999999012967,4.9864316990343638e-05
0.24017000000000002,0.012691933659807654,0.49005728788997821,5.7927830289744937e-07,0.010386300402862573,0.72617252163285628,0.72617251186691489,0.042682679062299389,0.0099926893995434269,0.00040671808494656338,0.0099927056421180074,0.01269193365952356,8.0998062459968259e-07,8.6668309900485721e-09,1.1243006525837239e-11,2.1798519549262216e-07,6.037916507847662e-11,1.1880862646592574e-10,1.068454953185392e-09,0.2436943069041225,3.3787580720073156e-22,0,234,1.0998353498562422e-08,1.1888461262203965e-09,9.7661750767023463e-09,9.2200272971965092e-09,0.99999999998887723,5.0359132421708368e-05
0.26017000000000001,0.012945008703831593,0.49005730016455773,6.4849258108562444e-07,0.010593401503595688,0.72127413522700501,0.72127412464460916,0.042935754108408671,0.0099926893982163704,0.00044230151519184874,0.0099927070639237118,0.012945008703508074,8.0980786025731939e-07,9.2991520608515549e-09,1.2434053786669206e-11,5.0113116862774601e-07,7.1079790639846664e-11,1.2870204238459254e-10,1.1695539002855344e-09,0.24356939139971528,3.3854916366955214e-22,0,234,1.2036090894097916e-08,1.2878467443529189e-09,1.058266927239351e-08,9.9428673072665674e-09,0.99999999998762645,5.0858730559460705e-05
0.28017000000000003,0.01320306253933632,0.49005731384233847,7.1960534701538866e-07,0.010804576942041138,0.7163831949716043,0.71638318357189656,0.043193807945893441,0.0099926893968243571,0.00047822865983680166,0.0099927084994119869,0.013203062538973119,8.0963368161211783e-07,9.9189868160634787e-09,1.3722356584461086e-11,4.5588787021572457e-07,8.2693899587504561e-11,1.3859539934850578e-10,1.2726902231501708e-09,0.2434420513845077,3.379638286816124e-22,0,236,1.3094290308093408e-08,1.3868473624854412e-09,1.1400024214534983e-08,1.06593717186243e-08,0.99999999998637645,5.1363153801603719e-05
0.30017000000000005,0.013466190398767149,0.49005732896169391,7.9265667364385675e-07,0.011019904650594442,0.71150018032223072,0.71150016810427541,0.043456935807120685,0.0099926893953650505,0.00051450255861633192,0.0099927099486988094,0.013466190398362523,8.09458036640044e-07,1.0526585180724481e-08,1.4983458918150901e-11,0,9.5230913345677919e-11,1.4848869423943123e-10,1.3779036538938345e-09,0.2433122418106777,3.3758382200525575e-22,0,236,1.4173347679121765e-08,1.4858479806179638e-09,1.2218318005503149e-08,1.1369665209315372e-08,0.99999999998512834,5.18724448059227e-05
0.32017000000000007,0.013734489226849493,0.49005734556180075,8.6768732533404845e-07,0.011239463962874332,0.70662556719320113,0.70662555415598449,0.043725234636873146,0.0099926893938387558,0.00055112626964744162,0.0099927114119060887,0.01373448922640283,8.0928087281339684e-07,1.1122192158249004e-08,1.6226908705750483e-11,0,1.0870039747928821e-10,1.583819238644678e-10,1.4852346571846607e-09,0.24317991687428023,3.3965964015888007e-22,0,238,1.5273666271952439e-08,1.5848485987504861e-09,1.3037628727734138e-08,1.2073869459783282e-08,0.99999999998388134,5.2386646487846258e-05
0.34017000000000008,0.014008057706945602,0.49005736368265951,9.4473876531528392e-07,0.011463335635294686,0.70175982774282464,0.70175981388525488,0.043998803118624363,0.0099926893922456083,0.00058810286926660126,0.0099927128891548894,0.014008057706456115,8.0910213711696194e-07,1.170604792885557e-08,1.750777300928213e-11,2.2351741790771484e-07,1.2311206473602976e-10,1.6827508495069539e-10,1.5947244424251062e-09,0.24304503000585972,3.3993196156619961e-22,0,240,1.6395656799564287e-08,1.6838492168830085e-09,1.3858034448428464e-08,1.277210437411469e-08,0.99999999998263533,5.2905802018156839e-05
0.3601700000000001,0.014286996287631545,0.49005738336510524,1.02385316303131e-06,0.011691601868811921,0.6969034301630761,0.69690341548398338,0.044277741701295774,0.0099926893905813875,0.00062543545185625882,0.0099927143805688921,0.014286996287095167,8.0892177601287236e-07,1.2278387946180319e-08,1.8688162129084957e-11,4.4703483581542969e-07,1.3847577276579842e-10,1.7816817412429168e-10,1.7064149761306662e-09,0.24290753386109681,3.4036404123298327e-22,0,240,1.7539737546655912e-08,1.782849835015531e-09,1.467961322416923e-08,1.3464485970615669e-08,0.99999999998139122,5.3429954820546033e-05
0.38017000000000012,0.014571407209487731,0.4900574046508237,1.1050734013653962e-06,0.011924346330848108,0.69205683847390942,0.69205682297204585,0.044562152624913309,0.0099926893888422352,0.00066312712965982217,0.00999271588627231,0.014571407208904081,8.0873973542946086e-07,1.2839443031560834e-08,1.9977797194514474e-11,1.2555941601360379e-07,1.5480152922618584e-10,1.880611879477248e-10,1.8203489943874494e-09,0.2427673803114839,3.4047636925164657e-22,0,242,1.8706334494673153e-08,1.8818504531480532e-09,1.5502443105433296e-08,1.4151129712480781e-08,0.99999999998014821,5.3959148569009772e-05
0.40017000000000014,0.014861394532095352,0.4900574275823697,1.1884430838107719e-06,0.012161654177388015,0.68722051232241732,0.68722049599645707,0.044852139949778443,0.0099926893870309567,0.00070118103258536761,0.0099927174063853992,0.014861394531463637,8.0855596073334269e-07,1.3389439467144589e-08,2.1237123171372739e-11,3.2373608622551607e-07,1.7209948822432111e-10,1.9795412290001171e-10,1.9365700155059651e-09,0.24262452043505436,3.4094477386389343e-22,0,244,1.9895881448262191e-08,1.9808510712805759e-09,1.6326602141013827e-08,1.4832147399168605e-08,0.99999999997890709,5.4493427185078593e-05
