cell_id,mu2,sigma,time_label,time_requested,time_actual,variant,phi2_deg,p,eta_actual,eta_pred,eta_error,eta_abs_error,eta_ratio_pred_over_actual,actual_eta_gm,pred_eta_gm,gram_cond,normal_eq_relative_residual,matrix_relative_frob_error,actual_M_11,actual_M_12,actual_M_21,actual_M_22,pred_M_11,pred_M_12,pred_M_21,pred_M_22,actual_m_pp,pred_m_pp,actual_m_pq,pred_m_pq,actual_m_qp,pred_m_qp,actual_m_qq,pred_m_qq
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p1,4.48,4.48,measured_cohort,88.02070114118813,1,0.08316971008954174,0.05918246977303503,-0.02398724031650671,0.02398724031650671,0.7115868230070576,0.03485198014733358,0.05595083146047812,27.274531237749027,2.9931141669758905e-18,0.09167988073462847,0.9494776216928802,-0.01386674283982369,-0.07896777853270444,0.00603831328466427,1.0014683255084924,0.0529733236818126,-0.05926936890305836,-0.00250774320517044,0.9494776216928802,1.0014683255084924,-0.01386674283982369,0.0529733236818126,-0.07896777853270444,-0.05926936890305836,0.00603831328466427,-0.00250774320517044
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p1,4.48,4.48,measured_cohort,88.02070114118813,2,0.06091931957817427,0.0590701165624541,-0.0018492030157201689,0.0018492030157201689,0.9696450480976369,0.04577198867695623,0.05593867485214529,27.274531237749027,2.9931141669758905e-18,0.07117976061462203,0.001538022630290016,-0.057353055994203074,0.032377703337999525,0.9414592347934088,-0.001114553280967958,-0.053123141328771564,0.05923727278269088,1.0028297933026769,0.9414592347934088,1.0028297933026769,0.032377703337999525,0.05923727278269088,-0.057353055994203074,-0.053123141328771564,0.001538022630290016,-0.001114553280967958
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p2,4.12,4.12,ideal,90.0,1,0.08150798569792769,0.05279123303805644,-0.028716752659871253,0.028716752659871253,0.647681728189225,0.037778825171344815,0.041013580659809534,19.30355201012452,1.6552573356771574e-16,0.10259356596877321,0.9484708650037714,-0.01718958102699534,-0.07469294699941355,0.006301215258453435,1.0011114774071523,0.05284990930087395,-0.0318989220957972,0.0015042567704883667,0.9484708650037714,1.0011114774071523,-0.01718958102699534,0.05284990930087395,-0.07469294699941355,-0.0318989220957972,0.006301215258453435,0.0015042567704883667
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p2,4.12,4.12,ideal,90.0,2,0.05500577275471113,0.05306269880826246,-0.001943073946448666,0.001943073946448666,0.9646750904652595,0.04161471463668545,0.041055359186495465,19.30355201012452,1.6552573356771574e-16,0.09293816073057803,0.0021214825088677514,-0.050331561204956236,0.028808304773933802,0.9150232545482319,-0.0005217554060401201,-0.05306791159681523,0.03176823155622653,1.0000982382854593,0.9150232545482319,1.0000982382854593,0.028808304773933802,0.03176823155622653,-0.050331561204956236,-0.05306791159681523,0.0021214825088677514,-0.0005217554060401201
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p2,4.12,4.12,measured_root,87.34002395247785,1,0.08150798569792769,0.06834677557314761,-0.013161210124780082,0.013161210124780082,0.8385285808245081,0.037778825171344815,0.060123956959104996,36.654612459213006,1.4510219447803966e-16,0.09285788118756204,0.9484708650037714,-0.01718958102699534,-0.07469294699941355,0.006301215258453435,1.000989497576683,0.052942762773658066,-0.06841440454195134,-0.0032735338028684223,0.9484708650037714,1.000989497576683,-0.01718958102699534,0.052942762773658066,-0.07469294699941355,-0.06841440454195134,0.006301215258453435,-0.0032735338028684223
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p2,4.12,4.12,measured_root,87.34002395247785,2,0.05500577275471113,0.06815130037145715,0.013145527616746026,0.013145527616746026,1.2389845094144258,0.04161471463668545,0.0600484614974552,36.654612459213006,1.4510219447803966e-16,0.1057570905641568,0.0021214825088677514,-0.050331561204956236,0.028808304773933802,0.9150232545482319,-0.0006614607425232518,-0.05309185124183099,0.06838681741116459,1.0034557967114899,0.9150232545482319,1.0034557967114899,0.028808304773933802,0.06838681741116459,-0.050331561204956236,-0.05309185124183099,0.0021214825088677514,-0.0006614607425232518
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p2,4.12,4.12,measured_cohort,88.18486650577167,1,0.08150798569792769,0.055145986523134426,-0.026361999174793267,0.026361999174793267,0.6765715782439767,0.037778825171344815,0.054007907157289044,25.904157882727105,1.653517225175323e-16,0.09507324922634289,0.9484708650037714,-0.01718958102699534,-0.07469294699941355,0.006301215258453435,1.0015071875154096,0.05297303513232909,-0.05522910186554704,-0.002086890864967494,0.9484708650037714,1.0015071875154096,-0.01718958102699534,0.05297303513232909,-0.07469294699941355,-0.05522910186554704,0.006301215258453435,-0.002086890864967494
mu2_1p800__sigma_0p120,1.8,0.12,t_rev_p2,4.12,4.12,measured_cohort,88.18486650577167,2,0.05500577275471113,0.05505458677795428,4.881402324315165e-05,4.881402324315165e-05,1.0008874345509302,0.04161471463668545,0.0540136249282154,25.904157882727105,1.653517225175323e-16,0.0997767196787634,0.0021214825088677514,-0.050331561204956236,0.028808304773933802,0.9150232545482319,-0.001139454309428401,-0.05312545879430829,0.05519288040073888,1.0025119364412336,0.9150232545482319,1.0025119364412336,0.028808304773933802,0.05519288040073888,-0.050331561204956236,-0.05312545879430829,0.0021214825088677514,-0.001139454309428401
mu2_1p800__sigma_0p120,1.8,0.12,t_block,4.0,4.0,ideal,90.0,1,0.08171595851443217,0.05279123303805644,-0.02892472547637573,0.02892472547637573,0.646033332996183,0.0381068147718355,0.041013580659809534,19.30355201012452,1.6552573356771574e-16,0.10260306712274893,0.9480155617463343,-0.01794755511707937,-0.07271615973609506,0.006330371899912007,1.0011114774071523,0.05284990930087395,-0.0318989220957972,0.0015042567704883667,0.9480155617463343,1.0011114774071523,-0.01794755511707937,0.05284990930087395,-0.07271615973609506,-0.0318989220957972,0.006330371899912007,0.0015042567704883667
mu2_1p800__sigma_0p120,1.8,0.12,t_block,4.0,4.0,ideal,90.0,2,0.05234036894398997,0.05306269880826246,0.0007223298642724946,0.0007223298642724946,1.0138006261485368,0.04017512372372046,0.041055359186495465,19.30355201012452,1.6552573356771574e-16,0.11413497227356385,0.002336492836605588,-0.04698837028120268,0.02768415479924909,0.8977462564600085,-0.0005217554060401201,-0.05306791159681523,0.03176823155622653,1.0000982382854593,0.8977462564600085,1.0000982382854593,0.02768415479924909,0.03176823155622653,-0.04698837028120268,-0.05306791159681523,0.002336492836605588,-0.0005217554060401201
