cell_id,mu2,sigma,time,phi_root_deg,phi_cohort_deg,eta1_actual,eta2_actual,eta1_ideal,eta2_ideal,eta1_root_fixed,eta2_root_fixed,eta1_cohort_fixed,eta2_cohort_fixed
mu2_1p800__sigma_0p120,1.8,0.12,6.0200000000000005,85.63567782210264,87.31983955473905,0.09320003082208533,0.07320500541720038,0.05279123303805644,0.05306269880826246,0.0915420089621559,0.09060746538521952,0.06892307506946428,0.0687210551175301
mu2_1p800__sigma_0p120,1.8,0.12,6.2700000000000005,85.5851159934888,87.2347745912896,0.0943710266124618,0.07470953728944763,0.05279123303805644,0.05306269880826246,0.09181326544579832,0.09085983803264842,0.06945733667101933,0.06924900240878923
mu2_1p800__sigma_0p120,1.8,0.12,6.5200000000000005,85.52923006819525,87.15628929806579,0.09546592905805514,0.07618969201398963,0.05279123303805644,0.05306269880826246,0.09291077291368745,0.091873306044883,0.06958747896021233,0.06937752859837189
mu2_1p800__sigma_0p120,1.8,0.12,6.7700000000000005,85.50328676985482,87.08355845402266,0.09649261597070656,0.07765075079201547,0.05279123303805644,0.05306269880826246,0.09292838590756544,0.0918895083013464,0.06962898707971912,0.06941849313909436
mu2_1p800__sigma_0p120,1.8,0.12,7.0200000000000005,85.48498788069412,87.0158622078931,0.0974587715120314,0.07909351819906571,0.05279123303805644,0.05306269880826246,0.0929283905182128,0.09188951253434846,0.06974371990035091,0.06953164799074962
mu2_1p800__sigma_0p120,1.8,0.12,7.2700000000000005,85.47051736067405,86.95264755931672,0.09837035617453462,0.08051771421636121,0.05279123303805644,0.05306269880826246,0.09378221182106779,0.09267126262768406,0.07014383005147695,0.06992594367502994
mu2_1p800__sigma_0p120,1.8,0.12,7.5200000000000005,85.44532198713834,86.89342786148153,0.09923234017562925,0.08192190468088406,0.05279123303805644,0.05306269880826246,0.09378881940632142,0.0926772945423016,0.07115128623668796,0.07091766422017781
mu2_1p800__sigma_0p120,1.8,0.12,7.7700000000000005,85.43827273176667,86.83775530733429,0.1000495325050868,0.08330442945663699,0.05279123303805644,0.05306269880826246,0.09378881940632142,0.0926772945423016,0.07197489873886456,0.07172756206707878
mu2_1p800__sigma_0p120,1.8,0.12,8.02,85.3490902976841,86.78532990397245,0.10082545435161401,0.08466363262623926,0.05279123303805644,0.05306269880826246,0.09616193833626294,0.09482448405781929,0.07426084661627504,0.07397208604724943
mu2_1p800__sigma_0p120,1.8,0.12,8.27,85.33299331282026,86.73577536836383,0.10156358380117352,0.085997383996083,0.05279123303805644,0.05306269880826246,0.09616233584802415,0.09482484126812356,0.07560007199699259,0.07528487339476558
mu2_1p800__sigma_0p120,1.8,0.12,8.52,85.31702267072984,86.68882068157404,0.10226677592630963,0.08730448653425334,0.05279123303805644,0.05306269880826246,0.09616233584802415,0.09482484126812356,0.07691427594180542,0.07657154840169027
mu2_1p800__sigma_0p120,1.8,0.12,8.77,85.3074090843035,86.6442399914354,0.10293858259396281,0.08858421052706647,0.05279123303805644,0.05306269880826246,0.09616306584151961,0.09482549474553145,0.0780671988761379,0.07769892257411333
mu2_1p800__sigma_0p120,1.8,0.12,9.02,85.28160897443965,86.60184747204494,0.1035810142265255,0.08983611044530486,0.05279123303805644,0.05306269880826246,0.09756986275407811,0.10087577374647792,0.07896161719906905,0.0785724735113935
mu2_1p800__sigma_0p120,1.8,0.12,9.27,85.24910647199768,86.56137556583526,0.10419650133457446,0.09106003763630137,0.05279123303805644,0.05306269880826246,0.0975698627540824,0.10087577374654469,0.07957236824903852,0.07916830018856548
mu2_1p800__sigma_0p120,1.8,0.12,9.52,85.24312105939946,86.52270036327667,0.10478691168928154,0.09225615532939035,0.05279123303805644,0.05306269880826246,0.09896738477982872,0.10741881746263346,0.0799409595340339,0.07952749738590277
mu2_1p800__sigma_0p120,1.8,0.12,9.770000000000001,85.23562136457467,86.48569131672136,0.10535396700281802,0.09342490834133814,0.05279123303805644,0.05306269880826246,0.0989725377647991,0.10744223908706944,0.07994726761080005,0.07953364191922428
mu2_1p800__sigma_0p150,1.8,0.15,3.52,88.84036857985939,87.94109644765565,0.07676693375512288,0.06320856132008165,0.06555384459421074,0.06608339114154951,0.06567315244600858,0.06604883454449444,0.06573801687516806,0.0659913444977758
mu2_1p800__sigma_0p150,1.8,0.15,3.77,87.91837926101121,88.03957104987363,0.07897693565551053,0.052471092986418055,0.06555384459421074,0.06608339114154951,0.0657389742430169,0.06598936174816164,0.06573701212099566,0.06599330008641678
mu2_1p800__sigma_0p150,1.8,0.15,4.0200000000000005,86.89430260085443,87.9889571963696,0.07909524940709058,0.05606596986884888,0.06555384459421074,0.06608339114154951,0.07840008269276469,0.07812491963642298,0.06573745355354059,0.06599245993114848
