index,time,phi_deg,dV_dphi,lower_repeller_deg,root_count,branch_exists
18,0.9,nan,nan,nan,1,0
19,0.9500000000000001,nan,nan,nan,1,0
20,1.0,nan,nan,nan,1,0
21,1.05,nan,nan,nan,1,0
22,1.1,87.37359933853149,-0.9025220726919903,77.67130575180056,3,1
23,1.1500000000000001,88.29741922378528,-2.106242244995938,nan,1,1
24,1.2,88.65816415786719,-2.536433153199038,nan,1,1
25,1.25,88.92460977554288,-2.5585536896450156,nan,1,1
26,1.3,89.05195199966386,-2.778488634803788,nan,1,1
27,1.35,89.13730569839424,-3.018729606946341,nan,1,1
28,1.4000000000000001,89.18307748794493,-3.348863876396911,nan,1,1
29,1.4500000000000002,89.21150064468307,-3.579833814523789,nan,1,1
30,1.5,89.22770944595248,-3.38389640996814,nan,1,1
31,1.55,89.23861673355003,-3.339149082421662,nan,1,1
32,1.6,89.2475721168507,-3.67662727178566,nan,1,1
33,1.6500000000000001,89.25672037124511,-3.678086120756366,nan,1,1
34,1.7000000000000002,89.27206796645987,-3.7017427405903187,nan,1,1
35,1.75,89.28922708511212,-3.791241779316591,nan,1,1
36,1.8,89.2985645484909,-3.540103052317271,nan,1,1
37,1.85,89.31517679214315,-3.4333794451870387,nan,1,1
38,1.9000000000000001,89.33212961196728,-3.491799794308846,nan,1,1
39,1.9500000000000002,89.36171915054138,-3.4685608625608157,nan,1,1
40,2.0,89.39312570571704,-3.1668187373576613,nan,1,1
41,2.0500000000000003,89.41670145034581,-3.142437830507611,nan,1,1
42,2.1,89.45452096938868,-2.6946218291447233,nan,1,1
43,2.15,89.49783487319718,-2.5471041299836363,nan,1,1
44,2.2,89.5366608619666,-2.6629659688052283,nan,1,1
45,2.25,89.57540750503287,-2.6397866023056555,nan,1,1
46,2.3000000000000003,89.61349130630228,-2.500470438963775,nan,1,1
47,2.35,89.6563688087436,-2.2215391310592336,nan,1,1
48,2.4,89.69925424575524,-2.0714922898094357,nan,1,1
49,2.45,89.73317239761062,-1.7965910115547623,nan,1,1
50,2.5,89.76699594497379,-1.6784553558932533,nan,1,1
51,2.5500000000000003,89.78406900405571,-1.4687890584960805,nan,1,1
52,2.6,89.78952768325482,-1.2745969744653478,nan,1,1
53,2.65,89.77788370132112,-1.2099581572400835,nan,1,1
54,2.7,89.73573373794213,-1.0793101204176745,nan,1,1
55,2.75,89.66830667495375,-0.9391531664698769,nan,1,1
56,2.8000000000000003,89.5674921607935,-0.9653313001509413,nan,1,1
57,2.85,89.416528720852,-0.8796005959441501,nan,1,1
58,2.9000000000000004,89.24506296157455,-0.8912684889781833,nan,1,1
59,2.95,89.01090311050021,-0.7889633379242436,nan,1,1
60,3.0,88.71550546645713,-0.6529356533226672,nan,1,1
61,3.0500000000000003,88.46979227065626,-0.8609288028026634,nan,1,1
62,3.1,88.20895944594915,-0.6743308884258616,nan,1,1
63,3.1500000000000004,87.93468423842953,-0.7497931157598997,nan,1,1
64,3.2,87.60178781508958,-0.6382512156776251,nan,1,1
65,3.25,87.32701700210123,-0.760059775790446,nan,1,1
66,3.3000000000000003,87.07633188247223,-0.5806611391190052,nan,1,1
67,3.35,86.84168375014792,-0.589348134319615,nan,1,1
68,3.4000000000000004,86.62104257583141,-0.8242214078045627,nan,1,1
69,3.45,86.45176736831178,-0.5335386843498835,nan,1,1
70,3.5,86.2466333961437,-0.435638940264764,nan,1,1
71,3.5500000000000003,86.03595987319437,-0.5359872020594035,nan,1,1
72,3.6,85.88705881118256,-0.42081229097116063,nan,1,1
73,3.6500000000000004,85.7292093849129,-0.6756756602587103,nan,1,1
74,3.7,85.58556100844797,-0.3948166366467093,nan,1,1
75,3.75,85.46934732436586,-0.5072855211921939,nan,1,1
76,3.8000000000000003,85.40336557387747,-0.38221560564525436,nan,1,1
77,3.85,85.3159287452641,-0.33530753155725934,nan,1,1
78,3.9000000000000004,85.16417306899444,-0.1787943832624341,nan,1,1
79,3.95,85.03173196792011,-0.418621289558107,nan,1,1
80,4.0,85.00096567153327,-0.4002232440651157,nan,1,1
81,4.05,84.94673074721678,-0.4382755593252569,nan,1,1
82,4.1000000000000005,84.90377267836902,-0.5515508224214077,nan,1,1
83,4.15,84.88623208999002,-0.43737232485702066,nan,1,1
84,4.2,84.86262948989224,-0.4353345957290669,nan,1,1
85,4.25,84.83253946303665,-0.28161707600826447,nan,1,1
86,4.3,84.80597543715763,-0.36365186196829347,nan,1,1
87,4.3500000000000005,84.77569437026298,-0.43187709897424986,nan,1,1
88,4.4,84.76743844985273,-0.42742939379189604,nan,1,1
89,4.45,84.76743814467685,-0.423101499472038,nan,1,1
90,4.5,84.76081918715721,-0.4188631186122898,nan,1,1
91,4.55,84.73595010756725,-0.52564606106614,nan,1,1
92,4.6000000000000005,84.73061532973512,-0.5715250422721592,nan,1,1
93,4.65,84.73061502455923,-0.5660657620782137,nan,1,1
94,4.7,84.70547739028177,-0.32553733884200936,nan,1,1
95,4.75,84.69823709487153,-0.32248154186626155,nan,1,1
96,4.8,84.69823740004719,-0.319487738841118,nan,1,1
97,4.8500000000000005,84.69196390151194,-0.3165376266349669,nan,1,1
98,4.9,84.68364328383606,-0.35833861324245586,nan,1,1
99,4.95,84.68364297866017,-0.35510845446347156,nan,1,1
100,5.0,84.64070932387492,-0.19134087599313382,nan,1,1
101,5.05,84.63952249526153,-0.18965626173333763,nan,1,1
102,5.1000000000000005,84.63952219008564,-0.1879984916143981,nan,1,1
103,5.15,84.62461038588631,-0.14022429132778771,nan,1,1
104,5.2,84.62461069106197,-0.139020415975062,nan,1,1
105,5.25,84.57308084487047,-0.1438170776554172,nan,1,1
106,5.3,84.57308115004614,-0.14263395559409686,nan,1,1
107,5.3500000000000005,84.56117776869837,-0.1979523142993649,nan,1,1
108,5.4,84.56117746352248,-0.19635102879468083,nan,1,1
109,5.45,84.53451272963562,-0.24779754537653217,nan,1,1
110,5.5,84.53451303481128,-0.2458238051508356,nan,1,1
111,5.55,84.51701211928383,-0.3640936890760118,nan,1,1
112,5.6000000000000005,84.51701181410795,-0.3612610419412386,nan,1,1
113,5.65,84.50219888686175,-0.30970990148039473,nan,1,1
114,5.7,84.50219919203741,-0.3073389342637614,nan,1,1
115,5.75,84.48326517104121,-0.2606368035557742,nan,1,1
116,5.800000000000001,84.48326486586532,-0.25866946588345674,nan,1,1
117,5.8500000000000005,84.47021341322849,-0.2567144048003892,nan,1,1
118,5.9,84.47021371840415,-0.25479789359700356,nan,1,1
119,5.95,84.47021341322827,-0.2529062137716728,nan,1,1
120,6.0,84.46796335219301,-0.2510367494206567,nan,1,1
121,6.050000000000001,84.46796365736867,-0.24919319191599978,nan,1,1
122,6.1000000000000005,84.3922095680131,-0.20658606165510596,nan,1,1
123,6.15,84.39220926283721,-0.2051513805969608,nan,1,1
124,6.2,84.39220956801287,-0.20373468929436817,nan,1,1
125,6.25,84.39217386244636,-0.20233538025786585,nan,1,1
126,6.300000000000001,84.39217416762202,-0.20095314162686426,nan,1,1
