psi_deg,D1<0<D2_on_window,D1_at_cross,D2_at_cross,S,dD1,dD2,final_excess,n_sign_changes,opposite_signs_at_cross,rise,strong_share_of_swing,t_cross,t_min,t_rev
-100.0,,,,0.0,,,1.919168159797424e-05,0,,1.952854103592916e-05,,nan,0.0,nan
-99.9,,,,0.0,,,1.922245216795515e-05,0,,1.9571164881104774e-05,,nan,0.0,nan
-99.8,,,,0.0,,,1.9252784350942687e-05,0,,1.9613710645183247e-05,,nan,0.0,nan
-99.7,,,,0.0,,,1.9282699306621964e-05,0,,1.9656162441983316e-05,,nan,0.0,nan
-99.6,,,,0.0,,,1.9312199827314913e-05,0,,1.969853210914696e-05,,nan,0.0,nan
-99.5,,,,0.0,,,1.93412592724429e-05,0,,1.9740834953207997e-05,,nan,0.0,nan
-99.4,,,,0.0,,,1.936984092815175e-05,0,,1.9783016948937693e-05,,nan,0.0,nan
-99.3,,,,0.0,,,1.939791308147587e-05,0,,1.9825090721958816e-05,,nan,0.0,nan
-99.2,,,,0.0,,,1.9425438621212265e-05,0,,1.986707468876192e-05,,nan,0.0,nan
-99.1,,,,0.0,,,1.9452382589602024e-05,0,,1.9908952620939502e-05,,nan,0.0,nan
-99.0,,,,0.0,,,1.9478705567677057e-05,0,,1.9950686117764516e-05,,nan,0.0,nan
-98.9,,,,0.0,,,1.9504371030987233e-05,0,,1.999228179000445e-05,,nan,0.0,nan
-98.8,,,,0.0,,,1.95293354757764e-05,0,,2.0033772465899435e-05,,nan,0.0,nan
-98.7,,,,0.0,,,1.9553561316443258e-05,0,,2.0075116663909043e-05,,nan,0.0,nan
-98.6,,,,0.0,,,1.9577002385529063e-05,0,,2.011629985787522e-05,,nan,0.0,nan
-98.5,,,,0.0,,,1.9599616729648606e-05,0,,2.0157312675961325e-05,,nan,0.0,nan
-98.4,,,,0.0,,,1.9621359601762478e-05,0,,2.0198187145326063e-05,,nan,0.0,nan
-98.3,,,,0.0,,,1.9642040063660993e-05,0,,2.0238882249612455e-05,,nan,0.0,nan
-98.2,,,,0.0,,,1.9661727528152984e-05,0,,2.0279377951903932e-05,,nan,0.0,nan
-98.1,,,,0.0,,,1.9680345023531665e-05,0,,2.0319663752321748e-05,,nan,0.0,nan
-98.0,,,,0.0,,,1.9697683226127527e-05,0,,2.0359776189748935e-05,,nan,0.0,nan
-97.9,,,,0.0,,,1.9713819788547138e-05,0,,2.0399671315729506e-05,,nan,0.0,nan
-97.8,,,,0.0,,,1.9728489573933583e-05,0,,2.043932539347315e-05,,nan,0.0,nan
-97.7,,,,0.0,,,1.974170118834717e-05,0,,2.0478726239891998e-05,,nan,0.0,nan
-97.6,,,,0.0,,,1.9753333146299568e-05,0,,2.0517898246419364e-05,,nan,0.0,nan
-97.5,,,,0.0,,,1.9763172216580305e-05,0,,2.0556818471795246e-05,,nan,0.0,nan
-97.4,,,,0.0,,,1.9771114545208412e-05,0,,2.059544721078055e-05,,nan,0.0,nan
-97.3,,,,0.0,,,1.977702038780116e-05,0,,2.0633770376254912e-05,,nan,0.0,nan
-97.2,,,,0.0,,,1.9780713065464806e-05,0,,2.0671788323101126e-05,,nan,0.0,nan
-97.1,,,,0.0,,,1.9782008957747177e-05,0,,2.0709513090744203e-05,,nan,0.0,nan
-97.0,,,,0.0,,,1.978061298529843e-05,0,,2.0746885273148497e-05,,nan,0.0,nan
-96.9,,,,0.0,,,1.977637587285974e-05,0,,2.0783870602447685e-05,,nan,0.0,nan
-96.8,,,,0.0,,,1.9769073747510912e-05,0,,2.0820484861017174e-05,,nan,0.0,nan
-96.7,True,-1.0560271485815336e-07,1.0560271485815337e-07,1.0814253936786145e-09,2.5761688376836007e-08,-1.2219980494777957e-08,1.9758285824789112e-05,6,True,2.085673702023616e-05,1.9023958130841605,4.094993162334371,0.0,4.11
-96.6,True,-1.2878524382274696e-07,1.2878524382274696e-07,1.2495160128800364e-08,4.4565285568821724e-08,-4.676711738220388e-10,1.974381859282115e-05,4,True,2.089255440446136e-05,1.0106053622228388,3.8395199260805652,0.0,3.83
-96.5,True,-1.5145121970993232e-07,1.514512197099323e-07,3.331974401943327e-08,6.475229486634599e-08,2.3178394628440555e-08,1.9725303591955345e-05,2,True,2.0927904167689082e-05,0.7364015366919782,3.7056416993302954,0.0,3.71
-96.4,True,-1.750871704943465e-07,1.7508717049434653e-07,6.418698139665224e-08,8.710616688942981e-08,4.672156589611048e-08,1.9702325995796244e-05,2,True,2.096278078433933e-05,0.6508827809929197,3.6196897171058153,0.0,3.62
-96.3,True,-2.0276963534355482e-07,2.0276963534355488e-07,1.069480710658155e-07,1.125190178696714e-07,9.064633668581831e-08,1.9674450557394252e-05,2,True,2.0997217516249833e-05,0.553829751710642,3.5499228136490104,0.0,3.5500000000000003
-96.2,True,-2.3292293564208218e-07,2.3292293564208218e-07,1.640559126325769e-07,1.4055188696687195e-07,1.3868983762407283e-07,1.964121968872634e-05,2,True,2.1031110194247304e-05,0.5033341173234888,3.499463963813719,0.0,3.5
-96.1,True,-2.7072039491167525e-07,2.7072039491167536e-07,2.3882002542219283e-07,1.752396193668642e-07,2.1261610729872903e-07,1.9602155549025557e-05,2,True,2.1064429530759377e-05,0.451816506290636,3.4506515462925997,0.0,3.45
-96.0,True,-3.128571518134411e-07,3.1285715181344094e-07,3.3545911876098344e-07,2.1290362410339297e-07,3.080263487530192e-07,1.955665348057911e-05,2,True,2.1097153992011286e-05,0.408699125020547,3.414600778866722,0.0,3.42
-95.9,True,-3.653491827623178e-07,3.6534918276231787e-07,4.580289240108115e-07,2.6037014525179435e-07,4.2983351873449947e-07,1.9504089236621613e-05,1,True,2.112932993458827e-05,0.3772366894548459,3.3796032130041644,0.0,3.38
-95.8,False,-4.251990927364124e-07,4.2519909273641247e-07,6.118730921933491e-07,3.1318898358136157e-07,5.895542966461955e-07,1.9443713645261873e-05,1,True,2.1160823579335908e-05,0.3469302850998959,3.353853245100173,0.0,3.36
-95.7,False,-4.996188232592623e-07,4.996188232592624e-07,8.048047432374084e-07,3.7873669946162613e-07,8.009967044616561e-07,1.9374816028594477e-05,1,True,2.1191591255631526e-05,0.3210358358948826,3.329069445135014,0.0,3.33
-95.6,False,-5.892333552823579e-07,5.892333552823577e-07,1.0466859934332717e-06,4.578128686618031e-07,1.0678555465655898e-06,1.929653416415933e-05,1,True,2.122163514090003e-05,0.3000736359830642,3.3085311891569207,0.0,3.31
-95.5,False,-7.006955343701046e-07,7.006955343701052e-07,1.3501044303643184e-06,5.567317790434569e-07,1.410224755600507e-06,1.9207916699792715e-05,1,True,2.1250957202179066e-05,0.2830422377097571,3.289488239232744,0.0,3.29
-95.4,False,-8.38595861350873e-07,8.385958613508738e-07,1.7309071670967846e-06,6.773140920541634e-07,1.8756025488347144e-06,1.9107841097931733e-05,1,True,2.127941827084756e-05,0.26530991306411605,3.272831539244918,0.0,3.2800000000000002
-95.3,False,-1.0095361495645193e-06,1.0095361495645201e-06,2.209574052891572e-06,8.291173751432815e-07,2.4534361598950746e-06,1.8995285362699565e-05,1,True,2.1306952827593317e-05,0.2525830474029401,3.2585612887797586,0.0,3.2600000000000002
-95.2,False,-1.226114552312937e-06,1.2261145523129366e-06,2.811742115749194e-06,1.020194289128952e-06,3.231451046056858e-06,1.8868922506853902e-05,1,True,2.1333632498121702e-05,0.2399528203084151,3.245053752363043,0.0,3.25
-95.1,False,-1.498184624590163e-06,1.4981846245901618e-06,3.5706122812895202e-06,1.261609044071927e-06,4.238644819328145e-06,1.872730235580322e-05,1,True,2.135931019991988e-05,0.22937287539888981,3.233418548540836,0.0,3.24
-95.0,False,-1.8439315110873334e-06,1.8439315110873324e-06,4.528760838784507e-06,1.5708258586321117e-06,5.535028937130414e-06,1.8568883192404684e-05,1,True,2.1383883209658006e-05,0.2210607877280086,3.222860119019287,0.0,3.22
-94.9,False,-2.286810416585138e-06,2.2868104165851396e-06,5.740638228335371e-06,1.9654568181693506e-06,7.278569309726498e-06,1.8392029421443468e-05,1,True,2.140731881211666e-05,0.21261913272163516,3.212981701970984,0.0,3.21
-94.8,False,-2.8548937138146953e-06,2.85489371381469e-06,7.276288845947665e-06,2.47613220041339e-06,9.516882285297367e-06,1.819478544023978e-05,1,True,2.142963867923786e-05,0.20646453844974605,3.203980790099733,0.0,3.21
-94.7,False,-3.586527702825575e-06,3.5865277028255804e-06,9.225956667691104e-06,3.135815833834049e-06,1.2470565934144882e-05,1.7975134854242292e-05,1,True,2.145060439828761e-05,0.2009316368428264,3.1957369923104473,0.0,3.2
-94.6,False,-4.532640686078948e-06,4.5326406860789545e-06,1.1705015897311988e-05,3.990732275776069e-06,1.6384605252104015e-05,1.77307317285047e-05,1,True,2.147011429937118e-05,0.19586091618435528,3.1880987554236775,0.0,3.19
-94.5,False,-5.758832178722528e-06,5.758832178722536e-06,1.4861176321268044e-05,5.106165883895505e-06,2.1463746792366506e-05,1.7459076835701914e-05,1,True,2.148831984583044e-05,0.1921784970131812,3.1810571181436686,0.0,3.18
-94.4,False,-7.341640411569419e-06,7.341640411569408e-06,1.8883571142824795e-05,6.557819739941514e-06,2.8105101306370976e-05,1.895965078924089e-05,1,True,2.1504853541576274e-05,0.1891883182949219,3.1750674196185407,3.17,3.18
-94.3,False,-9.405090569368102e-06,9.4050905693681e-06,2.401214835984211e-05,8.45557835043088e-06,3.683954083389784e-05,2.4107463528044715e-05,1,True,2.4107463528044715e-05,0.1866774721581118,3.1691732205078833,3.17,3.17
