t,dt,defect_norm,defect_derivative_norm,smooth_log_norm,loss_log_norm,speed,accel,jerk
0.665,0.010000000000000009,0.0005468219519470935,0.0009189442462669737,4.4249942150380415,5.357132319702242,0.8601584423288471,3.6464254243200083,57.30770440684351
0.675,0.010000000000000009,0.0005673255493160699,0.0009504344254721193,4.417175788455015,5.3506238729695745,0.8972419665856953,3.783141108385143,59.1759772425345
0.685,0.010000000000000009,0.0005881421592646764,0.0009548867957666576,4.4086520833006135,5.343534835735388,0.9357038863754965,3.9219315513194792,61.02707713563652
0.6950000000000001,0.010000000000000009,0.0006092031494535991,0.0009655543013137669,4.399362657431271,5.335816341477083,0.9755628731935728,4.062344095764851,62.84928544751965
0.7050000000000001,0.010000000000000009,0.000630428357486268,0.0009699675144408735,4.389242493428873,5.32741599230632,1.016832720487822,4.203845149915002,64.62643179793879
0.7150000000000001,0.010000000000000009,0.0006517229941890153,0.0009943147454303833,4.3782217781245,5.318277718191667,1.0595214363333096,4.345807570239521,66.34186312368357
0.7250000000000001,0.009999999999999898,0.0006729780407711951,0.0010072454842888678,4.366225679712366,5.3083416552308496,1.1036302954763901,4.487504443994697,67.97555474213733
0.735,0.010000000000000009,0.0006940687430717253,0.001022166656565911,4.35317415091826,5.297544049167594,1.1491527386308007,4.628091503442318,69.50575897658504
0.745,0.010000000000000009,0.0007148515209894769,0.001045774233031007,4.338981765843123,5.285817192482586,1.196073184800145,4.766597564711457,70.9070448874608
0.755,0.010000000000000009,0.0007351526524289408,0.0010262706394634975,4.323557586249999,5.273089404090812,1.2443657139472246,4.9019231240363865,72.15335970276628
0.765,0.010000000000000009,0.0007547944326526906,0.0010110325779361308,4.306805067381487,5.259285061178001,1.2939927129895925,5.032817778319293,73.2139325334362
0.775,0.010000000000000009,0.0007735621917207012,0.0010099850240164838,4.288622036709637,5.244324695705089,1.3449033304266795,5.157877567529973,74.05592720667086
0.785,0.010000000000000009,0.0007912181221131574,0.0010909179340097112,4.2689007310619695,5.228125168556107,1.3970318995275002,5.275537242036497,74.64452175361089
0.795,0.010000000000000009,0.0008075073705612004,0.0010655279453628795,4.247527926391252,5.210599935533005,1.4502962998813298,5.3840632453242705,74.94170925466995
0.805,0.010000000000000009,0.0008221460846303711,0.0011467460263854565,4.224385171888649,5.191659420593079,1.5045962113602107,5.481539646052416,74.90563671066653
0.8150000000000001,0.010000000000000009,0.0008348110803992115,0.0011541279880467933,4.199349146187155,5.171211515835078,1.5598113161630878,5.565883480527791,74.49547586668743
0.8250000000000001,0.010000000000000009,0.0008451704715275139,0.0011945384788950126,4.17229215325947,5.1491622226901335,1.6157996082816108,5.634826265937026,73.6649394408998
0.8350000000000001,0.010000000000000009,0.0008528575833979558,0.0013518708882491967,4.143082787123486,5.125416456431682,1.6723955847509329,5.685942280517737,72.370420583706
0.8450000000000001,0.010000000000000009,0.0008574846513972424,0.0012644194780830867,4.111586760307914,5.099879028719903,1.7294087392979358,5.7166535565713925,70.5660545935444
0.855,0.009999999999999898,0.0008586436010795375,0.001458315306265936,4.077667958354451,5.0724558260835355,1.7866220547135843,5.7242355866593675,68.2063239429012
0.865,0.010000000000000009,0.0008559215005025246,0.0016488503299797906,4.041189710373585,5.0430552025482225,1.8437907634001847,5.7058754135686875,65.2504102487878
0.875,0.010000000000000009,0.0008488702777504185,0.0017332613357211992,4.002016290629357,5.011589592965662,1.9006415520621947,5.658683606928047,61.658386806429654
0.885,0.010000000000000009,0.000837055534454168,0.0019605938691167257,3.9600146900766098,4.977977357120301,1.956872044293374,5.579750388333127,57.39561682527185
0.895,0.010000000000000009,0.0008200573133022885,0.0021922022473860377,3.915056641659822,4.942144855502547,2.0121508548290024,5.46621572167363,52.437359105757125
0.905,0.010000000000000009,0.0007974625918335137,0.0021495585824788687,3.8670208950994933,4.904028744509525,2.0661184102359016,5.315328721103266,46.76552486396591
0.915,0.010000000000000009,0.0007688587882017682,0.002427629226086263,3.815795772959631,4.863578474375151,2.118388305992454,5.124519430947814,40.376208576828624
0.925,0.010000000000000009,0.0007339452588497648,0.0026058656160857794,3.7612819510328577,4.820758959807432,2.168549704076698,4.891521436126668,33.27946717891344
0.935,0.010000000000000009,0.0006924162762738016,0.0026505436530953773,3.7033954498531045,4.775553371062294,2.2161706310656504,4.614453192300345,25.50889233171964
0.9450000000000001,0.010000000000000009,0.0006440690459798508,0.0031294334589114527,3.6420707803826518,4.727965985403537,2.260802325499573,4.291930898248647,17.13721063524522
0.9550000000000001,0.010000000000000009,0.0005887848112700351,0.0031454351948691527,3.577264212495496,4.678025018424234,2.301984631183247,3.923206638110861,8.443292851193712
0.9650000000000001,0.010000000000000009,0.0005265692478554648,0.0032300317352610035,3.5089570668276844,4.625785331871716,2.339252586510917,3.508264968506872,4.011441395723203
0.9750000000000001,0.010000000000000009,0.00045754992853770817,0.00314672736911315,3.4371589717121402,4.5713309069818315,2.3721440198382973,3.047994214268181,12.520345453842978
0.9850000000000001,0.010000000000000009,0.0003820203483489308,0.0036148694839547727,3.361910960364465,4.514776948898419,2.4002080277439877,2.5443558631551326,22.674578476006353
0.9950000000000001,0.009999999999999898,0.0003005013010676625,0.0035914908692415786,3.2832883696175816,4.456271483352101,2.4230145193626695,2.000738674460774,33.16632754633044
1.005,0.010000000000000009,0.0002138421833205924,0.003474073694305421,3.2014034231642206,4.395996291600334,2.440164134759859,1.4229875225226505,43.7501262029881
1.0150000000000001,0.010000000000000009,0.00012416615785383516,0.0038127348333877368,3.116407482300403,4.334167049532153,2.4512984924175907,0.825016734339015,54.23778001303555
1.025,0.010000000000000009,4.674004373200422e-05,0.003293455818899477,3.0284929963229157,4.271032531859693,2.45611054332985,0.30982852334894195,64.45872452053807
1.0350000000000001,0.010000000000000009,9.11670191396563e-05,0.003429343859129366,2.9378953558989913,4.206872773436372,2.4543542717466478,0.6099288555866661,74.24204471066581
1.045,0.010000000000000009,0.00018800701608372711,0.0032868115060568776,2.8448951451957467,4.141996119723575,2.4458536563575266,1.25538178986138,83.42039763012201
1.0550000000000002,0.010000000000000009,0.0002895534267091902,0.003227212351803304,2.7498218656002176,4.0767351259662385,2.430510334046487,1.9323352518430525,91.8370410266621
1.065,0.010000000000000009,0.00039161447708060596,0.003369349827809005,2.6530618601390037,4.011441345549253,2.408309453433398,2.6125634253031103,99.35282991919128
1.0750000000000002,0.010000000000000009,0.0004922658348535451,0.0040294581232913915,2.5550766837920897,3.946479089854079,2.3793235644979758,3.2835569405654943,105.8419647804225
1.085,0.010000000000000009,0.0005900650761712102,0.003812893999097373,2.456449075942586,3.8822183232994787,2.343714139115138,3.935300615396243,111.21277681308256
1.0950000000000002,0.010000000000000009,0.000683603882697045,0.0037808565186181553,2.3580089184494524,3.819026917936606,2.3017304601891846,4.558748306559812,115.40043217120204
1.105,0.010000000000000009,0.0007716676011543998,0.004344568014008008,2.2612292030268595,3.7572625623173272,2.2537059847845757,5.1455574511968525,118.36821997300012
1.1150000000000002,0.010000000000000009,0.0008530988651248157,0.004337195637935639,2.169704653000916,3.697264648808274,2.200052275478634,5.6882655203001775,120.11499344414524
1.125,0.010000000000000009,0.0009269370714064707,0.004959474080827483,2.094511504925463,3.639346506689744,2.1412505324114,6.180395061113282,120.66820421939101
1.1350000000000002,0.010000000000000009,0.0009923895759872574,0.004800803013481472,2.05359533600877,3.5837883460509157,2.0778412977311937,6.616626143011804,120.08451563729032
1.145,0.010000000000000009,0.001048860452016253,0.005317839756017074,2.037997763953835,3.5308312528531247,2.0104124852819796,6.9929372350195615,118.44661034511329
1.1550000000000002,0.010000000000000009,0.0010959265242150033,0.005202210686831734,2.0311862455689402,3.4806725304428086,1.939586549744345,7.3066303446449545,115.85795735982451
1.165,0.010000000000000009,0.0011334085655534502,0.005318116919446751,2.0274499859936683,3.4334625949278093,1.866007156346905,7.556364436569637,112.43336417331012
1.1750000000000003,0.010000000000000009,0.0011612628428421849,0.005589387239731464,2.0250417766445685,3.3893035525419304,1.790325838382082,7.742121128104418,108.30623241986662
1.185,0.009999999999999787,0.001179725974379504,0.005567140063607727,2.0233076456844508,3.348249472924338,1.7131892489783844,7.865124441789346,103.60833697390918
1.1949999999999998,0.010000000000000009,0.001189100437254242,0.005786267113538695,2.02195531538875,3.310308261963171,1.6352276752349035,7.927702599819622,98.47269493186405
1.205,0.010000000000000009,0.00118994830645634,0.005877422440309211,2.0208359780304987,3.2754449595472015,1.557044451960251,7.9331932386359885,93.02516110538576
1.2149999999999999,0.010000000000000009,0.0011827907107142695,0.006154711216723577,2.019866161858452,3.243586196052891,1.4792075895527486,7.885675344551766,87.38519461087502
1.225,0.010000000000000009,0.0011684499082828684,0.006263469058780185,2.0189954310590297,3.2146255015495178,1.4022426838282875,7.789878050077126,81.66945255252004
1.2349999999999999,0.010000000000000009,0.0011475813383932647,0.006653877513397564,2.018191439573303,3.188429133261042,1.3266281753356024,7.650935155066375,75.9599496909126
1.245,0.010000000000000009,0.0011210958456691234,0.006746766250475797,2.0174324132260675,3.1648421055399587,1.252791769218368,7.47424940411424,70.35528352224203
1.255,0.010000000000000009,0.0010897185796786791,0.006108219516731174,2.0167030656851495,3.1436941197431194,1.1811095474682374,7.26530387844496,64.90158436864263
1.2650000000000001,0.010000000000000009,0.0010543718736572534,0.006785834541598771,2.015992264676818,3.124805154950715,1.111905303897079,7.02951146675557,59.669751108003325
1.275,0.010000000000000009,0.001015771929985107,0.0071278592264256355,2.015291650036276,3.1079905369849645,1.0454523512002114,6.772134494495192,54.69259561886078
1.2850000000000001,0.010000000000000009,0.0009746899273585807,0.008483386383523332,2.0145947450766086,3.093065348064972,0.9819756486258352,6.498152770680654,50.011548259460994
1.295,0.010000000000000009,0.0009317894360660893,0.007392617393397444,2.013896398397077,3.079848120592818,0.9216551422899701,6.2122506518894935,45.62871376555219
1.3050000000000002,0.010000000000000009,0.0008877015286682976,0.007586970057418025,2.0131923848702824,3.0681637794744563,0.864629885506658,5.918600949070931,41.564864625918176
1.315,0.010000000000000009,0.0008431291813721134,0.008661872087544051,2.012479162041374,3.0578458964038333,0.8110010139841846,5.62102898156473,37.81400204757329
1.3250000000000002,0.010000000000000009,0.0007984843741084083,0.009630185122064818,2.0117537006364707,3.0487382823303086,0.7608361296227462,5.322909388344953,34.378129524005956
1.335,0.010000000000000009,0.000754104390310905,0.008824382175766839,2.011013346867087,3.040695998195154,0.714173666132771,5.027185741990819,31.239814808878013
1.3450000000000002,0.010000000000000009,0.0007104523084500704,0.009205765510785145,2.010255713146842,3.033585860301596,0.6710259366095829,4.736339863111454,28.416096612519524
1.355,0.010000000000000009,0.0006678633343545965,0.010939050419213668,2.0094786206751527,3.0272865583996214,0.6313821046167412,4.452437237725442,25.87116995757037
