G_W_over_G_A1_create,L_W_create,W_capture_fraction,W_persistent_fraction,created,delta_m_without_W,m_create,mu2,sigma,t_create
0.28947536148149433,0.0009094272470792223,0.90625,0.90625,True,-0.0001426234982718766,0.5326194470704726,1.8,0.12,1.1075223667411267
0.3662339270943859,0.00168619818851082,0.84375,0.84375,True,-0.0002703222441293729,0.42077721557513303,2.0,0.12,1.0574783670604317
0.4490042202995267,0.0030260273917259673,0.84375,0.84375,True,-0.0004870325381963747,0.2981880134095176,2.2,0.12,0.9978700578048589
0.2911093505987516,0.0009280300088733249,0.9375,0.9375,True,-0.00013325947427500484,0.5425464178202591,1.8,0.15,1.110983566841161
0.3685747064855572,0.0017465587478486834,0.9375,0.9375,True,-0.00029933428129996775,0.43750339239802005,2.0,0.15,1.0641101049447386
0.4522382843269999,0.003216260391396395,0.9375,0.9375,True,-0.0005624847210349282,0.32102689336013673,2.2,0.15,1.0088327980563756
0.2924418491446532,0.0009420724441594377,1.0,1.0,True,-0.00013456831291880356,0.5478682059487326,1.8,0.18,1.1120440206724198
0.3703828058324098,0.0017906907989936253,1.0,1.0,True,-0.0003180180404215305,0.44813663182113245,2.0,0.18,1.0675988129073772
0.45454735267632196,0.0033478683875733622,1.0,1.0,True,-0.0005678149898941665,0.33564900698910927,2.2,0.18,1.0149103658590444
