arch,dt,epsilon,exp,init,log_dt,mu1,mu2,n_per_cluster,save_params,seed,sigma,t_end,width,run_id,t_end_logged,loss_final,loss_max_increase,antipodal_asym,n_in_S_ge_1e-04,n_off_S_ge_1e-04,n_in_rise_ge_1e-04,n_off_rise_ge_1e-04,n_in_S_ge_5e-05,n_off_S_ge_5e-05,n_in_rise_ge_5e-05,n_off_rise_ge_5e-05,n_in_S_ge_1e-05,n_off_S_ge_1e-05,n_in_rise_ge_1e-05,n_off_rise_ge_1e-05,n_in,n_off,comp_pop_S,comp_pop_rise,comp_pop_t_rev,comp_pop_t_min,comp_pop_E0,comp_pop_Emin,comp_pop_Eend,comp_pop_final_excess,comp_pop_class_1e-04,comp_emp_S,comp_emp_rise,comp_emp_t_rev,comp_emp_t_min,comp_emp_E0,comp_emp_Emin,comp_emp_Eend,comp_emp_final_excess,comp_emp_class_1e-04,m85_S,m85_rise,m85_t_rev,m85_t_min,m85_E0,m85_Emin,m85_Eend,m85_final_excess,m85_class_1e-04,p176_S,p176_rise,p176_t_rev,p176_t_min,p176_E0,p176_Emin,p176_Eend,p176_final_excess,p176_class_1e-04,e1_S,e1_rise,e1_t_rev,e1_t_min,e1_E0,e1_Emin,e1_Eend,e1_final_excess,e1_class_1e-04,e2_S,e2_rise,e2_t_rev,e2_t_min,e2_E0,e2_Emin,e2_Eend,e2_final_excess,e2_class_1e-04,neg_e1_S,neg_e1_rise,neg_e1_t_rev,neg_e1_t_min,neg_e1_E0,neg_e1_Emin,neg_e1_Eend,neg_e1_final_excess,neg_e1_class_1e-04,neg_e2_S,neg_e2_rise,neg_e2_t_rev,neg_e2_t_min,neg_e2_E0,neg_e2_Emin,neg_e2_Eend,neg_e2_final_excess,neg_e2_class_1e-04
linear,0.0001,0.001,E5_stepsize,iso,0.01,3.0,2.0,2000,False,0,0.15,10.0,200,E5_stepsize__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0001__cbcff70ef7,10.0,7.957133446970857e-26,-2.2249490093950694e-28,1.3877787807814457e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,0.0,nan,10.0,0.49990231022964543,1.2113994579606739e-26,1.2113994579606739e-26,0.0,monotone,0.0,0.0,nan,10.0,0.49990232743401575,1.2218099567192624e-26,1.2218099567192624e-26,0.0,monotone,0.0,0.0,nan,10.0,0.49990704535772357,3.8951339938808974e-26,3.8951339938808974e-26,0.0,monotone,0.0,0.0,nan,10.0,0.4998910711785225,1.8525837913501646e-28,1.8525837913501646e-28,0.0,monotone,2.6399913043529857e-08,3.400575539911253e-08,1.98,9.96,0.49989181400638544,2.5028995412064694e-32,7.773607902033066e-32,5.270708360826597e-32,other,0.0,0.0,nan,10.0,0.4999081960956587,3.9199654465847524e-26,3.9199654465847524e-26,0.0,monotone,2.6399913043529857e-08,3.4005755399121956e-08,1.98,9.96,0.49989181400638544,6.778119092608413e-33,6.175671968678205e-32,5.497860059417363e-32,other,0.0,0.0,nan,10.0,0.4999081960956587,3.919965686520661e-26,3.919965686520661e-26,0.0,monotone
linear,0.0002,0.001,E5_stepsize,iso,0.01,3.0,2.0,2000,False,0,0.15,10.0,200,E5_stepsize__linear__mu3-2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0002__63875852cf,10.0,2.1062403080492337e-26,-9.519297541452069e-29,5.551115123125783e-17,0,0,0,0,0,0,0,0,0,0,0,0,181,539,0.0,8.874685183736383e-30,nan,10.0,0.49990231022964543,3.186073610719582e-27,3.186073610719582e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990232743401575,3.2037921662079444e-27,3.2037921662079444e-27,0.0,monotone,0.0,0.0,nan,10.0,0.49990704535772357,1.0351544117060902e-26,1.0351544117060902e-26,0.0,monotone,0.0,0.0,nan,10.0,0.4998910711785225,5.32690074423149e-29,5.32690074423149e-29,0.0,monotone,2.649360004108365e-08,3.413676099295682e-08,1.98,10.0,0.49989181400638544,2.796810648007985e-32,2.796810648007985e-32,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0383474800484115e-26,1.0383474800484115e-26,0.0,monotone,2.649360004108365e-08,3.413676099296292e-08,1.98,10.0,0.49989181400638544,2.821950789965068e-32,2.821950789965068e-32,0.0,other,0.0,0.0,nan,10.0,0.4999081960956587,1.0383484731480839e-26,1.0383484731480839e-26,0.0,monotone
relu,0.0001,0.001,E5_stepsize,iso,0.01,3.0,2.0,2000,False,0,0.15,10.0,200,E5_stepsize__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0001__14e6ce8569,10.0,0.0005528438683144197,-9.778060866811157e-07,0.49997080189115195,0,103,0,103,2,105,2,105,14,116,14,286,181,539,0.0,0.0,nan,10.0,0.4999513208079791,7.243646633568731e-06,7.243646633568731e-06,0.0,monotone,0.0,0.0,nan,10.0,0.49995132103008055,7.264899827555115e-06,7.264899827555115e-06,0.0,monotone,0.00909172208034964,0.009335170446596264,3.67,3.67,0.49995832648864963,0.4829906035286247,0.492325773975221,0.009335170446596264,persistent,0.005687551087147968,0.005799984323026586,3.44,3.44,0.4999387980139392,0.4933154753110597,0.49911545963408627,0.005799984323026586,persistent,2.380093392094874e-05,2.42768040952314e-05,3.0300000000000002,3.02,0.4999520507943429,7.323730674404435e-08,6.699889451491e-07,5.967516384050557e-07,other,4.02878301612604e-05,4.0552836848207634e-05,3.89,3.89,0.49994953135594317,1.692889017674884e-05,2.2060964799793113e-05,5.132074623044273e-06,other,2.5854562626270727e-05,2.593114691656906e-05,2.8000000000000003,2.8000000000000003,0.49993976033462195,0.49993127096041456,0.49995673455185785,2.5463591443286582e-05,other,0.0040432918132363715,0.004056421181315495,3.37,3.37,0.49995866264611,0.49569385910110986,0.49975028028242535,0.004056421181315495,persistent
relu,0.0002,0.001,E5_stepsize,iso,0.01,3.0,2.0,2000,False,0,0.15,10.0,200,E5_stepsize__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0002__06ae8906d3,10.0,0.0005528816319974583,-9.779222968421845e-07,0.49997080179559816,0,103,0,103,2,105,2,105,14,116,14,286,181,539,0.0,0.0,nan,10.0,0.4999513208079791,7.245321180984003e-06,7.245321180984003e-06,0.0,monotone,0.0,0.0,nan,10.0,0.49995132103008055,7.266579424864215e-06,7.266579424864215e-06,0.0,monotone,0.009092574568967393,0.009336059730672308,3.67,3.67,0.49995832648864963,0.48298853821886045,0.49232459794953276,0.009336059730672308,persistent,0.005687874483237987,0.005800313994030193,3.44,3.44,0.4999387980139392,0.49331494603755344,0.49911526003158363,0.005800313994030193,persistent,2.380810497532531e-05,2.4283428262572616e-05,3.0300000000000002,3.02,0.4999520507943429,7.3431045091399e-08,6.700622104315388e-07,5.966311653401399e-07,other,4.029920505000849e-05,4.0565377760697535e-05,3.89,3.89,0.49994953135594317,1.691298840892082e-05,2.2065610879841852e-05,5.152622470921031e-06,other,2.5862418975841628e-05,2.5938746602172102e-05,2.8000000000000003,2.8000000000000003,0.49993976033462195,0.49993126071796534,0.49995673207858965,2.5471360624307327e-05,other,0.0040443538607632945,0.004057486446108705,3.37,3.37,0.49995866264611,0.49569274177872136,0.49975022822483006,0.004057486446108705,persistent
