index,time,phi_deg,dV_dphi,lower_repeller_deg,root_count,branch_exists
18,0.9,nan,nan,nan,1,0
19,0.9500000000000001,nan,nan,nan,1,0
20,1.0,nan,nan,nan,1,0
21,1.05,88.6620146751404,-1.4938524600948062,79.66949110031128,3,1
22,1.1,89.19300191879262,-2.2061717485306698,nan,1,1
23,1.1500000000000001,89.47020376205424,-3.169954551180239,nan,1,1
24,1.2,89.65366842269864,-3.123450319983961,nan,1,1
25,1.25,89.76955617904619,-3.129935640080062,nan,1,1
26,1.3,89.84124929428049,-2.861343655942314,nan,1,1
27,1.35,89.89510396957337,-3.0887850757455038,nan,1,1
28,1.4000000000000001,89.9229826927178,-3.234253565745448,nan,1,1
29,1.4500000000000002,89.95057394027629,-3.46737057862161,nan,1,1
30,1.5,nan,nan,nan,1,0
31,1.55,nan,nan,nan,1,0
32,1.6,nan,nan,nan,1,0
33,1.6500000000000001,nan,nan,nan,1,0
34,1.7000000000000002,nan,nan,nan,1,0
35,1.75,nan,nan,nan,1,0
36,1.8,nan,nan,nan,1,0
37,1.85,nan,nan,nan,1,0
38,1.9000000000000001,nan,nan,nan,1,0
39,1.9500000000000002,nan,nan,nan,1,0
40,2.0,nan,nan,nan,1,0
41,2.0500000000000003,nan,nan,nan,1,0
42,2.1,nan,nan,nan,1,0
43,2.15,nan,nan,nan,1,0
44,2.2,nan,nan,nan,1,0
45,2.25,nan,nan,nan,1,0
46,2.3000000000000003,nan,nan,nan,1,0
47,2.35,nan,nan,nan,1,0
48,2.4,nan,nan,nan,1,0
49,2.45,nan,nan,nan,1,0
50,2.5,89.64717092513948,-0.8018850576242752,nan,1,1
51,2.5500000000000003,89.36165548324485,-0.8415991620612892,nan,1,1
52,2.6,88.9993352317799,-0.563889643640168,nan,1,1
53,2.65,88.72239828109622,-0.8087887766679954,nan,1,1
54,2.7,88.41398488998286,-0.9178590568788774,nan,1,1
55,2.75,88.10049154281478,-0.7334815541130945,nan,1,1
56,2.8000000000000003,87.82999685287328,-0.8034350581423997,nan,1,1
57,2.85,87.58822347640833,-0.8067876206252043,nan,1,1
58,2.9000000000000004,87.38508840560746,-0.5919584501644634,nan,1,1
59,2.95,87.19295858383,-0.6910846964171404,nan,1,1
60,3.0,86.9751671409588,-0.701463882248894,nan,1,1
61,3.0500000000000003,86.7917378807048,-0.527626926332879,nan,1,1
62,3.1,86.60125661849767,-0.6353357353170955,nan,1,1
63,3.1500000000000004,86.47697957992332,-0.46433877068449947,nan,1,1
64,3.2,86.35193166732554,-0.5702780115361051,nan,1,1
65,3.25,86.29064596175903,-0.4726308317347269,nan,1,1
66,3.3000000000000003,86.10762380599718,-0.3429119904236761,nan,1,1
67,3.35,86.06184164046974,-0.38047951929595614,nan,1,1
68,3.4000000000000004,85.98910024642666,-0.40442117241903974,nan,1,1
69,3.45,85.9408589744539,-0.5155594422359102,nan,1,1
70,3.5,85.92070486068428,-0.45934912990863164,nan,1,1
71,3.5500000000000003,85.90671163558653,-0.40111608873635957,nan,1,1
72,3.6,85.88203237533253,-0.4861929304976154,nan,1,1
73,3.6500000000000004,85.8520522117582,-0.3350327305178029,nan,1,1
74,3.7,85.83534841537139,-0.3784564752555447,nan,1,1
75,3.75,85.82424032210955,-0.32449367441487653,nan,1,1
76,3.8000000000000003,85.8242406272852,-0.3211400010514473,nan,1,1
77,3.85,85.80631368636713,-0.3668582095025997,nan,1,1
78,3.9000000000000004,85.79795217513657,-0.38140519542448276,nan,1,1
79,3.95,85.7958730125388,-0.37764062394702347,nan,1,1
80,4.0,85.79587270736292,-0.37394847825392397,nan,1,1
81,4.05,85.77089498519481,-0.3897971869440758,nan,1,1
82,4.1000000000000005,85.74995046615172,-0.4342874929148973,nan,1,1
83,4.15,85.74995016097583,-0.43022012260140796,nan,1,1
84,4.2,85.74995046615149,-0.4262118424160694,nan,1,1
85,4.25,85.73982931136624,-0.38426760461545084,nan,1,1
86,4.3,85.7398296165419,-0.3807460976519057,nan,1,1
87,4.3500000000000005,85.73969320296757,-0.3772697916442684,nan,1,1
88,4.4,85.73969350814323,-0.3738384788763553,nan,1,1
89,4.45,85.73969320296735,-0.37045125536157214,nan,1,1
90,4.5,85.739166164393,-0.36710568239245633,nan,1,1
91,4.55,85.73916585921711,-0.3638027140991942,nan,1,1
92,4.6000000000000005,85.73916616439277,-0.3605414796443492,nan,1,1
93,4.65,85.71702779769345,-0.3556056519905656,nan,1,1
94,4.7,85.71702749251756,-0.3524598186123718,nan,1,1
95,4.75,85.71702779769322,-0.3493559072514461,nan,1,1
96,4.8,85.70866750716579,-0.38894736018569365,nan,1,1
97,4.8500000000000005,85.70866781234145,-0.38556332777719093,nan,1,1
98,4.9,85.69937917708745,-0.33598491460802177,nan,1,1
99,4.95,85.69937887191156,-0.33309546068288237,nan,1,1
100,5.0,85.67852407454816,-0.1969741429983148,nan,1,1
101,5.05,85.67852376937228,-0.19531159034622722,nan,1,1
102,5.1000000000000005,85.65999135970421,-0.1545647416167721,nan,1,1
103,5.15,85.65999166487987,-0.15327796998778356,nan,1,1
104,5.2,85.65999135970398,-0.15200868724282662,nan,1,1
105,5.25,85.59920736312185,-0.16855745668988809,nan,1,1
106,5.3,85.59920705794596,-0.1672400259915748,nan,1,1
107,5.3500000000000005,85.58837240218415,-0.16593250339010207,nan,1,1
108,5.4,85.58837209700826,-0.164650027430253,nan,1,1
109,5.45,85.585116176598,-0.1633828349140447,nan,1,1
110,5.5,85.58511587142212,-0.16213476225318513,nan,1,1
111,5.55,85.58511617659778,-0.16090332206571972,nan,1,1
112,5.6000000000000005,85.55909170150002,-0.2436968779648224,nan,1,1
113,5.65,85.55909200667568,-0.24188232619443462,nan,1,1
114,5.7,85.52923025130445,-0.28222058079206985,nan,1,1
115,5.75,85.52922994612857,-0.2801915810595464,nan,1,1
116,5.800000000000001,85.52923025130423,-0.2781877179410508,nan,1,1
117,5.8500000000000005,85.50969869612834,-0.2761873115603485,nan,1,1
118,5.9,85.50969839095245,-0.27423207256245397,nan,1,1
119,5.95,85.50969869612811,-0.2723015995745437,nan,1,1
120,6.0,85.50328664778814,-0.2315084359102992,nan,1,1
121,6.050000000000001,85.5032869529638,-0.22990383301890346,nan,1,1
122,6.1000000000000005,85.48845693587387,-0.3479952810017817,nan,1,1
123,6.15,85.48845724104953,-0.34562545714947396,nan,1,1
124,6.2,85.48845693587364,-0.34328364211998097,nan,1,1
125,6.25,85.48498800276806,-0.340964819405869,nan,1,1
126,6.300000000000001,85.48498769759217,-0.3386778100417745,nan,1,1
127,6.3500000000000005,85.48498800276784,-0.33641807291927245,nan,1,1
128,6.4,85.4849022483732,-0.3341851682957675,nan,1,1
129,6.45,85.48490194319731,-0.33197742118884693,nan,1,1
130,6.5,85.48490224837298,-0.3297941785770443,nan,1,1
131,6.550000000000001,85.4489400291346,-0.2561613363468542,nan,1,1
132,6.6000000000000005,85.44893972395872,-0.2545120588176,nan,1,1
133,6.65,85.44894002913438,-0.2528814154266238,nan,1,1
