time,psi_deg,phi_W_true_root_deg,d1,d2,loss_full,loss_reduced,edot_full,edot_reduced_continuous,M1_11,M2_11,dM1_11,dM2_11,M1_12,M2_12,dM1_12,dM2_12,M1_21,M2_21,dM1_21,dM2_21,M1_22,M2_22,dM1_22,dM2_22,p1_m11,p1_m12,p1_m21,p1_m22,p2_m11,p2_m12,p2_m21,p2_m22,term_sum,term_sum_minus_edot_reduced
1.06,-85.0,0.7371735572814941,1.0,1.0,0.4984238398197485,0.4959921927093695,-0.006914515987904524,-0.016613029087428607,0.3682695580713203,0.002872301619477251,1.9835899170877407,0.015188515119190615,0.008169569651926573,0.0011652785012576771,0.03921321781178084,0.005754498585370142,0.007422898391609159,0.001170270236967034,0.03161022794577164,0.0058111270396686825,0.00040501556873363153,0.002631391811873803,0.0012100710606453404,0.01046364734960806,-0.011083058291479932,0.002504311943636391,0.002738259080733705,-0.0011981356797334073,-8.486391112239548e-05,0.00036750515109860857,0.000503393123674025,-0.010360440504235601,-0.016613029087428607,0.0
1.07,-85.0,0.7073795318603515,1.0,1.0,0.49835464908558874,0.49582401570918305,-0.006918906205286527,-0.017024479611277416,0.38827029925756873,0.003025381179789525,2.014897345220043,0.01541421531355833,0.008562957406783625,0.0012234520698046053,0.03942023579206101,0.005878326735314487,0.007737487914667895,0.0012290456300367515,0.03125843643473172,0.005942329439495809,0.00041711454164387,0.002738073379336008,0.0012087247239216475,0.010879375038860013,-0.011028518996033281,0.0024662193805551134,0.002707551168405417,-0.0011966993233640745,-8.436954209990298e-05,0.00036776145623125653,0.0005147141972552368,-0.01077113795222718,-0.017024479611277416,0.0
1.08,-85.0,0.6759716033935547,1.0,1.0,0.49828554845969186,0.49565177357340157,-0.006896310968294312,-0.017426136004421337,0.40854709399217287,0.0031804271669876134,2.0386022338848866,0.015580268224811154,0.00895753319473717,0.0012828145037878293,0.03944719573434379,0.0059919682582693975,0.008047664854430661,0.001289088137809862,0.03072473038152227,0.006064273866485084,0.000429182330337819,0.0028489915832903023,0.0012037874598846967,0.011311240610633044,-0.010922217670944707,0.0024156982482499913,0.002661080804150176,-0.0011917029494492473,-8.347439147008201e-05,0.0003669408421970233,0.0005252291094771678,-0.011197689996631661,-0.01742613600442134,-3.469446951953614e-18
1.09,-85.0,0.6393802642822265,1.0,1.0,0.4982168042754987,0.4954755579249628,-0.006847554443832672,-0.01781938662233626,0.42902196018896976,0.0033368282797837955,2.0543305758267465,0.01568384512044252,0.009351479499390093,0.0013432612645851816,0.03929100394892397,0.006094912186098493,0.008351605917229285,0.0013503027953420453,0.030008822193426238,0.0061765347573581805,0.00044118289367583324,0.002964311090225356,0.0011952518987008824,0.011759914207740377,-0.010765583519792716,0.0023534695741351673,0.002598827225077236,-0.0011831399456116987,-8.219015310506535e-05,0.0003650756902433717,0.0005349009228217751,-0.011640746416104329,-0.01781938662233626,0.0
1.1,-85.0,0.5975307464599607,1.0,1.0,0.4981486697122786,0.4952954416043617,-0.006774404266872812,-0.018206566228959737,0.44961376719003554,0.0034939496294361465,2.0618304170191903,0.01572308980483078,0.009742936871562425,0.0014046834555606375,0.03894663662312707,0.006186803123542212,0.008647499760412982,0.0014125913863256196,0.029113467130318864,0.006278794535869511,0.0004530812039857537,0.0030842033753879445,0.0011833088877876842,0.01222608458196724,-0.01056099085309973,0.0022801840345597385,0.0025210336684137243,-0.0011711999930667195,-8.053591907492845e-05,0.00036221483882611585,0.0005437020726911201,-0.01210097407820906,-0.01820656622895974,-3.469446951953614e-18
1.11,-85.0,0.5437191009521484,1.0,1.0,0.49808141956138097,0.4951114731787234,-0.0066692345361802985,-0.018590214111122817,0.4702395029919013,0.0036511426722338784,2.0609805401493326,0.015697143669901152,0.010130029653911892,0.0014669693934896788,0.03841573233804256,0.006267443079109423,0.008933577585605819,0.0014758534390427337,0.028044431517459868,0.006371073544171333,0.0004648440663016097,0.00320884704586041,0.001168149084877971,0.012710496927114932,-0.010311684362000249,0.00219691398863044,0.00242820453484374,-0.0011560726201256379,-7.853736983720512e-05,0.0003584217333742002,0.0005516342758507458,-0.012579094291858852,-0.01859021411112282,-3.469446951953614e-18
1.12,-85.0,0.4932361602783203,1.0,1.0,0.49801528275242923,0.4949236726470515,-0.0065535670759863385,-0.01897353298137389,0.4908156060524538,0.0038077555666500467,2.0517946154345905,0.015606229366775588,0.010510890463219163,0.0015300062390599428,0.03769779291606567,0.006336800999430053,0.009208142385444715,0.0015399892658069948,0.026810323490597348,0.0064533530174940784,0.00047644028597058284,0.0033384282173311163,0.0011499830439412734,0.013213903187379417,-0.010021669161786432,0.0021046036435916162,0.00232109063219653,-0.0011379670815072295,-7.62261809248649e-05,0.00035377281905625536,0.0005586958784893416,-0.01307583353048911,-0.018973532981373893,-3.469446951953614e-18
1.1300000000000001,-85.0,0.4320735931396483,1.0,1.0,0.4979503888591789,0.4947320264015561,-0.006420922584399081,-0.019359923929277403,0.5112593153381084,0.0039631437954736545,2.0344206042276385,0.01545159793800258,0.01088367378628203,0.0015936816230695035,0.036799128037249225,0.006395006007491584,0.009469596560795658,0.0016048991178178992,0.025422409572211566,0.006525785137494241,0.0004878415649824072,0.003473140771943949,0.0011291618172256128,0.013737106955054097,-0.009695570677641456,0.002004556846321151,0.002200673175062496,-0.0011172316752956404,-7.36386859133678e-05,0.00034835480508141917,0.0005649000444868447,-0.013591967761378849,-0.0193599239292774,3.469446951953614e-18
1.1400000000000001,-85.0,0.35934562683105464,1.0,1.0,0.49788689457559654,0.49453648769688663,-0.006274029428264532,-0.019752725262620695,0.5314899932004262,0.00411668034103414,2.009135824905022,0.015235505423485946,0.011246642680044636,0.0016578852470471085,0.03573382245498492,0.0064423428588503955,0.009716467349314856,0.001670486792464137,0.023894379199984994,0.006588805868258044,0.0004990230368240653,0.003613186803415013,0.0011060608458774803,0.014280945517772155,-0.009338489305577116,0.0018984318922221598,0.002068143265257478,-0.0010942387869042778,-7.081482630424525e-05,0.00034226254857784246,0.0005702845162236054,-0.014128304566116143,-0.019752725262620695,0.0
1.1500000000000001,-85.0,0.2724460601806641,1.0,1.0,0.4978249261094267,0.49433697284264094,-0.006116117797294908,-0.020155829448336417,0.5514303768433562,0.004267765415545782,1.9763376952482092,0.014961135787581034,0.011598162940135649,0.001722510392531345,0.03451050121890699,0.006479245082254668,0.009947429119299456,0.0017366600022516681,0.022241909261682773,0.00664293537314487,0.0005099636672846361,0.0037587769503825987,0.001081059923399407,0.014846293199587034,-0.008955827834108632,0.0017874918345827952,0.0019248640511365966,-0.0010693650411056138,-6.779679233890704e-05,0.00033559633357181824,0.0005748943286905046,-0.014685686328764977,-0.020155829448336417,0.0
