index,time,phi_deg,dV_dphi,stable_root_count,branch_exists
201,2.0100000000000002,89.39639368055308,-3.2061755944788533,1,1
202,2.02,89.39907884595812,-3.197454150155499,1,1
203,2.0300000000000002,89.40406732557213,-3.063260485043423,1,1
204,2.04,89.41104860303773,-3.10937725217845,1,1
205,2.0500000000000003,89.41670160291542,-3.1424378314853323,1,1
206,2.06,89.42406511304705,-3.1491306924749978,1,1
207,2.0700000000000003,89.43128747937982,-3.055336999968697,1,1
208,2.08,89.43825120923799,-3.1275593306928853,1,1
209,2.0900000000000003,89.44338235852973,-2.92316081839655,1,1
210,2.1,89.4545208930754,-2.6946218286876493,1,1
211,2.1100000000000003,89.46160516736717,-2.640682484788482,1,1
212,2.12,89.46892366407104,-2.6549747356726257,1,1
213,2.13,89.47891626355812,-2.663289299311068,1,1
214,2.14,89.48697328565262,-2.7418851242406674,1,1
215,2.15,89.4978348731768,-2.5471041299835178,1,1
216,2.16,89.50421648023223,-2.657088297199219,1,1
217,2.17,89.51404657361579,-2.6682819192524527,1,1
218,2.18,89.52029848096419,-2.692870308220285,1,1
219,2.19,89.52622919080284,-2.71372449167156,1,1
220,2.2,89.53666124341493,-2.66296597111418,1,1
221,2.21,89.54559564588052,-2.720962810126433,1,1
222,2.22,89.55180406568007,-2.6652789112219435,1,1
223,2.23,89.5624619483703,-2.7684356677662323,1,1
224,2.24,89.56749238965423,-2.785386636730997,1,1
225,2.25,89.57540750501047,-2.6397866023055228,1,1
226,2.2600000000000002,89.58429689404835,-2.6500576537564,1,1
227,2.27,89.59375085828154,-2.6129562603994803,1,1
228,2.2800000000000002,89.60248689648932,-2.505983761981224,1,1
229,2.29,89.60830926892561,-2.6744869408960392,1,1
230,2.3000000000000003,89.61349153516073,-2.5004704403339613,1,1
231,2.31,89.62367410657166,-2.424678428754191,1,1
232,2.3200000000000003,89.63232545850013,-2.4221638108176156,1,1
233,2.33,89.63905878064344,-2.398016071007958,1,1
234,2.3400000000000003,89.65062761304068,-2.2921705380303123,1,1
235,2.35,89.65636835095549,-2.221539128439715,1,1
236,2.3600000000000003,89.66448717114568,-2.0853987729068493,1,1
237,2.37,89.67292184826948,-2.1517449825429953,1,1
238,2.38,89.68136796948508,-2.0930251376629387,1,1
239,2.39,89.69142007824951,-2.128901083899581,1,1
240,2.4,89.69925432202368,-2.0714922902336435,1,1
241,2.41,89.70947351452836,-1.9326094224301975,1,1
242,2.42,89.71469469067557,-1.9060141651476412,1,1
243,2.43,89.72033319470367,-1.852904449540721,1,1
244,2.44,89.72843141552863,-1.826804510483794,1,1
245,2.45,89.73317193982038,-1.796591009145684,1,1
246,2.46,89.73771257397541,-1.828012955499825,1,1
247,2.47,89.74514627453672,-1.831131637704781,1,1
248,2.48,89.7522351264652,-1.7708216204882814,1,1
249,2.49,89.75859231945813,-1.7410608205205198,1,1
250,2.5,89.76699571606437,-1.6784553547282628,1,1
251,2.5100000000000002,89.7704804420163,-1.5908396638808153,1,1
252,2.52,89.77351732250924,-1.613970010991662,1,1
253,2.5300000000000002,89.77982187267989,-1.557235551814443,1,1
254,2.54,89.78317003246968,-1.5224880066282436,1,1
255,2.5500000000000003,89.78406839367548,-1.4687890555609946,1,1
256,2.56,89.78548173901217,-1.4132573964480648,1,1
257,2.5700000000000003,89.78831415173167,-1.3873459366061622,1,1
258,2.58,89.78952760693167,-1.3330786766227707,1,1
259,2.5900000000000003,89.78952722546171,-1.3038542322127866,1,1
260,2.6,89.78952760693122,-1.2745969741205112,1,1
261,2.6100000000000003,89.7890999793675,-1.245326575268483,1,1
262,2.62,89.7863095283175,-1.2385024486987828,1,1
263,2.6300000000000003,89.78452463146667,-1.2275627663773199,1,1
264,2.64,89.78317003246741,-1.2165823230378814,1,1
265,2.65,89.77788324352676,-1.2099581552538143,1,1
266,2.66,89.77121782299432,-1.159258876374382,1,1
267,2.67,89.76731958385835,-1.1512277251665166,1,1
268,2.68,89.7552914619099,-1.1423360265760896,1,1
269,2.69,89.7465401649126,-1.1110898090390295,1,1
270,2.7,89.73573427196803,-1.0793101225953297,1,1
271,2.71,89.7284317969922,-1.0161015630346617,1,1
272,2.72,89.7164708137156,-1.0007148297678232,1,1
273,2.73,89.70203866955035,-1.0437411075715024,1,1
274,2.74,89.68439531322687,-0.9962639747211238,1,1
275,2.75,89.66830682750887,-0.939153167047454,1,1
276,2.7600000000000002,89.65367708202524,-0.968015538960239,1,1
277,2.77,89.63172235485214,-0.959357516913623,1,1
278,2.7800000000000002,89.61233568187825,-1.0051012516512396,1,1
279,2.79,89.5932351111993,-0.9510854720499099,1,1
280,2.8000000000000003,89.56749238964147,-0.9653313009816039,1,1
281,2.81,89.54324502941174,-0.8851761003181381,1,1
282,2.8200000000000003,89.51551561351798,-0.8318883078350928,1,1
283,2.83,89.48275232311246,-0.8074342670364641,1,1
284,2.8400000000000003,89.44796648021673,-0.8067345907478459,1,1
285,2.85,89.41652917858076,-0.879600597494915,1,1
286,2.8600000000000003,89.39134187694478,-0.8307275384159664,1,1
287,2.87,89.35214014049436,-0.9164021944050946,1,1
288,2.8800000000000003,89.31954240795017,-0.8913926118152372,1,1
289,2.89,89.29091272350169,-0.927602247067596,1,1
290,2.9000000000000004,89.24506273265675,-0.8912684882430207,1,1
291,2.91,89.21150064464382,-0.8707319208798028,1,1
292,2.92,89.16817293163089,-0.7599004375840005,1,1
293,2.93,89.11624002452618,-0.6466113892311927,1,1
294,2.94,89.06201601024372,-0.6701381576435252,1,1
295,2.95,89.01090326305112,-0.7889633383799011,1,1
296,2.96,88.9673069953507,-0.7895173103062819,1,1
297,2.97,88.91513757701551,-0.6783897611387568,1,1
298,2.98,88.85215959544789,-0.6228946125849378,1,1
299,2.99,88.78475732799163,-0.5432910240355859,1,1
300,3.0,88.71550531383124,-0.652935652901602,1,1
301,3.0100000000000002,88.65427217479294,-0.8629717538379323,1,1
302,3.02,88.61488428111596,-1.0099339004564787,1,1
303,3.0300000000000002,88.57992372508545,-0.8970905045196351,1,1
304,3.04,88.51577234263891,-0.8367210177894294,1,1
305,3.0500000000000003,88.46979265208691,-0.8609288038743128,1,1
306,3.06,88.41988306041188,-0.8216269432414854,1,1
307,3.0700000000000003,88.36693162913724,-0.7922184842993333,1,1
308,3.08,88.31203622813604,-0.8370422563011253,1,1
309,3.0900000000000003,88.26307191844342,-0.8225852995055601,1,1
310,3.1,88.2089600562606,-0.6743308899618736,1,1
311,3.1100000000000003,88.13568391795471,-0.6776632396200984,1,1
312,3.12,88.07148904795937,-0.6939702664757234,1,1
313,3.1300000000000003,88.01229066844255,-1.0108778572694177,1,1
314,3.14,87.97788248057611,-1.0072342024495042,1,1
315,3.1500000000000004,87.93468370433078,-0.7497931144266814,1,1
316,3.16,87.84657983775341,-0.5315981888810715,1,1
317,3.1700000000000004,87.78321046824635,-0.6140004087932301,1,1
318,3.18,87.71726694102446,-0.7040663014688036,1,1
319,3.19,87.66144075389045,-0.7177051933075382,1,1
320,3.2,87.60178766245954,-0.6382512153237709,1,1
321,3.21,87.53495836253256,-0.6933071274612972,1,1
322,3.22,87.48767175669738,-0.8463150894880159,1,1
323,3.23,87.44594697947551,-0.8250149969757015,1,1
324,3.24,87.37359933848407,-0.6008616287780343,1,1
325,3.25,87.3270169257641,-0.760059775607321,1,1
326,3.2600000000000002,87.28547220225315,-0.7311121149319005,1,1
327,3.27,87.22690019602732,-0.7168756588492328,1,1
328,3.2800000000000002,87.18513727183276,-0.750423695343571,1,1
329,3.29,87.13315553660306,-0.607320953913933,1,1
330,3.3000000000000003,87.07633218760378,-0.5806611397557828,1,1
331,3.31,87.0225789069639,-0.5647219947102673,1,1
332,3.3200000000000003,86.9644852637752,-0.7811608657064616,1,1
333,3.33,86.93121538157283,-0.8737709868635495,1,1
334,3.3400000000000003,86.90805749888216,-0.729822521285466,1,1
335,3.35,86.84168367380869,-0.5893481341641409,1,1
336,3.3600000000000003,86.80455560679187,-0.8421440452491044,1,1
337,3.37,86.77228670115198,-0.7611570802246965,1,1
338,3.3800000000000003,86.74616479868592,-0.6012480029674253,1,1
339,3.39,86.65382280344645,-0.5979872545912895,1,1
340,3.4000000000000004,86.62104272837297,-0.8242214081611929,1,1
341,3.41,86.59642229075067,-0.9480803044909055,1,1
342,3.4200000000000004,86.56756219858735,-0.9025482967828161,1,1
343,3.43,86.54147996897285,-0.6514663890347271,1,1
344,3.44,86.50727167124313,-0.5929522602339778,1,1
345,3.45,86.45176744455833,-0.5335386844886256,1,1
346,3.46,86.424665164895,-0.5369853694931881,1,1
347,3.47,86.36113176340552,-0.4166155776875111,1,1
348,3.48,86.3086243628926,-0.4348540521686054,1,1
349,3.49,86.27245378488945,-0.6238775305434904,1,1
350,3.5,86.24663400644681,-0.43563894124573893,1,1
351,3.5100000000000002,86.19595613474249,-0.41985459697521943,1,1
352,3.52,86.15409593576766,-0.4999192268469552,1,1
353,3.5300000000000002,86.11481637949302,-0.38970320471429204,1,1
354,3.54,86.07275819773011,-0.49281505000258957,1,1
355,3.5500000000000003,86.03595972055703,-0.5359872017921532,1,1
356,3.56,86.01089372629409,-0.6448279660472728,1,1
357,3.5700000000000003,85.98306856149894,-0.5517298240038165,1,1
358,3.58,85.95576181406221,-0.549298437255316,1,1
359,3.5900000000000003,85.93033876413523,-0.4531700176782795,1,1
360,3.6,85.88705835336842,-0.42081229028337075,1,1
361,3.6100000000000003,85.8617367743887,-0.43410590870050925,1,1
362,3.62,85.81749887460822,-0.442499461948897,1,1
363,3.6300000000000003,85.77316408151717,-0.6004981286335549,1,1
364,3.64,85.74066705698078,-0.628080455108024,1,1
365,3.6500000000000004,85.72920961374325,-0.6756756607042581,1,1
366,3.66,85.71132211679478,-0.5677179109295457,1,1
367,3.6700000000000004,85.70304155344004,-0.5649416743576348,1,1
368,3.68,85.68379831308334,-0.5531613212205808,1,1
369,3.6900000000000004,85.64038057321497,-0.2203905111040207,1,1
370,3.7,85.58556146615908,-0.39481663728678723,1,1
371,3.71,85.57995042795085,-0.39288805423681467,1,1
372,3.72,85.56877527231097,-0.4429290960537457,1,1
373,3.73,85.52717256540157,-0.2810673368715617,1,1
374,3.74,85.50271615976169,-0.3942062486504898,1,1
375,3.75,85.46934709543044,-0.5072855208273139,1,1
376,3.7600000000000002,85.46189203256398,-0.5596727871990876,1,1
377,3.77,85.44897890084988,-0.5096694493497058,1,1
378,3.7800000000000002,85.42002344125493,-0.5576980665739252,1,1
379,3.79,85.41954698556623,-0.5555766069274467,1,1
380,3.8000000000000003,85.40336542123495,-0.38221560544563077,1,1
381,3.81,85.3770855903021,-0.43836697218275805,1,1
382,3.8200000000000003,85.35288095468175,-0.32837631418772156,1,1
383,3.83,85.32823457711802,-0.3872704026722821,1,1
384,3.8400000000000003,85.32425622933945,-0.33660488105669784,1,1
385,3.85,85.3159291266781,-0.3353075320120236,1,1
386,3.8600000000000003,85.27827005380192,-0.2747687636327576,1,1
387,3.87,85.26148424142374,-0.1879852855904356,1,1
388,3.8800000000000003,85.21414422982684,-0.2368928735725274,1,1
389,3.89,85.2109066962573,-0.17958313587366065,1,1
390,3.9000000000000004,85.1641732215256,-0.1787943833932405,1,1
391,3.91,85.1009411811201,-0.23909299630292738,1,1
392,3.9200000000000004,85.06690149300954,-0.36466871830384284,1,1
393,3.93,85.06595277779934,-0.3635200206630332,1,1
394,3.9400000000000004,85.05742959969851,-0.4093226877641939,1,1
395,3.95,85.03173189156837,-0.41862128945365723,1,1
396,3.9600000000000004,85.03173227303787,-0.4173892606848455,1,1
397,3.97,85.02991456979058,-0.41617125897241886,1,1
398,3.98,85.01508417123077,-0.42055182177266337,1,1
399,3.99,85.00096559518076,-0.4013509592625473,1,1
400,4.0,85.00096597665026,-0.40022324446438384,1,1
401,4.01,84.97532625191857,-0.3372867409035216,1,1
402,4.0200000000000005,84.96849603646424,-0.3363286518374581,1,1
403,4.03,84.96849641793375,-0.33539092672621196,1,1
404,4.04,84.95249719613176,-0.44072111515352924,1,1
405,4.05,84.94673051827507,-0.43827555900740905,1,1
406,4.0600000000000005,84.94673089974458,-0.437145784679047,1,1
407,4.07,84.91671113961252,-0.44034351268391536,1,1
408,4.08,84.91058588021289,-0.5542456965924939,1,1
409,4.09,84.9105862616824,-0.5528976766630823,1,1
410,4.1000000000000005,84.90377283089603,-0.5515508226712135,1,1
411,4.11,84.90377244942607,-0.5502267200543559,1,1
412,4.12,84.90162820809283,-0.5009883969255241,1,1
413,4.13,84.90162782662287,-0.49979245404632083,1,1
414,4.140000000000001,84.88623208992831,-0.4384161629014957,1,1
415,4.15,84.88623170845835,-0.43737232433477014,1,1
416,4.16,84.87015008919542,-0.49042233419527076,1,1
417,4.17,84.87015047066492,-0.4892816167039161,1,1
418,4.180000000000001,84.87015008919496,-0.4881496936177269,1,1
419,4.19,84.86262941353556,-0.4363403169871662,1,1
420,4.2,84.8626290320656,-0.4353345951079665,1,1
421,4.21,84.86093111031244,-0.43433412315321934,1,1
422,4.220000000000001,84.86093072884248,-0.43334336366534904,1,1
423,4.23,84.86093111031198,-0.43235975650274894,1,1
424,4.24,84.83253946297287,-0.28226768145895953,1,1
425,4.25,84.83253908150292,-0.2816170756254143,1,1
426,4.26,84.83253946297242,-0.28097161792991776,1,1
427,4.2700000000000005,84.80597505562355,-0.3660285790709712,1,1
428,4.28,84.80597543709305,-0.36523113227354737,1,1
429,4.29,84.8059750556231,-0.364438938577166,1,1
430,4.3,84.8059754370926,-0.36365186196821564,1,1
431,4.3100000000000005,84.7790226935621,-0.4355193554736371,1,1
432,4.32,84.7790230750316,-0.4346021412632884,1,1
433,4.33,84.77902269356164,-0.43369019725088104,1,1
434,4.34,84.77902307503115,-0.4327833962829529,1,1
435,4.3500000000000005,84.77569475166666,-0.4318770994924937,1,1
436,4.36,84.7756943701967,-0.4309804353639886,1,1
437,4.37,84.77569475166621,-0.4300886712786846,1,1
438,4.38,84.77569437019625,-0.429201481981524,1,1
439,4.390000000000001,84.77569475166575,-0.4283187951139939,1,1
440,4.4,84.76743860237355,-0.4274293939969056,1,1
441,4.41,84.76743822090359,-0.4265554272055077,1,1
442,4.42,84.76743860237309,-0.42568576829319094,1,1
443,4.430000000000001,84.76743822090313,-0.42482029522834386,1,1
444,4.44,84.76743860237264,-0.42395889686542626,1,1
445,4.45,84.76743822090268,-0.42310149957335424,1,1
446,4.46,84.76081933967686,-0.42223924936451684,1,1
447,4.470000000000001,84.7608189582069,-0.4213896361975397,1,1
448,4.48,84.7608193396764,-0.4205438130394635,1,1
449,4.49,84.76081895820644,-0.4197016598167748,1,1
450,4.5,84.76081933967595,-0.41886311881321664,1,1
451,4.51,84.76081895820599,-0.41802809592211554,1,1
452,4.5200000000000005,84.76081933967549,-0.41719659327773345,1,1
453,4.53,84.73595018379146,-0.5277054917453945,1,1
454,4.54,84.7359498023215,-0.5266738168787589,1,1
455,4.55,84.735950183791,-0.5256460611869425,1,1
456,4.5600000000000005,84.73594980232104,-0.5246222218634844,1,1
457,4.57,84.73595018379055,-0.5236023202490608,1,1
458,4.58,84.73594980232059,-0.5225863120186537,1,1
459,4.59,84.73061494819439,-0.5726287973128842,1,1
460,4.6000000000000005,84.73061532966389,-0.5715250422720386,1,1
461,4.61,84.73061494819393,-0.5704252845589634,1,1
462,4.62,84.73061532966344,-0.5693295216150016,1,1
463,4.63,84.73061494819348,-0.5682377181740896,1,1
464,4.640000000000001,84.73061532966298,-0.5671498189883116,1,1
465,4.65,84.73061494819302,-0.5660657619493322,1,1
466,4.66,84.73061532966253,-0.5649855559293061,1,1
467,4.67,84.705477619091,-0.3273934790606713,1,1
468,4.680000000000001,84.70547723762104,-0.32677242451410765,1,1
469,4.69,84.70547761909054,-0.326153724048903,1,1
470,4.7,84.70547723762058,-0.32553733867263684,1,1
471,4.71,84.70547761909009,-0.32492326104072394,1,1
472,4.720000000000001,84.70547723762013,-0.32431146203308414,1,1
473,4.73,84.70547761908963,-0.3237019453091478,1,1
474,4.74,84.69823694220952,-0.3230866376797387,1,1
475,4.75,84.69823732367902,-0.32248154211858915,1,1
476,4.76,84.69823694220906,-0.32187859916628947,1,1
477,4.7700000000000005,84.69823732367857,-0.32127778213378444,1,1
478,4.78,84.69823694220861,-0.3206790414578024,1,1
479,4.79,84.69823732367811,-0.32008237540719825,1,1
480,4.8,84.69823694220815,-0.3194877383396326,1,1
481,4.8100000000000005,84.6919636725546,-0.31888827371683126,1,1
482,4.82,84.69196405402411,-0.31829766685799904,1,1
483,4.83,84.69196367255415,-0.3177090312176535,1,1
484,4.84,84.69196405402366,-0.3171223602547993,1,1
485,4.8500000000000005,84.6919636725537,-0.31653762638548943,1,1
486,4.86,84.6919640540232,-0.31595481608719966,1,1
487,4.87,84.69196367255324,-0.31537382527040725,1,1
488,4.88,84.69196405402275,-0.31479465972562914,1,1
489,4.890000000000001,84.69196367255279,-0.3142173290535692,1,1
490,4.9,84.68364343634653,-0.35833861342573387,1,1
491,4.91,84.68364305487657,-0.35768870542722764,1,1
492,4.92,84.68364343634607,-0.3570407514232026,1,1
493,4.930000000000001,84.68364305487611,-0.3563947259374297,1,1
494,4.94,84.68364343634562,-0.35575061584674433,1,1
495,4.95,84.68364305487566,-0.3551084545545806,1,1
496,4.96,84.68364343634516,-0.35446821923033833,1,1
497,4.970000000000001,84.6836430548752,-0.3538298190408726,1,1
498,4.98,84.6407090186201,-0.19202189996001007,1,1
499,4.99,84.6407094000896,-0.19168084138831526,1,1
500,5.0,84.64070901861965,-0.19134087575219702,1,1
501,5.010000000000001,84.64070940008915,-0.1910020010844487,1,1
502,5.0200000000000005,84.64070901861919,-0.19066419860851197,1,1
503,5.03,84.6407094000887,-0.1903274865936203,1,1
504,5.04,84.64070901861874,-0.18999183552196913,1,1
505,5.05,84.63952226629917,-0.18965626155362708,1,1
506,5.0600000000000005,84.63952264776867,-0.18932263961352275,1,1
507,5.07,84.63952226629871,-0.1889900437677353,1,1
508,5.08,84.63952264776822,-0.1886584885681349,1,1
509,5.09,84.63952226629826,-0.1883279792280588,1,1
510,5.1000000000000005,84.63952264776776,-0.1879984919716306,1,1
511,5.11,84.6395222662978,-0.18767003822755574,1,1
