psi_deg,D1<0<D2_on_window,D1_at_cross,D2_at_cross,S,dD1,dD2,final_excess,n_sign_changes,opposite_signs_at_cross,rise,strong_share_of_swing,t_cross,t_min,t_rev
-95.7,True,-2.3986292003958967e-09,2.3986292003958963e-09,2.2195442705985613e-09,1.3286409716608964e-09,1.539098952886943e-09,2.1390468452064937e-07,2,True,2.2619053158257074e-07,0.46330595054584145,4.676275670828506,0.0,4.67
-95.6,True,-2.8931525070632726e-09,2.893152507063275e-09,3.0579330734248344e-09,1.7252183987728303e-09,2.1798050063735174e-09,2.1327895494138716e-07,2,True,2.2665518739639623e-07,0.4417946372611241,4.6329861067478175,0.0,4.63
-95.5,True,-3.3884584505129355e-09,3.388458450512937e-09,4.11529038624181e-09,2.0970745303022685e-09,2.9650433573158436e-09,2.1252082588185672e-07,2,True,2.2711821717757985e-07,0.4142682128031216,4.617030818998838,0.0,4.61
-95.4,True,-4.06942876937427e-09,4.069428769374273e-09,5.446167961054016e-09,2.642682187266882e-09,3.933754789810999e-09,2.1161217400589294e-07,2,True,2.2757972867326615e-07,0.40184102675627087,4.5904213480646785,0.0,4.59
-95.3,True,-4.878489538228385e-09,4.8784895382283865e-09,7.115447286931698e-09,3.3003604466965865e-09,5.221143589233838e-09,2.105327644996713e-07,2,True,2.2803974947249728e-07,0.38729787990251596,4.570282948963689,0.0,4.57
-95.2,True,-5.961484105522778e-09,5.961484105522779e-09,9.206727047406105e-09,4.158042336301748e-09,7.334028487200436e-09,2.0926007965327287e-07,2,True,2.2849784875322854e-07,0.3618183702625837,4.543829003193032,0.0,4.55
-95.1,True,-7.129068703088764e-09,7.1290687030887595e-09,1.1823286405476807e-08,5.1277408194992516e-09,9.353169393274043e-09,2.077691432234019e-07,2,True,2.2895399859335086e-07,0.3541034882583682,4.533725252916084,0.0,4.53
-95.0,False,-8.67572556623379e-09,8.675725566233777e-09,1.5096627614674674e-08,6.404460805528636e-09,1.2403488945718748e-08,2.0603234124338954e-07,2,True,2.2940847388408514e-07,0.34051881732105743,4.517514189311973,0.0,4.5200000000000005
-94.9,False,-1.0706177308350964e-08,1.0706177308350964e-08,1.9192637812359692e-08,8.09374816579701e-09,1.642201611060802e-08,2.04019237060038e-07,2,True,2.2986060993490653e-07,0.33014463977314235,4.497376237700443,0.0,4.5
-94.8,False,-1.2978517448008006e-08,1.297851744800802e-08,2.4317945324092705e-08,1.0075957343932567e-08,2.0638579869085852e-08,2.0169638459410777e-07,2,True,2.3031047036159435e-07,0.3280517389551242,4.4894087986368705,0.0,4.49
-94.7,False,-1.59374827744025e-08,1.5937482774402486e-08,3.0719064625372994e-08,1.2618068893097846e-08,2.6880317308637083e-08,1.9902452436104667e-07,2,True,2.3075801525163087e-07,0.31945783376191733,4.47753247095418,0.0,4.48
-94.6,False,-1.9777442372521425e-08,1.9777442372521415e-08,3.873930931597158e-08,1.5937512740164213e-08,3.4823157503414194e-08,1.9594373928955022e-07,2,True,2.3120311387625492e-07,0.31397364659857746,4.4630973435770525,0.0,4.47
-94.5,False,-2.446363882585574e-08,2.44636388258557e-08,4.879044529504384e-08,2.013168774233346e-08,4.427118110373579e-08,1.9242554299969683e-07,2,True,2.3164512968909534e-07,0.31258992189386253,4.452535222141762,0.0,4.45
-94.4,False,-3.050596945776645e-08,3.050596945776639e-08,6.139746810962521e-08,2.5366055413371115e-08,5.851873267552189e-08,1.8839188392627548e-07,2,True,2.3208453403533724e-07,0.3023916015200589,4.440351175118935,0.0,4.44
-94.3,False,-3.7921589355867716e-08,3.7921589355867815e-08,7.723050482466576e-08,3.2121359282456046e-08,7.434476819858641e-08,1.8380183391952798e-07,2,True,2.3252093034331622e-07,0.3017049651606388,4.431718685784015,0.0,4.43
-94.2,False,-4.7446499387486277e-08,4.7446499387486376e-08,9.715814608401985e-08,4.0661560722120836e-08,9.703881888775624e-08,1.7855038492164965e-07,2,True,2.3295358975161662e-07,0.29529011348639905,4.422078463916297,0.0,4.42
-94.1,False,-5.96712846834149e-08,5.967128468341475e-08,1.222613806306505e-07,5.1724440394431396e-08,1.2582170363186546e-07,1.7258083961912973e-07,2,True,2.333830227962963e-07,0.29132956211524563,4.412048288267984,0.0,4.41
-94.0,False,-7.517692484295894e-08,7.517692484295898e-08,1.5395863522948972e-07,6.582469790006246e-08,1.6267071984884817e-07,1.6579684719575383e-07,2,True,2.3380871194689234e-07,0.288078853171559,4.4031091698050115,0.0,4.41
-93.9,False,-9.482759570788176e-08,9.482759570788159e-08,1.9407360180023758e-07,8.407735287468917e-08,2.0950063487541354e-07,1.9511741039535124e-07,2,True,2.3423011746848132e-07,0.28638847728003664,4.395433212100227,4.4,4.4
-93.8,False,-1.2052277494644351e-07,1.2052277494644333e-07,2.449566471329767e-07,1.0768877675951344e-07,2.7439632768206887e-07,2.4623523120492763e-07,2,True,2.4623523120492763e-07,0.28184500130383433,4.386324986458426,4.39,4.39
-93.7,False,-1.5350011740794387e-07,1.5350011740794369e-07,3.096607046892963e-07,1.38255012840066e-07,3.5839462289113086e-07,3.112257127568796e-07,2,True,3.112257127568796e-07,0.2783753432870616,4.37810267907567,4.38,4.38
-93.6,False,-1.9684866374783736e-07,1.9684866374783722e-07,3.9215290759120336e-07,1.7832982761724047e-07,4.701973121163088e-07,3.940804990665292e-07,2,True,3.940804990665292e-07,0.27497666125508363,4.36883530400794,4.37,4.37
-93.5,False,-2.526225129914616e-07,2.526225129914621e-07,4.976413482404851e-07,2.3054309563990584e-07,6.125451567844681e-07,5.000444263658643e-07,2,True,5.000444263658643e-07,0.2734507271059216,4.361042901326182,4.36,4.36
-93.4,False,-3.2581516895153546e-07,3.2581516895153636e-07,6.329924996384406e-07,2.98749936859156e-07,8.11722042153931e-07,6.359547941037214e-07,2,True,6.359547941037214e-07,0.2690296941347992,4.353042924540485,4.3500000000000005,4.3500000000000005
-93.3,False,-4.218977137634578e-07,4.218977137634585e-07,8.072690501625956e-07,3.888086399458123e-07,1.0704452061292528e-06,8.109207688677955e-07,2,True,8.109207688677955e-07,0.26644345738171976,4.345257283416864,4.3500000000000005,4.3500000000000005
-93.2,False,-5.499805883897154e-07,5.499805883897159e-07,1.032520918375912e-06,5.078889834924847e-07,1.4181410171146299e-06,1.0370648937385596e-06,2,True,1.0370648937385596e-06,0.2636973377010692,4.336713660553217,4.34,4.34
-93.1,False,-7.186952377755894e-07,7.186952377755892e-07,1.3248149431932532e-06,6.662761130836099e-07,1.8804831690004922e-06,1.3305400309859827e-06,2,True,1.3305400309859827e-06,0.2616172316601406,4.329114237852199,4.33,4.33
-93.0,False,-9.454757218773717e-07,9.454757218773747e-07,1.7057689531974063e-06,8.768153188719033e-07,2.5261360649843626e-06,1.713011399340214e-06,2,True,1.713011399340214e-06,0.25766319290705986,4.320922379828721,4.32,4.32
-92.9,False,-1.2478723535905439e-06,1.2478723535905396e-06,2.2046288692956217e-06,1.1598965130375471e-06,3.3873284491665346e-06,2.2138557772000134e-06,2,True,2.2138557772000134e-06,0.25507788215415994,4.313514862471652,4.3100000000000005,4.32
-92.8,False,-1.6595526053771705e-06,1.6595526053771644e-06,2.8614382007741135e-06,1.5413013573272593e-06,4.568048231447988e-06,2.873064520403368e-06,2,True,2.873064520403368e-06,0.25228567050068695,4.30534840285643,4.3100000000000005,4.3100000000000005
-92.7,False,-2.2150869658221194e-06,2.2150869658221266e-06,3.7305082091210195e-06,2.058206760373356e-06,6.179318403097354e-06,3.7455483795079125e-06,2,True,3.7455483795079125e-06,0.2498574170675035,4.297963415388834,4.3,4.3
-92.6,False,-2.9765277667308945e-06,2.976527766730901e-06,4.8865583385793165e-06,2.7623032309954626e-06,8.430358929933144e-06,4.9062071860173084e-06,2,True,4.9062071860173084e-06,0.24679590889807454,4.290306162041178,4.29,4.29
-92.5,False,-4.024431209338188e-06,4.024431209338173e-06,6.43256290216998e-06,3.725791755771553e-06,1.1534630491822295e-05,6.458430976630236e-06,2,True,6.458430976630236e-06,0.2441473568242195,4.282641052616236,4.28,4.28
-92.4,False,-5.4682254357892395e-06,5.468225435789252e-06,8.511257052812304e-06,5.052610741975783e-06,1.5854117081126062e-05,8.544893900730433e-06,2,True,8.544893900730433e-06,0.24167391400162916,4.275364131920052,4.28,4.28
-92.3,False,-7.47439280937644e-06,7.474392809376409e-06,1.1318090703205108e-05,6.886810649903958e-06,2.1826519533146654e-05,1.1363201604164264e-05,2,True,1.1363201604164264e-05,0.2398471583059084,4.268037526171714,4.2700000000000005,4.2700000000000005
-92.2,False,-1.0253435897721928e-05,1.0253435897721935e-05,1.5119403237617846e-05,9.432585947677655e-06,3.01559325784609e-05,1.5180378458878874e-05,2,True,1.5180378458878874e-05,0.2382656966930888,4.261292509893772,4.26,4.26
-92.1,False,-1.410737114963542e-05,1.4107371149635389e-05,2.0275545427828057e-05,1.2969330245038554e-05,4.1628365056320854e-05,2.0356491648665376e-05,2,True,2.0356491648665376e-05,0.23754354782656248,4.255004858714311,4.26,4.26
-92.0,False,-1.9426798548844627e-05,1.9426798548844647e-05,2.7261094637409666e-05,1.7880517928130585e-05,5.73227222701465e-05,2.7371394247466263e-05,2,True,2.7371394247466263e-05,0.23776260013514988,4.249331553634541,4.25,4.25
-91.9,False,-2.6672114701482397e-05,2.667211470148241e-05,3.6673094133354844e-05,2.4671224517019554e-05,7.830555649880906e-05,3.682033084934089e-05,2,True,3.682033084934089e-05,0.23958045953317697,4.244833346822103,4.24,4.25
-91.8,False,-3.642749190863052e-05,3.642749190863056e-05,4.924051754845449e-05,3.3965122471309384e-05,0.00010586379977818466,4.943896235415357e-05,2,True,4.943896235415357e-05,0.24290484346797775,4.241260446085172,4.24,4.24
-91.7,False,-4.921894756110683e-05,4.921894756110665e-05,6.57714798483755e-05,4.6500763149181996e-05,0.0001403604663224819,6.603087279499764e-05,2,True,6.603087279499764e-05,0.24885185268586435,4.239277169781954,4.24,4.24
-91.6,False,-6.55601742189372e-05,6.55601742189374e-05,8.708590889550116e-05,6.296760824118552e-05,0.00018220720906500564,8.741960479963229e-05,2,True,8.741960479963229e-05,0.25682738926056686,4.238783197011912,4.24,4.24
-91.5,False,-8.564342672350907e-05,8.56434267235088e-05,0.0001139086540408174,8.400005002513508e-05,0.0002299375908999585,0.00011432904220093354,2,True,0.00011432904220093354,0.2675692210007328,4.240307181759832,4.24,4.24
-91.4,False,-0.00010934043765117323,0.00010934043765117351,0.00014674876102171996,0.0001098295467804432,0.0002807836781659553,0.0001472658789041792,2,True,0.0001472658789041792,0.2811721154487651,4.244039750228809,4.24,4.24
-91.3,False,-0.00013628096425397074,0.00013628096425397112,0.0001858739073709592,0.00014025714185927056,0.00033268843482092935,0.00018648380570590595,2,True,0.00018648380570590595,0.29656084922877024,4.249651892622174,4.25,4.25
-91.2,False,-0.00016561195485429331,0.00016561195485429345,0.00023118136487387808,0.00017442258348489544,0.0003816581506809755,0.00023188440230603735,2,True,0.00023188440230603735,0.3136641368209453,4.2573104692234915,4.26,4.26
-91.1,False,-0.00019631733351512833,0.00019631733351512862,0.00028236465484293705,0.00021119654637252576,0.0004256258046055393,0.0002831578637774168,2,True,0.0002831578637774168,0.3316412278057751,4.266885362508906,4.2700000000000005,4.2700000000000005
-91.0,False,-0.00022770422991340514,0.00022770422991340465,0.0003389898238207456,0.00024930383283713257,0.00046300168853526526,0.00033986776365085847,2,True,0.00033986776365085847,0.34999564843579944,4.27767359550065,4.28,4.28
-90.9,False,-0.0002592455624927433,0.00025924556249274353,0.00040064593940769555,0.0002878260594508539,0.0004940984059864477,0.00040160310566533797,2,True,0.00040160310566533797,0.36809956993721044,4.2891915274152606,4.29,4.29
-90.8,False,-0.0002906267682079845,0.00029062676820798436,0.00046701483049360615,0.00032617512113640933,0.0005186656123218357,0.00046804719862231225,2,True,0.00046804719862231225,0.38607882908445257,4.3010909749460176,4.3,4.3
-90.7,True,-0.0003217486169293178,0.00032174861692931775,0.0005378652906271042,0.0003640307145542839,0.0005380325565332874,0.0005389702179107725,2,True,0.0005389702179107725,0.4035534160651401,4.313040069847841,4.3100000000000005,4.3100000000000005
-90.6,True,-0.00035256501727060893,0.0003525650172706085,0.0006130384066874717,0.0004012410894435735,0.0005534757070736657,0.0006142026511226639,2,True,0.0006142026511226639,0.420272368630448,4.324842451997001,4.32,4.33
-90.5,True,-0.00038301820893850175,0.00038301820893850153,0.0006924128308014588,0.00043767110162624994,0.0005660213186369196,0.0006936430221814449,2,True,0.0006936430221814449,0.4360609812232038,4.336438181798503,4.34,4.34
-90.4,True,-0.0004129685952741931,0.0004129685952741923,0.0007758539596031677,0.0004731741759170251,0.0005761190193252168,0.0007771548806839723,2,True,0.0007771548806839723,0.4509456251717969,4.3478996305593345,4.3500000000000005,4.3500000000000005
-90.3,True,-0.0004423810447785887,0.00044238104477858773,0.0008632667991228526,0.0005076595459708557,0.0005842759161805458,0.0008646402542403231,2,True,0.0008646402542403231,0.4649171709934507,4.359210866286492,4.36,4.36
-90.2,True,-0.0004712622576258459,0.0004712622576258456,0.000954566920297939,0.0005410669851091585,0.0005910865256995216,0.000956015376581576,2,True,0.000956015376581576,0.47790955903381216,4.3703473524376575,4.37,4.37
-90.1,True,-0.0004996667403122737,0.0004996667403122747,0.0010496771427054297,0.0005733961906041231,0.0005961144523450933,0.0010512042252899256,2,True,0.0010512042252899256,0.49028727875289774,4.381261498492972,4.38,4.38
-90.0,True,-0.0005274819419525231,0.000527481941952523,0.0011485253321242284,0.0006045632558319459,0.0006003137019407126,0.0011501357016120428,2,True,0.0011501357016120428,0.5017634804383216,4.392034910709713,4.39,4.39
-89.9,True,-0.00055471782444047,0.0005547178244404692,0.001251042803638469,0.000634564576815978,0.0006029079829911724,0.0012527425091660715,2,True,0.0012527425091660715,0.5127908265819402,4.4026607673494045,4.4,4.4
-89.8,True,-0.0005813450210855353,0.0005813450210855347,0.0013571631108830196,0.0006633455804786654,0.0006051214131476836,0.0013589595150511613,2,True,0.0013589595150511613,0.522950604006072,4.41316648960419,4.41,4.41
-89.7,True,-0.0006074476519822237,0.0006074476519822239,0.0014668208892023027,0.000690980013131957,0.0006061644170344549,0.0014687233636916375,2,True,0.0014687233636916375,0.5326931967347002,4.423498591640439,4.42,4.42
-89.6,True,-0.0006329336312514188,0.0006329336312514189,0.0015799510808511275,0.0007173725215290836,0.0006068996118799115,0.0015819708322319381,2,True,0.0015819708322319381,0.541710803566027,4.43373480378308,4.43,4.43
-89.5,True,-0.000657859856685168,0.0006578598566851688,0.0016964879248746456,0.0007425765190098548,0.0006065869818903869,0.0016986384728844284,2,True,0.0016986384728844284,0.550397723118335,4.44384564244164,4.44,4.44
-89.4,True,-0.00068216620935423,0.0006821662093542295,0.0018163639780678364,0.0007665297101857423,0.0006056224255710297,0.0018186618383168596,2,True,0.0018186618383168596,0.5586331793762682,4.453882655205643,4.45,4.45
-89.3,True,-0.0007059478252950156,0.0007059478252950162,0.0019395093981364186,0.0007893233568085402,0.0006044767498000897,0.0019419739518304335,2,True,0.0019419739518304335,0.5663103002116336,4.463794753734162,4.46,4.46
-89.2,True,-0.000729134341278623,0.0007291343412786221,0.0020658506447727154,0.0008108948725808823,0.0006024365419527637,0.0020685052804408355,1,True,0.0020685052804408355,0.5737471510519361,4.473639791426718,4.47,4.47
-89.1,True,-0.0007518387016885928,0.0007518387016885917,0.002195309535274914,0.0008313621638668489,0.0006001185981686729,0.0021981818804109876,1,True,0.0021981818804109876,0.5807707556507273,4.483359454396258,4.48,4.48
-89.0,True,-0.0007738501065719884,0.0007738501065719875,0.002327802141174784,0.000850501470239633,0.0005974555653061593,0.002330925200573153,1,True,0.002330925200573153,0.5873803223167083,4.493094300603187,4.49,4.49
-88.9,True,-0.0007954883703353571,0.0007954883703353559,0.0024632370755584554,0.0008686734137415375,0.0005941936733395773,0.0024666495691030854,1,True,0.0024666495691030854,0.5938156797790956,4.502662601476426,4.5,4.5
-88.8,True,-0.0008164563317324009,0.0008164563317324012,0.0026015140760297095,0.0008855469477904803,0.0005908844537922921,0.0026052622144554505,1,True,0.0026052622144554505,0.5997887520145881,4.512253380572364,4.51,4.51
-88.7,True,-0.0008369768287165583,0.0008369768287165584,0.0027425223615244465,0.000901386078162058,0.0005869700145987136,0.002746660378095067,1,True,0.002746660378095067,0.6056252818437186,4.521746558264184,4.5200000000000005,4.5200000000000005
-88.6,True,-0.0008570026801984346,0.0008570026801984357,0.0028861383994622236,0.0009161426421854738,0.0005828425602312539,0.002890730398247443,1,True,0.002890730398247443,0.6111752408952601,4.531181796382247,4.53,4.53
-88.5,True,-0.0008765099120819173,0.0008765099120819164,0.0030322237069526636,0.0009297968048943871,0.0005785642345911339,0.0030373451664105766,1,True,0.0030373451664105766,0.6164285476450165,4.540583443662245,4.54,4.54
-88.4,True,-0.000895559564521738,0.0008955595645217367,0.0031806222902523995,0.0009424294215721622,0.0005739017200288017,0.0031863617636239128,1,True,0.0031863617636239128,0.6215195320575767,4.54992961785756,4.55,4.55
-88.3,True,-0.000914107129970902,0.0009141071299709026,0.0033311575884237277,0.0009539781292495765,0.0005690936716480596,0.0033376191902455,1,True,0.0033376191902455,0.6263513832291695,4.559269635372321,4.5600000000000005,4.5600000000000005
-88.2,True,-0.0009322241994702842,0.0009322241994702837,0.003483629194978355,0.0009645600686157869,0.0005639350870135367,0.0034909346913504224,1,True,0.0034909346913504224,0.6310520939915253,4.56856006882643,4.57,4.57
-88.1,True,-0.0009499032896118032,0.000949903289611804,0.0036378092417624908,0.0009741742451841428,0.0005586802748204882,0.0036461012573631435,1,True,0.0036461012573631435,0.6355294859822702,4.577815106023219,4.58,4.58
-88.0,True,-0.0009671351384394038,0.0009671351384394033,0.003793438388795922,0.0009828195007583525,0.0005533268458555642,0.0038028829593200197,1,True,0.0038028829593200197,0.6397954875359065,4.587049429001549,4.59,4.59
-87.9,True,-0.000983950216400576,0.0009839502164005769,0.0039502214050370354,0.0009905453390848988,0.0005476735341595071,0.003961011490585864,1,True,0.003961011490585864,0.6439560431316539,4.596256218694062,4.6000000000000005,4.6000000000000005
-87.8,True,-0.0010003499024562675,0.0010003499024562668,0.004107822590888377,0.0009973625444137475,0.0005419442338311695,0.004120181533196154,1,True,0.004120181533196154,0.6479296775077661,4.605444004786375,4.61,4.61
-87.7,True,-0.0010163422622244999,0.0010163422622245005,0.0042658612116213135,0.0010032928963553975,0.0005361050527827126,0.004280058181803104,1,True,0.004280058181803104,0.6517436877950427,4.6146175427058145,4.61,4.62
-87.6,True,-0.0010319582118343239,0.001031958211834324,0.004423910493849048,0.0010083877435234706,0.0005300437091261095,0.004440249183748302,1,True,0.004440249183748302,0.6554648514152281,4.623769464351169,4.62,4.62
-87.5,True,-0.0010472036305496128,0.0010472036305496136,0.004581503781942997,0.0010126651518246829,0.0005239310568291281,0.004600297867853487,1,True,0.004600297867853487,0.6590314007815128,4.632905506032291,4.63,4.63
-87.4,True,-0.0010620826737970897,0.0010620826737970908,0.004738077974211163,0.0010161412433280215,0.0005177657978105074,0.004759705144859738,1,True,0.004759705144859738,0.6624529492828977,4.642032065385747,4.64,4.64
-87.3,True,-0.0010766062990264444,0.0010766062990264441,0.004893031976370754,0.0010188414359026936,0.0005114039958079376,0.00491791406833364,1,True,0.00491791406833364,0.665802631910981,4.651151984869849,4.65,4.65
-87.2,True,-0.0010907888147420742,0.0010907888147420734,0.005045705075983398,0.0010207963711611006,0.0005049897753276966,0.005074307801859634,1,True,0.005074307801859634,0.669029780818367,4.660265892296201,4.66,4.66
-87.1,True,-0.0011046441874432594,0.0011046441874432587,0.005195379876102968,0.0010220260047435407,0.0004985339508887812,0.005228209944037998,1,True,0.005228209944037998,0.6721379192960091,4.66939144716784,4.67,4.67
-87.0,True,-0.0011181919977166332,0.0011181919977166334,0.005341288348205353,0.001022576563790558,0.0004920420387706302,0.005378887429511647,1,True,0.005378887429511647,0.6751379931960445,4.678516669344127,4.68,4.68
-86.9,True,-0.0011314316589470024,0.0011314316589470024,0.0054826225350629865,0.0010224635025526457,0.000485473421721662,0.005525558768289196,1,True,0.005525558768289196,0.6780545565887676,4.687642032335302,4.69,4.69
-86.8,True,-0.0011443437298493777,0.0011443437298493768,0.005618550339756223,0.0010216688322192448,0.00047886517632093743,0.005667403530151938,1,True,0.005667403530151938,0.6808701611589538,4.696785473690423,4.7,4.7
-86.7,True,-0.0011569958420304279,0.0011569958420304272,0.005748237286992863,0.0010202991067207135,0.0004722027014850699,0.005803581256922208,1,True,0.005803581256922208,0.6836166637193357,4.705918559200496,4.71,4.71
-86.6,True,-0.0011693704509606658,0.001169370450960667,0.005870874220720079,0.0010183408839179132,0.0004655342865381366,0.0059332522434658586,1,True,0.0059332522434658586,0.6862712606781737,4.715057781386456,4.72,4.72
-86.5,True,-0.001181446847332301,0.0011814468473323003,0.005985710831659885,0.0010157750770473913,0.0004587940727142603,0.006055631520085369,1,True,0.006055631520085369,0.6888622871376229,4.724221353220592,4.72,4.73
-86.4,True,-0.0011932947472904794,0.0011932947472904792,0.006092108153154641,0.001012714468851973,0.00045208598420665483,0.006169954470465033,1,True,0.006169954470465033,0.6913668457279208,4.733378862124583,4.73,4.73
-86.3,True,-0.0012048850805242187,0.0012048850805242187,0.006189551113640779,0.001009126586655966,0.00044535445545934083,0.006275584307465609,1,True,0.006275584307465609,0.6938052524826003,4.742552701496275,4.74,4.74
-86.2,True,-0.0012162247448168997,0.0012162247448169003,0.00627770852712084,0.0010050332289706788,0.0004386834111079134,0.0063720372210611664,1,True,0.0063720372210611664,0.6961429972269125,4.751745986036436,4.75,4.75
-86.1,True,-0.0012273206741449094,0.00122732067414491,0.006356497981510167,0.0010004535387239497,0.00043194986922513376,0.006459031657639724,1,True,0.006459031657639724,0.6984439810544713,4.760961586100533,4.76,4.76
-86.0,True,-0.0012381798717356171,0.0012381798717356163,0.0064261130076333495,0.0009954108439747277,0.00042526649056475797,0.006536538663723335,1,True,0.006536538663723335,0.7006593402839015,4.770202134505658,4.7700000000000005,4.7700000000000005
-85.9,True,-0.0012488732593992837,0.0012488732593992826,0.006487011972208967,0.0009900174349129981,0.0004184728838420339,0.006604813467763371,1,True,0.006604813467763371,0.7028926090085426,4.779449373443171,4.78,4.78
