time,phi_root_deg,phi_empirical_deg,empirical_minus_root_deg,selected_mass_fraction,selected_count,empirical_90_width_deg
3.79,85.41954690930194,88.00829036985964,2.58874346055768,0.46747805858703245,70,7.492143981744874
3.8000000000000003,85.40336557385262,88.00035956854983,2.5969939946971863,0.46754231592979806,70,7.475589721456146
3.81,85.37708536145016,87.9924257014025,2.615340339952354,0.4676042224448347,70,7.459162855297677
3.8200000000000003,85.35288095471176,87.98449175210155,2.631610797389783,0.46766386862219306,70,7.442867066891637
3.83,85.32823465344214,87.97655932932967,2.6483246758875225,0.46772134146123445,70,7.42668658648779
3.8400000000000003,85.32425668713341,87.96862937777628,2.6443726906428537,0.4677767249042258,70,7.410641461826572
3.85,85.31592874523878,87.96070671507718,2.644777969838401,0.46783009977592244,70,7.394700223509119
3.8600000000000003,85.27827035900819,87.95279094388542,2.6745205848772287,0.46788154369343704,70,7.378843171798678
3.87,85.26148416516043,87.94487899456502,2.683394829404591,0.4679311310714656,70,7.3630629184768
3.8800000000000003,85.21414438244548,87.9369739638536,2.7228295814081207,0.4679789334636678,70,7.347389834958051
3.89,85.21090677258209,87.92907832538576,2.7181715528036534,0.46802501994719936,70,7.331804212171136
3.9000000000000004,85.16417306896872,87.92119190114411,2.7570188321753903,0.46806945700925345,70,7.316284620114033
3.91,85.10094156262096,87.91331693772234,2.8123753751013965,0.46811230856126745,70,7.300873627418611
3.9200000000000004,85.06690134045286,87.90545450058151,2.8385531601286402,0.4681536362134832,70,7.285570316183282
3.93,85.06595315930039,87.8976072362485,2.831654076948098,0.46819349915881947,70,7.270366472273167
3.9400000000000004,85.05742990490577,87.88977338338418,2.832343478478407,0.4682319542420273,70,7.255252335140426
3.95,85.03173196789393,87.88195608132204,2.850224113428112,0.4682690562891912,70,7.24021355865554
3.9600000000000004,85.0317322730696,87.87415666554578,2.8424243924761754,0.4683048580277811,70,7.225254988077495
3.97,85.02991434094059,87.86637240839227,2.836458067451673,0.46833941015050734,70,7.210443760319862
3.98,85.01508432385066,87.85860604480077,2.8435217209500934,0.46837276120907356,70,7.19576507944771
3.99,85.00096597668258,87.85085903267316,2.8498930559905773,0.46840495801651705,70,7.181156605068907
4.0,85.00096567150669,87.84313031477299,2.842164643266301,0.46843604549248796,70,7.1666327386135436
4.01,84.97532632824485,87.83541972476067,2.860093396515822,0.4684660667245809,70,7.152197589049109
4.0200000000000005,84.96849618908459,87.82772879127268,2.8592326021880865,0.4684950633000796,70,7.137841878859206
4.03,84.96849649426025,87.82005345464465,2.851556960384414,0.46852307523967457,70,7.123558209973737
4.04,84.95249704357656,87.81239573696676,2.859898693390221,0.46855014072847023,70,7.109339915768089
4.05,84.94673074718972,87.80475747953527,2.858026732345536,0.4685762964984652,70,7.095196271025685
4.0600000000000005,84.94673105236538,87.79713923363089,2.850408181265493,0.4686015779788539,70,7.081130827328934
4.07,84.91671121593947,87.78953977865842,2.8728285627189507,0.4686260190502482,70,7.067143899908643
4.08,84.91058603283389,87.78195951174261,2.8713734789087084,0.4686496523720276,70,7.053240702219625
4.09,84.91058633800955,87.77439490675194,2.8638085687423995,0.4686725090356472,70,7.039416120383919
4.1000000000000005,84.90377267834145,87.76684624267246,2.863073564330989,0.46869461888084263,70,7.0256602870829
4.11,84.90377237316557,87.75931670838234,2.8555443352167913,0.4687160108174156,70,7.011967542454556
4.12,84.90162790295062,87.75180337295402,2.8501754700033928,0.46873671246556503,70,6.998337147591286
4.13,84.90162759777473,87.74430938682977,2.8426817890550353,0.4687567504692302,70,6.984785499727167
4.140000000000001,84.88623178478636,87.73683494313497,2.850603158348605,0.4687761505405008,70,6.971307767878386
4.15,84.88623208996202,87.72938315019788,2.8431510602358685,0.4687949374590602,70,6.957903459631638
4.16,84.87015024181741,87.72195270654244,2.85180246472504,0.46881313508643924,70,6.944568247534107
4.17,84.87015054699307,87.71454241439177,2.8443918673987127,0.4688307661989186,70,6.931290618118425
4.180000000000001,84.87015024181719,87.7071562973969,2.8370060555797068,0.4688478528491965,70,6.918077869360275
4.19,84.86262918468819,87.69979128417661,2.8371620994884097,0.46886441641557436,70,6.904909017240357
4.2,84.86262948986385,87.69244544426837,2.8298159544045234,0.46888047731734317,70,6.8918022902698794
4.21,84.86093118664107,87.6851191922287,2.8241880055876436,0.46889605520530603,70,6.878768317897823
4.220000000000001,84.86093088146518,87.67781507363667,2.8168841921714716,0.4689111690107244,70,6.865805086328123
4.23,84.86093118664084,87.67053323288748,2.8096020462466527,0.46892583677836075,70,6.8528936475697435
4.24,84.83253915783214,87.6632738584479,2.83073470061575,0.4689400759770422,70,6.840020163733925
4.25,84.8325394630078,87.65603446598756,2.8234950029797687,0.46895390317081315,70,6.827199622206848
4.26,84.83253915783192,87.64881827935625,2.8162791215243317,0.4689673343577715,70,6.814436294671509
4.2700000000000005,84.80597513195289,87.64162537991834,2.8356502479654466,0.4689803850453965,70,6.801734716222228
4.28,84.80597543712855,87.63445948064363,2.8284840435150613,0.4689930702466729,70,6.789082190763736
4.29,84.80597513195266,87.62731530681707,2.8213401748644173,0.469005404323154,70,6.776488623597061
4.3,84.80597543712832,87.62019486299268,2.814219425864337,0.46901740086387855,70,6.763941896414224
4.3100000000000005,84.77902322765556,87.61309765731517,2.8340744296596085,0.4690290730590123,70,6.75144568642628
4.32,84.77902292247967,87.60602387394417,2.8270009514644983,0.46904043365833786,70,6.739003517937164
4.33,84.77902322765533,87.59897481494194,2.819951587286596,0.4690514950321542,70,6.726608968184678
4.34,84.77902292247944,87.59195063191045,2.812927709430994,0.4690622690601401,70,6.714269472608862
4.3500000000000005,84.77569437023323,87.58495251825651,2.8092581480232752,0.46907276713804325,70,6.701981959589631
4.36,84.77569467540889,87.57797734449967,2.8022826690908005,0.46908300024623045,70,6.689819494757188
4.37,84.775694370233,87.5710258281612,2.7953314579281994,0.469092979046567,70,6.677746221259866
4.38,84.77569467540866,87.56409498264073,2.7884003072320525,0.46910271368256584,70,6.665718897832932
4.390000000000001,84.77569437023277,87.55718818782881,2.7814938175960435,0.4691122136781123,70,6.653740462639433
4.4,84.76743844982252,87.55030562530952,2.782867175487013,0.46912148838542705,70,6.641823837342912
4.41,84.76743814464663,87.54344999462097,2.7760118499743385,0.4691305466927554,70,6.629956152753778
4.42,84.7674384498223,87.53662096246114,2.7691825126388494,0.46913939736115434,70,6.6181372462983745
4.430000000000001,84.7674381446464,87.52981671845727,2.7623785738108495,0.4691480487462859,70,6.606374688537841
4.44,84.76743844982207,87.52303651343044,2.7555980636083746,0.4691565086918959,70,6.594664941346991
4.45,84.76743814464618,87.51628118755559,2.7488430429094137,0.469164784815709,70,6.582993900233191
4.46,84.76081918712654,87.5095505928001,2.7487314056735386,0.46917288463529605,70,6.571373322536829
4.470000000000001,84.7608194923022,87.50284439168051,2.7420248993782934,0.4691808153524239,70,6.559795200789409
4.48,84.76081918712632,87.49616487444081,2.735345687314492,0.46918858372290917,70,6.548264995027466
4.49,84.76081949230198,87.4895096206243,2.7286901283223415,0.469196196182102,70,6.536782537225179
4.5,84.76081918712609,87.48287841414782,2.722059227021731,0.4692036588230858,70,6.525355975571017
4.51,84.76081949230175,87.47627073612789,2.7154512438261236,0.4692109776300639,70,6.513981321429554
4.5200000000000005,84.76081918712586,87.46968959645473,2.708870409328881,0.46921815833925695,70,6.502656233681961
4.53,84.7359501075359,87.46313289995331,2.727182792417409,0.4692252064826155,70,6.491383533704095
4.54,84.73594980236001,87.4566019373928,2.7206521350327932,0.46923212745089243,70,6.480165237821097
4.55,84.73595010753567,87.45009534004784,2.7141452325121804,0.4692389263465245,70,6.468998383439839
4.5600000000000005,84.73594980235978,87.44361395243618,2.707664150076397,0.46924560801486725,70,6.457869410030241
4.57,84.73595010753544,87.43715950026436,2.701209392728913,0.469252177217016,70,6.446793494094408
4.58,84.73594980235956,87.430730779558,2.694780977198434,0.46925863876808566,70,6.435765181618422
4.59,84.73061502452742,87.42432605373727,2.693711029209851,0.4692649970460965,70,6.424770971994178
4.6000000000000005,84.73061532970308,87.41794467419997,2.687329344496902,0.46927125630984434,70,6.413814830728711
4.61,84.7306150245272,87.41158832286393,2.6809732983367383,0.46927742055316857,70,6.402901428489827
4.62,84.73061532970286,87.40525819354136,2.6746428638385,0.4692834937146998,70,6.392026203413991
4.63,84.73061502452697,87.39895314302495,2.668338118497985,0.4692894795864606,70,6.381190344040249
4.640000000000001,84.73061532970263,87.39267160302312,2.662056273320502,0.46929538185057146,70,6.370397013268274
4.65,84.73061502452674,87.38641467609374,2.6557996515670084,0.4693012039472051,70,6.359640022118185
