time,fraction_neurons_with_any_gate_flip,mean_neuron_gate_flip_fraction,mass_weighted_gate_flip_fraction,frozen_gate_relative_rms_error,frozen_gate_relative_rms_error_cluster1,frozen_gate_relative_rms_error_cluster2
6.340000000000001,0.77,0.07784875,0.09242241834218506,0.0077167544233292225,0.00898428342477453,0.0035018165222272806
6.3500000000000005,0.77,0.07802,0.09265393151322047,0.007741312669692736,0.00900962665255888,0.003531548444036598
6.36,0.77,0.07819625000000001,0.09288920634498167,0.0077658576253488865,0.00903492638745322,0.0035613298645412917
6.37,0.77,0.078335,0.0931038722200911,0.007790389322310741,0.009060180141548017,0.0035911749620367037
6.38,0.77,0.07847875,0.09330401214897471,0.007814905224825164,0.009085385167285905,0.0036210811538328613
6.390000000000001,0.77,0.0786275,0.09349619984116907,0.007839404757442145,0.009110541512667424,0.0036510438788250094
6.4,0.77,0.0787875,0.09371967904374572,0.007863888453579417,0.009135648787372724,0.003681068711532863
6.41,0.77,0.07893125000000001,0.09392172812371662,0.007888356344262026,0.00916070738825682,0.003711153408639999
6.42,0.77,0.0790825,0.09413260372859436,0.007912805215407626,0.009185718119683986,0.0037412713477072024
6.430000000000001,0.77,0.07922875,0.0943347565788669,0.007937240193024659,0.009210683082836629,0.003771446103181709
6.44,0.77,0.07937749999999999,0.09456217147001177,0.007961661258860796,0.009235600459993984,0.00380168715801567
6.45,0.77,0.07951625,0.09477013626669858,0.00798606765271253,0.009260469116807168,0.0038319951602917117
6.46,0.765,0.07968625,0.09502096366195364,0.008010464070528083,0.009285291601765104,0.0038623875205753264
6.470000000000001,0.765,0.07984,0.0952452186690347,0.008034851125082608,0.009310069969942275,0.0038928567120765714
6.48,0.765,0.07998125,0.09544369560242758,0.008059225247721444,0.009334803144661535,0.003923384338588611
6.49,0.765,0.0801225,0.09564376617021995,0.00808358951805117,0.00935949255467055,0.003953982950015347
6.5,0.765,0.08026124999999999,0.09583828441972585,0.008107940040168763,0.009384135704011748,0.003984639637666455
6.510000000000001,0.765,0.08042124999999999,0.09606644763185009,0.008132279098083653,0.009408732068941278,0.004015371828998786
6.5200000000000005,0.765,0.08055875,0.09625872321370506,0.008156605126325914,0.009433279920558509,0.004046177818526813
6.53,0.765,0.08071124999999998,0.09645953997208889,0.008180916206227143,0.009457782401937818,0.004077028545455796
6.54,0.76,0.080835,0.09662696784514212,0.008205211374410642,0.009482238281981083,0.00410792397774483
6.550000000000001,0.76,0.0809525,0.09678834230552891,0.008229492391265154,0.009506648842444952,0.00413886882184777
6.5600000000000005,0.76,0.081095,0.09700301994690289,0.008253756010655469,0.009531012876351587,0.004169848370111082
6.57,0.76,0.08123375,0.09717808075398635,0.008278004423713507,0.00955533311595475,0.004200862773824773
6.58,0.76,0.08138999999999999,0.09740070897712368,0.008302241195002343,0.00957961019650424,0.004231931486476115
6.590000000000001,0.76,0.081525,0.09759075719757429,0.00832646269868168,0.009603842436236208,0.004263039815674284
6.6000000000000005,0.76,0.0816725,0.09779752417737758,0.008350669349706059,0.009628029805551254,0.0042941905574207595
6.61,0.76,0.08179,0.09795322119271736,0.00837485947129295,0.009652172181982865,0.004325373808672602
6.62,0.76,0.08193625,0.09815233138605144,0.008399032478070159,0.009676269661409784,0.004356585530425754
6.63,0.76,0.08207,0.0983511502689614,0.00842319306476926,0.009700322784615528,0.00438785228887056
6.640000000000001,0.76,0.08222,0.0985726780552024,0.008447341478591339,0.009724333017553568,0.004419168190022423
6.65,0.765,0.08240125,0.09881955911176499,0.008471481343121751,0.009748299563845179,0.004450559250636707
6.66,0.765,0.08253499999999998,0.09899835425316403,0.00849561048672984,0.009772223382969852,0.004482007032097411
6.67,0.765,0.08268375,0.0992091313979359,0.008519726850812034,0.009796104031116257,0.004513500939152562
6.680000000000001,0.765,0.08283,0.09942013937860361,0.008543832948015823,0.009819941761164897,0.00454505493546474
6.69,0.765,0.08295124999999999,0.09958847987217714,0.008567924497670668,0.009843735161727521,0.004576649618559948
6.7,0.765,0.08308624999999999,0.09978300681519055,0.008591999590353321,0.009867483553097092,0.004608276698480455
6.71,0.765,0.08320875000000001,0.09995761212138313,0.008616060833086192,0.009891187277090588,0.004639950218209827
6.720000000000001,0.765,0.08335750000000001,0.10017821108833383,0.008640108915186311,0.009914845906473409,0.004671676191629377
6.73,0.765,0.08350375,0.10039363317209862,0.008664144535327772,0.009938462757808332,0.004703442974562621
6.74,0.765,0.08362625,0.10056550981211505,0.008688163965030091,0.009962035437399621,0.004735239666106704
6.75,0.765,0.083765,0.10076861538200778,0.008712170095170517,0.009985563859389073,0.004767083777295722
6.760000000000001,0.765,0.08391375,0.10097533138802532,0.008736164632942342,0.010009049601138666,0.0047989778618529565
6.7700000000000005,0.765,0.0840525,0.1011474395020584,0.008760142312686148,0.010032492531391702,0.004830891545711172
6.78,0.765,0.08418375000000002,0.10134233260139949,0.008784104607460442,0.010055892578378106,0.004862833955912691
6.79,0.765,0.08431875,0.10153829632382935,0.008808052586761556,0.010079249765380873,0.004894811276528135
