probe,time,x1,x2,loss,f1,f2,weak_gate_evolving_after_creation,weak_rep_angle_deg
pm,3.73,2.995796162121622,-2.000985607909242,1.5642978858831351,2.928094943280531,-0.23349803603392588,0.0,89.0835529943736
pm,3.74,2.995796162121622,-2.000985607909242,1.5637052541563101,2.927863908811294,-0.23384223023079187,0.0,89.07363395011167
pm,3.75,2.995796162121622,-2.000985607909242,1.5631207354002974,2.9276306338971625,-0.23418201623231927,0.0,89.06372209322136
pm,3.7600000000000002,2.995796162121622,-2.000985607909242,1.5625441148250294,2.927395238500443,-0.2345175093300946,0.0,89.05381921504696
pm,3.77,2.995796162121622,-2.000985607909242,1.561975177345219,2.927157672103439,-0.2348488316717781,0.0,89.04392503698092
pm,3.7800000000000002,2.995796162121622,-2.000985607909242,1.5614136785198776,2.9269180783368256,-0.23517611461335153,0.0,89.03404125741949
pm,3.79,2.995796162121622,-2.000985607909242,1.560859400370472,2.92667648931362,-0.23549947894309844,0.0,89.02417207874652
pm,3.8000000000000003,2.995796162121622,-2.000985607909242,1.5603121425557844,2.926432886161016,-0.23581903756536035,0.0,89.01431447967231
pm,3.81,2.995796162121622,-2.000985607909242,1.559771699476608,2.9261873457330116,-0.23613490271228618,0.0,89.00446750582931
pm,3.8200000000000003,2.995796162121622,-2.000985607909242,1.5592378541362664,2.9259399995530173,-0.2364471909787062,0.0,88.99463585058487
pm,3.83,2.995796162121622,-2.000985607909242,1.5587104231697417,2.9256908872133267,-0.23675600358629115,0.0,88.98482282159476
pm,3.8400000000000003,2.995796162121622,-2.000985607909242,1.558189285449566,2.9254399417004797,-0.23706141080008516,0.0,88.97502859481101
pm,3.85,2.995796162121622,-2.000985607909242,1.5576742616629151,2.925187247436748,-0.23736350992655494,0.0,88.96525277421554
pm,3.8600000000000003,2.995796162121622,-2.000985607909242,1.5571651679627196,2.9249329163221196,-0.23766239978198594,0.0,88.95549782097692
pm,3.87,2.995796162121622,-2.000985607909242,1.5566618265584247,2.9246770282841728,-0.23795817706221736,0.0,88.94576138915639
pm,3.8800000000000003,2.995796162121622,-2.000985607909242,1.5561640798631176,2.9244196123339585,-0.23825092910285842,0.0,88.9360491570502
pm,3.89,2.995796162121622,-2.000985607909242,1.5556718098907696,2.924160669516272,-0.23854072196791773,0.0,88.92636028762979
pm,3.9000000000000004,2.995796162121622,-2.000985607909242,1.5551848794975742,2.923900185139596,-0.23882763329716195,0.0,88.91669489328399
pm,3.91,2.995796162121622,-2.000985607909242,1.5547031611716788,2.923638235857801,-0.23911173160008284,0.0,88.90705159564307
pm,3.9200000000000004,2.995796162121622,-2.000985607909242,1.5542265489690974,2.923374812899397,-0.23939307667080967,0.0,88.89743179214418
pm,3.93,2.995796162121622,-2.000985607909242,1.5537548561784738,2.9231101389144456,-0.23967176466969223,0.0,88.88783882996606
pm,3.9400000000000004,2.995796162121622,-2.000985607909242,1.5532879790558842,2.922844164249684,-0.23994785586692402,0.0,88.87827712100672
pm,3.95,2.995796162121622,-2.000985607909242,1.552825842005893,2.9225768544444053,-0.24022139399669917,0.0,88.86874569336081
pm,3.9600000000000004,2.995796162121622,-2.000985607909242,1.552368336853417,2.9223082615716574,-0.24049243774935974,0.0,88.85924710526257
pm,3.97,2.995796162121622,-2.000985607909242,1.5519153536423111,2.9220383599090156,-0.24076105010492926,0.0,88.84977964429694
pm,3.98,2.995796162121622,-2.000985607909242,1.5514667562036157,2.9217673305334335,-0.24102730030621256,0.0,88.8403427744982
