psi_deg,D1<0<D2_on_window,D1_at_cross,D2_at_cross,S,dD1,dD2,final_excess,n_sign_changes,opposite_signs_at_cross,rise,strong_share_of_swing,t_cross,t_min,t_rev
-67.8,True,-0.002286245765367459,0.002286245765367459,0.00028737642591375456,0.0004123978968269479,5.28906206470562e-05,0.00040427942252591054,1,True,0.00040427942252591054,0.8863272600531965,4.8912569202164,4.89,4.89
-67.7,True,-0.002285594004651644,0.002285594004651644,0.0002788242740776048,0.00041067025564542163,5.056897099119974e-05,0.0003940356755325336,1,True,0.0003940356755325336,0.8903628137616327,4.9017600262590255,4.9,4.9
-67.6,True,-0.00228358783862068,0.00228358783862068,0.00027049496667463924,0.0004087006297148338,4.7918005052012286e-05,0.00038394638136363124,1,True,0.00038394638136363124,0.8950590243070573,4.913489474151633,4.91,4.91
-67.5,True,-0.002282793367628114,0.0022827933676281146,0.0002621692068203174,0.00040702401408527914,4.557325355786495e-05,0.0003739306853517421,1,True,0.0003739306853517421,0.8993072720142938,4.9241248889544496,4.92,4.92
-67.4,True,-0.0022819362710113445,0.0022819362710113445,0.00025408585231251335,0.0004053699498675245,4.3222561964604504e-05,0.00036407736422228165,1,True,0.00036407736422228165,0.9036484987498429,4.934814707636409,4.93,4.94
-67.3,True,-0.002279699036961946,0.0022796990369619457,0.00024600418496656395,0.0004034410522897685,4.061366855124052e-05,0.00035431619582471097,1,True,0.00035431619582471097,0.9085390456511282,4.946771601788855,4.95,4.95
-67.2,True,-0.002278698630337929,0.002278698630337929,0.00023816053442521357,0.00040177620205674586,3.835629567625325e-05,0.0003446932636287925,1,True,0.0003446932636287925,0.9128528434646023,4.957595259649203,4.96,4.96
-67.1,True,-0.002276310034782848,0.0022763100347828486,0.00023031609597978786,0.00039987284151178333,3.577769606812704e-05,0.00033518799885401407,1,True,0.00033518799885401407,0.9178752394823697,4.969701634442251,4.97,4.97
-67.0,True,-0.0022751643010967253,0.0022751643010967253,0.00022270762329151816,0.0003982283027235923,3.3545609056297426e-05,0.0003257900573688799,1,True,0.0003257900573688799,0.9223074666136885,4.980671327745266,4.98,4.98
-66.9,True,-0.0022726170503649034,0.0022726170503649034,0.00021510271854846552,0.0003963486164650569,3.09974320947988e-05,0.00031653969619216404,1,True,0.00031653969619216404,0.9274652656804496,4.992948969030068,4.99,4.99
-66.8,True,-0.0022713261999272637,0.0022713261999272633,0.00020773031212945048,0.00039471904419853586,2.879221209087235e-05,0.0003073674046104591,1,True,0.0003073674046104591,0.9320154738196685,5.004061388417826,5.0,5.0
-66.7,True,-0.002268626749021424,0.0022686267490214245,0.00020038151082890643,0.00039286001687162744,2.627519837939199e-05,0.00029838488993000345,1,True,0.00029838488993000345,0.9373109263471078,5.016497444172292,5.0200000000000005,5.0200000000000005
-66.6,True,-0.0022671914133267157,0.0022671914133267157,0.0001932576721308532,0.00039124279738281037,2.4098221006413432e-05,0.0002894508129826501,1,True,0.0002894508129826501,0.9419796746782411,5.027749228321795,5.03,5.03
-66.5,True,-0.002264338418478906,0.002264338418478906,0.00018615186072101775,0.0003893990696809072,2.1613279928763083e-05,0.0002807312560566544,1,True,0.0002807312560566544,0.9474145242854898,5.040347534665337,5.04,5.04
-66.4,True,-0.0022627544324209164,0.002262754432420916,0.00017926945055407595,0.0003877934296127928,1.946399779903128e-05,0.00027204141068198906,1,True,0.00027204141068198906,0.9522071385591968,5.051759321048069,5.05,5.05
-66.3,True,-0.0022597412664713537,0.0022597412664713537,0.00017240169998961052,0.00038596423746189426,1.7012044808901658e-05,0.0002635624817413085,1,True,0.0002635624817413085,0.9577840047730904,5.064537133832596,5.0600000000000005,5.07
-66.2,True,-0.002258012342386716,0.002258012342386716,0.0001657748975932294,0.0003843675988935559,1.4891955397820702e-05,0.0002551277199547286,1,True,0.0002551277199547286,0.9627010669181064,5.076097591951656,5.08,5.08
-66.1,True,-0.002254846064449925,0.0022548460644499246,0.00015916878736405016,0.00038254459104802505,1.2473504801729322e-05,0.00024691096140416757,1,True,0.00024691096140416757,0.9684229534474956,5.089041259958789,5.09,5.09
-66.0,True,-0.002252969806947619,0.002252969806947619,0.00015278579276800652,0.0003809572276227556,1.038392750403027e-05,0.0002387293735638396,1,True,0.0002387293735638396,0.973465792268472,5.1007552816008594,5.1000000000000005,5.1000000000000005
-65.9,True,-0.0022496408311941346,0.002249640831194135,0.00014642102693396275,0.00037914352875524637,7.999118029074215e-06,0.00023075090534746545,1,True,0.00023075090534746545,0.9793380602847132,5.113895431787818,5.11,5.11
-65.8,True,-0.0022476162966329487,0.002247616296632949,0.00014028977656466157,0.0003775570304253,5.939867319994848e-06,0.00022282671331541604,1,True,0.00022282671331541604,0.9845113028164836,5.125774223108263,5.13,5.13
-65.7,True,-0.002244133781170568,0.002244133781170568,0.00013419401540465392,0.0003757488232391253,3.590913194826545e-06,0.00021510980537664537,1,True,0.00021510980537664537,0.9905337805404107,5.1390805152675485,5.14,5.14
-65.6,True,-0.0022419606118645095,0.0022419606118645095,0.0001283080416178417,0.0003741630407553074,1.5630485458661102e-06,0.0002074484024862655,1,True,0.0002074484024862655,0.9958399254393718,5.151126015114521,5.15,5.15
-65.5,True,-0.0022383139982620295,0.00223831399826203,0.0001224616318764027,0.0003723601299656723,-7.509734863708241e-07,0.0001999671301983752,1,True,0.0001999671301983752,1.002020869166642,5.164639861863386,5.16,5.17
-65.4,True,-0.0022359925050487468,0.0022359925050487468,0.00011682854942174359,0.0003707735262337927,-2.7461467643321094e-06,0.00019257549104917393,1,True,0.00019257549104917393,1.0074618001744622,5.176850480901188,5.18,5.18
-65.3,True,-0.0022321906915707262,0.0022321906915707262,0.00011126119744375718,0.0003689697214976414,-5.023557069793339e-06,0.0001853546519950955,1,True,0.0001853546519950955,1.0138030224269317,5.1905452037991875,5.19,5.19
-65.2,True,-0.002229716604700501,0.002229716604700501,0.00010586078078422823,0.0003673827781173651,-6.986167593930979e-06,0.00017822459397204282,1,True,0.00017822459397204282,1.0193846650882326,5.202941795867313,5.2,5.2
-65.1,True,-0.002225751303111419,0.0022257513031114185,0.00010056531287327974,0.0003655763510720675,-9.226512665854846e-06,0.0001712493239295343,1,True,0.0001712493239295343,1.0258917268129564,5.21684488008306,5.22,5.22
-65.0,True,-0.0022231319189998486,0.002223131918999849,9.541350170200191e-05,0.0003639863985809757,-1.1154914849786837e-05,0.0001643978506306043,1,True,0.0001643978506306043,1.0316154180228583,5.229404561226324,5.23,5.23
-64.9,True,-0.002219002428959003,0.0022190024289590027,9.038532637750674e-05,0.00036217366128175714,-1.3358002335869118e-05,0.00015766847883730284,1,True,0.00015766847883730284,1.038295305824964,5.243525716465342,5.24,5.24
-64.8,True,-0.002216229669899759,0.0022162296698997586,8.547664249775044e-05,0.00036057868793335553,-1.5252013145053943e-05,0.0001510888392771137,1,True,0.0001510888392771137,1.0441669128352278,5.256278305948556,5.26,5.26
-64.7,True,-0.0022119432787177365,0.002211943278717736,8.073338559133614e-05,0.0003587632326512453,-1.7416178372585498e-05,0.00014461787139846694,1,True,0.00014461787139846694,1.051021909093048,5.270594035208376,5.2700000000000005,5.2700000000000005
-64.6,True,-0.0022090164462519797,0.0022090164462519792,7.606319155423202e-05,0.0003571577286418065,-1.9275255014129192e-05,0.0001383138435796516,1,True,0.0001383138435796516,1.057047217652873,5.283547009803841,5.28,5.28
-64.5,True,-0.0022045652036169457,0.0022045652036169457,7.159942972573274e-05,0.00035533565096617986,-2.1400582313445705e-05,0.0001320909523206404,1,True,0.0001320909523206404,1.0640860584058651,5.298089857156294,5.3,5.3
-64.4,True,-0.0022014898128338563,0.0022014898128338563,6.718087090268332e-05,0.00035372282806735633,-2.3223313534763857e-05,0.0001260744359974919,1,True,0.0001260744359974919,1.070267315120288,5.3112262184094945,5.3100000000000005,5.3100000000000005
