time,frozen_gate_rel_rms_all,block_selector_rel_rms_all,frozen_gate_rel_rms_cluster1,block_selector_rel_rms_cluster1,frozen_gate_rel_rms_cluster2,block_selector_rel_rms_cluster2
2.42,0.0,0.13872586574892745,0.0,0.13826577028662498,0.0,0.13994713636175535
2.43,7.64680578925798e-07,0.13856422504368687,8.158354853005497e-07,0.1382527225794649,6.100742149064206e-07,0.13937979876253792
2.44,2.1038008475214245e-06,0.1384033443009044,2.2608327591213823e-06,0.13823702771891652,1.6282508866145805e-06,0.1388330873951302
2.45,3.9001775196256395e-06,0.1382434854130389,4.248247294591504e-06,0.1382189167745412,2.8236289512070666e-06,0.13830616886501132
2.46,6.041594835718405e-06,0.13808487251385243,6.65170023651912e-06,0.13819856271307557,4.1242724779699904e-06,0.13779831422909736
2.47,8.510046307480704e-06,0.13792091997892406,9.454256584064445e-06,0.13816662806218913,5.504227736668633e-06,0.13730881602138642
2.48,1.1205465400753099e-05,0.137756404325397,1.253413897333522e-05,0.13812966531677673,6.944621030547099e-06,0.1368369398248658
2.49,1.4165808026647991e-05,0.13759974277315334,1.5943693260517914e-05,0.13809943614244866,8.427837718570276e-06,0.13638200225038985
2.5,1.724395194366672e-05,0.1374414268853884,1.950044141778283e-05,0.1380625305302849,9.945411738894743e-06,0.13594337031303308
2.5100000000000002,2.051103536015819e-05,0.1372364638012318,2.3300771394314267e-05,0.13795522276550415,1.1465978109637446e-05,0.13552038246434464
2.52,2.387316258868106e-05,0.1370524610977839,2.7228088187546896e-05,0.13787288565139352,1.2984685330862023e-05,0.13511245098043595
2.5300000000000002,2.728398064557403e-05,0.13684600387986792,3.1225355253896504e-05,0.13775398934409508,1.4497303762721442e-05,0.1347189806106139
2.54,3.0711881461796354e-05,0.1366328586154209,3.525237885319677e-05,0.13762076812268162,1.600711705831291e-05,0.13433943582692146
2.5500000000000003,3.4137963754120165e-05,0.1364448389191613,3.9289312414515234e-05,0.13751863514382123,1.749415189798597e-05,0.13397326772475895
2.56,3.75461673337668e-05,0.13626602369007032,4.3316650865547815e-05,0.13742505607896374,1.8953631056108475e-05,0.1336199597032915
2.5700000000000003,4.0958281700630064e-05,0.13609137906266897,4.736363742115686e-05,0.13733292406520692,2.0373281239145687e-05,0.1332790062209383
2.58,4.437143707353488e-05,0.13592230332332078,5.1425643633349474e-05,0.1372443236478493,2.175617420477264e-05,0.1329499266049035
2.5900000000000003,4.778539131744074e-05,0.13576941406765905,5.550228909748813e-05,0.13717465229078288,2.31004064911017e-05,0.13263223538235017
2.6,5.1228605130619724e-05,0.13562958413498585,5.962939157289107e-05,0.13711956724301338,2.440284595453119e-05,0.1323255066467952
2.6100000000000003,5.4720287772218806e-05,0.1354952241754742,6.383033038011136e-05,0.1370682456297805,2.5664937662992187e-05,0.13202931816307367
2.62,5.8289158115610805e-05,0.13535958540921636,6.814098322568965e-05,0.13701102012346397,2.6885074794871655e-05,0.13174323751854727
2.6300000000000003,6.19529894629564e-05,0.13523123766317716,7.258294557519938e-05,0.1369603675995085,2.8064575247583425e-05,0.13146687772064594
2.64,6.57387061479267e-05,0.13511166214538864,7.718951749563008e-05,0.1369185517867343,2.9203329322033634e-05,0.13119986176211368
2.65,6.967715643160705e-05,0.13499804164929383,8.199745069317102e-05,0.1368815964938637,3.0309255672526615e-05,0.1309418283588666
2.66,7.37960931315889e-05,0.13489064119738794,8.704175484631844e-05,0.13684999191944908,3.1378004118292435e-05,0.13069242929225
2.67,7.812003805834801e-05,0.13479017728853,9.235230159669788e-05,0.13682489166261896,3.2410871064670666e-05,0.13045132378551652
2.68,8.267519787814503e-05,0.13469391285598015,9.796050228970354e-05,0.1368024118955549,3.341221712844452e-05,0.13021818451177777
2.69,8.750280209696337e-05,0.1346027607155663,0.00010391722046899033,0.13678398034695705,3.4382179558062894e-05,0.1299927056203368
2.7,9.266123797169667e-05,0.1345190803991334,0.00011029476281497365,0.13677314293708584,3.532011598128042e-05,0.12977460303983251
2.71,9.814393303781869e-05,0.13445098936327796,0.00011708387582009069,0.13678189951053596,3.622690354153158e-05,0.1295635873531275
2.72,0.00010396700100521256,0.13436986981561405,0.00012430398369628773,0.13676843953908777,3.7101426446584096e-05,0.12935938091032304
2.73,0.00011021067939443653,0.13429011603835295,0.00013205380700489661,0.13675390724487177,3.794712921930054e-05,0.1291617174515552
2.74,0.00011688824522851921,0.13423009474078815,0.00014034894322488678,0.136765354406716,3.876396405165006e-05,0.12897035248780464
2.75,0.00012401985126987418,0.13416571391670656,0.0001492133175745821,0.1367675250628801,3.955398040038017e-05,0.12878503099132269
2.7600000000000002,0.00013158378552721817,0.13410731353777772,0.00015861905420373425,0.13677568376043617,4.0317500801025866e-05,0.12860552770403902
2.77,0.00013960808652404032,0.13404614629822964,0.0001686004753193461,0.13677704761180332,4.105370535013981e-05,0.12843162304187253
2.7800000000000002,0.000148080524240568,0.1340045947586506,0.0001791417162520723,0.13680464610390394,4.176295819968679e-05,0.12826310691309953
2.79,0.0001570339430619997,0.13394153488652777,0.00019028275736657525,0.1367980066484812,4.244817495530765e-05,0.1280997614830507
2.8000000000000003,0.00016649602193304948,0.13389791174117463,0.00020205713645683252,0.136817521282305,4.31130923405039e-05,0.12794139051566308
2.81,0.00017646854758879784,0.1338476643755472,0.0002144666168686661,0.1368248544249284,4.375885615761117e-05,0.12778781516586266
2.8200000000000003,0.00018693670737373125,0.1338079020902559,0.00022749230840707035,0.13684531923717155,4.4388158577204505e-05,0.12763884890229812
2.83,0.00019791243980509467,0.1337609655480741,0.00024114840506346986,0.1368529271187383,4.500605041108229e-05,0.12749431559314622
2.8400000000000003,0.00020938663480113225,0.1337090130275561,0.0002554234883460142,0.13685091577282715,4.561344654017656e-05,0.12735405498789582
2.85,0.00022135847862733653,0.13368040292215833,0.00027031592522586075,0.13688126760787356,4.621757006425935e-05,0.1272178991464902
2.8600000000000003,0.0002338018003660708,0.13364276597074337,0.0002857930385727181,0.13689622213533564,4.68225529759234e-05,0.12708569079818868
2.87,0.00024671313734993727,0.13359995287586232,0.00030185025990094185,0.13690152495491628,4.743385237158516e-05,0.12695727895197484
2.8800000000000003,0.00026006515499482716,0.1335523104363426,0.0003184532056662002,0.13689774431744803,4.806071955045145e-05,0.12683251826641936
