arch,dt,epsilon,exp,init,log_dt,mu1,mu2,n_per_cluster,save_params,seed,sigma,t_end,width,run_id,t_end_logged,loss_final,loss_max_increase,antipodal_asym,n_in_S_ge_1e-04,n_off_S_ge_1e-04,n_in_rise_ge_1e-04,n_off_rise_ge_1e-04,n_in_S_ge_5e-05,n_off_S_ge_5e-05,n_in_rise_ge_5e-05,n_off_rise_ge_5e-05,n_in_S_ge_1e-05,n_off_S_ge_1e-05,n_in_rise_ge_1e-05,n_off_rise_ge_1e-05,n_in,n_off,comp_pop_S,comp_pop_rise,comp_pop_t_rev,comp_pop_t_min,comp_pop_E0,comp_pop_Emin,comp_pop_Eend,comp_pop_final_excess,comp_pop_class_1e-04,comp_emp_S,comp_emp_rise,comp_emp_t_rev,comp_emp_t_min,comp_emp_E0,comp_emp_Emin,comp_emp_Eend,comp_emp_final_excess,comp_emp_class_1e-04,m85_S,m85_rise,m85_t_rev,m85_t_min,m85_E0,m85_Emin,m85_Eend,m85_final_excess,m85_class_1e-04,p176_S,p176_rise,p176_t_rev,p176_t_min,p176_E0,p176_Emin,p176_Eend,p176_final_excess,p176_class_1e-04,e1_S,e1_rise,e1_t_rev,e1_t_min,e1_E0,e1_Emin,e1_Eend,e1_final_excess,e1_class_1e-04,e2_S,e2_rise,e2_t_rev,e2_t_min,e2_E0,e2_Emin,e2_Eend,e2_final_excess,e2_class_1e-04,neg_e1_S,neg_e1_rise,neg_e1_t_rev,neg_e1_t_min,neg_e1_E0,neg_e1_Emin,neg_e1_Eend,neg_e1_final_excess,neg_e1_class_1e-04,neg_e2_S,neg_e2_rise,neg_e2_t_rev,neg_e2_t_min,neg_e2_E0,neg_e2_Emin,neg_e2_Eend,neg_e2_final_excess,neg_e2_class_1e-04
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,True,0,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s0__dt0.0002__3c73ab8f7a,20.0,0.00017337737533891848,-1.3584447380391167e-07,0.49997406507009146,0,110,0,110,2,112,2,113,14,124,14,293,181,539,0.0,0.0,nan,20.0,0.4999513208079791,7.253831169115454e-07,7.253831169115454e-07,0.0,monotone,0.0,0.0,nan,20.0,0.49995132103008055,7.276031354487262e-07,7.276031354487262e-07,0.0,monotone,0.015178116617779402,0.01522472371753164,3.67,3.67,0.49995832648864963,0.48298853821886045,0.4982132619363921,0.01522472371753164,persistent,0.006506072983006039,0.00650984598932719,3.44,3.44,0.4999387980139392,0.49331494603755344,0.4998247920268806,0.00650984598932719,persistent,2.380810497532531e-05,2.4283428262572616e-05,3.0300000000000002,3.02,0.4999520507943429,7.3431045091399e-08,1.0023691380973466e-07,2.6805868718335654e-08,other,4.029920505000849e-05,4.0565377760697535e-05,3.89,20.0,0.49994953135594317,2.5993825735359476e-06,2.5993825735359476e-06,0.0,other,2.5862418975841628e-05,2.5938746602172102e-05,2.8000000000000003,2.8000000000000003,0.49993976033462195,0.49993126071796534,0.49995565669043895,2.4395972473612026e-05,other,0.00421523104640964,0.004217694642636882,3.37,3.37,0.49995866264611,0.49569274177872136,0.49991043642135824,0.004217694642636882,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,1,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s1__dt0.0002__5290bf8317,20.0,0.00017883824530980414,-1.3687776510563606e-07,0.49997595291480934,0,106,0,106,3,108,3,108,12,120,12,289,181,539,0.0,0.0,nan,20.0,0.49995257477617727,7.291357677645299e-07,7.291357677645299e-07,0.0,monotone,0.0,0.0,nan,20.0,0.4999525742244724,7.281751501333184e-07,7.281751501333184e-07,0.0,monotone,0.015183357789613772,0.015217997288273277,3.65,3.65,0.49994502486229775,0.48328730584976404,0.4985053031380373,0.015217997288273277,persistent,0.006771496147747913,0.006774956008296751,3.41,3.4,0.49995715487424097,0.4930805782381445,0.49985553424644125,0.006774956008296751,persistent,2.534533616615032e-05,2.58461743815784e-05,2.99,2.99,0.4999492616195273,8.158892970506924e-08,1.1111379337076044e-07,2.95248636656912e-08,other,6.238761986826995e-05,6.285464347452244e-05,3.8200000000000003,20.0,0.49994750361329615,2.4395572081525994e-06,2.4395572081525994e-06,0.0,other,2.1603651250923228e-05,2.165791037339604e-05,2.86,2.86,0.49995749402918027,0.4999472720566885,0.4999679820769733,2.0710020284808728e-05,other,0.003776330897391156,0.003778943425661929,3.33,3.33,0.49994574580132856,0.49610457387645224,0.49988351730211417,0.003778943425661929,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,2,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s2__dt0.0002__757a0a71a4,20.0,0.00019849086421621335,-1.475724494020734e-07,0.4999708761780681,6,128,6,128,12,131,16,131,64,141,69,309,181,539,0.0,0.0,nan,20.0,0.4999472426742212,8.026665647618286e-07,8.026665647618286e-07,0.0,monotone,0.0,0.0,nan,20.0,0.49994723604926294,8.104285574507943e-07,8.104285574507943e-07,0.0,monotone,0.01908611565630991,0.019138075428508428,3.67,3.67,0.4999536132612047,0.47873747955437007,0.4978755549828785,0.019138075428508428,persistent,0.007537668253428886,0.00754166016641733,3.48,3.48,0.49994615015643123,0.4922908620044429,0.4998325221708602,0.00754166016641733,persistent,2.7557628891889347e-05,3.15366664271746e-05,3.0700000000000003,3.0700000000000003,0.4999512275089187,4.1700825018912205e-08,1.2324436795096494e-07,8.154354293205274e-08,other,5.595141807775276e-05,5.613255246102011e-05,4.0200000000000005,4.0200000000000005,0.4999495251583495,2.1284648427615103e-06,2.4526995503068547e-06,3.242347075453444e-07,other,5.25346656765624e-05,5.283218989698968e-05,2.87,2.87,0.49994611106999565,0.49991594236374776,0.49996845382263577,5.2511458888016005e-05,other,0.006307818182162583,0.0063114120888888015,3.42,3.42,0.4999531412918823,0.4935284539421766,0.4998398660310654,0.0063114120888888015,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,3,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s3__dt0.0002__be4567b86e,20.0,0.00020111769894845465,-1.6037949916665505e-07,0.49997791371545475,0,120,0,120,7,122,7,122,24,133,33,262,181,539,0.0,0.0,nan,20.0,0.4999408422822128,8.391520927295014e-07,8.391520927295014e-07,0.0,monotone,0.0,0.0,nan,20.0,0.49994084480160483,8.371561521881e-07,8.371561521881e-07,0.0,monotone,0.017116780779433183,0.017161685373555446,3.67,3.67,0.4999497682129671,0.48108412315045995,0.4982458085240154,0.017161685373555446,persistent,0.007303875139761162,0.00730762766099935,3.45,3.45,0.4999604683402302,0.4925790094806187,0.4998866371416181,0.00730762766099935,persistent,2.866211696719099e-05,2.92081115495629e-05,3.02,3.02,0.49994421327174854,2.7693749235637928e-08,1.2449282734271097e-07,9.679907810707305e-08,other,5.564738670732988e-05,5.6127537822464976e-05,3.84,20.0,0.4999452233201762,2.9856758546440033e-06,2.9856758546440033e-06,0.0,other,3.8427701877119524e-05,3.850883595873933e-05,2.88,2.87,0.4999604406796341,0.4999383403004651,0.49997636539559875,3.80250951336758e-05,other,0.00495563578528968,0.00495869619869832,3.38,3.37,0.49995012783447546,0.4949390420844772,0.4998977382831755,0.00495869619869832,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,4,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s4__dt0.0002__881c928379,20.0,0.00019781927492754417,-1.494496773784377e-07,0.49997780430237526,3,122,3,122,6,124,6,124,18,134,25,274,181,539,0.0,0.0,nan,20.0,0.49994576092814536,7.144380883430988e-07,7.144380883430988e-07,0.0,monotone,0.0,0.0,nan,20.0,0.49994576129548873,7.172306804378067e-07,7.172306804378067e-07,0.0,monotone,0.01772377722478652,0.017775181129956907,3.67,3.67,0.4999571697542683,0.48008742792608705,0.49786260905604396,0.017775181129956907,persistent,0.007560063948026496,0.007564291438332815,3.4,3.4,0.49994838689903426,0.49230280431293133,0.49986709575126415,0.007564291438332815,persistent,2.9409588277412073e-05,3.0014834721426478e-05,3.0100000000000002,3.0100000000000002,0.4999456779836631,6.713266247035392e-08,1.3250766746136981e-07,6.53750049910159e-08,other,6.277511833859121e-05,6.305817292773782e-05,3.92,20.0,0.49994733444606904,2.6029537893491443e-06,2.6029537893491443e-06,0.0,other,4.334368969438618e-05,4.346928445969622e-05,2.82,2.83,0.49994917927873034,0.4999283003737722,0.4999708386244482,4.253825067596084e-05,other,0.0054482132966830465,0.005451195262129727,3.39,3.39,0.4999578133595181,0.49445044386607906,0.4999016391282088,0.005451195262129727,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,5,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s5__dt0.0002__060cfd6525,20.0,0.00019094382883268722,-1.5629463573780785e-07,0.49997129940049945,3,114,3,114,6,117,6,117,17,126,26,295,181,539,0.0,0.0,nan,20.0,0.4999501286882023,6.928620514153236e-07,6.928620514153236e-07,0.0,monotone,0.0,0.0,nan,20.0,0.4999501302602531,6.934033545540593e-07,6.934033545540593e-07,0.0,monotone,0.016859210542716885,0.016898861891112282,3.62,3.62,0.49994955392148027,0.481600317280387,0.4984991791714993,0.016898861891112282,persistent,0.007193971430971446,0.007197163854333055,3.49,3.49,0.49995169209549484,0.49270675404601394,0.499903917900347,0.007197163854333055,persistent,2.605718246167561e-05,3.224802890083585e-05,1.73,3.0500000000000003,0.4999462331803635,2.5056701394928822e-08,1.1449217768960173e-07,8.943547629467291e-08,other,8.105345959434503e-05,8.164877324407955e-05,3.84,20.0,0.49995143414482635,2.6818792167678088e-06,2.6818792167678088e-06,0.0,other,3.1332416974505506e-05,3.1511280410734255e-05,2.87,2.87,0.49995213412359396,0.4999299693997185,0.49995708678035544,2.711738063693181e-05,other,0.0046041841280193285,0.004606767605982054,3.35,3.35,0.49995020357675046,0.4953102344089617,0.49991700201494377,0.004606767605982054,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,6,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s6__dt0.0002__1dcf8bdc75,20.0,0.00017695492302409376,-1.354376778189934e-07,0.49997304678029764,0,106,0,106,0,109,0,109,12,120,12,290,181,539,0.0,0.0,nan,20.0,0.4999555112548768,7.122434721367257e-07,7.122434721367257e-07,0.0,monotone,0.0,0.0,nan,20.0,0.4999555098071055,7.090821018388683e-07,7.090821018388683e-07,0.0,monotone,0.014165809007103958,0.014196754542171619,3.7,3.7,0.49994976093544224,0.4842506537509411,0.49844740829311274,0.014196754542171619,persistent,0.00689745780476092,0.006900987871531927,3.4,3.4,0.4999463642466646,0.49296407575393797,0.4998650636254699,0.006900987871531927,persistent,2.4169027106779595e-05,2.4653477068018915e-05,3.0100000000000002,20.0,0.49995472292364446,9.574056323571382e-08,9.574056323571382e-08,0.0,other,3.705342275592019e-05,3.747239168733896e-05,3.83,20.0,0.4999488741647127,2.6497077916045518e-06,2.6497077916045518e-06,0.0,other,2.1630977829312226e-05,2.1674354250433847e-05,1.67,1.67,0.4999470573096892,0.49994023631587065,0.4999584679780376,1.8231662166967588e-05,other,0.0034600097378978956,0.0034626525107494532,3.34,3.34,0.4999493506545386,0.49644789849203985,0.4999105510027893,0.0034626525107494532,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,7,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s7__dt0.0002__b53b3af1b3,20.0,0.00020005284041724764,-1.5188173148677976e-07,0.49997036179621546,0,112,0,112,4,115,4,115,14,125,14,294,181,539,0.0,0.0,nan,20.0,0.499946783271818,8.073083495603223e-07,8.073083495603223e-07,0.0,monotone,0.0,0.0,nan,20.0,0.499946782232501,8.068283355199061e-07,8.068283355199061e-07,0.0,monotone,0.016051952065641806,0.01609483208477852,3.7600000000000002,3.7600000000000002,0.49995265279493756,0.4821696864691552,0.4982645185539337,0.01609483208477852,persistent,0.007239497777280002,0.007243499513562179,3.47,3.47,0.49994667747508054,0.4926312701835004,0.49987476969706257,0.007243499513562179,persistent,2.8098571382367318e-05,2.8651911522715635e-05,3.0700000000000003,3.06,0.4999464860489729,1.1435766061160625e-07,1.1635705049249073e-07,1.999389880884485e-09,other,5.206913826069384e-05,5.2419052199294306e-05,3.93,20.0,0.49995379356549596,3.0981712764938675e-06,3.0981712764938675e-06,0.0,other,2.8447457323610426e-05,2.8552931596481645e-05,2.84,2.84,0.4999470780392242,0.4999352788107058,0.4999617806901624,2.6501879456575228e-05,other,0.004517747991924781,0.004520631976618061,3.44,3.44,0.49995264737657563,0.4953949792065952,0.49991561118321326,0.004520631976618061,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,8,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s8__dt0.0002__c4652ddc34,20.0,0.0001867957273252848,-1.4016149338396842e-07,0.4999716665657843,5,119,5,119,8,121,9,122,31,132,39,302,181,539,0.0,0.0,nan,20.0,0.4999515717512961,7.201541808734549e-07,7.201541808734549e-07,0.0,monotone,0.0,0.0,nan,20.0,0.49995156905454397,7.188301446727315e-07,7.188301446727315e-07,0.0,monotone,0.017145467640527934,0.017182451345495786,3.67,3.67,0.4999441750438136,0.48117736951034235,0.49835982085583813,0.017182451345495786,persistent,0.006917875869321133,0.006921713591231282,3.5100000000000002,3.5100000000000002,0.4999540054059456,0.49295188693083797,0.49987360052206925,0.006921713591231282,persistent,3.9637695624347485e-05,4.5010951605881284e-05,1.74,3.08,0.49994767506852844,3.7685850466572445e-08,1.0847215486471059e-07,7.078630439813815e-08,other,8.585096703164005e-05,8.631910753342895e-05,3.92,20.0,0.4999544961066591,2.654686149456876e-06,2.654686149456876e-06,0.0,other,2.715407050724039e-05,2.7228099204579248e-05,2.93,2.94,0.4999534664657982,0.4999335168654495,0.4999576633816617,2.4146516212186775e-05,other,0.004896383292904427,0.0048987857444439675,3.42,3.41,0.4999443674091542,0.4950059899393745,0.49990477568381847,0.0048987857444439675,persistent
relu,0.0002,0.001,E1_canonical,iso,0.01,3.0,2.0,2000,False,9,0.15,20.0,200,E1_canonical__relu__mu3-2_sd0.15__h200_eps1.00e-03_iso__s9__dt0.0002__03fe3e9a3a,20.0,0.00018184482309004774,-1.4114674543857912e-07,0.49997553910361603,0,110,0,110,0,113,1,113,11,123,11,293,181,539,0.0,0.0,nan,20.0,0.4999463984165847,7.57551576004076e-07,7.57551576004076e-07,0.0,monotone,0.0,0.0,nan,20.0,0.4999463968392579,7.58708028833097e-07,7.58708028833097e-07,0.0,monotone,0.01406714975279949,0.014103698390149244,3.63,3.63,0.49995323331517516,0.4843626757178333,0.49846637410798256,0.014103698390149244,persistent,0.006326699077166376,0.00633002788240028,3.35,3.35,0.49995360212977,0.49354954333477447,0.49987957121717475,0.00633002788240028,persistent,2.567342948625847e-05,2.6172328339671217e-05,2.95,20.0,0.4999477614545211,8.9039942498364e-08,8.9039942498364e-08,0.0,other,4.490357587692208e-05,4.526894975956314e-05,3.8200000000000003,20.0,0.4999446602961959,2.7929511529630464e-06,2.7929511529630464e-06,0.0,other,1.5135172359070914e-05,1.5177667683163865e-05,1.8,1.8,0.4999540347691983,0.49994624664610293,0.49995521849511065,8.971849007721744e-06,other,0.003579957953788071,0.0035819310615503586,3.3200000000000003,3.3200000000000003,0.4999535485176585,0.49633778147798147,0.4999197125395318,0.0035819310615503586,persistent
